"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"11","11",0.247745759674641,0.230601902138051,-0.0652507576879039,0.964392758918902,-2.90181818181818,230.463636363636,338.666635472153,0.8404,0,7.5204,0,0.1815,0.3139,1275,0,"VAUL_storm3_07_09_fDOM","VAUL"
"12","12",0.468989258928385,0.187676412300702,-0.0232688592026257,0.981810815864374,6.65454545454545,444.227272727273,338.666635472153,0.9022,6e-04,17.4925,0,0.4151,0.5229,1275,0,"VAUL_storm3_07_09_SPC","VAUL"
"13","13",-0.131479958425864,0.144710984944383,0.0652849426869995,-0.470816988822643,2.033,155.012727272727,338.666635472153,0.886,2e-04,-6.36,0,-0.173,-0.0899,101,0,"VAUL_storm3_07_09_turb","VAUL"
"14","14",0.519332815654605,0.132140873835987,-0.918092871563909,0.679065072216183,21.29,31.1961538461538,441.945784508658,0.8205,0,27.511,0,0.4814,0.5573,1275,0,"VAUL_storm4_07_12_NO3","VAUL"
"15","15",0.486924263049476,0.166457903863221,-0.528966040645221,0.812916360482349,154.477272727273,229.941818181818,441.945784508658,0.932,0.0066,20.4765,0,0.4391,0.5347,1275,0,"VAUL_storm4_07_12_fDOM","VAUL"
"16","16",0.755073221757325,0.162285686893355,-0.00660303347280466,0.900496861924691,185.145454545455,324.2,441.945784508658,0.7222,0,32.5692,0,0.7085,0.8017,1275,0,"VAUL_storm4_07_12_SPC","VAUL"
"17","17",-0.228438175428045,0.214452846807807,0.43501794876614,-0.732934576277557,11.0409090909091,107.780909090909,441.945784508658,0.819,0,-7.4565,0,-0.29,-0.1669,0,0,"VAUL_storm4_07_12_turb","VAUL"
"18","18",0.264449400613334,0.222504087210765,-0.337886813493168,0.601059381098408,30.6146153846154,33.3738461538462,146.112289810844,0.9256,0.0038,8.3196,0,0.2006,0.3283,1175,0,"VAUL_storm5_07_26_NO3","VAUL"
"19","19",0.511024795147389,0.160754450956162,-0.447908907098061,0.706076407364052,222.038181818182,230.580909090909,146.112289810844,0.844,0,22.2524,0,0.4649,0.5572,1275,0,"VAUL_storm5_07_26_fDOM","VAUL"
"20","20",0.716540104413864,0.151703629326077,-0.606549596582826,0.843735168486001,328.372727272727,366.681818181818,146.112289810844,0.6091,0,33.063,0,0.673,0.7601,1275,0,"VAUL_storm5_07_26_SPC","VAUL"
"21","21",-0.113768728136757,0.0678120655826734,0.336743449277273,-0.301531252062568,12.5709090909091,26.3445454545455,146.112289810844,0.8647,0,-11.7439,0,-0.1332,-0.0943,0,0,"VAUL_storm5_07_26_turb","VAUL"
"22","22",0.101310105518021,0.180674329159713,-0.118451070562429,-0.458829592990504,-0.8,76.212,1245.42255413171,0.8256,0,3.9251,3e-04,0.0494,0.1532,1034,1e-04,"VAUL_storm6a_08_01_NO3","VAUL"
"23","23",0.812480105731775,0.11771914396964,-0.104131886477466,0.959648024485253,30.27,226.306363636364,1245.42255413171,0.6168,0,48.313,0,0.7787,0.8463,1275,0,"VAUL_storm6a_08_01_fDOM","VAUL"
"24","24",0.862893203189244,0.214429607979472,-0.0243483857127531,0.993850334298687,138.354545454545,392.618181818182,1245.42255413171,0.6729,0,28.1689,0,0.8013,0.9245,1275,0,"VAUL_storm6a_08_01_SPC","VAUL"
"25","25",-0.346137860210369,0.253250142314013,0.0147308147133878,-0.938704798655629,10.79,741.108181818182,1245.42255413171,0.763,0,-9.5675,0,-0.4188,-0.2734,0,0,"VAUL_storm6a_08_01_turb","VAUL"
"26","26",0.00951054533734753,0.188235238759749,-0.303283768223498,-0.546032623456908,-0.806923076923077,79.626,3088.69279032573,0.9018,6e-04,0.3537,0.7251,-0.0445,0.0635,760,0.2389,"VAUL_storm6b_08_02_NO3","VAUL"
"27","27",0.141727087126856,0.213008426476743,0.142228107929151,-0.542069929555444,-2.97363636363636,244.158181818182,3088.69279032573,0.821,0,4.6575,0,0.0806,0.2029,1056,1e-04,"VAUL_storm6b_08_02_fDOM","VAUL"
"28","28",0.10614753108777,0.212807614149518,0.019075214294336,-0.460521550162985,2.2,152.8,3088.69279032573,0.8938,3e-04,3.4916,0.001,0.0451,0.1672,949,0.0027,"VAUL_storm6b_08_02_SPC","VAUL"
"29","29",-0.271329020786069,0.244170001674038,-0.168045735160761,-0.618159653533245,1.68272727272727,565.084545454545,3088.69279032573,0.9424,0.0168,-7.7786,0,-0.3414,-0.2012,89,0,"VAUL_storm6b_08_02_turb","VAUL"
"30","30",-0.288360445468822,0.345533237226818,-0.0101706076755162,-0.913358509178073,-1.14384615384615,30.395,538.222957339312,0.7232,0,-5.8418,0,-0.3876,-0.1892,18,0,"VAUL_storm7_08_08_NO3","VAUL"
"31","31",-9.66682721518985e-33,4.52786068647907e-33,1.10759493670886e-35,-1.45925949367088e-32,-3.00272727272727,1.43636363636364e+34,538.222957339312,0.8268,0,-14.9448,0,0,0,21,0,"VAUL_storm7_08_08_fDOM","VAUL"
"32","32",-0.617178837830371,0.303638903893511,0.000230223777511529,-0.923634772999357,7.94545454545455,205.381818181818,538.222957339312,0.7809,0,-14.2283,0,-0.7043,-0.53,0,0,"VAUL_storm7_08_08_SPC","VAUL"
"33","33",-0.0200014470726627,0.0979789925241615,8.05290308880657e-08,-0.499998538000054,-54243330.6672727,235.561818181818,538.222957339312,0.1982,0,-1.429,0.1594,-0.0481,0.0081,28,0,"VAUL_storm7_08_08_turb","VAUL"
"34","34",0.103092244603668,0.161578389759884,-0.194943896174122,0.526024063809652,26.458,28.5714285714286,364.924046244123,0.7755,0,4.4662,0,0.0567,0.1495,1106,0,"VAUL_storm8_08_11_NO3","VAUL"
"35","35",0.388424901890833,0.292449385251565,-0.538753121655395,0.785943631823071,191.153636363636,211.539090909091,364.924046244123,0.8864,2e-04,9.2972,0,0.3045,0.4724,1209,0,"VAUL_storm8_08_11_fDOM","VAUL"
"36","36",-0.6204212004212,0.247907155672014,0.30010530010529,-0.959985959985966,203.8,229.7,364.924046244123,0.9225,0.0029,-17.5184,0,-0.6916,-0.5493,0,0,"VAUL_storm8_08_11_SPC","VAUL"
"37","37",-0.390831631253239,0.189423077822401,0.430844739810382,-0.803371642837546,30.9254545454545,60.7463636363636,364.924046244123,0.9745,0.3501,-14.4429,0,-0.4452,-0.3365,0,0,"VAUL_storm8_08_11_turb","VAUL"
"38","38",0.554172876304025,0.162353592547924,-0.400894187779432,0.779433681073025,25.2,26.542,426.191338045464,0.8946,3e-04,23.8936,0,0.5076,0.6008,1275,0,"VAUL_storm9_08_12_NO3","VAUL"
"39","39",0.530807889152405,0.206022621614545,0.0648608163774739,0.762975908126305,183.164545454545,219.578181818182,426.191338045464,0.8414,0,18.0352,0,0.4717,0.59,1275,0,"VAUL_storm9_08_12_fDOM","VAUL"
"40","40",0.400737163192678,0.257174884472449,0.0035587188611893,0.851550584646666,215,232.881818181818,426.191338045464,0.9569,0.0657,10.9076,0,0.3269,0.4746,1253,0,"VAUL_storm9_08_12_SPC","VAUL"
"41","41",-0.425137520349585,0.231820882189981,-0.0247622311712802,-0.739118327478366,34.81,98.47,426.191338045464,0.8994,5e-04,-12.8373,0,-0.4917,-0.3586,9,0,"VAUL_storm9_08_12_turb","VAUL"
"42","42",0.585750818663019,0.154871232851112,-0.923695607341725,0.804973846528808,27.064,35.27,315.910212803108,0.8614,0,26.4753,0,0.5413,0.6302,1275,0,"VAUL_storm10_08_25_NO3","VAUL"
"43","43",0.454676195756529,0.182003445271971,-0.471744039811228,0.845947883000434,167.073636363636,234.3,315.910212803108,0.9719,0.2755,17.4872,0,0.4024,0.5069,1275,0,"VAUL_storm10_08_25_fDOM","VAUL"
"44","44",0.786795340338057,0.270988624324736,-0.249581239530988,0.982564336835691,243.172727272727,362.572727272727,315.910212803108,0.6944,0,20.324,0,0.709,0.8646,1275,0,"VAUL_storm10_08_25_SPC","VAUL"
"45","45",-0.317118930845652,0.263499224794533,0.527157572223937,-0.875655931680214,17.2281818181818,96.7472727272727,315.910212803108,0.8906,2e-04,-8.4244,0,-0.3928,-0.2415,0,0,"VAUL_storm10_08_25_turb","VAUL"
"46","46",0.0421371436239047,0.0997267576594294,0.205606858969352,0.399018058668141,-0.8,76.018,771.038666184293,0.8738,1e-04,2.9577,0.0048,0.0135,0.0708,951,0.0025,"VAUL_storm11_08_27_NO3","VAUL"
"47","47",0.434835736312161,0.329121542685417,0.0328238729572261,0.971267685587419,40.4545454545455,229.424545454545,771.038666184293,0.901,5e-04,9.2484,0,0.3404,0.5293,1274,0,"VAUL_storm11_08_27_fDOM","VAUL"
"48","48",0.58033542976939,0.288174702925696,0.072730204805676,0.933841315916783,147.454545454545,260.2,771.038666184293,0.885,2e-04,14.0968,0,0.4976,0.6631,1261,0,"VAUL_storm11_08_27_SPC","VAUL"
"49","49",-0.259088405368579,0.323568034283168,-0.0152138195496513,-0.958262588513581,21.2527272727273,617.72,771.038666184293,0.7725,0,-5.6051,0,-0.352,-0.1662,56,0,"VAUL_storm11_08_27_turb","VAUL"
"50","50",0.635423798217541,0.171795700573811,-0.907897181790027,0.962754206668726,25.9,33.3515384615385,349.169599780929,0.7962,0,25.891,0,0.5861,0.6847,1275,0,"VAUL_storm12_09_01_NO3","VAUL"
"51","51",0.0970012805696978,0.218463103591981,-0.644095324358937,0.484625355280008,179.753636363636,237.966363636364,349.169599780929,0.8559,0,3.1081,0.0031,0.0343,0.1597,918,0.0069,"VAUL_storm12_09_01_fDOM","VAUL"
"52","52",0.535051347881897,0.22895400399857,-0.020218228498065,0.849807445442858,231.572727272727,259.9,349.169599780929,0.8983,4e-04,16.3586,0,0.4693,0.6008,1275,0,"VAUL_storm12_09_01_SPC","VAUL"
"53","53",-0.203480483809586,0.163981181712467,0.637357909889636,-0.51830004798385,18.0818181818182,73.0245454545455,349.169599780929,0.888,2e-04,-8.6861,0,-0.2506,-0.1564,23,0,"VAUL_storm12_09_01_turb","VAUL"
"54","54",-0.0172193090177278,0.11085074547821,-0.29496611148369,-0.451312261692958,-0.8,104.954,1880.851894814,0.8118,0,-1.0874,0.2822,-0.049,0.0146,635,0.9846,"VAUL_storm13_09_03_NO3","VAUL"
"55","55",0.620033325498622,0.231402563266089,0.0127845678597815,0.976821150359276,28.7809090909091,245.377272727273,1880.851894814,0.9627,0.115,18.7562,0,0.5536,0.6865,1275,0,"VAUL_storm13_09_03_fDOM","VAUL"
"56","56",0.798899555139312,0.242728765637676,0.0422227425271227,0.96964020916257,125.5,241.981818181818,1880.851894814,0.6929,0,23.0393,0,0.7292,0.8686,1275,0,"VAUL_storm13_09_03_SPC","VAUL"
"57","57",-0.31595180012792,0.258343893919471,-0.0172070662487247,-0.901269154936278,19.59,707.520909090909,1880.851894814,0.9272,0.0043,-8.5609,0,-0.3901,-0.2418,24,0,"VAUL_storm13_09_03_turb","VAUL"
"58","58",0.685628460523235,0.196921995124052,-0.822498502097072,0.95393948472139,25.796,31.9584615384615,638.001118272892,0.8114,0,24.3721,0,0.6291,0.7422,1275,0,"VAUL_storm14_09_06_NO3","VAUL"
"59","59",0.46708872413626,0.293641721396267,-0.314677520957512,0.814847119251834,185.148181818182,222.67,638.001118272892,0.8631,0,11.1347,0,0.3828,0.5514,1233,0,"VAUL_storm14_09_06_fDOM","VAUL"
"60","60",-0.565638214565363,0.184446954026805,0.812059514487097,-0.799530148786196,156.254545454545,167.863636363636,638.001118272892,0.8921,3e-04,-21.4667,0,-0.6186,-0.5127,0,0,"VAUL_storm14_09_06_SPC","VAUL"
"61","61",-0.370528241955531,0.322287842739923,0.242576992128159,-0.851636514293606,30.7763636363636,96.6036363636364,638.001118272892,0.8612,0,-8.0478,0,-0.4631,-0.278,83,0,"VAUL_storm14_09_06_turb","VAUL"
