"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"6092",2021-07-27 11:00:00,237.882,403.434335600701,"VAUL",2021-07-27,30.6892307692308,328.78,23.256,403.434335600701
"6093",2021-07-27 11:15:00,238.464,405.547710295912,"VAUL",2021-07-27,30.6330769230769,330.38,24.546,405.547710295912
"6094",2021-07-27 11:30:00,239.011666666667,404.491022948292,"VAUL",2021-07-27,30.5061538461538,331.366666666667,23.4783333333333,404.491022948292
"6095",2021-07-27 11:45:00,239.2,403.434335600701,"VAUL",2021-07-27,30.6715384615385,332.02,23.702,403.434335600701
"6096",2021-07-27 12:00:00,239.48,403.434335600701,"VAUL",2021-07-27,30.6115384615385,332.766666666667,24.1116666666667,403.434335600701
"6097",2021-07-27 12:15:00,240.004,401.320960905548,"VAUL",2021-07-27,30.6953846153846,333.66,21.584,401.320960905548
"6098",2021-07-27 12:30:00,240.263333333333,401.320960905548,"VAUL",2021-07-27,30.6061538461538,334.1,23.3366666666667,401.320960905548
"6099",2021-07-27 12:45:00,240.344,402.37764825311,"VAUL",2021-07-27,30.5492307692308,334.88,22.69,402.37764825311
"6100",2021-07-27 13:00:00,240.903333333333,400.264273557957,"VAUL",2021-07-27,30.4084615384615,335.466666666667,21.4216666666667,400.264273557957
"6101",2021-07-27 13:15:00,240.678,401.320960905548,"VAUL",2021-07-27,30.2646153846154,335.98,21.94,401.320960905548
"6102",2021-07-27 13:30:00,240.921666666667,401.320960905548,"VAUL",2021-07-27,30.49,336.366666666667,22.4983333333333,401.320960905548
"6103",2021-07-27 13:45:00,241.498,402.37764825311,"VAUL",2021-07-27,30.3569230769231,336.76,23.128,402.37764825311
"6104",2021-07-27 14:00:00,242.055,402.37764825311,"VAUL",2021-07-27,30.4115384615385,337.15,19.8483333333333,402.37764825311
"6105",2021-07-27 14:15:00,242.44,399.207586210367,"VAUL",2021-07-27,30.2623076923077,337.68,24.096,399.207586210367
