"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-15 13:35:00,408.717772338656,"VAUL",2021-08-15,NA,NA,NA,NA,408.717772338656
"2",2021-08-15 13:40:00,408.717772338656,"VAUL",2021-08-15,NA,NA,NA,NA,408.717772338656
"3",2021-08-15 13:45:00,407.661084991094,"VAUL",2021-08-15,-12.9533333333333,27.114,79.4833333333333,1.49166666666667,407.661084991094
"4",2021-08-15 13:50:00,408.717772338656,"VAUL",2021-08-15,NA,NA,NA,NA,408.717772338656
"5",2021-08-15 13:55:00,408.717772338656,"VAUL",2021-08-15,NA,NA,NA,NA,408.717772338656
"6",2021-08-15 14:00:00,408.717772338656,"VAUL",2021-08-15,-12.944,26.92,79.5,0.984,408.717772338656
"7",2021-08-15 14:05:00,410.831147033838,"VAUL",2021-08-15,NA,NA,NA,NA,410.831147033838
"8",2021-08-15 14:10:00,411.887834381429,"VAUL",2021-08-15,NA,NA,NA,NA,411.887834381429
"9",2021-08-15 14:15:00,410.831147033838,"VAUL",2021-08-15,-12.9466666666667,26.892,79.6333333333333,1.27,410.831147033838
"10",2021-08-15 14:20:00,410.831147033838,"VAUL",2021-08-15,NA,NA,NA,NA,410.831147033838
"11",2021-08-15 14:25:00,410.831147033838,"VAUL",2021-08-15,NA,NA,NA,NA,410.831147033838
"12",2021-08-15 14:30:00,411.887834381429,"VAUL",2021-08-15,-12.936,26.738,79.7,0.788,411.887834381429
"13",2021-08-15 14:35:00,409.774459686247,"VAUL",2021-08-15,NA,NA,NA,NA,409.774459686247
"14",2021-08-15 14:40:00,409.774459686247,"VAUL",2021-08-15,NA,NA,NA,NA,409.774459686247
"15",2021-08-15 14:45:00,407.661084991094,"VAUL",2021-08-15,-12.9416666666667,26.95,79.8,1.91666666666667,407.661084991094
"16",2021-08-15 14:50:00,409.774459686247,"VAUL",2021-08-15,NA,NA,NA,NA,409.774459686247
"17",2021-08-15 14:55:00,410.831147033838,"VAUL",2021-08-15,NA,NA,NA,NA,410.831147033838
"18",2021-08-15 15:00:00,411.887834381429,"VAUL",2021-08-15,-12.936,26.974,79.84,1.588,411.887834381429
"19",2021-08-15 15:05:00,411.887834381429,"VAUL",2021-08-15,NA,NA,NA,NA,411.887834381429
"20",2021-08-15 15:10:00,414.001209076639,"VAUL",2021-08-15,NA,NA,NA,NA,414.001209076639
"21",2021-08-15 15:15:00,412.944521729049,"VAUL",2021-08-15,-12.935,27.022,80.1,1.83833333333333,412.944521729049
"22",2021-08-15 15:20:00,415.057896424201,"VAUL",2021-08-15,NA,NA,NA,NA,415.057896424201
"23",2021-08-15 15:25:00,415.057896424201,"VAUL",2021-08-15,NA,NA,NA,NA,415.057896424201
"24",2021-08-15 15:30:00,414.001209076639,"VAUL",2021-08-15,-12.932,26.83,80.26,1.884,414.001209076639
