"0","f2.SPC_beta <- formula(beta ~ StormPrecip + PrecipWeek + PrecipMonth  + Intensity + TempWeek +  TimeSinceChena + (PrecipWeek|site.ID))"
"0",""
"0","M2.SPC_beta <- lmer(f2.SPC_beta, data = SPC_data_beta)"
"2","boundary (singular) fit: see ?isSingular
"
"0","summary(M2.SPC_beta)"
"1","Linear mixed model fit by REML ['lmerMod']
"
"1","Formula:"
"1"," "
"1","beta ~ StormPrecip + PrecipWeek + PrecipMonth + Intensity + TempWeek + "
"1"," "
"1","
"
"1","    TimeSinceChena + (PrecipWeek | site.ID)"
"1","
"
"1","   Data:"
"1"," "
"1","SPC_data_beta"
"1","
"
"1","
"
"1","REML criterion at convergence:"
"1"," "
"1","246.7"
"1","
"
"1","
"
"1","Scaled residuals:"
"1"," "
"1","
"
"1","    Min "
"1","     1Q "
"1"," Median "
"1","     3Q "
"1","    Max "
"1","
"
"1","-3.1659 "
"1","-0.4031 "
"1"," 0.1190 "
"1"," 0.4115 "
"1"," 2.9341 "
"1","
"
"1","
"
"1","Random effects:
"
"1",""
"1"," Groups  "
"1"," Name       "
"1"," Variance"
"1"," Std.Dev."
"1"," Corr "
"1","
"
"1"," site.ID "
"1"," (Intercept)"
"1"," 0.022851"
"1"," 0.15117 "
"1","      "
"1","
"
"1","         "
"1"," PrecipWeek "
"1"," 0.001248"
"1"," 0.03532 "
"1"," -1.00"
"1","
"
"1"," Residual"
"1","            "
"1"," 0.158791"
"1"," 0.39849 "
"1","      "
"1","
"
"1","Number of obs: 209, groups: "
"1"," "
"1","site.ID, 6"
"1","
"
"1","
Fixed effects:
"
"1","              "
"1"," Estimate"
"1"," Std. Error"
"1"," t value"
"1","
(Intercept)   "
"1"," -0.22561"
"1","    0.06792"
"1","  -3.322"
"1","
StormPrecip   "
"1","  0.02807"
"1","    0.02925"
"1","   0.960"
"1","
PrecipWeek    "
"1"," -0.02216"
"1","    0.03945"
"1","  -0.562"
"1","
PrecipMonth   "
"1","  0.04495"
"1","    0.03641"
"1","   1.234"
"1","
Intensity     "
"1"," -0.01195"
"1","    0.02898"
"1","  -0.412"
"1","
TempWeek      "
"1","  0.03107"
"1","    0.03606"
"1","   0.862"
"1","
TimeSinceChena"
"1","  0.02374"
"1","    0.03881"
"1","   0.612"
"1","
"
"1","
Correlation of Fixed Effects:
"
"1","           "
"1"," (Intr)"
"1"," StrmPr"
"1"," PrcpWk"
"1"," PrcpMn"
"1"," Intnst"
"1"," TempWk"
"1","
StormPrecip"
"1"," -0.015"
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","
PrecipWeek "
"1"," -0.338"
"1"," -0.087"
"1","       "
"1","       "
"1","       "
"1","       "
"1","
PrecipMonth"
"1","  0.025"
"1","  0.014"
"1"," -0.558"
"1","       "
"1","       "
"1","       "
"1","
Intensity  "
"1"," -0.030"
"1"," -0.321"
"1","  0.011"
"1"," -0.024"
"1","       "
"1","       "
"1","
TempWeek   "
"1"," -0.002"
"1"," -0.099"
"1","  0.085"
"1"," -0.246"
"1"," -0.052"
"1","       "
"1","
TimeSincChn"
"1"," -0.032"
"1","  0.040"
"1","  0.147"
"1"," -0.295"
"1","  0.016"
"1","  0.630"
"1","
"
"1","optimizer (nloptwrap) convergence code: 0 (OK)"
"1","
"
"1","boundary (singular) fit: see ?isSingular"
"1","
"
"1","
"
