"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","MOOS",2018-08-13 15:00:00,606.802038835624,137.12,26.4777777777778,125.1,3.74
"2","MOOS",2018-08-13 15:30:00,614.135880724702,137.09,26.4788888888889,125.2,3.65
"3","MOOS",2018-08-13 16:00:00,615.009853118041,136.89,26.4388888888889,125.3,3.74
"4","MOOS",2018-08-13 16:30:00,619.824885907088,136.71,26.4444444444444,125.3,3.57
"5","MOOS",2018-08-13 17:00:00,626.610448893829,136.47,26.43,125.4,3.42
"6","MOOS",2018-08-13 17:30:00,638.759323571925,136.3,26.4055555555556,125.4,3.61
"7","MOOS",2018-08-13 18:00:00,643.574356360856,136.07,26.4122222222222,125.5,3.62
"8","MOOS",2018-08-13 18:30:00,655.723231038923,135.84,26.3966666666667,125.6,3.58
"9","MOOS",2018-08-13 19:00:00,654.62667323451,135.51,26.3688888888889,125.7,3.44
"10","MOOS",2018-08-13 19:30:00,664.256738812488,135.15,26.37,125.8,3.49
"11","MOOS",2018-08-13 20:00:00,681.443231690559,134.99,26.3566666666667,125.9,3.59
"12","MOOS",2018-08-13 20:30:00,681.220646279486,134.3,26.3855555555556,126.1,3.8
"13","MOOS",2018-08-13 21:00:00,689.976739464124,134.45,26.3866666666667,126.2,3.61
"14","MOOS",2018-08-13 21:30:00,702.125614142074,134.08,26.4044444444444,126.3,3.7
"15","MOOS",2018-08-13 22:00:00,712.303958622302,134.14,26.4211111111111,126.3,3.7
"16","MOOS",2018-08-13 22:30:00,719.963494002499,133.5,26.4511111111111,126.4,4.12
"17","MOOS",2018-08-13 23:00:00,745.357801162958,133.02,26.4444444444444,126.4,4.33
"18","MOOS",2018-08-13 23:30:00,751.372499836521,133.13,26.45,126.4,4.27
"19","MOOS",2018-08-14 00:00:00,771.951774207992,133.33,26.51,126.4,3.71
"20","MOOS",2018-08-14 00:30:00,772.27746769911,132.95,26.5277777777778,126.4,3.85
"21","MOOS",2018-08-14 01:00:00,790.337932970637,132.49,26.5155555555556,126.2,3.95
"22","MOOS",2018-08-14 01:30:00,809.272370635386,132.22,26.52,126.1,4.08
"23","MOOS",2018-08-14 02:00:00,821.198659902351,132.06,26.5166666666667,125.9,4.08
"24","MOOS",2018-08-14 02:30:00,842.65190666719,131.75,26.4866666666667,125.8,4.1
"25","MOOS",2018-08-14 03:00:00,850.311442047416,131.81,26.4888888888889,125.7,3.87
"26","MOOS",2018-08-14 03:30:00,867.052764103399,131.63,26.51,125.7,4.1
"27","MOOS",2018-08-14 04:00:00,888.506010868179,131.59,26.5022222222222,125.6,4.21
"28","MOOS",2018-08-14 04:30:00,906.892169630766,131.27,26.4977777777778,125.5,4.26
"29","MOOS",2018-08-14 05:00:00,921.33726799782,131.5,26.4822222222222,125.4,4.49
"30","MOOS",2018-08-14 05:30:00,928.448524475767,131.46,26.4766666666667,125.3,4.23
"31","MOOS",2018-08-14 06:00:00,947.382962140633,131.71,26.4688888888889,125.2,4.25
"32","MOOS",2018-08-14 06:30:00,958.435279014229,131.69,26.4222222222222,125.2,4.31
