"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","FRCH",2018-07-16 15:30:00,539.026092733249,NA,24.6046666666667,NA,NA
"2","FRCH",2018-07-16 16:00:00,540.718420240781,NA,24.644,NA,NA
"3","FRCH",2018-07-16 16:30:00,538.106119128235,NA,24.652,NA,NA
"4","FRCH",2018-07-16 17:00:00,538.796099332008,NA,24.6006666666667,NA,NA
"5","FRCH",2018-07-16 17:30:00,538.566105930746,NA,24.5753333333333,NA,NA
"6","FRCH",2018-07-16 18:00:00,539.081008532412,NA,24.6133333333333,NA,NA
"7","FRCH",2018-07-16 18:30:00,541.490774143269,NA,24.672,NA,NA
"8","FRCH",2018-07-16 19:00:00,544.820513359155,NA,24.776,NA,NA
"9","FRCH",2018-07-16 19:30:00,543.629359503517,NA,24.91,NA,NA
"10","FRCH",2018-07-16 20:00:00,544.834242308934,NA,25.016,NA,NA
"11","FRCH",2018-07-16 20:30:00,545.57913831187,NA,25.038,NA,NA
"12","FRCH",2018-07-16 21:00:00,548.191439424401,NA,25.0693333333333,NA,NA
"13","FRCH",2018-07-16 21:30:00,549.626315631089,NA,25.14,NA,NA
"14","FRCH",2018-07-16 22:00:00,553.714679799668,NA,25.2026666666667,NA,NA
"15","FRCH",2018-07-16 22:30:00,555.149556006363,NA,25.2253333333333,NA,NA
"16","FRCH",2018-07-16 23:00:00,556.828154564108,NA,25.232,NA,NA
"17","FRCH",2018-07-16 23:30:00,560.645338482063,NA,25.2593333333333,NA,NA
"18","FRCH",2018-07-17 00:00:00,563.528819845225,NA,25.3226666666667,NA,NA
"19","FRCH",2018-07-17 00:30:00,566.384843308813,NA,25.3853333333333,NA,NA
"20","FRCH",2018-07-17 01:00:00,572.368070486598,NA,25.4326666666667,NA,NA
"21","FRCH",2018-07-17 01:30:00,576.700157006242,NA,25.5,NA,NA
"22","FRCH",2018-07-17 02:00:00,580.043625171907,NA,25.5366666666667,NA,NA
"23","FRCH",2018-07-17 02:30:00,582.91337758529,NA,25.618,NA,NA
"24","FRCH",2018-07-17 03:00:00,590.1014875685,NA,25.6946666666667,NA,NA
"25","FRCH",2018-07-17 03:30:00,590.087758618713,NA,25.8146666666667,NA,NA
"26","FRCH",2018-07-17 04:00:00,589.871494167237,NA,25.91,NA,NA
"27","FRCH",2018-07-17 04:30:00,594.852374041286,NA,25.986,NA,NA
"28","FRCH",2018-07-17 05:00:00,597.505862003185,NA,26.0813333333333,NA,NA
"29","FRCH",2018-07-17 05:30:00,597.519590952979,NA,26.1833333333333,NA,NA
"30","FRCH",2018-07-17 06:00:00,597.763313304022,NA,26.2873333333333,NA,NA
"31","FRCH",2018-07-17 06:30:00,600.145621015305,NA,26.376,NA,NA
"32","FRCH",2018-07-17 07:00:00,599.211918460489,NA,26.478,NA,NA
"33","FRCH",2018-07-17 07:30:00,596.843339698993,NA,26.5646666666667,NA,NA
"34","FRCH",2018-07-17 08:00:00,597.059604150476,NA,26.6946666666667,NA,NA
"35","FRCH",2018-07-17 08:30:00,595.882179244603,NA,26.7633333333333,NA,NA
"36","FRCH",2018-07-17 09:00:00,592.809891329554,NA,26.8273333333333,NA,NA
"37","FRCH",2018-07-17 09:30:00,590.616390170166,NA,26.9013333333333,NA,NA
"38","FRCH",2018-07-17 10:00:00,589.236429762634,NA,26.9526666666667,NA,NA
"39","FRCH",2018-07-17 10:30:00,586.339219449677,NA,27.0353333333333,NA,NA
"40","FRCH",2018-07-17 11:00:00,584.904343242983,NA,27.0866666666667,NA,NA
"41","FRCH",2018-07-17 11:30:00,583.253202584841,NA,27.12,NA,NA
"42","FRCH",2018-07-17 12:00:00,582.522035531707,NA,27.1673333333333,NA,NA
"43","FRCH",2018-07-17 12:30:00,578.677393714162,NA,27.194,NA,NA
"44","FRCH",2018-07-17 13:00:00,578.461129262687,NA,27.1973333333333,NA,NA
"45","FRCH",2018-07-17 13:30:00,579.422289717084,NA,27.208,NA,NA
"46","FRCH",2018-07-17 14:00:00,575.158847946383,NA,27.1993333333333,NA,NA
"47","FRCH",2018-07-17 14:30:00,574.887667695766,NA,27.2006666666667,NA,NA
"48","FRCH",2018-07-17 15:00:00,573.940236191156,NA,27.2393333333333,NA,NA
"49","FRCH",2018-07-17 15:30:00,573.222798087816,NA,27.1953333333333,NA,NA
"50","FRCH",2018-07-17 16:00:00,572.505359984476,NA,27.2093333333333,NA,NA
"51","FRCH",2018-07-17 16:30:00,573.209069138029,NA,27.2073333333333,NA,NA
"52","FRCH",2018-07-17 17:00:00,571.259290329675,NA,27.19,NA,NA
"53","FRCH",2018-07-17 17:30:00,571.273019279462,NA,27.136,NA,NA
"54","FRCH",2018-07-17 18:00:00,573.195340188242,NA,27.146,NA,NA
"55","FRCH",2018-07-17 18:30:00,566.480945957315,NA,27.1713333333333,NA,NA
"56","FRCH",2018-07-17 19:00:00,568.173273464839,NA,27.2466666666667,NA,NA
"57","FRCH",2018-07-17 19:30:00,566.007230205025,NA,27.3146666666667,NA,NA
"58","FRCH",2018-07-17 20:00:00,563.353742243125,NA,27.3426666666667,NA,NA
"59","FRCH",2018-07-17 20:30:00,561.228885832672,NA,27.424,NA,NA
"60","FRCH",2018-07-17 21:00:00,559.07657152263,NA,27.484,NA,NA
"61","FRCH",2018-07-17 21:30:00,558.331675519716,NA,27.5953333333333,NA,NA
"62","FRCH",2018-07-17 22:00:00,560.470260879963,NA,27.664,NA,NA
