Site,DateTime,Q,day,fDOM.QSU,nitrateuM,SpCond.uScm,Turbidity.FNU
MOOS,2020-06-16T21:00:00Z,846.4874756710487,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T21:15:00Z,844.5346885170438,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T21:30:00Z,845.5069151488715,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T21:45:00Z,846.4833087258739,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T22:00:00Z,844.5388554622477,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T22:15:00Z,845.5069151488715,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T22:30:00Z,842.581901363068,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T22:45:00Z,842.5860683082719,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T23:00:00Z,842.581901363068,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T23:15:00Z,839.6610545224685,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T23:30:00Z,838.6846609454951,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-16T23:45:00Z,837.7124343137257,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T00:00:00Z,840.6374480994418,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T00:15:00Z,838.6846609454951,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T00:30:00Z,839.6568875773228,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T00:45:00Z,838.688827890699,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T01:00:00Z,838.6846609454951,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T01:15:00Z,832.8346333739173,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T01:30:00Z,837.7124343137257,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T01:45:00Z,832.8388003190921,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T02:00:00Z,830.8818462199415,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T02:15:00Z,830.8901801102911,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T02:30:00Z,831.8665736872645,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T02:45:00Z,832.8388003190921,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T03:00:00Z,828.9373929563153,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T03:15:00Z,829.9137865333178,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T03:30:00Z,829.909619588143,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T03:45:00Z,829.909619588143,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T04:00:00Z,831.858239796944,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T04:15:00Z,826.9887727475434,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T04:30:00Z,828.9373929563153,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T04:45:00Z,826.9971066379221,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T05:00:00Z,822.1193056981137,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T05:15:00Z,818.2220652805408,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T05:30:00Z,819.1942919123685,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T05:45:00Z,819.2026258026599,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T06:00:00Z,820.1706854893418,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T06:15:00Z,822.1276395884925,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T06:30:00Z,816.2734450717107,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T06:45:00Z,816.2817789620894,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T07:00:00Z,815.3053853851161,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T07:15:00Z,813.3567651763151,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T07:30:00Z,810.4359183356864,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T07:45:00Z,808.4914650720602,2020-06-16T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T08:00:00Z,808.4872981268854,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T08:15:00Z,806.5345109728805,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T08:30:00Z,804.5817238189338,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T08:45:00Z,801.6608769783343,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T09:00:00Z,801.6650439235382,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T09:15:00Z,800.6886503465357,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T09:30:00Z,799.7164237147081,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T09:45:00Z,799.7164237147081,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T10:00:00Z,797.7678035059362,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T10:15:00Z,794.8469566653075,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T10:30:00Z,792.8983364565065,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T10:45:00Z,789.9733226707322,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T11:00:00Z,792.8941695113317,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T11:15:00Z,789.9733226707322,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T11:30:00Z,789.0010960389336,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T11:45:00Z,787.0566427753074,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T12:00:00Z,783.1552354125015,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T12:15:00Z,783.1552354125015,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T12:30:00Z,777.3135417313024,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T12:45:00Z,775.3649215225305,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T13:00:00Z,772.4399077366979,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T13:15:00Z,770.491287527926,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T13:30:00Z,769.5190608960984,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T13:45:00Z,768.5426673191541,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T14:00:00Z,765.6134865881759,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T14:15:00Z,766.5940471103531,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T14:30:00Z,765.6259874237294,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T14:45:00Z,764.6412599563773,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T15:00:00Z,765.6218204785255,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T15:15:00Z,761.7245800609235,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T15:30:00Z,760.748186483921,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T15:45:00Z,763.6732002697245,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T16:00:00Z,763.6732002697245,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T16:15:00Z,761.7245800609235,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T16:30:00Z,761.7204131157487,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T16:45:00Z,758.7953993299743,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T17:00:00Z,761.7245800609235,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T17:15:00Z,761.7204131157487,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T17:30:00Z,758.7953993299743,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T17:45:00Z,758.8037332203239,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T18:00:00Z,756.8509460663772,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T18:15:00Z,754.906492802751,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T18:30:00Z,756.8592799566977,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T18:45:00Z,757.8231726981758,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T19:00:00Z,756.8467791211733,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T19:15:00Z,757.8231726981758,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T19:30:00Z,757.8231726981758,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T19:45:00Z,756.8467791211733,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T20:00:00Z,755.8745524893748,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T20:15:00Z,757.8190057529719,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T20:30:00Z,761.7245800609235,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T20:45:00Z,760.7440195387462,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T21:00:00Z,758.79956627512,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T21:15:00Z,759.767625961802,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T21:30:00Z,760.7440195387462,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T21:45:00Z,761.7162461705448,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T22:00:00Z,766.5940471103531,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T22:15:00Z,768.5385003739793,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T22:30:00Z,767.5662737421517,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T22:45:00Z,768.5343334287463,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T23:00:00Z,766.5898801651492,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T23:15:00Z,768.5385003739793,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T23:30:00Z,772.4357407915231,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-17T23:45:00Z,769.5107270057488,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T00:00:00Z,773.4079674233217,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T00:15:00Z,774.3801940551493,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T00:30:00Z,777.3093747861567,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T00:45:00Z,778.2816014179552,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T01:00:00Z,778.2774344727804,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T01:15:00Z,777.3052078409528,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T01:30:00Z,777.3093747861567,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T01:45:00Z,779.2538280497829,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T02:00:00Z,774.3843610003241,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T02:15:00Z,775.3565876321518,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T02:30:00Z,776.3288142639503,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T02:45:00Z,780.234388571902,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T03:00:00Z,779.2538280497829,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T03:15:00Z,776.3288142639503,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T03:30:00Z,774.3801940551493,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T03:45:00Z,773.4038004782051,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T04:00:00Z,775.3565876321518,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T04:15:00Z,776.3329812091542,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T04:30:00Z,775.3607545773266,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T04:45:00Z,773.4079674233217,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T05:00:00Z,772.4399077366979,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T05:15:00Z,771.4593472145789,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T05:30:00Z,771.4635141596955,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T05:45:00Z,771.4635141596955,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T06:00:00Z,770.4871205827512,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T06:15:00Z,769.5148939509818,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T06:30:00Z,766.5898801651492,2020-06-17T08:00:00Z,NA,NA,NA,NA
MOOS,2020-06-18T06:45:00Z,768.5426673191541,2020-06-17T08:00:00Z,NA,NA,NA,NA
