"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","FRCH",2018-07-15 03:00:00,458.274885614977,NA,29.2266666666667,NA,NA
"2","FRCH",2018-07-15 03:30:00,459.939755222942,NA,29.2186666666667,NA,NA
"3","FRCH",2018-07-15 04:00:00,462.092069532955,NA,29.2126666666667,NA,NA
"4","FRCH",2018-07-15 04:30:00,464.258112792777,NA,29.2066666666667,NA,NA
"5","FRCH",2018-07-15 05:00:00,464.258112792777,NA,29.192,NA,NA
"6","FRCH",2018-07-15 05:30:00,465.706717949251,NA,29.174,NA,NA
"7","FRCH",2018-07-15 06:00:00,469.767624218264,NA,29.152,NA,NA
"8","FRCH",2018-07-15 06:30:00,471.947396427873,NA,29.148,NA,NA
"9","FRCH",2018-07-15 07:00:00,477.456907853368,NA,29.1053333333333,NA,NA
"10","FRCH",2018-07-15 07:30:00,483.21014162989,NA,29.0726666666667,NA,NA
"11","FRCH",2018-07-15 08:00:00,492.536836973355,NA,29.0066666666667,NA,NA
"12","FRCH",2018-07-15 08:30:00,500.456114009714,NA,28.9233333333333,NA,NA
"13","FRCH",2018-07-15 09:00:00,508.577926547747,NA,28.8506666666667,NA,NA
"14","FRCH",2018-07-15 09:30:00,523.211597815003,NA,28.7813333333333,NA,NA
"15","FRCH",2018-07-15 10:00:00,533.973169365141,NA,28.6633333333333,NA,NA
"16","FRCH",2018-07-15 10:30:00,545.208456667606,NA,28.5653333333333,NA,NA
"17","FRCH",2018-07-15 11:00:00,559.097231931963,NA,28.4546666666667,NA,NA
"18","FRCH",2018-07-15 11:30:00,570.80623498671,NA,28.392,NA,NA
"19","FRCH",2018-07-15 12:00:00,581.797799938104,NA,28.4173333333333,NA,NA
"20","FRCH",2018-07-15 12:30:00,591.179411080731,NA,28.4553333333333,NA,NA
"21","FRCH",2018-07-15 13:00:00,596.675193556417,NA,28.3906666666667,NA,NA
"22","FRCH",2018-07-15 13:30:00,607.924209808662,NA,28.2306666666667,NA,NA
"23","FRCH",2018-07-15 14:00:00,610.766504322462,NA,28.0773333333333,NA,NA
"24","FRCH",2018-07-15 14:30:00,614.786223742107,NA,27.9506666666667,NA,NA
"25","FRCH",2018-07-15 15:00:00,617.4534406538,NA,27.954,NA,NA
"26","FRCH",2018-07-15 15:30:00,616.478551249624,NA,27.998,NA,NA
"27","FRCH",2018-07-15 16:00:00,614.59741719022,NA,27.892,NA,NA
"28","FRCH",2018-07-15 16:30:00,611.470213476015,NA,27.7773333333333,NA,NA
"29","FRCH",2018-07-15 17:00:00,605.974431000315,NA,27.928,NA,NA
"30","FRCH",2018-07-15 17:30:00,604.797006094457,NA,27.9773333333333,NA,NA
"31","FRCH",2018-07-15 18:00:00,602.157247082338,NA,27.894,NA,NA
"32","FRCH",2018-07-15 18:30:00,597.650082960594,NA,27.876,NA,NA
"33","FRCH",2018-07-15 19:00:00,595.254046299531,NA,27.9486666666667,NA,NA
"34","FRCH",2018-07-15 19:30:00,591.653126833007,NA,28.0933333333333,NA,NA
"35","FRCH",2018-07-15 20:00:00,586.888511410449,NA,28.31,NA,NA
"36","FRCH",2018-07-15 20:30:00,585.697357554796,NA,28.4233333333333,NA,NA
"37","FRCH",2018-07-15 21:00:00,583.27386299416,NA,28.4386666666667,NA,NA
"38","FRCH",2018-07-15 21:30:00,582.367618338925,NA,28.446,NA,NA
"39","FRCH",2018-07-15 22:00:00,579.957852728054,NA,28.47,NA,NA
"40","FRCH",2018-07-15 22:30:00,577.318093715956,NA,28.4666666666667,NA,NA
"41","FRCH",2018-07-15 23:00:00,573.974625550276,NA,28.57,NA,NA
"42","FRCH",2018-07-15 23:30:00,572.783471694624,NA,28.624,NA,NA
"43","FRCH",2018-07-16 00:00:00,570.387435033554,NA,28.65,NA,NA
"44","FRCH",2018-07-16 00:30:00,568.722565425604,NA,28.6546666666667,NA,NA
"45","FRCH",2018-07-16 01:00:00,568.248849673299,NA,28.6566666666667,NA,NA
"46","FRCH",2018-07-16 01:30:00,567.531411569951,NA,28.5886666666667,NA,NA
"47","FRCH",2018-07-16 02:00:00,566.353986664108,NA,28.568,NA,NA
"48","FRCH",2018-07-16 02:30:00,564.689117056165,NA,28.5633333333333,NA,NA
"49","FRCH",2018-07-16 03:00:00,564.946568357009,NA,28.5433333333333,NA,NA
"50","FRCH",2018-07-16 03:30:00,563.999136852399,NA,28.526,NA,NA
"51","FRCH",2018-07-16 04:00:00,562.320538294669,NA,28.4826666666667,NA,NA
"52","FRCH",2018-07-16 04:30:00,559.464514831088,NA,28.5173333333333,NA,NA
"53","FRCH",2018-07-16 05:00:00,558.273360975436,NA,28.6186666666667,NA,NA
"54","FRCH",2018-07-16 05:30:00,557.569651821883,NA,28.788,NA,NA
"55","FRCH",2018-07-16 06:00:00,555.173615160806,NA,29.0886666666667,NA,NA
"56","FRCH",2018-07-16 06:30:00,553.03502980058,NA,29.3326666666667,NA,NA
"57","FRCH",2018-07-16 07:00:00,551.802689095581,NA,29.442,NA,NA
"58","FRCH",2018-07-16 07:30:00,550.40899973824,NA,29.49,NA,NA
"59","FRCH",2018-07-16 08:00:00,547.782969675907,NA,29.4673333333333,NA,NA
"60","FRCH",2018-07-16 08:30:00,548.040420976744,NA,29.388,NA,NA
"61","FRCH",2018-07-16 09:00:00,547.782969675907,NA,29.2066666666667,NA,NA
"62","FRCH",2018-07-16 09:30:00,544.209508108972,NA,28.6053333333333,NA,NA
"63","FRCH",2018-07-16 10:00:00,544.209508108972,NA,28.048,NA,NA
"64","FRCH",2018-07-16 10:30:00,541.827200397689,NA,27.6546666666667,NA,NA
"65","FRCH",2018-07-16 11:00:00,540.649775491838,NA,27.354,NA,NA
"66","FRCH",2018-07-16 11:30:00,540.176059739548,NA,26.9366666666667,NA,NA
"67","FRCH",2018-07-16 12:00:00,539.417434786832,NA,26.516,NA,NA
