"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","FRCH",2018-07-10 02:00:00,442.892919599675,NA,28.6270833333333,NA,NA
"2","FRCH",2018-07-10 02:30:00,443.136641950718,NA,28.5366666666667,NA,NA
"3","FRCH",2018-07-10 03:00:00,443.881537953632,NA,28.5820833333333,NA,NA
"4","FRCH",2018-07-10 03:30:00,446.535025915546,NA,28.5254166666667,NA,NA
"5","FRCH",2018-07-10 04:00:00,448.24108237285,NA,28.5691666666667,NA,NA
"6","FRCH",2018-07-10 04:30:00,450.163403281615,NA,28.5245833333333,NA,NA
"7","FRCH",2018-07-10 05:00:00,450.177132231402,NA,28.5333333333333,NA,NA
"8","FRCH",2018-07-10 05:30:00,450.190861181203,NA,28.5704166666667,NA,NA
"9","FRCH",2018-07-10 06:00:00,451.165750585373,NA,28.5179166666667,NA,NA
"10","FRCH",2018-07-10 06:30:00,449.97459672972,NA,28.5458333333333,NA,NA
"11","FRCH",2018-07-10 07:00:00,451.436930835982,NA,28.5254166666667,NA,NA
"12","FRCH",2018-07-10 07:30:00,452.168097889116,NA,28.4820833333333,NA,NA
"13","FRCH",2018-07-10 08:00:00,452.683000490782,NA,28.49375,NA,NA
"14","FRCH",2018-07-10 08:30:00,454.84904375059,NA,28.43625,NA,NA
"15","FRCH",2018-07-10 09:00:00,454.159063546816,NA,28.38,NA,NA
"16","FRCH",2018-07-10 09:30:00,455.377675302036,NA,28.32,NA,NA
"17","FRCH",2018-07-10 10:00:00,455.878848953922,NA,28.2733333333333,NA,NA
"18","FRCH",2018-07-10 10:30:00,456.136300254744,NA,28.245,NA,NA
"19","FRCH",2018-07-10 11:00:00,456.393751555574,NA,28.1695833333333,NA,NA
"20","FRCH",2018-07-10 11:30:00,457.842356712048,NA,28.10125,NA,NA
"21","FRCH",2018-07-10 12:00:00,458.086079063098,NA,28.0366666666667,NA,NA
"22","FRCH",2018-07-10 12:30:00,458.600981664749,NA,27.97,NA,NA
"23","FRCH",2018-07-10 13:00:00,459.088426366827,NA,27.9225,NA,NA
"24","FRCH",2018-07-10 13:30:00,461.268198576436,NA,27.87125,NA,NA
