"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-08-01 01:45:00,236.435886314987,2019-08-01,99.6418181818182,17.468125,101.136363636364,12.4463636363636
"2","FRCH",2019-08-01 02:00:00,236.435886314987,2019-08-01,NA,17.458125,101.172727272727,12.6372727272727
"3","FRCH",2019-08-01 02:15:00,240.067830162876,2019-08-01,99.2445454545454,17.44,101.263636363636,12.54
"4","FRCH",2019-08-01 02:30:00,239.137532535906,2019-08-01,99.0881818181818,17.4575,101.281818181818,12.5654545454545
"5","FRCH",2019-08-01 02:45:00,236.346639654996,2019-08-01,98.9090909090909,17.40875,101.363636363636,12.6936363636364
"6","FRCH",2019-08-01 03:00:00,244.58544830774,2019-08-01,98.6145454545454,17.4,101.454545454545,13.0318181818182
"7","FRCH",2019-08-01 03:15:00,244.674694967731,2019-08-01,98.4290909090909,17.405,101.554545454545,12.8836363636364
"8","FRCH",2019-08-01 03:30:00,245.51574593471,2019-08-01,98.0409090909091,17.43,101.563636363636,13.2027272727273
"9","FRCH",2019-08-01 03:45:00,250.07798740957,2019-08-01,97.9836363636364,17.371875,101.654545454545,13.4063636363636
"10","FRCH",2019-08-01 04:00:00,254.595605554433,2019-08-01,97.6390909090909,17.37,101.690909090909,13.3572727272727
"11","FRCH",2019-08-01 04:15:00,255.481279851408,2019-08-01,97.4027272727273,17.35875,101.781818181818,13.8590909090909
"12","FRCH",2019-08-01 04:30:00,260.973818953237,2019-08-01,97.2427272727273,17.3625,101.863636363636,13.27
"13","FRCH",2019-08-01 04:45:00,259.113223699297,2019-08-01,97.1209090909091,17.381875,101.954545454545,13.8690909090909
"14","FRCH",2019-08-01 05:00:00,265.491437098101,2019-08-01,97.05,17.375625,102.009090909091,13.7190909090909
"15","FRCH",2019-08-01 05:15:00,266.421734725071,2019-08-01,96.9490909090909,17.3786666666667,102.090909090909,13.4990909090909
"16","FRCH",2019-08-01 05:30:00,270.098301902956,2019-08-01,96.9209090909091,17.35375,102.163636363636,13.6045454545455
"17","FRCH",2019-08-01 05:45:00,270.05367857296,2019-08-01,96.6327272727273,17.361875,102.172727272727,13.2890909090909
"18","FRCH",2019-08-01 06:00:00,277.317566268739,2019-08-01,96.5045454545455,17.336,102.227272727273,13.7772727272727
"19","FRCH",2019-08-01 06:15:00,279.088914862688,2019-08-01,96.3309090909091,17.3653333333333,102.254545454545,13.5663636363636
"20","FRCH",2019-08-01 06:30:00,280.949510116628,2019-08-01,96.16,17.308,102.272727272727,12.8581818181818
"21","FRCH",2019-08-01 06:45:00,284.581453964517,2019-08-01,96.1209090909091,17.308,102.272727272727,12.9127272727273
"22","FRCH",2019-08-01 07:00:00,281.835184413602,2019-08-01,96.0381818181818,17.316,102.354545454545,12.3009090909091
"23","FRCH",2019-08-01 07:15:00,286.397425888462,2019-08-01,95.9954545454545,17.268,102.363636363636,12.7390909090909
"24","FRCH",2019-08-01 07:30:00,290.915044033325,2019-08-01,95.7081818181818,17.2493333333333,102.336363636364,12.3636363636364
"25","FRCH",2019-08-01 07:45:00,290.959667363321,2019-08-01,95.5036363636364,17.276,102.309090909091,12.1445454545455
"26","FRCH",2019-08-01 08:00:00,294.546987881215,2019-08-01,95.42,17.2486666666667,102.336363636364,12.3390909090909
"27","FRCH",2019-08-01 08:15:00,293.66131358424,2019-08-01,95.3563636363636,17.214,102.363636363636,11.9390909090909
"28","FRCH",2019-08-01 08:30:00,300.039526983044,2019-08-01,95.3618181818182,17.2973333333333,102.445454545455,11.6154545454545
"29","FRCH",2019-08-01 08:45:00,306.417740381848,2019-08-01,95.3945454545455,17.27,102.472727272727,12.0336363636364
"30","FRCH",2019-08-01 09:00:00,309.960437569746,2019-08-01,95.3590909090909,17.2433333333333,102.536363636364,11.5654545454545
"31","FRCH",2019-08-01 09:15:00,309.960437569746,2019-08-01,95.4781818181818,17.2593333333333,102.554545454545,11.9254545454545
"32","FRCH",2019-08-01 09:30:00,315.452976671575,2019-08-01,95.3245454545455,17.244,102.563636363636,11.5836363636364
"33","FRCH",2019-08-01 09:45:00,320.945515773405,2019-08-01,95.2409090909091,17.254,102.654545454545,11.4472727272727
"34","FRCH",2019-08-01 10:00:00,325.418510588273,2019-08-01,95.1772727272727,17.2446666666667,102.690909090909,11.5245454545455
