"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-08-03 08:15:00,891.07145323202,2019-08-03,104.883636363636,NA,76.2727272727273,114.930909090909
"2","FRCH",2019-08-03 08:30:00,895.633694706879,2019-08-03,106.230909090909,NA,76.1727272727273,104.44
"3","FRCH",2019-08-03 08:45:00,897.494289960819,2019-08-03,106.845454545455,NA,75.9818181818182,115.735454545455
"4","FRCH",2019-08-03 09:00:00,902.101154765674,2019-08-03,107.210909090909,NA,75.9545454545455,117.788181818182
"5","FRCH",2019-08-03 09:15:00,902.897582402658,2019-08-03,107.779090909091,NA,75.7909090909091,103.086363636364
"6","FRCH",2019-08-03 09:30:00,904.624307666611,2019-08-03,109.202727272727,NA,75.5727272727273,103.260909090909
"7","FRCH",2019-08-03 09:45:00,906.529526250547,2019-08-03,110.359090909091,NA,75.3,105.552727272727
"8","FRCH",2019-08-03 10:00:00,911.047144395411,2019-08-03,110.965454545455,NA,75.1727272727273,100.166363636364
"9","FRCH",2019-08-03 10:15:00,920.171627345129,2019-08-03,112.206363636364,NA,75.0727272727273,97.7945454545455
"10","FRCH",2019-08-03 10:30:00,923.803571193018,2019-08-03,112.937272727273,NA,74.9818181818182,95.5281818181818
"11","FRCH",2019-08-03 10:45:00,926.460594083942,2019-08-03,112.863636363636,NA,74.8727272727273,95.5936363636364
"12","FRCH",2019-08-03 11:00:00,937.401048957605,2019-08-03,113.88,NA,74.7909090909091,98.7754545454546
"13","FRCH",2019-08-03 11:15:00,935.540453703665,2019-08-03,115.050909090909,NA,74.7545454545455,102.395454545455
"14","FRCH",2019-08-03 11:30:00,942.00791376246,2019-08-03,115.532727272727,NA,74.6636363636364,89.5872727272727
"15","FRCH",2019-08-03 11:45:00,944.664936653384,2019-08-03,116.63,NA,74.6181818181818,100.796363636364
"16","FRCH",2019-08-03 12:00:00,949.182554798248,2019-08-03,117.341818181818,NA,74.6363636363636,94.6436363636364
"17","FRCH",2019-08-03 12:15:00,950.068229095222,2019-08-03,NA,NA,74.6454545454545,84.6672727272727
"18","FRCH",2019-08-03 12:30:00,957.332116791001,2019-08-03,118.698181818182,NA,74.5727272727273,87.4663636363636
"19","FRCH",2019-08-03 12:45:00,959.192712044941,2019-08-03,118.343636363636,NA,74.5727272727273,NA
"20","FRCH",2019-08-03 13:00:00,961.849734935864,2019-08-03,119.851818181818,NA,74.5363636363636,90.4836363636364
"21","FRCH",2019-08-03 13:15:00,971.063464545574,2019-08-03,NA,NA,74.4818181818182,NA
"22","FRCH",2019-08-03 13:30:00,969.068999301647,2019-08-03,122.211818181818,NA,74.4636363636364,84.7427272727273
"23","FRCH",2019-08-03 13:45:00,974.606161733472,2019-08-03,123.192727272727,NA,74.4545454545455,87.53
"24","FRCH",2019-08-03 14:00:00,976.422133657416,2019-08-03,NA,NA,74.5090909090909,77.8281818181818
"25","FRCH",2019-08-03 14:15:00,979.123779878336,2019-08-03,124.619090909091,NA,74.4818181818182,73.2254545454545
"26","FRCH",2019-08-03 14:30:00,979.964830845315,2019-08-03,125.832727272727,NA,74.4636363636364,74.4536363636364
"27","FRCH",2019-08-03 14:45:00,983.686021353195,2019-08-03,126.081818181818,NA,74.3727272727273,73.1990909090909
"28","FRCH",2019-08-03 15:00:00,990.064234751999,2019-08-03,126.781818181818,NA,74.3545454545455,68.1081818181818
"29","FRCH",2019-08-03 15:15:00,982.755723726225,2019-08-03,127.63,NA,74.2727272727273,71.6418181818182
"30","FRCH",2019-08-03 15:30:00,990.064234751999,2019-08-03,127.941818181818,NA,74.2363636363636,74.2990909090909
"31","FRCH",2019-08-03 15:45:00,987.273341871089,2019-08-03,127.168181818182,NA,74.2181818181818,74.1345454545455
"32","FRCH",2019-08-03 16:00:00,984.437825660183,2019-08-04,NA,NA,74.1636363636364,72.4290909090909
"33","FRCH",2019-08-03 16:15:00,992.765880972918,2019-08-04,126.935454545455,NA,74.1363636363636,77.9836363636364
"34","FRCH",2019-08-03 16:30:00,1000.07439199869,2019-08-04,126.584545454545,NA,74,74.0218181818182
"35","FRCH",2019-08-03 16:45:00,1000.11901532869,2019-08-04,126.201818181818,NA,73.9636363636364,76.3545454545455
"36","FRCH",2019-08-03 17:00:00,995.556773853828,2019-08-04,125.899090909091,NA,73.8727272727273,72.99
"37","FRCH",2019-08-03 17:15:00,1000.87081963568,2019-08-04,125.903636363636,NA,73.7727272727273,84.2227272727273
"38","FRCH",2019-08-03 17:30:00,1004.59201014356,2019-08-04,126.214545454545,NA,73.6545454545455,80.7354545454545
"39","FRCH",2019-08-03 17:45:00,1004.68125680355,2019-08-04,125.648181818182,NA,73.5636363636364,85.3027272727273
"40","FRCH",2019-08-03 18:00:00,1001.84574059264,2019-08-04,125.339090909091,NA,73.4636363636364,83.9081818181818
"41","FRCH",2019-08-03 18:15:00,1003.61708918659,2019-08-04,NA,NA,73.2727272727273,81.5345454545455
"42","FRCH",2019-08-03 18:30:00,1011.85589783933,2019-08-04,126.708181818182,NA,73.0727272727273,79.2754545454546
"43","FRCH",2019-08-03 18:45:00,1011.90052116933,2019-08-04,127.465454545455,NA,72.9636363636364,81.2481818181818
"44","FRCH",2019-08-03 19:00:00,1005.38843778054,2019-08-04,128.912727272727,NA,72.7545454545455,77.3954545454545
"45","FRCH",2019-08-03 19:15:00,1009.10962828842,2019-08-04,129.248181818182,NA,72.6090909090909,81.7163636363636
"46","FRCH",2019-08-03 19:30:00,1005.38843778054,2019-08-04,128.758181818182,NA,72.4727272727273,75.3218181818182
"47","FRCH",2019-08-03 19:45:00,1006.3633587375,2019-08-04,129.901818181818,NA,72.3909090909091,81.14
"48","FRCH",2019-08-03 20:00:00,1009.99530258539,2019-08-04,129.680909090909,NA,72.3545454545455,75.9372727272727
"49","FRCH",2019-08-03 20:15:00,1012.69694880631,2019-08-04,130.339090909091,NA,72.1909090909091,74.2136363636364
"50","FRCH",2019-08-03 20:30:00,1007.15978637449,2019-08-04,130.711818181818,NA,72.1090909090909,75.0436363636364
"51","FRCH",2019-08-03 20:45:00,1010.08454924539,2019-08-04,131.721818181818,NA,72.0636363636364,72.8418181818182
"52","FRCH",2019-08-03 21:00:00,1002.68679155962,2019-08-04,131.431818181818,NA,71.9727272727273,NA
"53","FRCH",2019-08-03 21:15:00,1000.73694964569,2019-08-04,132.155454545455,NA,71.9636363636364,78.8209090909091
"54","FRCH",2019-08-03 21:30:00,998.124550084761,2019-08-04,131.753636363636,NA,71.8818181818182,74.8672727272727
"55","FRCH",2019-08-03 21:45:00,999.940522008706,2019-08-04,132.334545454545,NA,71.8636363636364,76.5945454545455
"56","FRCH",2019-08-03 22:00:00,999.985145338701,2019-08-04,133.222727272727,NA,71.8636363636364,76.3854545454546
