"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-07-30 01:45:00,249.147689782599,2019-07-30,60.9681818181818,16.1993333333333,107.863636363636,15.1336363636364
"2","FRCH",2019-07-30 02:00:00,248.217392155629,2019-07-30,61.1445454545455,16.2166666666667,107.863636363636,17.7445454545455
"3","FRCH",2019-07-30 02:15:00,249.147689782599,2019-07-30,61.1709090909091,16.1833333333333,107.781818181818,16.3209090909091
"4","FRCH",2019-07-30 02:30:00,250.033364079574,2019-07-30,61.3463636363636,16.186,107.672727272727,16.7263636363636
"5","FRCH",2019-07-30 02:45:00,250.963661706544,2019-07-30,62.01,16.1433333333333,107.654545454545,17.0690909090909
"6","FRCH",2019-07-30 03:00:00,254.640228884429,2019-07-30,62.6963636363636,16.1733333333333,107.672727272727,16.4254545454545
"7","FRCH",2019-07-30 03:15:00,258.227549402323,2019-07-30,63.3863636363636,16.1413333333333,107.672727272727,15.9072727272727
"8","FRCH",2019-07-30 03:30:00,260.043521326267,2019-07-30,64.1790909090909,16.1486666666667,107.618181818182,19.9145454545455
"9","FRCH",2019-07-30 03:45:00,257.341875105348,2019-07-30,64.7190909090909,16.1653333333333,107.545454545455,19.2118181818182
"10","FRCH",2019-07-30 04:00:00,258.182926072327,2019-07-30,65.2609090909091,16.1953333333333,107.409090909091,16.3045454545455
"11","FRCH",2019-07-30 04:15:00,261.904116580207,2019-07-30,65.6190909090909,16.2486666666667,107.290909090909,15.8245454545455
"12","FRCH",2019-07-30 04:30:00,265.536060428096,2019-07-30,66.0618181818182,16.2293333333333,107.209090909091,16.8318181818182
"13","FRCH",2019-07-30 04:45:00,268.237706649016,2019-07-30,66.7427272727273,16.2453333333333,107.109090909091,16.2645454545455
"14","FRCH",2019-07-30 05:00:00,272.799948123875,2019-07-30,67.34,16.264,107.072727272727,15.1963636363636
"15","FRCH",2019-07-30 05:15:00,270.939352869935,2019-07-30,68.0836363636364,16.3053333333333,107.136363636364,16.1936363636364
"16","FRCH",2019-07-30 05:30:00,274.571296717824,2019-07-30,68.8736363636364,16.3293333333333,107.2,17.8463636363636
"17","FRCH",2019-07-30 05:45:00,279.133538192683,2019-07-30,69.5627272727273,16.3713333333333,107.281818181818,17.75
"18","FRCH",2019-07-30 06:00:00,282.810105370568,2019-07-30,69.9945454545455,16.4273333333333,107.354545454545,15.1009090909091
"19","FRCH",2019-07-30 06:15:00,280.949510116628,2019-07-30,70.4854545454545,16.424,107.363636363636,15.6363636363636
"20","FRCH",2019-07-30 06:30:00,283.695779667542,2019-07-30,70.6709090909091,16.4273333333333,107.345454545455,15.0963636363636
"21","FRCH",2019-07-30 06:45:00,289.099072109381,2019-07-30,70.8381818181818,16.45,107.272727272727,15.5272727272727
"22","FRCH",2019-07-30 07:00:00,285.467128261492,2019-07-30,71.2009090909091,16.4613333333333,107.254545454545,17.5118181818182
"23","FRCH",2019-07-30 07:15:00,289.099072109381,2019-07-30,71.43,16.4533333333333,107.163636363636,14.3472727272727
"24","FRCH",2019-07-30 07:30:00,290.915044033325,2019-07-30,71.5590909090909,16.418,107.018181818182,13.8118181818182
"25","FRCH",2019-07-30 07:45:00,295.477285508185,2019-07-30,71.8118181818182,16.3973333333333,106.854545454545,13.8836363636364
"26","FRCH",2019-07-30 08:00:00,294.502364551219,2019-07-30,72.0945454545455,16.3946666666667,106.672727272727,14.0536363636364
"27","FRCH",2019-07-30 08:15:00,294.59161121121,2019-07-30,72.5445454545455,16.4093333333333,106.572727272727,13.4618181818182
"28","FRCH",2019-07-30 08:30:00,298.134308399108,2019-07-30,72.9272727272727,16.4286666666667,106.481818181818,13.24
"29","FRCH",2019-07-30 08:45:00,297.293257432129,2019-07-30,73.5136363636364,16.4446666666667,106.436363636364,13.0754545454545
"30","FRCH",2019-07-30 09:00:00,302.696549873968,2019-07-30,73.8590909090909,16.4466666666667,106.363636363636,13.1127272727273
"31","FRCH",2019-07-30 09:15:00,300.880577950023,2019-07-30,74.25,16.448,106.263636363636,13.1181818181818
"32","FRCH",2019-07-30 09:30:00,302.741173203963,2019-07-30,74.6290909090909,16.4526666666667,106.163636363636,12.9390909090909
"33","FRCH",2019-07-30 09:45:00,300.880577950023,2019-07-30,74.9372727272727,16.484,106.018181818182,13.2027272727273
"34","FRCH",2019-07-30 10:00:00,304.512521797912,2019-07-30,75.6027272727273,16.4786666666667,105.854545454545,13.3045454545455
"35","FRCH",2019-07-30 10:15:00,304.557145127908,2019-07-30,76.3454545454545,16.5466666666667,105.672727272727,13.4654545454545
"36","FRCH",2019-07-30 10:30:00,303.626847500938,2019-07-30,77.1072727272727,16.532,105.527272727273,13.4681818181818
"37","FRCH",2019-07-30 10:45:00,304.512521797912,2019-07-30,77.8909090909091,16.5853333333333,105.327272727273,14.0790909090909
"38","FRCH",2019-07-30 11:00:00,301.810875576993,2019-07-30,78.9063636363636,16.6133333333333,105.154545454545,14.2981818181818
"39","FRCH",2019-07-30 11:15:00,300.835954620027,2019-07-30,80.0527272727273,16.65,104.954545454545,13.7790909090909
"40","FRCH",2019-07-30 11:30:00,298.134308399108,2019-07-30,81.0636363636364,16.65,104.772727272727,13.98
"41","FRCH",2019-07-30 11:45:00,301.810875576993,2019-07-30,81.92,16.6613333333333,104.618181818182,12.8554545454545
"42","FRCH",2019-07-30 12:00:00,303.671470830933,2019-07-30,82.7390909090909,16.7013333333333,104.436363636364,13.7281818181818
"43","FRCH",2019-07-30 12:15:00,307.303414678822,2019-07-30,83.6618181818182,16.7153333333333,104.263636363636,13.3118181818182
"44","FRCH",2019-07-30 12:30:00,306.328493721857,2019-07-30,84.4909090909091,16.7533333333333,104.127272727273,13.4181818181818
"45","FRCH",2019-07-30 12:45:00,310.005060899742,2019-07-30,85.3872727272727,16.792,103.963636363636,13.3336363636364
"46","FRCH",2019-07-30 13:00:00,309.074763272771,2019-07-30,85.8254545454545,16.7906666666667,103.772727272727,13.7772727272727
"47","FRCH",2019-07-30 13:15:00,316.33865096855,2019-07-30,85.9881818181818,16.8206666666667,103.609090909091,14.2118181818182
"48","FRCH",2019-07-30 13:30:00,316.383274298545,2019-07-30,86.3718181818182,16.844,103.463636363636,13.71
