"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","FRCH",2019-06-22 10:45:00,274.846425125161,2019-06-22,118.517272727273,18.9841666666667,39.8454545454545,23.6409090909091,274.846425125161
"2","FRCH",2019-06-22 11:00:00,280.136515154519,2019-06-22,117.484545454545,18.8883333333333,39.8545454545455,26.4136363636364,280.136515154519
"3","FRCH",2019-06-22 11:15:00,280.630106714005,2019-06-22,117.720909090909,18.8908333333333,39.8727272727273,25.04,280.630106714005
"4","FRCH",2019-06-22 11:30:00,281.138015427458,2019-06-22,118.324545454545,18.765,39.9272727272727,21.7854545454545,281.138015427458
"5","FRCH",2019-06-22 11:45:00,285.934513897331,2019-06-22,118.566363636364,18.9191666666667,39.9636363636364,26.02,285.934513897331
"6","FRCH",2019-06-22 12:00:00,287.712194394419,2019-06-22,118.226363636364,18.87,40.0090909090909,23.3563636363636,287.712194394419
"7","FRCH",2019-06-22 12:15:00,290.745329521172,2019-06-22,117.834545454545,18.7925,40.0727272727273,24.4354545454545,290.745329521172
"8","FRCH",2019-06-22 12:30:00,293.390374535851,2019-06-22,117.960909090909,18.7591666666667,40.0727272727273,22.3281818181818,293.390374535851
"9","FRCH",2019-06-22 12:45:00,295.915600949151,2019-06-22,117.849090909091,18.73,40.1272727272727,20.8836363636364,295.915600949151
"10","FRCH",2019-06-22 13:00:00,299.950236348843,2019-06-22,117.706363636364,18.7233333333333,40.1545454545455,24.5572727272727,299.950236348843
"11","FRCH",2019-06-22 13:15:00,303.850735993188,2019-06-22,117.718181818182,18.6491666666667,40.1909090909091,21.9081818181818,303.850735993188
"12","FRCH",2019-06-22 13:30:00,306.002189448382,2019-06-22,117.417272727273,18.6366666666667,40.2181818181818,19.7554545454545,306.002189448382
"13","FRCH",2019-06-22 13:45:00,312.562051261374,2019-06-22,117.686363636364,18.5783333333333,40.2636363636364,22.0581818181818,312.562051261374
"14","FRCH",2019-06-22 14:00:00,318.106095647459,2019-06-22,117.512727272727,18.4258333333333,40.3181818181818,21.04,318.106095647459
"15","FRCH",2019-06-22 14:15:00,321.513003732318,2019-06-22,117.353636363636,18.315,40.3363636363636,21.6045454545455,321.513003732318
"16","FRCH",2019-06-22 14:30:00,327.564956831857,2019-06-22,116.842727272727,18.3975,40.3636363636364,21.0472727272727,327.564956831857
"17","FRCH",2019-06-22 14:45:00,333.751045686743,2019-06-22,116.35,18.3391666666667,40.3818181818182,19.1454545454545,333.751045686743
"18","FRCH",2019-06-22 15:00:00,339.429225828175,2019-06-22,116.052727272727,18.1758333333333,40.4454545454545,20.4972727272727,339.429225828175
"19","FRCH",2019-06-22 15:15:00,342.582179556308,2019-06-22,115.788181818182,18.1141666666667,40.4636363636364,22.6018181818182,342.582179556308
"20","FRCH",2019-06-22 15:30:00,346.496996354621,2019-06-22,115.957272727273,18.0883333333333,40.5272727272727,20.3390909090909,346.496996354621
"21","FRCH",2019-06-22 15:45:00,350.665767509661,2019-06-22,114.323636363636,18.0608333333333,40.4727272727273,21.6836363636364,350.665767509661
"22","FRCH",2019-06-22 16:00:00,353.698902636414,2019-06-23,111.949090909091,17.9508333333333,40.3727272727273,24.2590909090909,353.698902636414
"23","FRCH",2019-06-22 16:15:00,354.206811349868,2019-06-23,110.623636363636,17.8683333333333,40.3636363636364,26.6318181818182,354.206811349868
"24","FRCH",2019-06-22 16:30:00,358.495401106287,2019-06-23,109.930909090909,17.9266666666667,40.3545454545455,25.0645454545455,358.495401106287
"25","FRCH",2019-06-22 16:45:00,363.037945219433,2019-06-23,110.299090909091,17.8408333333333,40.3363636363636,24.4845454545455,363.037945219433
"26","FRCH",2019-06-22 17:00:00,364.681489961173,2019-06-23,110.914545454545,17.785,40.3,24.5427272727273,364.681489961173
"27","FRCH",2019-06-22 17:15:00,366.952762017746,2019-06-23,109.345454545455,17.9225,40.2636363636364,29.3872727272727,366.952762017746
"28","FRCH",2019-06-22 17:30:00,366.832943416367,2019-06-23,109.131818181818,17.8083333333333,40.2090909090909,32.6472727272727,366.832943416367
"29","FRCH",2019-06-22 17:45:00,368.22253380138,2019-06-23,109.630909090909,17.8266666666667,40.1545454545455,30.4636363636364,368.22253380138
"30","FRCH",2019-06-22 18:00:00,368.984396871561,2019-06-23,110.561818181818,17.7583333333333,40.1454545454545,28.0936363636364,368.984396871561
"31","FRCH",2019-06-22 18:15:00,369.492305585014,2019-06-23,111.170909090909,17.7708333333333,40.0818181818182,28.7745454545455,369.492305585014
"32","FRCH",2019-06-22 18:30:00,368.864578270182,2019-06-23,111.446363636364,17.7683333333333,40.0363636363636,29.3563636363636,368.864578270182
"33","FRCH",2019-06-22 18:45:00,368.864578270182,2019-06-23,112.011818181818,17.7425,39.9454545454545,36.6363636363636,368.864578270182
"34","FRCH",2019-06-22 19:00:00,369.358169829667,2019-06-23,113.026363636364,17.6566666666667,39.8727272727273,32.4736363636364,369.358169829667
"35","FRCH",2019-06-22 19:15:00,368.356669556728,2019-06-23,114.120909090909,17.7241666666667,39.7454545454545,33.7790909090909,368.356669556728
"36","FRCH",2019-06-22 19:30:00,367.982896598622,2019-06-23,114.779090909091,17.6875,39.6727272727273,33.8018181818182,367.982896598622
"37","FRCH",2019-06-22 19:45:00,368.102715200001,2019-06-23,114.918181818182,17.7341666666667,39.5545454545455,38.02,368.102715200001
"38","FRCH",2019-06-22 20:00:00,365.965578898776,2019-06-23,115.29,17.6758333333333,39.4727272727273,34.0390909090909,365.965578898776
"39","FRCH",2019-06-22 20:15:00,366.593306213609,2019-06-23,115.815454545455,17.6733333333333,39.4,35.2709090909091,366.593306213609
"40","FRCH",2019-06-22 20:30:00,365.083897227216,2019-06-23,116.757272727273,17.93,39.3363636363636,43.8518181818182,365.083897227216
"41","FRCH",2019-06-22 20:45:00,363.94826119893,2019-06-23,117.478181818182,17.85,39.2545454545455,35.9127272727273,363.94826119893
"42","FRCH",2019-06-22 21:00:00,364.829942870489,2019-06-23,118.204545454545,17.8658333333333,39.1636363636364,41.1627272727273,364.829942870489
"43","FRCH",2019-06-22 21:15:00,364.695807115142,2019-06-23,118.565454545455,17.7916666666667,39.0636363636364,36.4281818181818,364.695807115142
"44","FRCH",2019-06-22 21:30:00,364.441852758415,2019-06-23,118.512727272727,17.855,39.0363636363636,33.9763636363636,364.441852758415
"45","FRCH",2019-06-22 21:45:00,362.424535058569,2019-06-23,119.098181818182,17.835,39,39.6836363636364,362.424535058569
"46","FRCH",2019-06-22 22:00:00,361.676989142357,2019-06-23,117.876363636364,17.9291666666667,38.9545454545455,40.5563636363636,361.676989142357
"47","FRCH",2019-06-22 22:15:00,362.812625170643,2019-06-23,116.769090909091,17.9858333333333,38.8818181818182,38.9627272727273,362.812625170643
"48","FRCH",2019-06-22 22:30:00,361.169080428903,2019-06-23,116.769090909091,17.9691666666667,38.8636363636364,48.6172727272727,361.169080428903
"49","FRCH",2019-06-22 22:45:00,362.932443772022,2019-06-23,116.876363636364,17.94,38.8181818181818,44.76,362.932443772022
"50","FRCH",2019-06-22 23:00:00,363.052262373402,2019-06-23,117.577272727273,17.9583333333333,38.7818181818182,45.6345454545455,363.052262373402
"51","FRCH",2019-06-22 23:15:00,364.815625716521,2019-06-23,117.386363636364,17.945,38.7818181818182,42.5918181818182,364.815625716521
"52","FRCH",2019-06-22 23:30:00,368.596306759486,2019-06-23,117.898181818182,18.03,38.7636363636364,39.1427272727273,368.596306759486
"53","FRCH",2019-06-22 23:45:00,368.970079717592,2019-06-23,118.828181818182,18.0441666666667,38.7454545454545,39.7590909090909,368.970079717592
"54","FRCH",2019-06-23 00:00:00,369.731942787773,2019-06-23,118.052727272727,18.0575,38.7181818181818,42.1272727272727,369.731942787773
"55","FRCH",2019-06-23 00:15:00,370.613624459333,2019-06-23,117.410909090909,18.0083333333333,38.6727272727273,54.6054545454545,370.613624459333
"56","FRCH",2019-06-23 00:30:00,372.630942159179,2019-06-23,118.495454545455,18.0708333333333,38.6545454545455,42.8827272727273,372.630942159179
"57","FRCH",2019-06-23 00:45:00,372.376987802452,2019-06-23,119.194545454545,18.1775,38.6454545454545,41.5036363636364,372.376987802452
"58","FRCH",2019-06-23 01:00:00,378.817031014065,2019-06-23,119.979090909091,18.19,38.6,40.1245454545455,378.817031014065
"59","FRCH",2019-06-23 01:15:00,377.053667670945,2019-06-23,120.730909090909,18.15,38.6181818181818,38.27,377.053667670945
"60","FRCH",2019-06-23 01:30:00,380.206621399078,2019-06-23,120.952727272727,18.1741666666667,38.6,45.2718181818182,380.206621399078
"61","FRCH",2019-06-23 01:45:00,379.578894084245,2019-06-23,120.389090909091,18.3575,38.5727272727273,38.3781818181818,379.578894084245
"62","FRCH",2019-06-23 02:00:00,379.578894084245,2019-06-23,120.026363636364,18.2783333333333,38.5636363636364,41.4827272727273,379.578894084245
"63","FRCH",2019-06-23 02:15:00,383.493710882558,2019-06-23,119.409090909091,18.3358333333333,38.5727272727273,55.6872727272727,383.493710882558
"64","FRCH",2019-06-23 02:30:00,382.104120497545,2019-06-23,119.54,18.3533333333333,38.5727272727273,38.8118181818182,382.104120497545
"65","FRCH",2019-06-23 02:45:00,383.239756525832,2019-06-23,120.066363636364,18.37,38.5727272727273,41.4045454545455,383.239756525832
"66","FRCH",2019-06-23 03:00:00,383.493710882558,2019-06-23,120.380909090909,18.4933333333333,38.6,41.9645454545455,383.493710882558
"67","FRCH",2019-06-23 03:15:00,384.001619596012,2019-06-23,120.070909090909,18.4408333333333,38.6,49.6254545454545,384.001619596012
"68","FRCH",2019-06-23 03:30:00,384.763482666193,2019-06-23,119.694545454545,18.495,38.5818181818182,40.6645454545455,384.763482666193
"69","FRCH",2019-06-23 03:45:00,384.255573952739,2019-06-23,120.720909090909,18.5975,38.6272727272727,41.3981818181818,384.255573952739
"70","FRCH",2019-06-23 04:00:00,383.000119323073,2019-06-23,120.103636363636,18.6666666666667,38.6545454545455,39.6363636363636,383.000119323073
"71","FRCH",2019-06-23 04:15:00,384.883301267572,2019-06-23,120.249090909091,18.5408333333333,38.6545454545455,41.9036363636364,384.883301267572
"72","FRCH",2019-06-23 04:30:00,384.001619596012,2019-06-23,120.992727272727,18.5733333333333,38.6636363636364,42.2481818181818,384.001619596012
"73","FRCH",2019-06-23 04:45:00,381.356574581333,2019-06-23,121.288181818182,18.7716666666667,38.7181818181818,43.2390909090909,381.356574581333
"74","FRCH",2019-06-23 05:00:00,382.238256252893,2019-06-23,121.643636363636,18.7483333333333,38.7545454545455,38.9445454545455,382.238256252893
"75","FRCH",2019-06-23 05:15:00,380.848665867879,2019-06-23,120.771818181818,18.8475,38.7727272727273,37.4627272727273,380.848665867879
"76","FRCH",2019-06-23 05:30:00,378.711529566654,2019-06-23,120.22,18.7658333333333,38.7909090909091,39.2754545454545,378.711529566654
"77","FRCH",2019-06-23 05:45:00,379.593211238214,2019-06-23,119.764545454545,18.8275,38.8454545454545,36.9690909090909,379.593211238214
"78","FRCH",2019-06-23 06:00:00,378.457575209927,2019-06-23,120.118181818182,18.7716666666667,38.8545454545455,42.5327272727273,378.457575209927
"79","FRCH",2019-06-23 06:15:00,376.186303153354,2019-06-23,119.864545454545,18.7375,38.8636363636364,37.2327272727273,376.186303153354
"80","FRCH",2019-06-23 06:30:00,376.186303153354,2019-06-23,119.220909090909,18.7716666666667,38.9454545454545,40.4754545454545,376.186303153354
"81","FRCH",2019-06-23 06:45:00,374.288804054887,2019-06-23,118.943636363636,18.7791666666667,38.9636363636364,41.16,374.288804054887
"82","FRCH",2019-06-23 07:00:00,374.542758411614,2019-06-23,118.797272727273,18.7666666666667,38.9909090909091,41.1127272727273,374.542758411614
"83","FRCH",2019-06-23 07:15:00,374.91653136972,2019-06-23,119.030909090909,18.8416666666667,39.0363636363636,38.2027272727273,374.91653136972
"84","FRCH",2019-06-23 07:30:00,372.271486355041,2019-06-23,119.417272727273,18.8116666666667,39.1,40.7754545454545,372.271486355041
"85","FRCH",2019-06-23 07:45:00,369.880395697089,2019-06-23,120.128181818182,18.8675,39.1636363636364,39.3727272727273,369.880395697089
"86","FRCH",2019-06-23 08:00:00,371.389804683482,2019-06-23,120.02,18.8375,39.1818181818182,40.8672727272727,371.389804683482
"87","FRCH",2019-06-23 08:15:00,372.525440711768,2019-06-23,119.831818181818,18.7833333333333,39.2545454545455,41.36,372.525440711768
"88","FRCH",2019-06-23 08:30:00,370.627941613301,2019-06-23,119.965454545455,18.7166666666667,39.2727272727273,38.4272727272727,370.627941613301
"89","FRCH",2019-06-23 08:45:00,367.101214927062,2019-06-23,119.817272727273,18.8408333333333,39.3272727272727,35.7745454545455,367.101214927062
"90","FRCH",2019-06-23 09:00:00,365.457670185322,2019-06-23,119.44,18.9141666666667,39.3545454545455,33.35,365.457670185322
"91","FRCH",2019-06-23 09:15:00,367.728942241895,2019-06-23,119.43,18.8716666666667,39.3909090909091,38.8854545454545,367.728942241895
"92","FRCH",2019-06-23 09:30:00,364.322034157036,2019-06-23,119.287272727273,18.8858333333333,39.4727272727273,37.9209090909091,364.322034157036
"93","FRCH",2019-06-23 09:45:00,364.202215555657,2019-06-23,119.695454545455,18.8575,39.5363636363636,33.4309090909091,364.202215555657
"94","FRCH",2019-06-23 10:00:00,361.049261827524,2019-06-23,NA,18.9241666666667,39.5090909090909,34.3972727272727,361.049261827524
"95","FRCH",2019-06-23 10:15:00,362.812625170643,2019-06-23,120.816363636364,18.9183333333333,39.5,33.5290909090909,362.812625170643
"96","FRCH",2019-06-23 10:30:00,361.930943499084,2019-06-23,121.099090909091,18.98,39.5454545454545,30.3354545454545,361.930943499084
"97","FRCH",2019-06-23 10:45:00,360.287398757343,2019-06-23,121.383636363636,18.8325,39.5090909090909,30.8018181818182,360.287398757343
"98","FRCH",2019-06-23 11:00:00,356.626536315757,2019-06-23,120.867272727273,18.8533333333333,39.5363636363636,31.0018181818182,356.626536315757
"99","FRCH",2019-06-23 11:15:00,360.915126072176,2019-06-23,121.144545454545,18.9541666666667,39.4818181818182,33.1545454545455,360.915126072176
"100","FRCH",2019-06-23 11:30:00,356.880490672484,2019-06-23,121.189090909091,19.0508333333333,39.5,29.8718181818182,356.880490672484
"101","FRCH",2019-06-23 11:45:00,359.017626973709,2019-06-23,121.008181818182,18.9916666666667,39.4636363636364,29.8672727272727,359.017626973709
"102","FRCH",2019-06-23 12:00:00,356.118627602303,2019-06-23,121.204545454545,18.9808333333333,39.4636363636364,28.8736363636364,356.118627602303
"103","FRCH",2019-06-23 12:15:00,354.863172972638,2019-06-23,121.466363636364,19.0366666666667,39.4363636363636,29.9563636363636,354.863172972638
"104","FRCH",2019-06-23 12:30:00,355.744854644198,2019-06-23,121.489090909091,18.9616666666667,39.4181818181818,27.6772727272727,355.744854644198
"105","FRCH",2019-06-23 12:45:00,352.591900916065,2019-06-23,121.124545454545,19.025,39.3727272727273,26.4818181818182,352.591900916065
"106","FRCH",2019-06-23 13:00:00,353.473582587625,2019-06-23,120.806363636364,18.9625,39.3545454545455,29.3618181818182,353.473582587625
"107","FRCH",2019-06-23 13:15:00,350.948356174325,2019-06-23,120.925454545455,19.02,39.3454545454545,27.9609090909091,350.948356174325
"108","FRCH",2019-06-23 13:30:00,350.320628859492,2019-06-23,120.682727272727,19.0158333333333,39.3272727272727,29.7745454545455,350.320628859492
"109","FRCH",2019-06-23 13:45:00,349.558765789311,2019-06-23,120.305454545455,19.025,39.2727272727273,26.6627272727273,349.558765789311
"110","FRCH",2019-06-23 14:00:00,349.304811432585,2019-06-23,120.691818181818,18.9991666666667,39.2636363636364,30.41,349.304811432585
"111","FRCH",2019-06-23 14:15:00,347.795402446192,2019-06-23,121.304545454545,19.0841666666667,39.2636363636364,26.4063636363636,347.795402446192
"112","FRCH",2019-06-23 14:30:00,346.659766417906,2019-06-23,121.665454545455,18.9941666666667,39.2545454545455,25.4009090909091,346.659766417906
"113","FRCH",2019-06-23 14:45:00,347.033539376012,2019-06-23,121.820909090909,19.0533333333333,39.2636363636364,25.6254545454545,347.033539376012
"114","FRCH",2019-06-23 15:00:00,344.388494361333,2019-06-23,121.672727272727,19.0008333333333,39.1818181818182,24.79,344.388494361333
"115","FRCH",2019-06-23 15:15:00,344.882085920818,2019-06-23,121.463636363636,18.905,39.1727272727273,26.5472727272727,344.882085920818
