"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-07-25 19:45:00,116.626362664639,2019-07-26,35.0990909090909,14.5653333333333,113.7,5.91
"2","FRCH",2019-07-25 20:00:00,117.556660291609,2019-07-26,35.1181818181818,14.572,113.818181818182,5.89
"3","FRCH",2019-07-25 20:15:00,121.143980809502,2019-07-26,35.1709090909091,14.5813333333333,113.936363636364,5.85727272727273
"4","FRCH",2019-07-25 20:30:00,124.775924657392,2019-07-26,35.2054545454545,14.6093333333333,114.054545454545,5.94545454545455
"5","FRCH",2019-07-25 20:45:00,124.731301327396,2019-07-26,35.2209090909091,14.654,114.227272727273,5.97545454545455
"6","FRCH",2019-07-25 21:00:00,129.293542802255,2019-07-26,35.2609090909091,14.7086666666667,114.472727272727,5.78818181818182
"7","FRCH",2019-07-25 21:15:00,127.477570878311,2019-07-26,35.2563636363636,14.7706666666667,114.7,5.88
"8","FRCH",2019-07-25 21:30:00,130.223840429225,2019-07-26,35.31,14.8553333333333,114.909090909091,5.91545454545455
"9","FRCH",2019-07-25 21:45:00,132.03981235317,2019-07-26,35.2918181818182,14.9246666666667,115.127272727273,5.88818181818182
"10","FRCH",2019-07-25 22:00:00,132.97010998014,2019-07-26,35.35,15.0073333333333,115.309090909091,5.93909090909091
"11","FRCH",2019-07-25 22:15:00,134.83070523408,2019-07-26,35.3272727272727,15.0693333333333,115.509090909091,5.94545454545455
"12","FRCH",2019-07-25 22:30:00,133.811160947119,2019-07-26,35.3863636363636,15.1693333333333,115.672727272727,6.00181818181818
"13","FRCH",2019-07-25 22:45:00,134.696835244094,2019-07-26,35.4181818181818,15.2393333333333,115.845454545455,5.85727272727273
"14","FRCH",2019-07-25 23:00:00,132.880863320149,2019-07-26,35.4290909090909,15.3113333333333,116.045454545455,5.78363636363636
"15","FRCH",2019-07-25 23:15:00,132.03981235317,2019-07-26,35.4154545454545,15.404,116.218181818182,5.93090909090909
"16","FRCH",2019-07-25 23:30:00,132.03981235317,2019-07-26,35.4327272727273,15.4993333333333,116.4,5.82818181818182
"17","FRCH",2019-07-25 23:45:00,130.17921709923,2019-07-26,35.4209090909091,15.5766666666667,116.618181818182,5.83818181818182
"18","FRCH",2019-07-26 00:00:00,130.268463759221,2019-07-26,35.4154545454545,15.678,116.818181818182,6.00181818181818
"19","FRCH",2019-07-26 00:15:00,133.811160947119,2019-07-26,35.3745454545455,15.7686666666667,117,5.99272727272727
"20","FRCH",2019-07-26 00:30:00,135.627132871064,2019-07-26,35.3872727272727,15.8513333333333,117.136363636364,6.10272727272727
"21","FRCH",2019-07-26 00:45:00,138.373402421978,2019-07-26,35.3945454545455,15.93,117.3,6.08545454545455
"22","FRCH",2019-07-26 01:00:00,138.373402421978,2019-07-26,35.4145454545455,16.0006666666667,117.427272727273,6.11090909090909
"23","FRCH",2019-07-26 01:15:00,139.303700048948,2019-07-26,35.4081818181818,16.0666666666667,117.563636363636,6.34
"24","FRCH",2019-07-26 01:30:00,144.706992490787,2019-07-26,35.4436363636364,16.1353333333333,117.7,6.35
"25","FRCH",2019-07-26 01:45:00,144.751615820782,2019-07-26,35.5263636363636,16.2113333333333,117.827272727273,6.01545454545455
"26","FRCH",2019-07-26 02:00:00,144.751615820782,2019-07-26,35.5663636363636,16.2793333333333,117.863636363636,6.20545454545455
"27","FRCH",2019-07-26 02:15:00,143.776694863817,2019-07-26,35.5227272727273,16.3406666666667,117.972727272727,6.18
"28","FRCH",2019-07-26 02:30:00,145.637290117757,2019-07-26,35.5090909090909,16.3533333333333,118.027272727273,6.17818181818182
"29","FRCH",2019-07-26 02:45:00,142.049969599863,2019-07-26,35.42,16.4113333333333,117.981818181818,6.09545454545455
"30","FRCH",2019-07-26 03:00:00,145.637290117757,2019-07-26,35.3781818181818,16.4426666666667,118.027272727273,6.46363636363636
