"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","VAUL",2019-07-13 05:30:00,95.7199649673538,2019-07-13,205.7827,34.45125,651.4909,9.27,95.7199649673538
"2","VAUL",2019-07-13 05:45:00,95.3186233951637,2019-07-13,201.8873,34.475625,651.3545,11.38182,95.3186233951637
"3","VAUL",2019-07-13 06:00:00,95.3186233951637,2019-07-13,204.2845,34.46375,651.3909,8.799091,95.3186233951637
"4","VAUL",2019-07-13 06:15:00,95.7199649673538,2019-07-13,205.0982,34.410625,651.3273,8.110909,95.7199649673538
"5","VAUL",2019-07-13 06:30:00,96.3219773256391,2019-07-13,206.04,34.4075,651.4091,7.486364,96.3219773256391
"6","VAUL",2019-07-13 06:45:00,97.3253312561145,2019-07-13,206.6145,34.453125,651.3818,7.118182,97.3253312561145
"7","VAUL",2019-07-13 07:00:00,97.7266728283046,2019-07-13,207.0564,34.37625,651.4545,7.187273,97.7266728283046
"8","VAUL",2019-07-13 07:15:00,97.7266728283046,2019-07-13,207.3164,34.3125,651.4818,6.909091,97.7266728283046
"9","VAUL",2019-07-13 07:30:00,97.1246604700194,2019-07-13,207.4218,34.32375,651.6273,6.905455,97.1246604700194
"10","VAUL",2019-07-13 07:45:00,97.5260020422096,2019-07-13,207.4255,34.293125,651.6364,6.9,97.5260020422096
"11","VAUL",2019-07-13 08:00:00,97.3253312561145,2019-07-13,207.4655,34.2,651.8364,6.857273,97.3253312561145
"12","VAUL",2019-07-13 08:15:00,96.9239896839243,2019-07-13,207.3909,34.184375,652.0818,6.91,96.9239896839243
"13","VAUL",2019-07-13 08:30:00,97.3253312561145,2019-07-13,207.4482,34.0925,652.2091,6.922727,97.3253312561145
"14","VAUL",2019-07-13 08:45:00,98.529355972685,2019-07-13,207.0691,34.0125,649.4636,7.1,98.529355972685
