"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","VAUL",2019-08-12 21:30:00,106.957528988678,2019-08-13,225.1,31.5625,256.7,6.93
"2","VAUL",2019-08-12 21:45:00,107.358870560869,2019-08-13,224.8,31.7008333333333,256.7,6.77
"3","VAUL",2019-08-12 22:00:00,107.760212133059,2019-08-13,224.6,31.5858333333333,256.9,6.81
"4","VAUL",2019-08-12 22:15:00,107.760212133059,2019-08-13,224.5,31.6258333333333,256.8,7.02
"5","VAUL",2019-08-12 22:30:00,108.362224491344,2019-08-13,224.4,31.6,257,6.88
"6","VAUL",2019-08-12 22:45:00,108.562895277439,2019-08-13,224.3,31.71,256.9,7
"7","VAUL",2019-08-12 23:00:00,108.964236849629,2019-08-13,224.2,31.7058333333333,256.9,6.99
"8","VAUL",2019-08-12 23:15:00,108.763566063534,2019-08-13,224.2,31.6016666666667,257,6.92
"9","VAUL",2019-08-12 23:30:00,108.763566063534,2019-08-13,224,31.7483333333333,256.8,6.92
"10","VAUL",2019-08-12 23:45:00,109.76691999401,2019-08-13,224,31.5775,256.8,7.02
"11","VAUL",2019-08-13 00:00:00,109.967590780105,2019-08-13,223.9,31.5683333333333,256.7,7.13
"12","VAUL",2019-08-13 00:15:00,110.1682615662,2019-08-13,223.8,31.5858333333333,257,6.86
"13","VAUL",2019-08-13 00:30:00,110.56960313839,2019-08-13,223.6,31.6291666666667,257,7.19
"14","VAUL",2019-08-13 00:45:00,110.97094471058,2019-08-13,223,31.5358333333333,257.2,7.34
"15","VAUL",2019-08-13 01:00:00,110.97094471058,2019-08-13,221.4,31.7141666666667,257.2,8.58
"16","VAUL",2019-08-13 01:15:00,111.37228628277,2019-08-13,218.3,31.6575,257.4,11.01
"17","VAUL",2019-08-13 01:30:00,111.77362785496,2019-08-13,214,31.6583333333333,257.6,14.62
"18","VAUL",2019-08-13 01:45:00,111.572957068865,2019-08-13,208.4,31.7808333333333,257.6,18.95
"19","VAUL",2019-08-13 02:00:00,112.375640213246,2019-08-13,202.6,31.7383333333333,257.6,25.17
"20","VAUL",2019-08-13 02:15:00,112.576310999341,2019-08-13,196.8,31.5041666666667,257.7,26.38
"21","VAUL",2019-08-13 02:30:00,112.977652571531,2019-08-13,191.6,31.6216666666667,257.6,34.36
"22","VAUL",2019-08-13 02:45:00,113.378994143721,2019-08-13,187.1,31.6041666666667,257.7,43.83
"23","VAUL",2019-08-13 03:00:00,113.981006502006,2019-08-13,182.9,31.5541666666667,257.7,34.38
"24","VAUL",2019-08-13 03:15:00,114.181677288101,2019-08-13,179.2,31.74,257.7,43.47
"25","VAUL",2019-08-13 03:30:00,114.583018860291,2019-08-13,176.6,31.46,257.5,57.06
"26","VAUL",2019-08-13 03:45:00,114.984360432482,2019-08-13,175.3,31.2558333333333,257.6,46.18
"27","VAUL",2019-08-13 04:00:00,115.385702004672,2019-08-13,174.7,31.3825,257.5,44.97
"28","VAUL",2019-08-13 04:15:00,116.188385149052,2019-08-13,175.4,31.3983333333333,257.7,57.43
"29","VAUL",2019-08-13 04:30:00,116.188385149052,2019-08-13,176.9,31.3216666666667,257.7,49.81
"30","VAUL",2019-08-13 04:45:00,116.389055935147,2019-08-13,178.7,31.13,257.7,56.47
"31","VAUL",2019-08-13 05:00:00,116.790397507337,2019-08-13,180.3,31.3133333333333,257.6,62.52
"32","VAUL",2019-08-13 05:15:00,116.790397507337,2019-08-13,182.4,31.0891666666667,257.8,49.7
"33","VAUL",2019-08-13 05:30:00,117.191739079528,2019-08-13,184.8,31.4391666666667,258,47.17
"34","VAUL",2019-08-13 05:45:00,117.593080651718,2019-08-13,187.2,31.3966666666667,258.2,61.44
"35","VAUL",2019-08-13 06:00:00,117.994422223908,2019-08-13,189.4,31.345,258.6,30.45
"36","VAUL",2019-08-13 06:15:00,118.395763796098,2019-08-13,191.3,31.3266666666667,258.9,32.78
"37","VAUL",2019-08-13 06:30:00,118.395763796098,2019-08-13,192.7,31.4566666666667,259.4,41.86
"38","VAUL",2019-08-13 06:45:00,118.596434582193,2019-08-13,194.2,31.3108333333333,259.9,30.03
"39","VAUL",2019-08-13 07:00:00,118.797105368288,2019-08-13,195.7,31.3483333333333,260.3,45.41
"40","VAUL",2019-08-13 07:15:00,118.997776154383,2019-08-13,197.3,31.3558333333333,260.4,33.02
"41","VAUL",2019-08-13 07:30:00,119.399117726573,2019-08-13,198.6,31.3841666666667,260.6,23.11
"42","VAUL",2019-08-13 07:45:00,119.800459298764,2019-08-13,199.8,31.3516666666667,260.9,26.02
"43","VAUL",2019-08-13 08:00:00,120.201800870954,2019-08-13,200.8,31.1366666666667,261.1,33.47
"44","VAUL",2019-08-13 08:15:00,121.405825587524,2019-08-13,201.6,31.3283333333333,261.5,25.77
"45","VAUL",2019-08-13 08:30:00,121.606496373619,2019-08-13,202.1,31.1575,261.7,23.84
"46","VAUL",2019-08-13 08:45:00,122.609850304095,2019-08-13,203,31.0841666666667,261.9,25.22
"47","VAUL",2019-08-13 09:00:00,123.011191876285,2019-08-13,204.3,30.9808333333333,262.2,27.88
"48","VAUL",2019-08-13 09:15:00,124.215216592855,2019-08-13,206.1,31.1866666666667,262.5,29.93
