"0","f0.turb_beta <- formula(beta ~ StormPrecip + PrecipWeek + PrecipMonth + ThreeMonth + Intensity + StormTemp + TempWeek +  TimeSinceChena + (1|site.ID))"
"0",""
"0","M0.turb_beta <- lmer(f0.turb_beta, data = turb_data_beta)"
"0",""
"0","summary(M0.turb_beta)"
"1","Linear mixed model fit by REML ['lmerMod']
"
"1","Formula:"
"1"," "
"1","beta ~ StormPrecip + PrecipWeek + PrecipMonth + ThreeMonth + "
"1"," "
"1","
"
"1","    Intensity + StormTemp + TempWeek + TimeSinceChena + (1 | "
"1"," "
"1","    site.ID)"
"1","
"
"1","   Data:"
"1"," "
"1","turb_data_beta"
"1","
"
"1","
"
"1","REML criterion at convergence:"
"1"," "
"1","341.4"
"1","
"
"1","
"
"1","Scaled residuals:"
"1"," "
"1","
"
"1","     Min "
"1","      1Q "
"1","  Median "
"1","      3Q "
"1","     Max "
"1","
"
"1","-2.92784 "
"1","-0.59715 "
"1"," 0.03411 "
"1"," 0.67602 "
"1"," 2.10572 "
"1","
"
"1","
"
"1","Random effects:
"
"1",""
"1"," Groups  "
"1"," Name       "
"1"," Variance"
"1"," Std.Dev."
"1","
"
"1"," site.ID "
"1"," (Intercept)"
"1"," 0.01469 "
"1"," 0.1212  "
"1","
"
"1"," Residual"
"1","            "
"1"," 0.25615 "
"1"," 0.5061  "
"1","
"
"1","Number of obs: 207, groups: "
"1"," "
"1","site.ID, 6"
"1","
"
"1","
Fixed effects:
"
"1","              "
"1"," Estimate"
"1"," Std. Error"
"1"," t value"
"1","
(Intercept)   "
"1","  0.40059"
"1","    0.06150"
"1","   6.513"
"1","
StormPrecip   "
"1","  0.08603"
"1","    0.03827"
"1","   2.248"
"1","
PrecipWeek    "
"1"," -0.09005"
"1","    0.04504"
"1","  -1.999"
"1","
PrecipMonth   "
"1"," -0.04703"
"1","    0.05716"
"1","  -0.823"
"1","
ThreeMonth    "
"1"," -0.01039"
"1","    0.06495"
"1","  -0.160"
"1","
Intensity     "
"1","  0.02180"
"1","    0.03775"
"1","   0.577"
"1","
StormTemp     "
"1","  0.05461"
"1","    0.07346"
"1","   0.743"
"1","
TempWeek      "
"1"," -0.01898"
"1","    0.06346"
"1","  -0.299"
"1","
TimeSinceChena"
"1","  0.02111"
"1","    0.06999"
"1","   0.302"
"1","
"
"1","
Correlation of Fixed Effects:
"
"1","           "
"1"," (Intr)"
"1"," StrmPr"
"1"," PrcpWk"
"1"," PrcpMn"
"1"," ThrMnt"
"1"," Intnst"
"1"," StrmTm"
"1"," TempWk"
"1","
StormPrecip"
"1"," -0.011"
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","
PrecipWeek "
"1"," -0.011"
"1"," -0.016"
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","
PrecipMonth"
"1","  0.006"
"1"," -0.063"
"1"," -0.472"
"1","       "
"1","       "
"1","       "
"1","       "
"1","       "
"1","
ThreeMonth "
"1"," -0.008"
"1","  0.032"
"1"," -0.013"
"1"," -0.580"
"1","       "
"1","       "
"1","       "
"1","       "
"1","
Intensity  "
"1"," -0.026"
"1"," -0.315"
"1","  0.034"
"1"," -0.067"
"1","  0.018"
"1","       "
"1","       "
"1","       "
"1","
StormTemp  "
"1","  0.010"
"1","  0.119"
"1","  0.186"
"1"," -0.115"
"1"," -0.129"
"1"," -0.010"
"1","       "
"1","       "
"1","
TempWeek   "
"1"," -0.036"
"1"," -0.133"
"1"," -0.038"
"1"," -0.030"
"1"," -0.001"
"1"," -0.014"
"1"," -0.650"
"1","       "
"1","
TimeSincChn"
"1"," -0.030"
"1","  0.078"
"1","  0.244"
"1","  0.039"
"1"," -0.544"
"1"," -0.003"
"1","  0.484"
"1","  0.074"
"1","
"
