"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"1","CARI",2019-07-12 11:16:00,NA,NA,NA,NA,NA,2019-07-12
"2","CARI",2019-07-12 11:17:00,NA,NA,NA,NA,NA,2019-07-12
"3","CARI",2019-07-12 11:18:00,NA,NA,NA,NA,NA,2019-07-12
"4","CARI",2019-07-12 11:19:00,NA,NA,NA,NA,NA,2019-07-12
"5","CARI",2019-07-12 11:20:00,NA,NA,NA,NA,NA,2019-07-12
"6","CARI",2019-07-12 11:21:00,NA,NA,NA,NA,NA,2019-07-12
"7","CARI",2019-07-12 11:22:00,NA,NA,NA,NA,NA,2019-07-12
"8","CARI",2019-07-12 11:23:00,NA,NA,NA,NA,NA,2019-07-12
"9","CARI",2019-07-12 11:24:00,NA,NA,NA,NA,NA,2019-07-12
"10","CARI",2019-07-12 11:25:00,NA,NA,NA,NA,NA,2019-07-12
"11","CARI",2019-07-12 11:26:00,NA,NA,NA,NA,NA,2019-07-12
"12","CARI",2019-07-12 11:27:00,NA,NA,NA,NA,NA,2019-07-12
"13","CARI",2019-07-12 11:28:00,NA,NA,NA,NA,NA,2019-07-12
"14","CARI",2019-07-12 11:29:00,NA,NA,NA,NA,NA,2019-07-12
"15","CARI",2019-07-12 11:30:00,NA,NA,NA,NA,NA,2019-07-12
"16","CARI",2019-07-12 11:31:00,NA,NA,NA,NA,NA,2019-07-12
"17","CARI",2019-07-12 11:32:00,NA,NA,NA,NA,NA,2019-07-12
"18","CARI",2019-07-12 11:33:00,NA,NA,NA,NA,NA,2019-07-12
"19","CARI",2019-07-12 11:34:00,NA,NA,NA,NA,NA,2019-07-12
"20","CARI",2019-07-12 11:35:00,NA,NA,NA,NA,NA,2019-07-12
"21","CARI",2019-07-12 11:36:00,NA,NA,NA,NA,NA,2019-07-12
"22","CARI",2019-07-12 11:37:00,NA,NA,NA,NA,NA,2019-07-12
"23","CARI",2019-07-12 11:38:00,NA,NA,NA,NA,NA,2019-07-12
"24","CARI",2019-07-12 11:39:00,NA,NA,NA,NA,NA,2019-07-12
"25","CARI",2019-07-12 11:40:00,NA,NA,NA,NA,NA,2019-07-12
"26","CARI",2019-07-12 11:41:00,NA,NA,NA,NA,NA,2019-07-12
"27","CARI",2019-07-12 11:42:00,NA,NA,NA,NA,NA,2019-07-12
"28","CARI",2019-07-12 11:43:00,NA,NA,NA,NA,NA,2019-07-12
"29","CARI",2019-07-12 11:44:00,NA,NA,NA,NA,NA,2019-07-12
"30","CARI",2019-07-12 11:45:00,NA,NA,NA,NA,NA,2019-07-12
"31","CARI",2019-07-12 11:46:00,NA,NA,NA,NA,NA,2019-07-12
"32","CARI",2019-07-12 11:47:00,NA,NA,NA,NA,NA,2019-07-12
"33","CARI",2019-07-12 11:48:00,NA,NA,NA,NA,NA,2019-07-12
"34","CARI",2019-07-12 11:49:00,NA,NA,NA,NA,NA,2019-07-12
"35","CARI",2019-07-12 11:50:00,NA,NA,NA,NA,NA,2019-07-12
"36","CARI",2019-07-12 11:51:00,NA,NA,NA,NA,NA,2019-07-12
"37","CARI",2019-07-12 11:52:00,NA,NA,NA,NA,NA,2019-07-12
"38","CARI",2019-07-12 11:53:00,NA,NA,NA,NA,NA,2019-07-12
"39","CARI",2019-07-12 11:54:00,NA,NA,NA,NA,NA,2019-07-12
"40","CARI",2019-07-12 11:55:00,NA,NA,NA,NA,NA,2019-07-12
"41","CARI",2019-07-12 11:56:00,NA,NA,NA,NA,NA,2019-07-12
"42","CARI",2019-07-12 11:57:00,NA,NA,NA,NA,NA,2019-07-12
"43","CARI",2019-07-12 11:58:00,NA,NA,NA,NA,NA,2019-07-12
"44","CARI",2019-07-12 11:59:00,NA,NA,NA,NA,NA,2019-07-12
"45","CARI",2019-07-12 12:00:00,NA,NA,NA,NA,NA,2019-07-12
"46","CARI",2019-07-12 12:01:00,NA,NA,NA,NA,NA,2019-07-12
"47","CARI",2019-07-12 12:02:00,NA,NA,NA,NA,NA,2019-07-12
"48","CARI",2019-07-12 12:03:00,NA,NA,NA,NA,NA,2019-07-12
"49","CARI",2019-07-12 12:04:00,NA,NA,NA,NA,NA,2019-07-12
"50","CARI",2019-07-12 12:05:00,NA,NA,NA,NA,NA,2019-07-12
"51","CARI",2019-07-12 12:06:00,NA,NA,NA,NA,NA,2019-07-12
"52","CARI",2019-07-12 12:07:00,NA,NA,NA,NA,NA,2019-07-12
"53","CARI",2019-07-12 12:08:00,NA,NA,NA,NA,NA,2019-07-12
"54","CARI",2019-07-12 12:09:00,NA,NA,NA,NA,NA,2019-07-12
"55","CARI",2019-07-12 12:10:00,NA,NA,NA,NA,NA,2019-07-12
"56","CARI",2019-07-12 12:11:00,NA,NA,NA,NA,NA,2019-07-12
"57","CARI",2019-07-12 12:12:00,NA,NA,NA,NA,NA,2019-07-12
"58","CARI",2019-07-12 12:13:00,NA,NA,NA,NA,NA,2019-07-12
"59","CARI",2019-07-12 12:14:00,NA,NA,NA,NA,NA,2019-07-12
"60","CARI",2019-07-12 12:15:00,NA,NA,NA,NA,NA,2019-07-12
"61","CARI",2019-07-12 12:16:00,NA,NA,NA,NA,NA,2019-07-12
"62","CARI",2019-07-12 12:17:00,NA,NA,NA,NA,NA,2019-07-12
"63","CARI",2019-07-12 12:18:00,NA,NA,NA,NA,NA,2019-07-12
"64","CARI",2019-07-12 12:19:00,NA,NA,NA,NA,NA,2019-07-12
"65","CARI",2019-07-12 12:20:00,NA,NA,NA,NA,NA,2019-07-12
"66","CARI",2019-07-12 12:21:00,NA,NA,NA,NA,NA,2019-07-12
"67","CARI",2019-07-12 12:22:00,NA,NA,NA,NA,NA,2019-07-12
"68","CARI",2019-07-12 12:23:00,NA,NA,NA,NA,NA,2019-07-12
"69","CARI",2019-07-12 12:24:00,NA,NA,NA,NA,NA,2019-07-12
"70","CARI",2019-07-12 12:25:00,NA,NA,NA,NA,NA,2019-07-12
"71","CARI",2019-07-12 12:26:00,NA,NA,NA,NA,NA,2019-07-12
