"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"1","CARI",2019-08-16 04:16:00,665.33,NA,NA,61.8,2.93,2019-08-16
"2","CARI",2019-08-16 04:17:00,661.12,NA,NA,61.82,0.5,2019-08-16
"3","CARI",2019-08-16 04:18:00,667.75,NA,NA,61.82,0.5,2019-08-16
"4","CARI",2019-08-16 04:19:00,644.9,NA,NA,61.84,0.58,2019-08-16
"5","CARI",2019-08-16 04:20:00,651.47,NA,NA,61.85,0.55,2019-08-16
"6","CARI",2019-08-16 04:21:00,641.59,NA,NA,61.84,2.53,2019-08-16
"7","CARI",2019-08-16 04:22:00,631.85,NA,NA,61.88,0.55,2019-08-16
"8","CARI",2019-08-16 04:23:00,641.45,NA,NA,61.88,0.55,2019-08-16
"9","CARI",2019-08-16 04:24:00,659.35,NA,NA,61.86,0.6,2019-08-16
"10","CARI",2019-08-16 04:25:00,642.64,NA,NA,61.86,0.73,2019-08-16
"11","CARI",2019-08-16 04:26:00,675.28,NA,NA,61.84,2.74,2019-08-16
"12","CARI",2019-08-16 04:27:00,657.28,NA,NA,61.84,0.62,2019-08-16
"13","CARI",2019-08-16 04:28:00,639.41,NA,NA,61.84,0.62,2019-08-16
"14","CARI",2019-08-16 04:29:00,673.7,NA,NA,61.87,0.59,2019-08-16
"15","CARI",2019-08-16 04:30:00,653.03,NA,31.5,61.87,0.51,2019-08-16
"16","CARI",2019-08-16 04:31:00,654.44,NA,NA,61.84,2.89,2019-08-16
"17","CARI",2019-08-16 04:32:00,683.85,NA,NA,61.87,0.56,2019-08-16
"18","CARI",2019-08-16 04:33:00,630.79,NA,NA,61.87,0.55,2019-08-16
"19","CARI",2019-08-16 04:34:00,654.73,NA,NA,61.87,0.53,2019-08-16
"20","CARI",2019-08-16 04:35:00,643.35,NA,NA,61.86,0.59,2019-08-16
"21","CARI",2019-08-16 04:36:00,648.64,NA,NA,61.86,2.85,2019-08-16
"22","CARI",2019-08-16 04:37:00,618.96,NA,NA,61.86,0.63,2019-08-16
"23","CARI",2019-08-16 04:38:00,611.29,NA,NA,61.86,0.63,2019-08-16
"24","CARI",2019-08-16 04:39:00,694.86,NA,NA,61.84,0.47,2019-08-16
"25","CARI",2019-08-16 04:40:00,640.96,NA,NA,61.85,0.65,2019-08-16
"26","CARI",2019-08-16 04:41:00,646.66,NA,NA,61.52,0.68,2019-08-16
"27","CARI",2019-08-16 04:42:00,632.54,NA,NA,61.86,0.64,2019-08-16
"28","CARI",2019-08-16 04:43:00,659.92,NA,NA,61.87,0.64,2019-08-16
"29","CARI",2019-08-16 04:44:00,662.4,NA,NA,61.87,0.52,2019-08-16
"30","CARI",2019-08-16 04:45:00,657.99,NA,31.3,61.85,0.53,2019-08-16
"31","CARI",2019-08-16 04:46:00,594.84,NA,NA,61.84,2.64,2019-08-16
"32","CARI",2019-08-16 04:47:00,645.19,NA,NA,61.86,0.63,2019-08-16
"33","CARI",2019-08-16 04:48:00,643.76,NA,NA,61.86,0.62,2019-08-16
"34","CARI",2019-08-16 04:49:00,637.3,NA,NA,61.86,0.65,2019-08-16
"35","CARI",2019-08-16 04:50:00,628.98,NA,NA,61.86,0.54,2019-08-16
"36","CARI",2019-08-16 04:51:00,675.78,NA,NA,61.85,2.5,2019-08-16
"37","CARI",2019-08-16 04:52:00,698.06,NA,NA,61.86,0.74,2019-08-16
"38","CARI",2019-08-16 04:53:00,677.94,NA,NA,61.86,0.72,2019-08-16
"39","CARI",2019-08-16 04:54:00,668.19,NA,NA,61.86,0.67,2019-08-16
"40","CARI",2019-08-16 04:55:00,656.35,NA,NA,61.86,0.57,2019-08-16
"41","CARI",2019-08-16 04:56:00,672.48,NA,NA,61.85,2.58,2019-08-16
"42","CARI",2019-08-16 04:57:00,646.87,NA,NA,61.85,0.66,2019-08-16
"43","CARI",2019-08-16 04:58:00,685.51,NA,NA,61.85,0.65,2019-08-16
"44","CARI",2019-08-16 04:59:00,652.74,NA,NA,61.86,0.65,2019-08-16
"45","CARI",2019-08-16 05:00:00,659.62,NA,31.3,61.87,0.59,2019-08-16
"46","CARI",2019-08-16 05:01:00,660.06,NA,NA,61.85,2.72,2019-08-16
"47","CARI",2019-08-16 05:02:00,668.33,NA,NA,61.85,0.58,2019-08-16
"48","CARI",2019-08-16 05:03:00,634.92,NA,NA,61.85,0.57,2019-08-16
"49","CARI",2019-08-16 05:04:00,638.29,NA,NA,61.85,0.65,2019-08-16
"50","CARI",2019-08-16 05:05:00,665.25,NA,NA,61.86,0.65,2019-08-16
"51","CARI",2019-08-16 05:06:00,689.06,NA,NA,61.83,2.64,2019-08-16
"52","CARI",2019-08-16 05:07:00,652.38,NA,NA,61.85,0.72,2019-08-16
"53","CARI",2019-08-16 05:08:00,659.77,NA,NA,61.85,0.71,2019-08-16
"54","CARI",2019-08-16 05:09:00,674.41,NA,NA,61.86,0.63,2019-08-16
"55","CARI",2019-08-16 05:10:00,648.22,NA,NA,61.86,0.56,2019-08-16
"56","CARI",2019-08-16 05:11:00,621.53,NA,NA,61.86,2.56,2019-08-16
"57","CARI",2019-08-16 05:12:00,623.07,NA,NA,61.87,0.61,2019-08-16
"58","CARI",2019-08-16 05:13:00,609.15,NA,NA,61.87,0.61,2019-08-16
"59","CARI",2019-08-16 05:14:00,649.77,NA,NA,61.87,0.62,2019-08-16
"60","CARI",2019-08-16 05:15:00,688.7,NA,31.4,61.84,0.61,2019-08-16
"61","CARI",2019-08-16 05:16:00,656.93,NA,NA,61.83,2.64,2019-08-16
"62","CARI",2019-08-16 05:17:00,674,NA,NA,61.85,0.6,2019-08-16
"63","CARI",2019-08-16 05:18:00,635.13,NA,NA,61.85,0.6,2019-08-16
"64","CARI",2019-08-16 05:19:00,617.85,NA,NA,61.85,0.74,2019-08-16
"65","CARI",2019-08-16 05:20:00,612.94,NA,NA,61.84,0.62,2019-08-16
"66","CARI",2019-08-16 05:21:00,625.42,NA,NA,61.82,2.35,2019-08-16
"67","CARI",2019-08-16 05:22:00,654.3,NA,NA,61.85,0.59,2019-08-16
"68","CARI",2019-08-16 05:23:00,695.8,NA,NA,61.85,0.59,2019-08-16
"69","CARI",2019-08-16 05:24:00,635.26,NA,NA,61.85,0.65,2019-08-16
"70","CARI",2019-08-16 05:25:00,645.19,NA,NA,61.87,0.67,2019-08-16
