"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"1","CARI",2019-05-08 10:16:00,236.66,NA,NA,NA,NA,2019-05-08
"2","CARI",2019-05-08 10:17:00,222.16,NA,NA,NA,NA,2019-05-08
"3","CARI",2019-05-08 10:18:00,215.48,NA,NA,NA,NA,2019-05-08
"4","CARI",2019-05-08 10:19:00,233.78,NA,NA,NA,NA,2019-05-08
"5","CARI",2019-05-08 10:20:00,230.74,NA,NA,NA,NA,2019-05-08
"6","CARI",2019-05-08 10:21:00,230.01,NA,NA,NA,NA,2019-05-08
"7","CARI",2019-05-08 10:22:00,214.82,NA,NA,NA,NA,2019-05-08
"8","CARI",2019-05-08 10:23:00,217.02,NA,NA,NA,NA,2019-05-08
"9","CARI",2019-05-08 10:24:00,206.78,NA,NA,NA,NA,2019-05-08
"10","CARI",2019-05-08 10:25:00,226.27,NA,NA,NA,NA,2019-05-08
"11","CARI",2019-05-08 10:26:00,228.88,NA,NA,NA,NA,2019-05-08
"12","CARI",2019-05-08 10:27:00,215.88,NA,NA,NA,NA,2019-05-08
"13","CARI",2019-05-08 10:28:00,229.97,NA,NA,NA,NA,2019-05-08
"14","CARI",2019-05-08 10:29:00,209.12,NA,NA,NA,NA,2019-05-08
"15","CARI",2019-05-08 10:30:00,230.28,NA,20.5,NA,NA,2019-05-08
"16","CARI",2019-05-08 10:31:00,225.41,NA,NA,NA,NA,2019-05-08
"17","CARI",2019-05-08 10:32:00,219.58,NA,NA,NA,NA,2019-05-08
"18","CARI",2019-05-08 10:33:00,235.79,NA,NA,NA,NA,2019-05-08
"19","CARI",2019-05-08 10:34:00,237.71,NA,NA,NA,NA,2019-05-08
"20","CARI",2019-05-08 10:35:00,252.31,NA,NA,NA,NA,2019-05-08
"21","CARI",2019-05-08 10:36:00,238.53,NA,NA,NA,NA,2019-05-08
"22","CARI",2019-05-08 10:37:00,253.25,NA,NA,NA,NA,2019-05-08
"23","CARI",2019-05-08 10:38:00,251.46,NA,NA,NA,NA,2019-05-08
"24","CARI",2019-05-08 10:39:00,247.99,NA,NA,NA,NA,2019-05-08
"25","CARI",2019-05-08 10:40:00,244.63,NA,NA,NA,NA,2019-05-08
"26","CARI",2019-05-08 10:41:00,235.42,NA,NA,NA,NA,2019-05-08
"27","CARI",2019-05-08 10:42:00,236.15,NA,NA,NA,NA,2019-05-08
"28","CARI",2019-05-08 10:43:00,247.38,NA,NA,NA,NA,2019-05-08
"29","CARI",2019-05-08 10:44:00,246.87,NA,NA,NA,NA,2019-05-08
"30","CARI",2019-05-08 10:45:00,236.47,NA,20.5,NA,NA,2019-05-08
"31","CARI",2019-05-08 10:46:00,241.07,NA,NA,NA,NA,2019-05-08
"32","CARI",2019-05-08 10:47:00,247.01,NA,NA,NA,NA,2019-05-08
"33","CARI",2019-05-08 10:48:00,246.45,NA,NA,NA,NA,2019-05-08
"34","CARI",2019-05-08 10:49:00,242.18,NA,NA,NA,NA,2019-05-08
"35","CARI",2019-05-08 10:50:00,244.78,NA,NA,NA,NA,2019-05-08
"36","CARI",2019-05-08 10:51:00,252.21,NA,NA,NA,NA,2019-05-08
"37","CARI",2019-05-08 10:52:00,247.38,NA,NA,NA,NA,2019-05-08
"38","CARI",2019-05-08 10:53:00,245.62,NA,NA,NA,NA,2019-05-08
"39","CARI",2019-05-08 10:54:00,259.46,NA,NA,NA,NA,2019-05-08
"40","CARI",2019-05-08 10:55:00,238.58,NA,NA,NA,NA,2019-05-08
"41","CARI",2019-05-08 10:56:00,233.46,NA,NA,NA,NA,2019-05-08
"42","CARI",2019-05-08 10:57:00,242.22,NA,NA,NA,NA,2019-05-08
"43","CARI",2019-05-08 10:58:00,242.87,NA,NA,NA,NA,2019-05-08
"44","CARI",2019-05-08 10:59:00,248.92,NA,NA,NA,NA,2019-05-08
"45","CARI",2019-05-08 11:00:00,218.22,NA,20.6,NA,NA,2019-05-08
"46","CARI",2019-05-08 11:01:00,242.92,NA,NA,NA,NA,2019-05-08
"47","CARI",2019-05-08 11:02:00,231.97,NA,NA,NA,NA,2019-05-08
"48","CARI",2019-05-08 11:03:00,242.41,NA,NA,NA,NA,2019-05-08
"49","CARI",2019-05-08 11:04:00,241.49,NA,NA,NA,NA,2019-05-08
"50","CARI",2019-05-08 11:05:00,225.96,NA,NA,NA,NA,2019-05-08
"51","CARI",2019-05-08 11:06:00,241.17,NA,NA,NA,NA,2019-05-08
"52","CARI",2019-05-08 11:07:00,247.52,NA,NA,NA,NA,2019-05-08
"53","CARI",2019-05-08 11:08:00,242,NA,NA,NA,NA,2019-05-08
"54","CARI",2019-05-08 11:09:00,243.02,NA,NA,NA,NA,2019-05-08
"55","CARI",2019-05-08 11:10:00,258.47,NA,NA,NA,NA,2019-05-08
"56","CARI",2019-05-08 11:11:00,255.38,NA,NA,NA,NA,2019-05-08
"57","CARI",2019-05-08 11:12:00,233.46,NA,NA,NA,NA,2019-05-08
"58","CARI",2019-05-08 11:13:00,265.75,NA,NA,NA,NA,2019-05-08
"59","CARI",2019-05-08 11:14:00,254.53,NA,NA,NA,NA,2019-05-08
"60","CARI",2019-05-08 11:15:00,255.01,NA,20.6,NA,NA,2019-05-08
"61","CARI",2019-05-08 11:16:00,262.57,NA,NA,NA,NA,2019-05-08
"62","CARI",2019-05-08 11:17:00,263.45,NA,NA,NA,NA,2019-05-08
"63","CARI",2019-05-08 11:18:00,261.67,NA,NA,NA,NA,2019-05-08
"64","CARI",2019-05-08 11:19:00,248.7,NA,NA,NA,NA,2019-05-08
"65","CARI",2019-05-08 11:20:00,235.15,NA,NA,NA,NA,2019-05-08
"66","CARI",2019-05-08 11:21:00,248.84,NA,NA,NA,NA,2019-05-08
"67","CARI",2019-05-08 11:22:00,258.42,NA,NA,NA,NA,2019-05-08
"68","CARI",2019-05-08 11:23:00,240.84,NA,NA,NA,NA,2019-05-08
"69","CARI",2019-05-08 11:24:00,239,NA,NA,NA,NA,2019-05-08
"70","CARI",2019-05-08 11:25:00,229.34,NA,NA,NA,NA,2019-05-08
"71","CARI",2019-05-08 11:26:00,225.56,NA,NA,NA,NA,2019-05-08
"72","CARI",2019-05-08 11:27:00,231.69,NA,NA,NA,NA,2019-05-08
"73","CARI",2019-05-08 11:28:00,230.65,NA,NA,NA,NA,2019-05-08
"74","CARI",2019-05-08 11:29:00,231.47,NA,NA,NA,NA,2019-05-08
"75","CARI",2019-05-08 11:30:00,230.55,NA,20.5,NA,NA,2019-05-08
"76","CARI",2019-05-08 11:31:00,210.28,NA,NA,NA,NA,2019-05-08
"77","CARI",2019-05-08 11:32:00,235.66,NA,NA,NA,NA,2019-05-08
"78","CARI",2019-05-08 11:33:00,223.5,NA,NA,NA,NA,2019-05-08
"79","CARI",2019-05-08 11:34:00,219.01,NA,NA,NA,NA,2019-05-08
"80","CARI",2019-05-08 11:35:00,221.23,NA,NA,NA,NA,2019-05-08
"81","CARI",2019-05-08 11:36:00,231.46,NA,NA,NA,NA,2019-05-08
