"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","MOOS",2018-07-01 08:00:00,2390.98119536956,NA,NA,NA,NA
"2","MOOS",2018-07-01 08:30:00,2392.62603207619,NA,NA,NA,NA
"3","MOOS",2018-07-01 09:00:00,2403.45576353869,NA,NA,NA,NA
"4","MOOS",2018-07-01 09:30:00,2411.54410049022,NA,NA,NA,NA
"5","MOOS",2018-07-01 10:00:00,2390.86171803865,NA,NA,NA,NA
"6","MOOS",2018-07-01 10:30:00,2418.00396998588,NA,NA,NA,NA
"7","MOOS",2018-07-01 11:00:00,2435.85821909708,NA,NA,NA,NA
"8","MOOS",2018-07-01 11:30:00,2525.92159079245,NA,NA,NA,NA
"9","MOOS",2018-07-01 12:00:00,2603.18470082741,NA,NA,NA,NA
"10","MOOS",2018-07-01 12:30:00,2645.11411388364,NA,NA,NA,NA
"11","MOOS",2018-07-01 13:00:00,2732.45246031869,NA,NA,NA,NA
"12","MOOS",2018-07-01 13:30:00,2834.68107594288,NA,NA,NA,NA
"13","MOOS",2018-07-01 14:00:00,2889.06868791743,NA,NA,NA,NA
"14","MOOS",2018-07-01 14:30:00,2920.15200026031,NA,NA,NA,NA
"15","MOOS",2018-07-01 15:00:00,2917.51371382931,NA,NA,NA,NA
"16","MOOS",2018-07-01 15:30:00,3015.81763830868,NA,NA,NA,NA
"17","MOOS",2018-07-01 16:00:00,3044.81094312275,NA,NA,NA,NA
"18","MOOS",2018-07-01 16:30:00,3029.03033228952,NA,NA,NA,NA
"19","MOOS",2018-07-01 17:00:00,3033.84536507857,NA,NA,NA,NA
"20","MOOS",2018-07-01 17:30:00,3046.64562673893,NA,NA,NA,NA
"21","MOOS",2018-07-01 18:00:00,3039.65384759181,NA,NA,NA,NA
"22","MOOS",2018-07-01 18:30:00,3051.68324493893,NA,NA,NA,NA
"23","MOOS",2018-07-01 19:00:00,3090.52920074208,NA,NA,NA,NA
"24","MOOS",2018-07-01 19:30:00,3032.11378954255,NA,NA,NA,NA
"25","MOOS",2018-07-01 20:00:00,3079.06445154801,NA,NA,NA,NA
"26","MOOS",2018-07-01 20:30:00,3058.60465450745,NA,NA,NA,NA
"27","MOOS",2018-07-01 21:00:00,2907.42210817849,NA,NA,NA,NA
"28","MOOS",2018-07-01 21:30:00,2951.44152876342,NA,NA,NA,NA
"29","MOOS",2018-07-01 22:00:00,2860.47144617303,NA,NA,NA,NA
"30","MOOS",2018-07-01 22:30:00,2965.01265473699,NA,NA,NA,NA
"31","MOOS",2018-07-01 23:00:00,2826.32104582796,NA,NA,NA,NA
"32","MOOS",2018-07-01 23:30:00,2823.81860597874,NA,NA,NA,NA
"33","MOOS",2018-07-02 00:00:00,2780.03814005569,NA,NA,NA,NA
"34","MOOS",2018-07-02 00:30:00,2706.59661308536,NA,NA,NA,NA
"35","MOOS",2018-07-02 01:00:00,2749.60621469514,NA,NA,NA,NA
"36","MOOS",2018-07-02 01:30:00,2772.60119008654,NA,NA,NA,NA
"37","MOOS",2018-07-02 02:00:00,2660.19422998215,NA,NA,NA,NA
"38","MOOS",2018-07-02 02:30:00,2612.36959558332,NA,NA,NA,NA
"39","MOOS",2018-07-02 03:00:00,2587.50719807428,NA,NA,NA,NA
"40","MOOS",2018-07-02 03:30:00,2589.16840403175,NA,NA,NA,NA
