"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","MOOS",2018-06-29 21:00:00,750.601635523228,NA,NA,NA,NA
"2","MOOS",2018-06-29 21:30:00,741.297263436398,NA,NA,NA,NA
"3","MOOS",2018-06-29 22:00:00,765.3724273814,NA,NA,NA,NA
"4","MOOS",2018-06-29 22:30:00,762.305339379149,NA,NA,NA,NA
"5","MOOS",2018-06-29 23:00:00,772.15799036817,NA,NA,NA,NA
"6","MOOS",2018-06-29 23:30:00,772.15799036817,NA,NA,NA,NA
"7","MOOS",2018-06-30 00:00:00,772.15799036817,NA,NA,NA,NA
"8","MOOS",2018-06-30 00:30:00,775.002492959378,NA,NA,NA,NA
"9","MOOS",2018-06-30 01:00:00,765.149841970357,NA,NA,NA,NA
"10","MOOS",2018-06-30 01:30:00,779.817525748425,NA,NA,NA,NA
"11","MOOS",2018-06-30 02:00:00,786.603088735195,NA,NA,NA,NA
"12","MOOS",2018-06-30 02:30:00,789.447591326403,NA,NA,NA,NA
"13","MOOS",2018-06-30 03:00:00,789.995870228595,NA,NA,NA,NA
"14","MOOS",2018-06-30 03:30:00,792.840372819803,NA,NA,NA,NA
"15","MOOS",2018-06-30 04:00:00,797.107126706571,NA,NA,NA,NA
"16","MOOS",2018-06-30 04:30:00,803.89268969337,NA,NA,NA,NA
"17","MOOS",2018-06-30 05:00:00,800.825601691176,NA,NA,NA,NA
"18","MOOS",2018-06-30 05:30:00,807.936858169152,NA,NA,NA,NA
"19","MOOS",2018-06-30 06:00:00,816.144672451483,NA,NA,NA,NA
"20","MOOS",2018-06-30 06:30:00,822.381956536119,NA,NA,NA,NA
"21","MOOS",2018-06-30 07:00:00,823.255928929488,NA,NA,NA,NA
"22","MOOS",2018-06-30 07:30:00,834.308245803142,NA,NA,NA,NA
"23","MOOS",2018-06-30 08:00:00,860.353939945868,NA,NA,NA,NA
"24","MOOS",2018-06-30 08:30:00,864.295000341546,NA,NA,NA,NA
"25","MOOS",2018-06-30 09:00:00,866.591224030504,NA,NA,NA,NA
"26","MOOS",2018-06-30 09:30:00,872.280229212891,NA,NA,NA,NA
"27","MOOS",2018-06-30 10:00:00,879.939764593088,NA,NA,NA,NA
"28","MOOS",2018-06-30 10:30:00,876.324397688586,NA,NA,NA,NA
"29","MOOS",2018-06-30 11:00:00,882.561681773193,NA,NA,NA,NA
"30","MOOS",2018-06-30 11:30:00,894.710556451173,NA,NA,NA,NA
"31","MOOS",2018-06-30 12:00:00,888.250686955609,NA,NA,NA,NA
"32","MOOS",2018-06-30 12:30:00,910.029627211596,NA,NA,NA,NA
"33","MOOS",2018-06-30 13:00:00,908.384790504992,NA,NA,NA,NA
"34","MOOS",2018-06-30 13:30:00,919.985386280779,NA,NA,NA,NA
"35","MOOS",2018-06-30 14:00:00,935.527042452188,NA,NA,NA,NA
"36","MOOS",2018-06-30 14:30:00,941.216047634574,NA,NA,NA,NA
"37","MOOS",2018-06-30 15:00:00,954.238894705981,NA,NA,NA,NA
"38","MOOS",2018-06-30 15:30:00,955.986839492689,NA,NA,NA,NA
"39","MOOS",2018-06-30 16:00:00,967.039156366314,NA,NA,NA,NA
"40","MOOS",2018-06-30 16:30:00,986.84756642452,NA,NA,NA,NA
"41","MOOS",2018-06-30 17:00:00,1001.84094369368,NA,NA,NA,NA
"42","MOOS",2018-06-30 17:30:00,1027.01266544315,NA,NA,NA,NA
"43","MOOS",2018-06-30 18:00:00,1052.51008068369,NA,NA,NA,NA
"44","MOOS",2018-06-30 18:30:00,1091.25292840673,NA,NA,NA,NA
"45","MOOS",2018-06-30 19:00:00,1131.96630632752,NA,NA,NA,NA
"46","MOOS",2018-06-30 19:30:00,1184.82855892644,NA,NA,NA,NA
"47","MOOS",2018-06-30 20:00:00,1248.19484949665,NA,NA,NA,NA
"48","MOOS",2018-06-30 20:30:00,1336.73286181627,NA,NA,NA,NA
"49","MOOS",2018-06-30 21:00:00,1439.93855791396,NA,NA,NA,NA
"50","MOOS",2018-06-30 21:30:00,1568.53856117208,NA,NA,NA,NA
"51","MOOS",2018-06-30 22:00:00,1696.91597901925,NA,NA,NA,NA
"52","MOOS",2018-06-30 22:30:00,1817.08558258394,NA,NA,NA,NA
"53","MOOS",2018-06-30 23:00:00,1918.86902738595,NA,NA,NA,NA
"54","MOOS",2018-06-30 23:30:00,2011.89637900339,NA,NA,NA,NA
"55","MOOS",2018-07-01 00:00:00,2092.55227053186,NA,NA,NA,NA
"56","MOOS",2018-07-01 00:30:00,2142.24432704831,NA,NA,NA,NA
"57","MOOS",2018-07-01 01:00:00,2218.95915818113,NA,NA,NA,NA
"58","MOOS",2018-07-01 01:30:00,2277.1847224712,NA,NA,NA,NA
"59","MOOS",2018-07-01 02:00:00,2341.85378700608,NA,NA,NA,NA
"60","MOOS",2018-07-01 02:30:00,2351.38074450396,NA,NA,NA,NA
"61","MOOS",2018-07-01 03:00:00,2363.42651110186,NA,NA,NA,NA
"62","MOOS",2018-07-01 03:30:00,2405.11696949624,NA,NA,NA,NA
"63","MOOS",2018-07-01 04:00:00,2417.36895225433,NA,NA,NA,NA
"64","MOOS",2018-07-01 04:30:00,2435.85821909708,NA,NA,NA,NA
"65","MOOS",2018-07-01 05:00:00,2414.52444966318,NA,NA,NA,NA
"66","MOOS",2018-07-01 05:30:00,2431.69457329041,NA,NA,NA,NA
"67","MOOS",2018-07-01 06:00:00,2404.67179867416,NA,NA,NA,NA
"68","MOOS",2018-07-01 06:30:00,2378.18093370923,NA,NA,NA,NA
"69","MOOS",2018-07-01 07:00:00,2406.74543695198,NA,NA,NA,NA
"70","MOOS",2018-07-01 07:30:00,2376.31351159155,NA,NA,NA,NA
