"","DateTime","Site","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2018-09-23 19:00:00,"MOOS",2160.15670771559,2018-09-24,156.61,25.7011111111111,99.8,74,2160.15670771559
"2",2018-09-23 19:30:00,"MOOS",2151.84171402355,2018-09-24,157.95,25.06,99.6,54.41,2151.84171402355
"3",2018-09-23 20:00:00,"MOOS",2145.76270263916,2018-09-24,159.66,25.1011111111111,99.5,72.94,2145.76270263916
"4",2018-09-23 20:30:00,"MOOS",2142.18743062444,2018-09-24,160.25,24.8833333333333,99.2,83.69,2142.18743062444
"5",2018-09-23 21:00:00,"MOOS",2141.38365504157,2018-09-24,159.72,25.1233333333333,99,86.86,2141.38365504157
"6",2018-09-23 21:30:00,"MOOS",2143.61913295259,2018-09-24,160.33,24.3244444444444,98.8,90.19,2143.61913295259
"7",2018-09-23 22:00:00,"MOOS",2106.78459078859,2018-09-24,161.87,24.2311111111111,98.7,92.69,2106.78459078859
"8",2018-09-23 22:30:00,"MOOS",2142.50334975013,2018-09-24,163.38,24.0677777777778,98.8,75.65,2142.50334975013
"9",2018-09-23 23:00:00,"MOOS",2297.28463858354,2018-09-24,164.25,23.9144444444444,98.8,89.88,2297.28463858354
"10",2018-09-23 23:30:00,"MOOS",2312.16745481751,2018-09-24,161.27,23.7677777777778,97.3,82.88,2312.16745481751
"11",2018-09-24 00:00:00,"MOOS",2321.09714455786,2018-09-24,161.29,23.7866666666667,96.6,100.66,2321.09714455786
"12",2018-09-24 00:30:00,"MOOS",2309.1908915707,2018-09-24,156.64,23.6455555555556,96,68.84,2309.1908915707
"13",2018-09-24 01:00:00,"MOOS",2303.23776507709,2018-09-24,155.95,24.0455555555556,95.8,66.75,2303.23776507709
"14",2018-09-24 01:30:00,"MOOS",2276.44869585597,2018-09-24,154.35,23.68,95.1,79.48,2276.44869585597
"15",2018-09-24 02:00:00,"MOOS",2282.40182234958,2018-09-24,164.55,23.5566666666667,94.5,93.59,2282.40182234958
"16",2018-09-24 02:30:00,"MOOS",2264.54244286881,2018-09-24,158.86,23.5088888888889,93.8,78.73,2264.54244286881
"17",2018-09-24 03:00:00,"MOOS",2225.84712066042,2018-09-24,165.63,23.5055555555556,93.3,73.12,2225.84712066042
"18",2018-09-24 03:30:00,"MOOS",2222.87055741361,2018-09-24,166.46,23.6477777777778,92.7,60.84,2222.87055741361
"19",2018-09-24 04:00:00,"MOOS",2237.75337364757,2018-09-24,163.08,23.7155555555556,92.2,74.54,2237.75337364757
"20",2018-09-24 04:30:00,"MOOS",2205.01117793284,2018-09-24,164.34,23.7322222222222,91.5,65.67,2205.01117793284
"21",2018-09-24 05:00:00,"MOOS",2228.82368390722,2018-09-24,165.56,23.7111111111111,90.8,80.67,2228.82368390722
"22",2018-09-24 05:30:00,"MOOS",2222.87055741361,2018-09-24,180.41,24.0322222222222,90,89.92,2222.87055741361
"23",2018-09-24 06:00:00,"MOOS",2184.17523520527,2018-09-24,187.72,23.7288888888889,90,75.03,2184.17523520527
"24",2018-09-24 06:30:00,"MOOS",2187.15179845208,2018-09-24,181.22,23.7366666666667,90.2,76.07,2187.15179845208
"25",2018-09-24 07:00:00,"MOOS",2216.91743092,2018-09-24,176.03,23.8888888888889,90.1,86.03,2216.91743092
"26",2018-09-24 07:30:00,"MOOS",2202.03461468604,2018-09-24,180.2,23.9322222222222,89.6,73.83,2202.03461468604
"27",2018-09-24 08:00:00,"MOOS",2187.15179845208,2018-09-24,175.09,24.0444444444444,89.4,76.14,2187.15179845208
"28",2018-09-24 08:30:00,"MOOS",2172.26898221811,2018-09-24,187.22,23.8444444444444,88.8,95.17,2172.26898221811
"29",2018-09-24 09:00:00,"MOOS",2187.15179845208,2018-09-24,184.08,24.3422222222222,88.7,65.65,2187.15179845208
"30",2018-09-24 09:30:00,"MOOS",2190.12836169888,2018-09-24,173.71,24.2555555555556,88.1,55.7,2190.12836169888
"31",2018-09-24 10:00:00,"MOOS",2166.31585572445,2018-09-24,171.4,24.5311111111111,87.5,58.39,2166.31585572445
"32",2018-09-24 10:30:00,"MOOS",2169.29241897125,2018-09-24,173.48,24.6044444444444,87,62.02,2169.29241897125
"33",2018-09-24 11:00:00,"MOOS",2202.03461468604,2018-09-24,184.37,24.5155555555556,86.9,56.53,2202.03461468604
"34",2018-09-24 11:30:00,"MOOS",2157.38616598409,2018-09-24,173.54,24.4188888888889,86.9,62.88,2157.38616598409
"35",2018-09-24 12:00:00,"MOOS",2172.26898221811,2018-09-24,171.19,24.54,86.5,66.5,2172.26898221811
"36",2018-09-24 12:30:00,"MOOS",2145.47991299687,2018-09-24,168.82,24.1322222222222,86.2,85.99,2145.47991299687
