"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"10705",2021-08-25 22:45:00,152.836666666667,2071.83999082597,"MOOS",2021-08-25,NA,109.3,40.255,2071.83999082597
"10706",2021-08-25 23:00:00,152.896,2073.23747255257,"MOOS",2021-08-25,NA,109.28,40.836,2073.23747255257
"10707",2021-08-25 23:15:00,152.478333333333,2069.60162334261,"MOOS",2021-08-25,NA,109.266666666667,41.415,2069.60162334261
"10708",2021-08-25 23:30:00,153.05,2076.87332176254,"MOOS",2021-08-25,NA,109.18,43.184,2076.87332176254
"10709",2021-08-25 23:45:00,153.111666666667,2086.93998363562,"MOOS",2021-08-25,NA,108.983333333333,47.235,2086.93998363562
"10710",2021-08-26 00:00:00,153.842,2071.83999082597,"MOOS",2021-08-26,NA,108.84,39.032,2071.83999082597
"10711",2021-08-26 00:15:00,153.29,2086.66168565088,"MOOS",2021-08-26,NA,108.583333333333,46.9366666666667,2086.66168565088
"10712",2021-08-26 00:30:00,151.854,2109.03337688051,"MOOS",2021-08-26,NA,108.44,41.01,2109.03337688051
"10713",2021-08-26 00:45:00,153.471666666667,2103.72174795915,"MOOS",2021-08-26,NA,108.383333333333,39.705,2103.72174795915
"10714",2021-08-26 01:00:00,152.584,2118.54344278382,"MOOS",2021-08-26,NA,108.28,49.604,2118.54344278382
"10715",2021-08-26 01:15:00,153.291666666667,2119.94092451042,"MOOS",2021-08-26,NA,108.1,43.87,2119.94092451042
"10716",2021-08-26 01:30:00,154.29,2143.15350149688,"MOOS",2021-08-26,NA,108,40.402,2143.15350149688
"10717",2021-08-26 01:45:00,153.655,2145.67016696517,"MOOS",2021-08-26,NA,107.966666666667,41.3816666666667,2145.67016696517
"10718",2021-08-26 02:00:00,153.546,2160.21356380527,"MOOS",2021-08-26,NA,107.9,42.172,2160.21356380527
"10719",2021-08-26 02:15:00,153.633333333333,2181.18777330831,"MOOS",2021-08-26,NA,107.8,40.92,2181.18777330831
"10720",2021-08-26 02:30:00,153.48,2219.77864108927,"MOOS",2021-08-26,NA,107.7,43.076,2219.77864108927
"10721",2021-08-26 02:45:00,153.44,2231.80537246098,"MOOS",2021-08-26,NA,107.583333333333,42.5366666666667,2231.80537246098
"10722",2021-08-26 03:00:00,154.348,2267.60127678886,"MOOS",2021-08-26,NA,107.5,46.342,2267.60127678886
"10723",2021-08-26 03:15:00,154.53,2341.1471631407,"MOOS",2021-08-26,NA,107.466666666667,39.1483333333333,2341.1471631407
"10724",2021-08-26 03:30:00,154.872,2318.49717392633,"MOOS",2021-08-26,NA,107.4,42.054,2318.49717392633
"10725",2021-08-26 03:45:00,154.235,2325.49057436158,"MOOS",2021-08-26,NA,107.383333333333,41.3083333333333,2325.49057436158
"10726",2021-08-26 04:00:00,155.044,2365.20062588423,"MOOS",2021-08-26,NA,107.3,42.428,2365.20062588423
"10727",2021-08-26 04:15:00,155.313333333333,2336.96070976363,"MOOS",2021-08-26,NA,107.266666666667,42.4033333333333,2336.96070976363
"10728",2021-08-26 04:30:00,154.344,2409.10911438899,"MOOS",2021-08-26,NA,107.28,39.866,2409.10911438899
"10729",2021-08-26 04:45:00,155.038333333333,2426.44747468212,"MOOS",2021-08-26,NA,107.233333333333,43.7766666666667,2426.44747468212
"10730",2021-08-26 05:00:00,155.07,2430.08332389209,"MOOS",2021-08-26,NA,107.2,45.326,2430.08332389209
"10731",2021-08-26 05:15:00,155.42,2451.89841915213,"MOOS",2021-08-26,NA,107.116666666667,43.8766666666667,2451.89841915213
"10732",2021-08-26 05:30:00,155.998,2457.21603987587,"MOOS",2021-08-26,NA,107.08,45.078,2457.21603987587
"10733",2021-08-26 05:45:00,155.9,2516.2185293879,"MOOS",2021-08-26,NA,107,36.9216666666667,2516.2185293879
"10734",2021-08-26 06:00:00,156.106,2496.36350362661,"MOOS",2021-08-26,NA,107,44.104,2496.36350362661
"10735",2021-08-26 06:15:00,156.36,2554.80939716886,"MOOS",2021-08-26,NA,106.966666666667,42.0466666666667,2554.80939716886
"10736",2021-08-26 06:30:00,156.342,2545.58362105256,"MOOS",2021-08-26,NA,106.88,45.786,2545.58362105256
"10737",2021-08-26 06:45:00,156.865,2601.51284912659,"MOOS",2021-08-26,NA,106.816666666667,37.3333333333333,2601.51284912659
"10738",2021-08-26 07:00:00,156.922,2600.11536740011,"MOOS",2021-08-26,NA,106.78,37.786,2600.11536740011
"10739",2021-08-26 07:15:00,157.586666666667,2605.14869833668,"MOOS",2021-08-26,NA,106.683333333333,37.7333333333333,2605.14869833668
"10740",2021-08-26 07:30:00,157.584,2607.10876783537,"MOOS",2021-08-26,NA,106.64,40.402,2607.10876783537
"10741",2021-08-26 07:45:00,157.875,2587.81033804361,"MOOS",2021-08-26,NA,106.533333333333,50.3366666666667,2587.81033804361
