"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-27 06:35:00,2094.48998004041,"MOOS",2021-08-27,NA,NA,NA,NA,2094.48998004041
"2",2021-08-27 06:40:00,2074.35665629426,"MOOS",2021-08-27,NA,NA,NA,NA,2074.35665629426
"3",2021-08-27 06:45:00,2087.78086939256,"MOOS",2021-08-27,162.643333333333,NA,99.9833333333333,42.33,2087.78086939256
"4",2021-08-27 06:50:00,2099.52331097692,"MOOS",2021-08-27,NA,NA,NA,NA,2099.52331097692
"5",2021-08-27 06:55:00,2060.3758472263,"MOOS",2021-08-27,NA,NA,NA,NA,2060.3758472263
"6",2021-08-27 07:00:00,2084.42331816733,"MOOS",2021-08-27,162.698,NA,100,37.762,2084.42331816733
"7",2021-08-27 07:05:00,2067.08495787432,"MOOS",2021-08-27,NA,NA,NA,NA,2067.08495787432
"8",2021-08-27 07:10:00,2091.97331457213,"MOOS",2021-08-27,NA,NA,NA,NA,2091.97331457213
"9",2021-08-27 07:15:00,2084.42331816733,"MOOS",2021-08-27,162.825,NA,99.9833333333333,43.9866666666667,2084.42331816733
"10",2021-08-27 07:20:00,2079.38998723082,"MOOS",2021-08-27,NA,NA,NA,NA,2079.38998723082
"11",2021-08-27 07:25:00,2090.57583284558,"MOOS",2021-08-27,NA,NA,NA,NA,2090.57583284558
"12",2021-08-27 07:30:00,2093.65508608602,"MOOS",2021-08-27,162.94,NA,100,38.504,2093.65508608602
"13",2021-08-27 07:35:00,2086.93998363562,"MOOS",2021-08-27,NA,NA,NA,NA,2086.93998363562
"14",2021-08-27 07:40:00,2080.50917097251,"MOOS",2021-08-27,NA,NA,NA,NA,2080.50917097251
"15",2021-08-27 07:45:00,2077.99250550423,"MOOS",2021-08-27,163.495,NA,100,43.5283333333333,2077.99250550423
"16",2021-08-27 07:50:00,2079.11168924603,"MOOS",2021-08-27,NA,NA,NA,NA,2079.11168924603
"17",2021-08-27 07:55:00,2084.14502018259,"MOOS",2021-08-27,NA,NA,NA,NA,2084.14502018259
"18",2021-08-27 08:00:00,2100.36419673386,"MOOS",2021-08-27,163.298,NA,100,47.61,2100.36419673386
"19",2021-08-27 08:05:00,2079.38998723082,"MOOS",2021-08-27,NA,NA,NA,NA,2079.38998723082
"20",2021-08-27 08:10:00,2095.0525678125,"MOOS",2021-08-27,NA,NA,NA,NA,2095.0525678125
"21",2021-08-27 08:15:00,2090.57583284558,"MOOS",2021-08-27,163.971666666667,NA,100.033333333333,40.06,2090.57583284558
