"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-06 01:35:00,154.784060279781,"MOOS",2021-08-06,NA,NA,NA,NA,154.784060279781
"2",2021-08-06 01:40:00,163.453240426199,"MOOS",2021-08-06,NA,NA,NA,NA,163.453240426199
"3",2021-08-06 01:45:00,162.055758699717,"MOOS",2021-08-06,97.798,NA,161.3,5.008,162.055758699717
"4",2021-08-06 01:50:00,169.605755104451,"MOOS",2021-08-06,NA,NA,NA,NA,169.605755104451
"5",2021-08-06 01:55:00,176.877453524503,"MOOS",2021-08-06,NA,NA,NA,NA,176.877453524503
"6",2021-08-06 02:00:00,172.122420572734,"MOOS",2021-08-06,97.9566666666667,NA,161.3,4.605,172.122420572734
"7",2021-08-06 02:05:00,173.241604314419,"MOOS",2021-08-06,NA,NA,NA,NA,173.241604314419
"8",2021-08-06 02:10:00,184.427449929353,"MOOS",2021-08-06,NA,NA,NA,NA,184.427449929353
"9",2021-08-06 02:15:00,183.308266187552,"MOOS",2021-08-06,97.948,NA,161.28,4.604,183.308266187552
"10",2021-08-06 02:20:00,177.155751509301,"MOOS",2021-08-06,NA,NA,NA,NA,177.155751509301
"11",2021-08-06 02:25:00,177.155751509301,"MOOS",2021-08-06,NA,NA,NA,NA,177.155751509301
"12",2021-08-06 02:30:00,175.758269782702,"MOOS",2021-08-06,97.9366666666667,NA,161.3,4.87166666666667,175.758269782702
"13",2021-08-06 02:35:00,174.639086041017,"MOOS",2021-08-06,NA,NA,NA,NA,174.639086041017
"14",2021-08-06 02:40:00,179.672416977584,"MOOS",2021-08-06,NA,NA,NA,NA,179.672416977584
"15",2021-08-06 02:45:00,189.46078086592,"MOOS",2021-08-06,97.868,NA,161.2,4.802,189.46078086592
"16",2021-08-06 02:50:00,180.791600719269,"MOOS",2021-08-06,NA,NA,NA,NA,180.791600719269
"17",2021-08-06 02:55:00,185.824931655836,"MOOS",2021-08-06,NA,NA,NA,NA,185.824931655836
"18",2021-08-06 03:00:00,186.944115397637,"MOOS",2021-08-06,97.9716666666667,NA,161.2,4.84166666666667,186.944115397637
"19",2021-08-06 03:05:00,186.944115397637,"MOOS",2021-08-06,NA,NA,NA,NA,186.944115397637
"20",2021-08-06 03:10:00,185.824931655836,"MOOS",2021-08-06,NA,NA,NA,NA,185.824931655836
"21",2021-08-06 03:15:00,173.519902299216,"MOOS",2021-08-06,98.002,NA,161.18,4.832,173.519902299216
"22",2021-08-06 03:20:00,183.308266187552,"MOOS",2021-08-06,NA,NA,NA,NA,183.308266187552
"23",2021-08-06 03:25:00,184.427449929353,"MOOS",2021-08-06,NA,NA,NA,NA,184.427449929353
"24",2021-08-06 03:30:00,181.91078446107,"MOOS",2021-08-06,98.1366666666667,NA,161.1,4.7,181.91078446107
"25",2021-08-06 03:35:00,185.824931655836,"MOOS",2021-08-06,NA,NA,NA,NA,185.824931655836
"26",2021-08-06 03:40:00,193.096630075888,"MOOS",2021-08-06,NA,NA,NA,NA,193.096630075888
"27",2021-08-06 03:45:00,198.129961012397,"MOOS",2021-08-06,98.266,NA,161.1,4.914,198.129961012397
"28",2021-08-06 03:50:00,194.494111802429,"MOOS",2021-08-06,NA,NA,NA,NA,194.494111802429
"29",2021-08-06 03:55:00,198.129961012397,"MOOS",2021-08-06,NA,NA,NA,NA,198.129961012397
"30",2021-08-06 04:00:00,195.613295544113,"MOOS",2021-08-06,98.4866666666667,NA,161.1,4.64,195.613295544113
"31",2021-08-06 04:05:00,189.46078086592,"MOOS",2021-08-06,NA,NA,NA,NA,189.46078086592
"32",2021-08-06 04:10:00,189.46078086592,"MOOS",2021-08-06,NA,NA,NA,NA,189.46078086592
"33",2021-08-06 04:15:00,182.189082445868,"MOOS",2021-08-06,98.692,NA,161.12,4.864,182.189082445868
"34",2021-08-06 04:20:00,184.705747914093,"MOOS",2021-08-06,NA,NA,NA,NA,184.705747914093
"35",2021-08-06 04:25:00,184.705747914093,"MOOS",2021-08-06,NA,NA,NA,NA,184.705747914093
"36",2021-08-06 04:30:00,187.222413382377,"MOOS",2021-08-06,98.8866666666667,NA,161.1,4.73333333333333,187.222413382377
"37",2021-08-06 04:35:00,182.189082445868,"MOOS",2021-08-06,NA,NA,NA,NA,182.189082445868
"38",2021-08-06 04:40:00,188.341597124061,"MOOS",2021-08-06,NA,NA,NA,NA,188.341597124061
"39",2021-08-06 04:45:00,191.977446334145,"MOOS",2021-08-06,99.146,NA,161.1,4.56,191.977446334145
"40",2021-08-06 04:50:00,205.679957417247,"MOOS",2021-08-06,NA,NA,NA,NA,205.679957417247
"41",2021-08-06 04:55:00,203.163291948964,"MOOS",2021-08-06,NA,NA,NA,NA,203.163291948964
"42",2021-08-06 05:00:00,206.799141159048,"MOOS",2021-08-06,99.2483333333333,NA,161.1,4.50166666666667,206.799141159048
"43",2021-08-06 05:05:00,215.468321305467,"MOOS",2021-08-06,NA,NA,NA,NA,215.468321305467
"44",2021-08-06 05:10:00,208.196622885531,"MOOS",2021-08-06,NA,NA,NA,NA,208.196622885531
"45",2021-08-06 05:15:00,212.951655837183,"MOOS",2021-08-06,99.246,NA,161.1,4.448,212.951655837183
"46",2021-08-06 05:20:00,217.984986773692,"MOOS",2021-08-06,NA,NA,NA,NA,217.984986773692
"47",2021-08-06 05:25:00,221.62083598366,"MOOS",2021-08-06,NA,NA,NA,NA,221.62083598366
"48",2021-08-06 05:30:00,223.018317710259,"MOOS",2021-08-06,99.3,NA,161.05,4.59,223.018317710259
"49",2021-08-06 05:35:00,221.62083598366,"MOOS",2021-08-06,NA,NA,NA,NA,221.62083598366
"50",2021-08-06 05:40:00,220.501652241976,"MOOS",2021-08-06,NA,NA,NA,NA,220.501652241976
"51",2021-08-06 05:45:00,232.806681598595,"MOOS",2021-08-06,99.35,NA,161,4.556,232.806681598595
"52",2021-08-06 05:50:00,235.04504908208,"MOOS",2021-08-06,NA,NA,NA,NA,235.04504908208
"53",2021-08-06 05:55:00,231.409199871996,"MOOS",2021-08-06,NA,NA,NA,NA,231.409199871996
"54",2021-08-06 06:00:00,240.078380018647,"MOOS",2021-08-06,99.4516666666667,NA,161,4.43166666666667,240.078380018647
"55",2021-08-06 06:05:00,247.350078438583,"MOOS",2021-08-06,NA,NA,NA,NA,247.350078438583
"56",2021-08-06 06:10:00,252.383409375092,"MOOS",2021-08-06,NA,NA,NA,NA,252.383409375092
"57",2021-08-06 06:15:00,264.688438731537,"MOOS",2021-08-06,99.64,NA,160.98,4.2,264.688438731537
"58",2021-08-06 06:20:00,262.171773263253,"MOOS",2021-08-06,NA,NA,NA,NA,262.171773263253
"59",2021-08-06 06:25:00,264.688438731537,"MOOS",2021-08-06,NA,NA,NA,NA,264.688438731537
"60",2021-08-06 06:30:00,259.655107795028,"MOOS",2021-08-06,99.6483333333333,NA,160.9,4.17333333333333,259.655107795028
"61",2021-08-06 06:35:00,276.993468088156,"MOOS",2021-08-06,NA,NA,NA,NA,276.993468088156
"62",2021-08-06 06:40:00,283.145982766524,"MOOS",2021-08-06,NA,NA,NA,NA,283.145982766524
"63",2021-08-06 06:45:00,283.145982766524,"MOOS",2021-08-06,99.812,NA,160.88,4.216,283.145982766524
"64",2021-08-06 06:50:00,291.815162912884,"MOOS",2021-08-06,NA,NA,NA,NA,291.815162912884
"65",2021-08-06 06:55:00,279.51013355644,"MOOS",2021-08-06,NA,NA,NA,NA,279.51013355644
"66",2021-08-06 07:00:00,280.62931729824,"MOOS",2021-08-06,99.9,NA,160.8,4.20333333333333,280.62931729824
"67",2021-08-06 07:05:00,286.781831976376,"MOOS",2021-08-06,NA,NA,NA,NA,286.781831976376
"68",2021-08-06 07:10:00,286.781831976376,"MOOS",2021-08-06,NA,NA,NA,NA,286.781831976376
"69",2021-08-06 07:15:00,296.570195864711,"MOOS",2021-08-06,99.984,NA,160.8,4.148,296.570195864711
"70",2021-08-06 07:20:00,299.086861332937,"MOOS",2021-08-06,NA,NA,NA,NA,299.086861332937
"71",2021-08-06 07:25:00,301.60352680122,"MOOS",2021-08-06,NA,NA,NA,NA,301.60352680122
"72",2021-08-06 07:30:00,300.206045074679,"MOOS",2021-08-06,100.111666666667,NA,160.7,4.255,300.206045074679
"73",2021-08-06 07:35:00,308.875225221273,"MOOS",2021-08-06,NA,NA,NA,NA,308.875225221273
