"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"10117",2021-08-19 18:45:00,163.326,1304.17313776904,"MOOS",2021-08-19,NA,104.1,43.398,1304.17313776904
"10118",2021-08-19 19:00:00,163.29,1315.08068539907,"MOOS",2021-08-19,NA,104.166666666667,38.8833333333333,1315.08068539907
"10119",2021-08-19 19:15:00,163.75,1332.14074770734,"MOOS",2021-08-19,NA,104.28,36.02,1332.14074770734
"10120",2021-08-19 19:30:00,163.216666666667,1315.08068539907,"MOOS",2021-08-19,NA,104.366666666667,61.9566666666667,1315.08068539907
"10121",2021-08-19 19:45:00,162.91,1296.62314136419,"MOOS",2021-08-19,NA,104.48,37.55,1296.62314136419
"10122",2021-08-19 20:00:00,159.28,1299.13980683248,"MOOS",2021-08-19,NA,104.65,42.0383333333333,1299.13980683248
"10123",2021-08-19 20:15:00,157.07,1301.65647230076,"MOOS",2021-08-19,NA,104.68,43.024,1301.65647230076
"10124",2021-08-19 20:30:00,158.981666666667,1321.23320007743,"MOOS",2021-08-19,NA,104.783333333333,36.9366666666667,1321.23320007743
"10125",2021-08-19 20:45:00,160.436,1293.26559013914,"MOOS",2021-08-19,NA,104.9,38.422,1293.26559013914
"10126",2021-08-19 21:00:00,161.353333333333,1311.4448361891,"MOOS",2021-08-19,NA,104.983333333333,34.525,1311.4448361891
"10127",2021-08-19 21:15:00,161.686,1329.90238022391,"MOOS",2021-08-19,NA,105.1,35.822,1329.90238022391
"10128",2021-08-19 21:30:00,162,1344.7240750487,"MOOS",2021-08-19,NA,105.183333333333,35.4683333333333,1344.7240750487
"10129",2021-08-19 21:45:00,161.69,1348.35992425866,"MOOS",2021-08-19,NA,105.3,35.56,1348.35992425866
"10130",2021-08-19 22:00:00,162.261666666667,1340.53162986907,"MOOS",2021-08-19,NA,105.416666666667,41.1333333333333,1340.53162986907
"10131",2021-08-19 22:15:00,161.56,1356.75080642052,"MOOS",2021-08-19,NA,105.5,45.272,1356.75080642052
"10132",2021-08-19 22:30:00,161.495,1342.20740958041,"MOOS",2021-08-19,NA,105.6,32.9266666666667,1342.20740958041
"10133",2021-08-19 22:45:00,161.734,1355.9099206634,"MOOS",2021-08-19,NA,105.74,46.056,1355.9099206634
"10134",2021-08-19 23:00:00,161.055,1357.02910440532,"MOOS",2021-08-19,NA,105.766666666667,35.98,1357.02910440532
"10135",2021-08-19 23:15:00,160.198,1354.79073692171,"MOOS",2021-08-19,NA,105.88,35.966,1354.79073692171
"10136",2021-08-19 23:30:00,160.515,1369.61243174662,"MOOS",2021-08-19,NA,105.983333333333,40.18,1369.61243174662
"10137",2021-08-19 23:45:00,159.94,1361.78413735708,"MOOS",2021-08-19,NA,106.08,35.078,1361.78413735708
"10138",2021-08-20 00:00:00,159.775,1382.75834686001,"MOOS",2021-08-20,NA,106.166666666667,34.5633333333333,1382.75834686001
