"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","STRT",2020-09-06 18:30:00,1313.26636902679,2020-09-06 08:00:00,88.0536363636364,30.3142857142857,121.554545454545,9.60636363636364,1313.26636902679
"2","STRT",2020-09-06 18:45:00,1313.53515612223,2020-09-06 08:00:00,87.8681818181818,30.3164285714286,121.618181818182,9.84454545454545,1313.53515612223
"3","STRT",2020-09-06 19:00:00,1369.39465365303,2020-09-06 08:00:00,87.76,30.3214285714286,121.663636363636,9.45181818181818,1369.39465365303
"4","STRT",2020-09-06 19:15:00,1392.51265181869,2020-09-06 08:00:00,87.67,30.3371428571429,121.672727272727,9.31454545454545,1392.51265181869
"5","STRT",2020-09-06 19:30:00,1366.63479841209,2020-09-06 08:00:00,87.6036363636364,30.3785714285714,121.736363636364,9.95818181818182,1366.63479841209
"6","STRT",2020-09-06 19:45:00,1364.71729660092,2020-09-06 08:00:00,87.5418181818182,30.395,121.763636363636,9.47909090909091,1364.71729660092
"7","STRT",2020-09-06 20:00:00,1360.0399395487,2020-09-06 08:00:00,87.4218181818182,30.3864285714286,121.863636363636,9.41727272727273,1360.0399395487
"8","STRT",2020-09-06 20:15:00,1369.66344074847,2020-09-06 08:00:00,87.3427272727273,30.4257142857143,121.872727272727,10.0290909090909,1369.66344074847
"9","STRT",2020-09-06 20:30:00,1355.09379540116,2020-09-06 08:00:00,87.2863636363636,30.4142857142857,121.954545454545,9.30545454545454,1355.09379540116
"10","STRT",2020-09-06 20:45:00,1360.30872664403,2020-09-06 08:00:00,87.3527272727273,30.4371428571429,121.972727272727,9.35,1360.30872664403
"11","STRT",2020-09-06 21:00:00,1350.68522544426,2020-09-06 08:00:00,87.2236363636364,30.4407142857143,121.981818181818,10.0936363636364,1350.68522544426
"12","STRT",2020-09-06 21:15:00,1341.59929843526,2020-09-06 08:00:00,87.1127272727273,30.4714285714286,122.054545454545,9.45363636363636,1341.59929843526
"13","STRT",2020-09-06 21:30:00,1358.39122483286,2020-09-06 08:00:00,87.0136363636364,30.4807142857143,122.063636363636,9.13636363636364,1358.39122483286
"14","STRT",2020-09-06 21:45:00,1372.4232959894,2020-09-06 08:00:00,86.8988888888889,30.4707142857143,122.144444444444,9.76777777777778,1372.4232959894
"15","STRT",2020-09-06 22:00:00,1400.21865120716,2020-09-06 08:00:00,86.7645454545455,30.4857142857143,122.154545454545,10.3736363636364,1400.21865120716
"16","STRT",2020-09-06 22:15:00,1408.19343769102,2020-09-06 08:00:00,86.6909090909091,30.4785714285714,122.172727272727,9.71909090909091,1408.19343769102
"17","STRT",2020-09-06 22:30:00,1417.27936470002,2020-09-06 08:00:00,86.5318181818182,30.4628571428571,122.218181818182,10.39,1417.27936470002
"18","STRT",2020-09-06 22:45:00,1419.19686651131,2020-09-06 08:00:00,86.5345454545455,30.445,122.254545454545,9.87363636363636,1419.19686651131
"19","STRT",2020-09-06 23:00:00,1410.11093950219,2020-09-06 08:00:00,86.45,30.4464285714286,122.236363636364,10.0627272727273,1410.11093950219
"20","STRT",2020-09-06 23:15:00,1440.93493705645,2020-09-06 08:00:00,86.3609090909091,30.445,122.263636363636,9.89,1440.93493705645
"21","STRT",2020-09-06 23:30:00,1433.49772476318,2020-09-06 08:00:00,86.3409090909091,30.4321428571429,122.254545454545,9.53090909090909,1433.49772476318
"22","STRT",2020-09-06 23:45:00,1419.73444070196,2020-09-06 08:00:00,86.1154545454545,30.4335714285714,122.272727272727,10.2581818181818,1419.73444070196
"23","STRT",2020-09-07 00:00:00,1428.55158061563,2020-09-07 08:00:00,86.1645454545455,30.4571428571429,122.281818181818,10.2290909090909,1428.55158061563
"24","STRT",2020-09-07 00:15:00,1441.47251124703,2020-09-07 08:00:00,85.8918181818182,30.4192857142857,122.281818181818,10.6654545454545,1441.47251124703
"25","STRT",2020-09-07 00:30:00,1454.96700821299,2020-09-07 08:00:00,85.6545454545455,30.43,122.254545454545,10.11,1454.96700821299
"26","STRT",2020-09-07 00:45:00,1436.52636709955,2020-09-07 08:00:00,85.5290909090909,30.3935714285714,122.254545454545,10.78,1436.52636709955
"27","STRT",2020-09-07 01:00:00,1457.99565054936,2020-09-07 08:00:00,85.4463636363636,30.4121428571429,122.172727272727,10.1181818181818,1457.99565054936
"28","STRT",2020-09-07 01:15:00,1453.85586768785,2020-09-07 08:00:00,85.3481818181818,30.36,122.163636363636,10.4463636363636,1453.85586768785
"29","STRT",2020-09-07 01:30:00,1458.53322473995,2020-09-07 08:00:00,84.9936363636364,30.3485714285714,122.081818181818,10.4418181818182,1458.53322473995
"30","STRT",2020-09-07 01:45:00,1464.32172231737,2020-09-07 08:00:00,84.9190909090909,30.3128571428571,122.063636363636,11.1445454545455,1464.32172231737
"31","STRT",2020-09-07 02:00:00,1481.65122290561,2020-09-07 08:00:00,84.9490909090909,30.2821428571429,121.981818181818,10.7727272727273,1481.65122290561
"32","STRT",2020-09-07 02:15:00,1495.68329406215,2020-09-07 08:00:00,84.8172727272727,30.2871428571429,122.063636363636,10.6390909090909,1495.68329406215
"33","STRT",2020-09-07 02:30:00,1491.00593700993,2020-09-07 08:00:00,84.8172727272727,30.2571428571429,122.063636363636,10.8218181818182,1491.00593700993
"34","STRT",2020-09-07 02:45:00,1467.35036465363,2020-09-07 08:00:00,84.8163636363636,30.2292857142857,122.045454545455,10.7509090909091,1467.35036465363
"35","STRT",2020-09-07 03:00:00,1476.70507875807,2020-09-07 08:00:00,84.6809090909091,30.2235714285714,122.072727272727,11.0109090909091,1476.70507875807
"36","STRT",2020-09-07 03:15:00,1475.05636404222,2020-09-07 08:00:00,84.5618181818182,30.2121428571429,122.109090909091,11.26,1475.05636404222
"37","STRT",2020-09-07 03:30:00,1464.59050941269,2020-09-07 08:00:00,84.7845454545455,30.195,122.072727272727,11.1818181818182,1464.59050941269
"38","STRT",2020-09-07 03:45:00,1460.18193945586,2020-09-07 08:00:00,84.8145454545455,30.155,122.145454545455,10.7972727272727,1460.18193945586
"39","STRT",2020-09-07 04:00:00,1464.85929650808,2020-09-07 08:00:00,84.8772727272727,30.1228571428571,122.145454545455,11.5,1464.85929650808
"40","STRT",2020-09-07 04:15:00,1493.76579225098,2020-09-07 08:00:00,84.8645454545455,30.0735714285714,122.063636363636,11.0945454545455,1493.76579225098
"41","STRT",2020-09-07 04:30:00,1485.79100576707,2020-09-07 08:00:00,85.0318181818182,30.0571428571429,122.054545454545,10.4545454545455,1485.79100576707
"42","STRT",2020-09-07 04:45:00,1476.70507875807,2020-09-07 08:00:00,85.0754545454545,30.0592857142857,122.054545454545,10.7936363636364,1476.70507875807
"43","STRT",2020-09-07 05:00:00,1469.26786646497,2020-09-07 08:00:00,85.0636363636364,30.0128571428571,122.063636363636,10.8045454545455,1469.26786646497
"44","STRT",2020-09-07 05:15:00,1481.11364871485,2020-09-07 08:00:00,85.0381818181818,30.0092857142857,122.072727272727,11.1409090909091,1481.11364871485
