"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","VAUL",2019-10-01 20:30:00,110.97094471058,2019-10-02,238.8,34.1925,265.9,9.56
"2","VAUL",2019-10-01 20:45:00,111.37228628277,2019-10-02,238.8,34.1825,265.9,9.35
"3","VAUL",2019-10-01 21:00:00,111.974298641055,2019-10-02,238.7,34.1725,265.9,9.39
"4","VAUL",2019-10-01 21:15:00,112.375640213246,2019-10-02,238.7,34.015,266,9.47
"5","VAUL",2019-10-01 21:30:00,112.977652571531,2019-10-02,238.6,34.225,266.3,9.25
"6","VAUL",2019-10-01 21:45:00,113.579664929816,2019-10-02,238.6,34.305,266.7,9.2
"7","VAUL",2019-10-01 22:00:00,113.981006502006,2019-10-02,238.5,34.2775,267.1,9.34
"8","VAUL",2019-10-01 22:15:00,114.181677288101,2019-10-02,238.5,34.2475,267.6,9.07
"9","VAUL",2019-10-01 22:30:00,114.583018860291,2019-10-02,238.4,34.1975,268,8.85
"10","VAUL",2019-10-01 22:45:00,115.385702004672,2019-10-02,238.4,34.245,268.4,8.81
"11","VAUL",2019-10-01 23:00:00,115.987714362957,2019-10-02,238.3,34.2,268.6,9.26
"12","VAUL",2019-10-01 23:15:00,116.589726721242,2019-10-02,238.2,34.33,268.9,9.3
"13","VAUL",2019-10-01 23:30:00,117.392409865623,2019-10-02,238.1,34.3175,269,9.41
"14","VAUL",2019-10-01 23:45:00,117.994422223908,2019-10-02,238,34.325,268.9,9.4
"15","VAUL",2019-10-02 00:00:00,118.195093010003,2019-10-02,238,34.4075,269,9.37
"16","VAUL",2019-10-02 00:15:00,119.198446940478,2019-10-02,237.9,34.3975,268.9,9.06
"17","VAUL",2019-10-02 00:30:00,119.399117726573,2019-10-02,237.9,34.4675,268.8,9.18
"18","VAUL",2019-10-02 00:45:00,120.603142443144,2019-10-02,237.9,34.475,268.8,9.19
"19","VAUL",2019-10-02 01:00:00,121.606496373619,2019-10-02,237.9,34.5975,268.9,8.98
"20","VAUL",2019-10-02 01:15:00,122.208508731905,2019-10-02,237.8,34.425,269,8.98
"21","VAUL",2019-10-02 01:30:00,122.007837945809,2019-10-02,237.7,34.435,269.1,9.01
"22","VAUL",2019-10-02 01:45:00,123.412533448475,2019-10-02,237.6,34.455,269.2,9.14
