"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","VAUL",2019-07-26 01:30:00,96.7233188978292,2019-07-26,213.96,27.9916666666667,665.8636,6.863636
"2","VAUL",2019-07-26 01:45:00,96.7233188978292,2019-07-26,213.9055,28.1233333333333,666.1273,6.942727
"3","VAUL",2019-07-26 02:00:00,96.9239896839243,2019-07-26,213.8482,28.065,666.4636,6.888182
"4","VAUL",2019-07-26 02:15:00,97.5260020422096,2019-07-26,213.87,28.2783333333333,666.8364,6.921818
"5","VAUL",2019-07-26 02:30:00,97.5260020422096,2019-07-26,213.8909,28.2733333333333,667.1636,6.845455
"6","VAUL",2019-07-26 02:45:00,98.1280144004948,2019-07-26,213.9373,28.295,667.4636,6.827273
"7","VAUL",2019-07-26 03:00:00,98.1280144004948,2019-07-26,213.8336,28.3366666666667,667.6364,6.884545
"8","VAUL",2019-07-26 03:15:00,98.3286851865899,2019-07-26,213.8064,28.3583333333333,667.8545,6.907273
"9","VAUL",2019-07-26 03:30:00,98.1280144004948,2019-07-26,213.7509,28.455,668.0364,6.847273
"10","VAUL",2019-07-26 03:45:00,98.73002675878,2019-07-26,213.7191,28.4708333333333,668.1727,6.922727
"11","VAUL",2019-07-26 04:00:00,98.73002675878,2019-07-26,213.7955,28.4316666666667,668.2909,6.874545
"12","VAUL",2019-07-26 04:15:00,99.3320391170653,2019-07-26,213.8718,28.4266666666667,668.4818,6.896364
"13","VAUL",2019-07-26 04:30:00,99.3320391170653,2019-07-26,213.9718,28.5233333333333,668.6545,6.795455
"14","VAUL",2019-07-26 04:45:00,100.134722261446,2019-07-26,214.1027,28.4658333333333,668.7727,6.812727
"15","VAUL",2019-07-26 05:00:00,100.335393047541,2019-07-26,214.2591,28.6366666666667,668.9909,6.902727
"16","VAUL",2019-07-26 05:15:00,100.937405405826,2019-07-26,214.3482,28.615,669.1545,6.820909
"17","VAUL",2019-07-26 05:30:00,100.937405405826,2019-07-26,214.3045,28.6416666666667,668.9273,6.901818
"18","VAUL",2019-07-26 05:45:00,101.740088550206,2019-07-26,214.29,28.6725,668.9545,6.849091
"19","VAUL",2019-07-26 06:00:00,101.338746978016,2019-07-26,214.1436,28.7791666666667,669.0364,6.88
"20","VAUL",2019-07-26 06:15:00,101.940759336301,2019-07-26,214.1364,28.6958333333333,669.1727,6.923636
