"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","VAUL",2019-07-13 05:30:00,95.7199649673538,2019-07-13,207.7382,34.094375,654.1182,7.615455
"2","VAUL",2019-07-13 05:45:00,95.3186233951637,2019-07-13,207.78,34.183125,653.9909,7.584545
"3","VAUL",2019-07-13 06:00:00,95.3186233951637,2019-07-13,207.8836,34.23625,653.7182,7.626364
"4","VAUL",2019-07-13 06:15:00,95.7199649673538,2019-07-13,207.87,34.293125,653.5364,7.634545
"5","VAUL",2019-07-13 06:30:00,96.3219773256391,2019-07-13,207.9755,34.3075,653.3182,7.647273
"6","VAUL",2019-07-13 06:45:00,97.3253312561145,2019-07-13,207.9573,34.296875,653.2182,7.595455
"7","VAUL",2019-07-13 07:00:00,97.7266728283046,2019-07-13,208.0945,34.37125,653.0727,7.59
"8","VAUL",2019-07-13 07:15:00,97.7266728283046,2019-07-13,208.0882,34.289375,652.9091,7.490909
"9","VAUL",2019-07-13 07:30:00,97.1246604700194,2019-07-13,208.2182,34.414375,652.9818,7.514545
"10","VAUL",2019-07-13 07:45:00,97.5260020422096,2019-07-13,208.3264,34.324375,652.9364,7.496364
"11","VAUL",2019-07-13 08:00:00,97.3253312561145,2019-07-13,208.3482,34.349375,653.0364,7.588182
"12","VAUL",2019-07-13 08:15:00,96.9239896839243,2019-07-13,208.4245,34.430625,653.1,7.515455
"13","VAUL",2019-07-13 08:30:00,97.3253312561145,2019-07-13,208.4891,34.45125,653.1273,7.455455
"14","VAUL",2019-07-13 08:45:00,98.529355972685,2019-07-13,208.5955,34.475625,653.1182,7.467273
"15","VAUL",2019-07-13 09:00:00,99.1313683309702,2019-07-13,208.6782,34.46375,653.0727,7.489091
"16","VAUL",2019-07-13 09:15:00,99.5327099031604,2019-07-13,208.7009,34.410625,653.0455,7.342727
"17","VAUL",2019-07-13 09:30:00,99.3320391170653,2019-07-13,208.6391,34.4075,653,7.367273
"18","VAUL",2019-07-13 09:45:00,99.5327099031604,2019-07-13,208.5973,34.453125,652.8364,7.363636
"19","VAUL",2019-07-13 10:00:00,99.7333806892554,2019-07-13,208.6509,34.37625,652.7455,7.307273
"20","VAUL",2019-07-13 10:15:00,99.5327099031604,2019-07-13,208.6118,34.3125,652.5727,7.302727
"21","VAUL",2019-07-13 10:30:00,100.134722261446,2019-07-13,208.67,34.32375,652.4909,7.230909
"22","VAUL",2019-07-13 10:45:00,100.536063833636,2019-07-13,208.6927,34.293125,652.4091,7.192727
"23","VAUL",2019-07-13 11:00:00,100.335393047541,2019-07-13,208.6082,34.2,652.3,7.133636
"24","VAUL",2019-07-13 11:15:00,100.736734619731,2019-07-13,208.6536,34.184375,652.1636,7.100909
"25","VAUL",2019-07-13 11:30:00,100.736734619731,2019-07-13,208.45,34.0925,652.0364,7.104545
"26","VAUL",2019-07-13 11:45:00,101.740088550206,2019-07-13,208.5418,34.0125,651.9545,7.078182
"27","VAUL",2019-07-13 12:00:00,102.141430122396,2019-07-13,208.3836,33.840625,651.9818,7.037273
"28","VAUL",2019-07-13 12:15:00,102.743442480682,2019-07-13,208.2464,33.875,651.8545,7.007273
