"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","FRCH",2019-09-20 13:15:00,906.745850597589,2019-09-20,70.87,28.914,76.85,22.19
"2","FRCH",2019-09-20 13:30:00,915.914956877303,2019-09-20,71.15,28.894,76.89,23.53
"3","FRCH",2019-09-20 13:45:00,912.283013029414,2019-09-20,70.95,28.9126666666667,76.92,28.09
"4","FRCH",2019-09-20 14:00:00,913.213310656384,2019-09-20,70.91,28.8873333333333,76.91,21.86
"5","FRCH",2019-09-20 14:15:00,917.730928801248,2019-09-20,71.08,28.89,76.94,28.78
"6","FRCH",2019-09-20 14:30:00,916.845254504273,2019-09-20,71.08,28.8793333333333,76.93,22.83
"7","FRCH",2019-09-20 14:45:00,909.402873488513,2019-09-20,71.02,28.892,76.96,25.49
"8","FRCH",2019-09-20 15:00:00,922.337793606102,2019-09-20,70.84,28.8993333333333,76.99,26.5
"9","FRCH",2019-09-20 15:15:00,924.109142200052,2019-09-20,70.84,28.9093333333333,76.94,23.45
"10","FRCH",2019-09-20 15:30:00,923.178844573081,2019-09-20,70.48,28.9026666666667,76.99,27.8
"11","FRCH",2019-09-20 15:45:00,922.248546946111,2019-09-20,70.82,28.916,77.02,23.05
"12","FRCH",2019-09-20 16:00:00,925.880490794001,2019-09-21,70.8,28.8866666666667,76.99,23.92
"13","FRCH",2019-09-20 16:15:00,927.741086047941,2019-09-21,70.84,28.9273333333333,77.06,29.98
"14","FRCH",2019-09-20 16:30:00,928.716007004906,2019-09-21,70.93,28.916,77.07,26.12
"15","FRCH",2019-09-20 16:45:00,930.44273226886,2019-09-21,70.9,28.9446666666667,77.05,23.05
"16","FRCH",2019-09-20 17:00:00,930.44273226886,2019-09-21,70.7,28.9353333333333,77.1,24.95
"17","FRCH",2019-09-20 17:15:00,931.239159905843,2019-09-21,70.67,28.9713333333333,77.06,21.51
"18","FRCH",2019-09-20 17:30:00,937.706619964638,2019-09-21,70.78,28.906,77.08,21.31
"19","FRCH",2019-09-20 17:45:00,938.592294261613,2019-09-21,70.4,28.8966666666667,77.05,27.39
"20","FRCH",2019-09-20 18:00:00,940.363642855562,2019-09-21,69.77,28.884,77.07,21.03
"21","FRCH",2019-09-20 18:15:00,939.433345228592,2019-09-21,70.54,28.9293333333333,77.11,26.21
"22","FRCH",2019-09-20 18:30:00,943.995586703451,2019-09-21,70.53,28.9093333333333,77.09,23.97
"23","FRCH",2019-09-20 18:45:00,948.602451508306,2019-09-21,70.43,28.9233333333333,77.09,25.49
"24","FRCH",2019-09-20 19:00:00,950.373800102255,2019-09-21,70.56,28.9633333333333,77.13,26.38
"25","FRCH",2019-09-20 19:15:00,948.423958188324,2019-09-21,70.07,28.9366666666667,77.16,28.02
"26","FRCH",2019-09-20 19:30:00,954.802171587128,2019-09-21,70.01,28.92,77.16,27.71
"27","FRCH",2019-09-20 19:45:00,956.707390171063,2019-09-21,70.16,28.9106666666667,77.18,24.69
"28","FRCH",2019-09-20 20:00:00,959.453659721978,2019-09-21,70.13,28.9086666666667,77.21,27.1
"29","FRCH",2019-09-20 20:15:00,963.926654536846,2019-09-21,69.9,28.9086666666667,77.25,26.61
"30","FRCH",2019-09-20 20:30:00,964.856952163816,2019-09-21,69.7,28.9233333333333,77.28,27.87
"31","FRCH",2019-09-20 20:45:00,970.349491265646,2019-09-21,69.94,28.9126666666667,77.31,27.47
"32","FRCH",2019-09-20 21:00:00,978.499053258399,2019-09-21,69.91,28.9193333333333,77.28,21.49
"33","FRCH",2019-09-20 21:15:00,978.409806598408,2019-09-21,70.3266666666667,28.9346666666667,77.2,25.6366666666667
"34","FRCH",2019-09-20 21:30:00,982.972048073267,2019-09-21,70.03,28.9013333333333,77.2,22.53
"35","FRCH",2019-09-20 21:45:00,990.280559099041,2019-09-21,70.15,28.9073333333333,77.42,23.34
"36","FRCH",2019-09-20 22:00:00,995.728474870875,2019-09-21,70.06,28.9066666666667,77.43,27.5
"37","FRCH",2019-09-20 22:15:00,1000.24609301574,2019-09-21,70.45,28.8926666666667,77.43,26.55
"38","FRCH",2019-09-20 22:30:00,1008.39565500849,2019-09-21,70.23,28.8633333333333,77.44,25.05
"39","FRCH",2019-09-20 22:45:00,1012.02759885638,2019-09-21,70.43,28.872,77.49,25.41
"40","FRCH",2019-09-20 23:00:00,1021.1074584761,2019-09-21,70.14,28.8633333333333,77.49,28.3
"41","FRCH",2019-09-20 23:15:00,1026.51075091794,2019-09-21,70.35,28.8726666666667,77.48,43.9
"42","FRCH",2019-09-20 23:30:00,1031.0729923928,2019-09-21,70.64,28.844,77.49,24.38
"43","FRCH",2019-09-20 23:45:00,1037.45120579161,2019-09-21,70.62,28.8593333333333,77.51,26.2
"44","FRCH",2019-09-21 00:00:00,1051.13793021618,2019-09-21,70.96,28.834,77.56,23.03
"45","FRCH",2019-09-21 00:15:00,1050.11838592922,2019-09-21,70.92,28.82,77.53,24.8
"46","FRCH",2019-09-21 00:30:00,1063.7604870238,2019-09-21,71,28.838,77.56,30.79
"47","FRCH",2019-09-21 00:45:00,1074.61169523748,2019-09-21,71.19,28.81,77.55,22.51
"48","FRCH",2019-09-21 01:00:00,1084.66647581417,2019-09-21,71.28,28.7913333333333,77.59,31.81
"49","FRCH",2019-09-21 01:15:00,1096.44798165481,2019-09-21,71.59,28.7686666666667,77.52,34.51
"50","FRCH",2019-09-21 01:30:00,1094.36426975089,2019-09-21,71.3,28.7946666666667,77.51,26.87
"51","FRCH",2019-09-21 01:45:00,1113.58815660729,2019-09-21,71.62,28.752,77.54,23.79
"52","FRCH",2019-09-21 02:00:00,1128.29442531883,2019-09-21,71.78,28.7306666666667,77.49,102.4
"53","FRCH",2019-09-21 02:15:00,1141.00622878644,2019-09-21,71.97,28.738,77.46,28.61
"54","FRCH",2019-09-21 02:30:00,1143.57400501738,2019-09-21,72.06,28.6973333333333,77.49,33.78
"55","FRCH",2019-09-21 02:45:00,1161.73372425682,2019-09-21,72.29,28.6853333333333,77.4,27.74
"56","FRCH",2019-09-21 03:00:00,1173.64910008745,2019-09-21,72.57,28.6646666666667,77.46,25.64
"57","FRCH",2019-09-21 03:15:00,1185.25211260811,2019-09-21,72.47,28.6646666666667,77.3,23.47
"58","FRCH",2019-09-21 03:30:00,1199.86913465966,2019-09-21,73.02,28.6353333333333,77.39,25.05
"59","FRCH",2019-09-21 03:45:00,1215.50570099817,2019-09-21,73.23,28.602,77.39,29.46
