"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","MOOS",2019-08-03 10:15:00,1523.6018074008,2019-08-03,104.765454545455,NA,108.527272727273,NA
"2","MOOS",2019-08-03 10:30:00,1525.57156607861,2019-08-03,104.715454545455,NA,108.172727272727,NA
"3","MOOS",2019-08-03 10:45:00,1519.66229004518,2019-08-03,103.009090909091,NA,107.872727272727,NA
"4","MOOS",2019-08-03 11:00:00,1523.6018074008,2019-08-03,100.975454545455,NA,107.372727272727,153.858181818182
"5","MOOS",2019-08-03 11:15:00,1517.69253136737,2019-08-03,100.298181818182,NA,106.918181818182,162.706363636364
"6","MOOS",2019-08-03 11:30:00,1521.63204872299,2019-08-03,99.0663636363636,NA,106.5,NA
"7","MOOS",2019-08-03 11:45:00,1521.63204872299,2019-08-03,97.39,NA,106.245454545455,NA
"8","MOOS",2019-08-03 12:00:00,1521.63204872299,2019-08-03,97.2445454545455,NA,105.4,NA
"9","MOOS",2019-08-03 12:15:00,1523.6018074008,2019-08-03,97.3818181818182,NA,104.881818181818,NA
"10","MOOS",2019-08-03 12:30:00,1525.57156607861,2019-08-03,97.7972727272727,NA,104.218181818182,NA
"11","MOOS",2019-08-03 12:45:00,1533.45060078985,2019-08-03,96.9590909090909,NA,104.390909090909,NA
"12","MOOS",2019-08-03 13:00:00,1535.42035946766,2019-08-03,97.8727272727273,NA,103.609090909091,NA
"13","MOOS",2019-08-03 13:15:00,1543.2993941789,2019-08-03,97.5518181818182,NA,103.054545454545,NA
"14","MOOS",2019-08-03 13:30:00,1543.2993941789,2019-08-03,97.2572727272727,NA,102.890909090909,NA
"15","MOOS",2019-08-03 13:45:00,1549.20867021233,2019-08-03,98.6209090909091,NA,102.509090909091,NA
"16","MOOS",2019-08-03 14:00:00,1553.14818756795,2019-08-03,98.9581818181818,NA,102.545454545455,NA
"17","MOOS",2019-08-03 14:15:00,1557.08770492357,2019-08-03,99.3618181818182,NA,102.281818181818,NA
"18","MOOS",2019-08-03 14:30:00,1562.99698095701,2019-08-03,100.323636363636,NA,101.990909090909,NA
"19","MOOS",2019-08-03 14:45:00,1568.90625699044,2019-08-03,100.354545454545,NA,101.572727272727,167.333636363636
"20","MOOS",2019-08-03 15:00:00,1580.7248090573,2019-08-03,101.047272727273,NA,100.7,NA
"21","MOOS",2019-08-03 15:15:00,1586.63408509073,2019-08-03,102.313636363636,NA,100.081818181818,159.192727272727
"22","MOOS",2019-08-03 15:30:00,1598.45263715759,2019-08-03,101.258181818182,NA,99.5545454545454,NA
"23","MOOS",2019-08-03 15:45:00,1606.33167186883,2019-08-03,102.332727272727,NA,99.2818181818182,NA
"24","MOOS",2019-08-03 16:00:00,1614.21070658007,2019-08-04,NA,NA,98.4545454545455,NA
"25","MOOS",2019-08-03 16:15:00,1629.96877600255,2019-08-04,104.807272727273,NA,98.2,NA
"26","MOOS",2019-08-03 16:30:00,1643.75708674722,2019-08-04,NA,NA,97.5727272727273,NA
"27","MOOS",2019-08-03 16:45:00,1653.60588013627,2019-08-04,106.169090909091,NA,96.7,NA
"28","MOOS",2019-08-03 17:00:00,1663.45467352533,2019-08-04,106.766363636364,NA,96.8181818181818,NA
"29","MOOS",2019-08-03 17:15:00,1677.24298427,2019-08-04,108.086363636364,NA,95.9818181818182,NA
"30","MOOS",2019-08-03 17:30:00,1694.97081237029,2019-08-04,107.764545454545,NA,95.4636363636364,NA
"31","MOOS",2019-08-03 17:45:00,1704.81960575934,2019-08-04,109.641818181818,NA,95.6,NA
"32","MOOS",2019-08-03 18:00:00,1728.45670989306,2019-08-04,NA,NA,95.9454545454546,NA
"33","MOOS",2019-08-03 18:15:00,1746.18453799335,2019-08-04,111.626363636364,NA,96.2,NA
"34","MOOS",2019-08-03 18:30:00,1758.00309006021,2019-08-04,112.270909090909,NA,96.4818181818182,NA
"35","MOOS",2019-08-03 18:45:00,1775.73091816051,2019-08-04,112.945454545455,NA,95.4,NA
"36","MOOS",2019-08-03 19:00:00,1787.54947022737,2019-08-04,113.702727272727,NA,94.7818181818182,NA
"37","MOOS",2019-08-03 19:15:00,1803.30753964985,2019-08-04,114.733636363636,NA,94.7,NA
"38","MOOS",2019-08-03 19:30:00,1813.1563330389,2019-08-04,115.273636363636,NA,94.5181818181818,145.818181818182
"39","MOOS",2019-08-03 19:45:00,1813.1563330389,2019-08-04,NA,NA,94.4909090909091,NA
"40","MOOS",2019-08-03 20:00:00,1858.46078262853,2019-08-04,117.544545454545,NA,94.0545454545454,137.753636363636
"41","MOOS",2019-08-03 20:15:00,1872.24909337321,2019-08-04,NA,NA,93.5818181818182,NA
"42","MOOS",2019-08-03 20:30:00,1880.12812808445,2019-08-04,118.792727272727,NA,93.7545454545455,134.077272727273
"43","MOOS",2019-08-03 20:45:00,1899.82571486255,2019-08-04,119.405454545455,NA,93.9454545454546,NA
"44","MOOS",2019-08-03 21:00:00,1901.79547354036,2019-08-04,118.960909090909,NA,93.8363636363636,NA
"45","MOOS",2019-08-03 21:15:00,1903.76523221817,2019-08-04,119.737272727273,NA,93.9818181818182,130.974545454545
"46","MOOS",2019-08-03 21:30:00,1927.40233635189,2019-08-04,121.020909090909,NA,94.0454545454545,NA
"47","MOOS",2019-08-03 21:45:00,1982.55557933058,2019-08-04,120.913636363636,NA,94.3,130.463636363636
"48","MOOS",2019-08-03 22:00:00,1921.49306031846,2019-08-04,121.417272727273,NA,93.7,NA
"49","MOOS",2019-08-03 22:15:00,1907.70474957379,2019-08-04,122.180909090909,NA,93.7,NA
"50","MOOS",2019-08-03 22:30:00,1970.73702726372,2019-08-04,122.052727272727,NA,93.4,135.89
"51","MOOS",2019-08-03 22:45:00,1994.37413139744,2019-08-04,121.318181818182,NA,93.2,NA
"52","MOOS",2019-08-03 23:00:00,1935.28137106313,2019-08-04,121.226363636364,NA,93.1454545454545,132.619090909091
"53","MOOS",2019-08-03 23:15:00,1933.31161238532,2019-08-04,120.254545454545,NA,93.1181818181818,145.47
"54","MOOS",2019-08-03 23:30:00,1933.31161238532,2019-08-04,119.813636363636,NA,92.6454545454545,NA
"55","MOOS",2019-08-03 23:45:00,1937.25112974094,2019-08-04,119.249090909091,NA,92.3,136.266363636364
"56","MOOS",2019-08-04 00:00:00,1960.88823387467,2019-08-04,118.874545454545,NA,91.7727272727273,NA
"57","MOOS",2019-08-04 00:15:00,1984.52533800839,2019-08-04,118.270909090909,NA,91.9,NA
"58","MOOS",2019-08-04 00:30:00,1994.37413139744,2019-08-04,116.929090909091,NA,91.2,NA
"59","MOOS",2019-08-04 00:45:00,1960.88823387467,2019-08-04,116.7,NA,91.4545454545455,NA
"60","MOOS",2019-08-04 01:00:00,1925.43257767408,2019-08-04,114.222727272727,NA,91.2909090909091,NA
"61","MOOS",2019-08-04 01:15:00,1966.7975099081,2019-08-04,113.535454545455,NA,90.7,NA
"62","MOOS",2019-08-04 01:30:00,2012.10195949773,2019-08-04,112.126363636364,NA,90.8454545454545,NA
"63","MOOS",2019-08-04 01:45:00,1933.31161238532,2019-08-04,109.532727272727,NA,90.3,NA
"64","MOOS",2019-08-04 02:00:00,1996.34389007525,2019-08-04,107.91,NA,89.6454545454545,NA
