"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","MOOS",2019-08-02 10:15:00,814.488683389131,2019-08-02,159.889090909091,20.05,127.754545454545,12.1345454545455
"2","MOOS",2019-08-02 10:30:00,810.549166033511,2019-08-02,160.274545454545,20.11,127.472727272727,12.4990909090909
"3","MOOS",2019-08-02 10:45:00,812.518924711321,2019-08-02,160.47,20.0644444444444,127.272727272727,11.89
"4","MOOS",2019-08-02 11:00:00,812.518924711321,2019-08-02,160.52,20.0255555555556,127.009090909091,12.5045454545455
"5","MOOS",2019-08-02 11:15:00,820.397959422562,2019-08-02,160.650909090909,20.0011111111111,126.809090909091,11.8909090909091
"6","MOOS",2019-08-02 11:30:00,818.428200744752,2019-08-02,160.992727272727,19.9977777777778,126.554545454545,11.6018181818182
"7","MOOS",2019-08-02 11:45:00,822.367718100372,2019-08-02,161.280909090909,20.0377777777778,126.372727272727,11.1745454545455
"8","MOOS",2019-08-02 12:00:00,820.397959422562,2019-08-02,161.000909090909,19.8844444444444,126.172727272727,11.4645454545455
"9","MOOS",2019-08-02 12:15:00,826.307235455992,2019-08-02,161.159090909091,19.9755555555556,125.863636363636,11.3690909090909
"10","MOOS",2019-08-02 12:30:00,826.307235455992,2019-08-02,161.454545454545,20.0477777777778,125.663636363636,11.5427272727273
"11","MOOS",2019-08-02 12:45:00,824.337476778182,2019-08-02,161.659090909091,19.9433333333333,125.5,11.4927272727273
"12","MOOS",2019-08-02 13:00:00,824.337476778182,2019-08-02,161.696363636364,19.9755555555556,125.309090909091,11.0636363636364
"13","MOOS",2019-08-02 13:15:00,828.276994133803,2019-08-02,161.961818181818,19.9633333333333,125.181818181818,11.0118181818182
"14","MOOS",2019-08-02 13:30:00,830.246752811613,2019-08-02,161.75,20.0311111111111,125.036363636364,11.1272727272727
"15","MOOS",2019-08-02 13:45:00,834.186270167233,2019-08-02,162.086363636364,20.0177777777778,124.790909090909,11.4254545454545
"16","MOOS",2019-08-02 14:00:00,838.125787522854,2019-08-02,162.183636363636,20.0066666666667,124.618181818182,10.8154545454545
"17","MOOS",2019-08-02 14:15:00,842.065304878474,2019-08-02,162.161818181818,20.0366666666667,124.345454545455,11.3227272727273
"18","MOOS",2019-08-02 14:30:00,844.035063556284,2019-08-02,162.302727272727,20.14,124.181818181818,10.3154545454545
"19","MOOS",2019-08-02 14:45:00,849.944339589715,2019-08-02,162.500909090909,20.0077777777778,123.990909090909,10.7390909090909
"20","MOOS",2019-08-02 15:00:00,859.793132978765,2019-08-02,162.532727272727,19.9977777777778,123.763636363636,10.6745454545455
"21","MOOS",2019-08-02 15:15:00,863.732650334386,2019-08-02,162.566363636364,20.17,123.536363636364,10.8527272727273
"22","MOOS",2019-08-02 15:30:00,869.641926367817,2019-08-02,162.45,20.0933333333333,123.263636363636,11.0127272727273
"23","MOOS",2019-08-02 15:45:00,873.581443723437,2019-08-02,161.34,20.1822222222222,122.972727272727,12.7709090909091
"24","MOOS",2019-08-02 16:00:00,883.430237112488,2019-08-03,160.621818181818,20.0811111111111,122.763636363636,14.55
"25","MOOS",2019-08-02 16:15:00,893.279030501539,2019-08-03,158.476363636364,20.1622222222222,122.5,15.1063636363636
"26","MOOS",2019-08-02 16:30:00,897.21854785716,2019-08-03,156.147272727273,20.1333333333333,122.281818181818,20.8345454545455
"27","MOOS",2019-08-02 16:45:00,907.06734124621,2019-08-03,153.171818181818,20.12,122.136363636364,23.6509090909091
"28","MOOS",2019-08-02 17:00:00,918.885893313072,2019-08-03,153.865454545455,20.2155555555556,122,22.8045454545455
"29","MOOS",2019-08-02 17:15:00,922.825410668692,2019-08-03,152.254545454545,20.1977777777778,121.9,25.3045454545455
"30","MOOS",2019-08-02 17:30:00,932.674204057743,2019-08-03,154.415454545455,20.1977777777778,121.745454545455,22.49
"31","MOOS",2019-08-02 17:45:00,944.492756124604,2019-08-03,152.94,20.2355555555556,121.590909090909,25.6936363636364
"32","MOOS",2019-08-02 18:00:00,954.341549513655,2019-08-03,152.717272727273,20.2355555555556,121.6,26.1072727272727
"33","MOOS",2019-08-02 18:15:00,970.099618936136,2019-08-03,152.473636363636,20.2766666666667,121.472727272727,26.4809090909091
"34","MOOS",2019-08-02 18:30:00,974.039136291757,2019-08-03,NA,20.2888888888889,121.363636363636,27.9427272727273
