"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","POKE",2019-08-05 13:30:00,640.239971784184,2019-08-05,NA,45.21,96.46667,9.883333
"2","POKE",2019-08-05 13:45:00,642.521609211225,2019-08-05,NA,45.24,96.61667,10.13667
"3","POKE",2019-08-05 14:00:00,643.240537310859,2019-08-05,NA,45.18,96.66667,10.01333
"4","POKE",2019-08-05 14:15:00,642.162145161408,2019-08-05,NA,45.13,96.71667,10.51
"5","POKE",2019-08-05 14:30:00,640.239971784184,2019-08-05,NA,45.06,96.825,9.915
"6","POKE",2019-08-05 14:45:00,644.053105256598,2019-08-05,NA,45.03,96.91667,10.26667
"7","POKE",2019-08-05 15:00:00,643.302963874929,2019-08-05,NA,44.99,96.91667,10.57
"8","POKE",2019-08-05 15:15:00,643.302963874929,2019-08-05,NA,44.95,97.01667,10.725
"9","POKE",2019-08-05 15:30:00,644.44378258845,2019-08-05,NA,45.01,97.05,10.76
"10","POKE",2019-08-05 15:45:00,643.271750592894,2019-08-05,NA,44.88,97.2,10.495
"11","POKE",2019-08-05 16:00:00,640.990113165853,2019-08-06,NA,44.94,97.21667,10.07167
"12","POKE",2019-08-05 16:15:00,644.803246638267,2019-08-06,NA,44.86,97.36667,10.47333
"13","POKE",2019-08-05 16:30:00,648.647593392716,2019-08-06,NA,44.72,97.45,10.95167
"14","POKE",2019-08-05 16:45:00,650.179089438088,2019-08-06,NA,44.6,97.52,9.848
"15","POKE",2019-08-05 17:00:00,654.320473678285,2019-08-06,NA,44.49,97.64,11.1
"16","POKE",2019-08-05 17:15:00,658.524284482551,2019-08-06,NA,44.51,97.72,10.402
"17","POKE",2019-08-05 17:30:00,658.524284482551,2019-08-06,NA,44.37,97.9,10.81
"18","POKE",2019-08-05 17:45:00,661.618489855331,2019-08-06,NA,44.27,97.93333,10.12
"19","POKE",2019-08-05 18:00:00,666.150551427379,2019-08-06,NA,44.17,98,10.894
"20","POKE",2019-08-05 18:15:00,666.900692809048,2019-08-06,NA,44.2,98.02,10.646
"21","POKE",2019-08-05 18:30:00,671.885858277018,2019-08-06,NA,44.01,98.12,10.112
"22","POKE",2019-08-05 18:45:00,672.995463708504,2019-08-06,NA,43.96,98.18,10.404
"23","POKE",2019-08-05 19:00:00,676.808597180918,2019-08-06,NA,44.02,98.18,10.326
"24","POKE",2019-08-05 19:15:00,681.700122802783,2019-08-06,NA,43.99,98.12,10.148
"25","POKE",2019-08-05 19:30:00,678.730770558142,2019-08-06,NA,43.78,98.22,10.3
"26","POKE",2019-08-05 19:45:00,680.590517371297,2019-08-06,NA,43.73,98.22,9.96
"27","POKE",2019-08-05 20:00:00,683.200405566121,2019-08-06,NA,43.66,98.22,10.266
"28","POKE",2019-08-05 20:15:00,683.231618848156,2019-08-06,NA,43.67,98.24,9.824
"29","POKE",2019-08-05 20:30:00,684.044186793894,2019-08-06,NA,43.58,98.34,9.48
"30","POKE",2019-08-05 20:45:00,685.935146889084,2019-08-06,NA,43.51,98.32,10.136
"31","POKE",2019-08-05 21:00:00,690.498421743167,2019-08-06,NA,43.43,98.42,9.356
"32","POKE",2019-08-05 21:15:00,692.811272452244,2019-08-06,NA,43.5,98.52,10.112
