"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"13364",2021-07-27 14:35:00,288.541845323973,"FRCH","2021-07-27",NA,NA,NA,NA
"13365",2021-07-27 14:40:00,287.58990642229,"FRCH","2021-07-27",NA,NA,NA,NA
"13366",2021-07-27 14:45:00,287.961221306407,"FRCH","2021-07-27",34.898,18.3381818181818,111.016666666667,6.31
"13367",2021-07-27 14:50:00,288.541845323973,"FRCH","2021-07-27",NA,NA,NA,NA
"13368",2021-07-27 14:55:00,288.66561695201,"FRCH","2021-07-27",NA,NA,NA,NA
"13369",2021-07-27 15:00:00,289.036931836123,"FRCH","2021-07-27",34.95,18.28,111,7.114
"13370",2021-07-27 15:05:00,289.617555853692,"FRCH","2021-07-27",NA,NA,NA,NA
"13371",2021-07-27 15:10:00,289.741327481726,"FRCH","2021-07-27",NA,NA,NA,NA
"13372",2021-07-27 15:15:00,288.913160208089,"FRCH","2021-07-27",34.84,18.2245454545455,110.966666666667,6.41
"13373",2021-07-27 15:20:00,290.445723127315,"FRCH","2021-07-27",NA,NA,NA,NA
"13374",2021-07-27 15:25:00,289.741327481726,"FRCH","2021-07-27",NA,NA,NA,NA
"13375",2021-07-27 15:30:00,290.321951499282,"FRCH","2021-07-27",34.69,18.1763636363636,110.94,6.868
"13376",2021-07-27 15:35:00,291.27389040096,"FRCH","2021-07-27",NA,NA,NA,NA
"13377",2021-07-27 15:40:00,290.569494755357,"FRCH","2021-07-27",NA,NA,NA,NA
"13378",2021-07-27 15:45:00,292.102057674601,"FRCH","2021-07-27",34.552,18.1281818181818,110.86,7.304
"13379",2021-07-27 15:50:00,291.150118772919,"FRCH","2021-07-27",NA,NA,NA,NA
"13380",2021-07-27 15:55:00,291.397662028998,"FRCH","2021-07-27",NA,NA,NA,NA
"13381",2021-07-27 16:00:00,292.806453320205,"FRCH","2021-07-27",34.432,18.0672727272727,110.766666666667,6.96166666666667
"13382",2021-07-27 16:05:00,293.387077337757,"FRCH","2021-07-27",NA,NA,NA,NA
"13383",2021-07-27 16:10:00,291.521433657039,"FRCH","2021-07-27",NA,NA,NA,NA
"13384",2021-07-27 16:15:00,292.806453320205,"FRCH","2021-07-27",34.4666666666667,18.0354545454545,110.72,9.222
"13385",2021-07-27 16:20:00,292.930224948246,"FRCH","2021-07-27",NA,NA,NA,NA
"13386",2021-07-27 16:25:00,293.882163849914,"FRCH","2021-07-27",NA,NA,NA,NA
"13387",2021-07-27 16:30:00,294.339016239439,"FRCH","2021-07-27",34.508,18,110.65,7.465
"13388",2021-07-27 16:35:00,295.290955141107,"FRCH","2021-07-27",NA,NA,NA,NA
"13389",2021-07-27 16:40:00,295.290955141107,"FRCH","2021-07-27",NA,NA,NA,NA
"13390",2021-07-27 16:45:00,295.414726769141,"FRCH","2021-07-27",34.405,17.9536363636364,110.58,6.826
"13391",2021-07-27 16:50:00,297.527913705952,"FRCH","2021-07-27",NA,NA,NA,NA
"13392",2021-07-27 16:55:00,295.538498397178,"FRCH","2021-07-27",NA,NA,NA,NA
"13393",2021-07-27 17:00:00,296.366665670823,"FRCH","2021-07-27",34.368,17.9663636363636,110.55,7.62333333333333
"13394",2021-07-27 17:05:00,296.366665670823,"FRCH","2021-07-27",NA,NA,NA,NA
"13395",2021-07-27 17:10:00,296.242894042782,"FRCH","2021-07-27",NA,NA,NA,NA
"13396",2021-07-27 17:15:00,295.786041653257,"FRCH","2021-07-27",34.185,17.92,110.5,7.386
"13397",2021-07-27 17:20:00,297.194832944464,"FRCH","2021-07-27",NA,NA,NA,NA
"13398",2021-07-27 17:25:00,296.947289688385,"FRCH","2021-07-27",NA,NA,NA,NA
"13399",2021-07-27 17:30:00,297.071061316426,"FRCH","2021-07-27",34.314,17.9218181818182,110.45,7.45666666666667
"13400",2021-07-27 17:35:00,297.318604572505,"FRCH","2021-07-27",NA,NA,NA,NA
"13401",2021-07-27 17:40:00,298.727395863712,"FRCH","2021-07-27",NA,NA,NA,NA
"13402",2021-07-27 17:45:00,297.318604572505,"FRCH","2021-07-27",34.38,17.8618181818182,110.38,7.464
"13403",2021-07-27 17:50:00,299.431791509316,"FRCH","2021-07-27",NA,NA,NA,NA
"13404",2021-07-27 17:55:00,300.259958782943,"FRCH","2021-07-27",NA,NA,NA,NA
"13405",2021-07-27 18:00:00,298.727395863712,"FRCH","2021-07-27",34.304,17.8618181818182,110.35,7.435
"13406",2021-07-27 18:05:00,298.974939119787,"FRCH","2021-07-27",NA,NA,NA,NA
"13407",2021-07-27 18:10:00,300.259958782943,"FRCH","2021-07-27",NA,NA,NA,NA
"13408",2021-07-27 18:15:00,299.926878021466,"FRCH","2021-07-27",34.32,17.8418181818182,110.3,7.466
"13409",2021-07-27 18:20:00,300.631273667055,"FRCH","2021-07-27",NA,NA,NA,NA
"13410",2021-07-27 18:25:00,301.4594409407,"FRCH","2021-07-27",NA,NA,NA,NA
"13411",2021-07-27 18:30:00,301.211897684621,"FRCH","2021-07-27",34.232,17.8609090909091,110.233333333333,8.09833333333333
"13412",2021-07-27 18:35:00,302.620688975829,"FRCH","2021-07-27",NA,NA,NA,NA
"13413",2021-07-27 18:40:00,302.620688975829,"FRCH","2021-07-27",NA,NA,NA,NA
