"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"20048",2021-08-19 19:35:00,418.564107285198,"FRCH","2021-08-19",NA,NA,NA,NA
"20049",2021-08-19 19:40:00,417.735940011567,"FRCH","2021-08-19",NA,NA,NA,NA
"20050",2021-08-19 19:45:00,418.687878913232,"FRCH","2021-08-19",85.3283333333333,23.1354545454545,92.48,26.25
"20051",2021-08-19 19:50:00,418.564107285198,"FRCH","2021-08-19",NA,NA,NA,NA
"20052",2021-08-19 19:55:00,419.972898576405,"FRCH","2021-08-19",NA,NA,NA,NA
"20053",2021-08-19 20:00:00,419.14473130276,"FRCH","2021-08-19",81.552,23.1472727272727,92.5833333333333,26.0866666666667
"20054",2021-08-19 20:05:00,420.677294222009,"FRCH","2021-08-19",NA,NA,NA,NA
"20055",2021-08-19 20:10:00,420.924837478084,"FRCH","2021-08-19",NA,NA,NA,NA
"20056",2021-08-19 20:15:00,420.924837478084,"FRCH","2021-08-19",83.945,23.1409090909091,92.68,28.67
"20057",2021-08-19 20:20:00,421.629233123687,"FRCH","2021-08-19",NA,NA,NA,NA
"20058",2021-08-19 20:25:00,421.629233123687,"FRCH","2021-08-19",NA,NA,NA,NA
"20059",2021-08-19 20:30:00,421.048609106121,"FRCH","2021-08-19",85.93,23.1672727272727,92.6166666666667,28.255
"20060",2021-08-19 20:35:00,422.457400397328,"FRCH","2021-08-19",NA,NA,NA,NA
"20061",2021-08-19 20:40:00,421.629233123687,"FRCH","2021-08-19",NA,NA,NA,NA
"20062",2021-08-19 20:45:00,423.161796042903,"FRCH","2021-08-19",86.4283333333333,23.1027272727273,92.96,28.342
"20063",2021-08-19 20:50:00,422.000548007803,"FRCH","2021-08-19",NA,NA,NA,NA
"20064",2021-08-19 20:55:00,423.866191688507,"FRCH","2021-08-19",NA,NA,NA,NA
"20065",2021-08-19 21:00:00,425.065673846264,"FRCH","2021-08-19",77.602,23.0618181818182,92.6666666666667,24.5166666666667
"20066",2021-08-19 21:05:00,423.656882555057,"FRCH","2021-08-19",NA,NA,NA,NA
"20067",2021-08-19 21:10:00,423.533110927019,"FRCH","2021-08-19",NA,NA,NA,NA
"20068",2021-08-19 21:15:00,422.952486909482,"FRCH","2021-08-19",85.0816666666667,23.08,92.92,35.838
"20069",2021-08-19 21:20:00,424.113734944585,"FRCH","2021-08-19",NA,NA,NA,NA
"20070",2021-08-19 21:25:00,425.522526235793,"FRCH","2021-08-19",NA,NA,NA,NA
"20071",2021-08-19 21:30:00,425.189445474301,"FRCH","2021-08-19",75.456,23.1118181818182,93.1666666666667,26.49
"20072",2021-08-19 21:35:00,426.017612747943,"FRCH","2021-08-19",NA,NA,NA,NA
"20073",2021-08-19 21:40:00,427.302632411098,"FRCH","2021-08-19",NA,NA,NA,NA
"20074",2021-08-19 21:45:00,429.206510214462,"FRCH","2021-08-19",85.9683333333333,23.1509090909091,93.26,26.87
"20075",2021-08-19 21:50:00,426.969551649625,"FRCH","2021-08-19",NA,NA,NA,NA
"20076",2021-08-19 21:55:00,428.25457131278,"FRCH","2021-08-19",NA,NA,NA,NA
"20077",2021-08-19 22:00:00,429.787134232025,"FRCH","2021-08-19",85.808,23.0972727272727,93.35,24.085
"20078",2021-08-19 22:05:00,430.739073133704,"FRCH","2021-08-19",NA,NA,NA,NA
"20079",2021-08-19 22:10:00,430.61530150567,"FRCH","2021-08-19",NA,NA,NA,NA
"20080",2021-08-19 22:15:00,430.739073133704,"FRCH","2021-08-19",87.6783333333333,23.0763636363636,93.08,26.226
"20081",2021-08-19 22:20:00,429.454053470537,"FRCH","2021-08-19",NA,NA,NA,NA
