"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"7787",2021-08-15 03:45:00,47.3583333333333,268.996596755562,"FRCH",2021-08-15,21.9609090909091,104.55,21.6166666666667,268.996596755562
"7788",2021-08-15 04:00:00,46.966,267.655614419098,"FRCH",2021-08-15,21.9990909090909,104.6,26.146,267.655614419098
"7789",2021-08-15 04:15:00,47.1516666666667,268.549602643412,"FRCH",2021-08-15,22.0336363636364,104.583333333333,21.485,268.549602643412
"7790",2021-08-15 04:30:00,47.008,270.441569145463,"FRCH",2021-08-15,22.0690909090909,104.64,19.006,270.441569145463
"7791",2021-08-15 04:45:00,46.525,269.065923457863,"FRCH",2021-08-15,22.0845454545455,104.633333333333,19.685,269.065923457863
"7792",2021-08-15 05:00:00,46.63,268.102608531262,"FRCH",2021-08-15,22.1372727272727,104.62,24.128,268.102608531262
"7793",2021-08-15 05:15:00,46.5333333333333,269.512917570013,"FRCH",2021-08-15,22.1590909090909,104.666666666667,19.87,269.512917570013
"7794",2021-08-15 05:30:00,46.422,269.925248331012,"FRCH",2021-08-15,22.1627272727273,104.66,21.91,269.925248331012
"7795",2021-08-15 05:45:00,46.5516666666667,271.335557369777,"FRCH",2021-08-15,22.2118181818182,104.65,20.2916666666667,271.335557369777
"7796",2021-08-15 06:00:00,46.456,270.853899906477,"FRCH",2021-08-15,22.2254545454545,104.64,18.494,270.853899906477
"7797",2021-08-15 06:15:00,45.675,271.335557369777,"FRCH",2021-08-15,22.2572727272727,104.666666666667,20.1383333333333,271.335557369777
"7798",2021-08-15 06:30:00,46.248,271.747888130791,"FRCH",2021-08-15,22.2481818181818,104.64,20.58,271.747888130791
"7799",2021-08-15 06:45:00,46.5866666666667,273.192860520663,"FRCH",2021-08-15,22.2572727272727,104.716666666667,25.8316666666667,273.192860520663
"7800",2021-08-15 07:00:00,46.414,272.745866408499,"FRCH",2021-08-15,22.28,104.72,18.95,272.745866408499
"7801",2021-08-15 07:15:00,45.875,275.944151895877,"FRCH",2021-08-15,22.27,104.75,20.5266666666667,275.944151895877
"7802",2021-08-15 07:30:00,45.764,276.872803471328,"FRCH",2021-08-15,22.2609090909091,104.74,22.494,276.872803471328
"7803",2021-08-15 07:45:00,46.3916666666667,277.389124285779,"FRCH",2021-08-15,22.2581818181818,104.75,20.1566666666667,277.389124285779
"7804",2021-08-15 08:00:00,45.968,277.87078174905,"FRCH",2021-08-15,22.2081818181818,104.8,20.196,277.87078174905
