"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.278079903534964,0.153927970458724,-0.0207921342363369,-0.525270732399012,32.621875,120.335333333333,110.368932352295,0.7918,0,-12.6459,0,-0.3223,-0.2339,10,0,"VAUL_storm1_07_13_NO3","VAUL"
"2","2",-0.0848546946525047,0.252523073352786,-0.322705275592247,-0.564101353399902,170.0182,230.3773,110.368932352295,0.8507,0,-2.3522,0.0227,-0.1573,-0.0124,508,0.213,"VAUL_storm1_07_13_fDOM","VAUL"
"3","3",0.716647916620847,0.258029345781065,-0.31853123419249,0.976928414914071,479.4273,652.2091,110.368932352295,0.8491,0,19.4417,0,0.6426,0.7907,1275,0,"VAUL_storm1_07_13_SPC","VAUL"
"4","4",-0.0619702246829147,0.200910728423057,0.559309232783239,-0.481015112633253,6.857273,40.06545,110.368932352295,0.879,1e-04,-2.1591,0.0358,-0.1196,-0.0043,520,0.2587,"VAUL_storm1_07_13_turb","VAUL"
"5","5",-0.246012029288709,0.196360347738733,0.484571129707132,-0.733002092050214,27.7891666666667,30.9758333333333,108.161553705249,0.8764,1e-04,-8.77,0,-0.3024,-0.1896,13,0,"VAUL_storm2_07_26_NO3","VAUL"
"6","6",-0.264827385298434,0.215346175307084,0.000157335909708484,-0.789607471489012,205.87,246.5473,108.161553705249,0.8646,0,-8.6084,0,-0.3266,-0.203,25,0,"VAUL_storm2_07_26_fDOM","VAUL"
"7","7",0.754938323555154,0.287048581093047,-0.144626589817814,0.977971916119097,535.42,663.2727,108.161553705249,0.7377,0,18.41,0,0.6725,0.8373,1275,0,"VAUL_storm2_07_26_SPC","VAUL"
"8","8",-0.153206968877225,0.222959614014298,0.458503075337559,-0.706434067620758,6.857273,26.73818,108.161553705249,0.7485,0,-4.8101,0,-0.2172,-0.0892,89,0,"VAUL_storm2_07_26_turb","VAUL"
"9","9",0.577117801047105,0.146077128179821,-0.809424083769628,0.805235602094229,27.1408333333333,30.3241666666667,108.964236849629,0.9402,0.0137,27.6554,0,0.5352,0.6191,1275,0,"VAUL_storm3_07_29_NO3","VAUL"
"10","10",0.206678893351182,0.202402233438438,-0.213092369477912,0.596834746392979,203.583,237.198,108.964236849629,0.7256,0,7.1479,0,0.1486,0.2648,1214,0,"VAUL_storm3_07_29_fDOM","VAUL"
"11","11",0.796586036453054,0.200094580794282,-0.895178766089242,0.993593646611082,455.1111,523.27,108.964236849629,0.7568,0,27.8673,0,0.7391,0.854,1275,0,"VAUL_storm3_07_29_SPC","VAUL"
"12","12",0.0322514132612894,0.0553042708575287,-0.00679678473391797,0.280520853618166,6.024444,35.254,108.964236849629,0.4566,0,4.0821,2e-04,0.0164,0.0481,1274,0,"VAUL_storm3_07_29_turb","VAUL"
"13","13",-0.0947208711918832,0.135942498786702,0.0190251041314871,-0.410056558303209,26.95,293.44,324.685331901842,0.917,0.0018,-4.8774,0,-0.1337,-0.0557,142,0,"VAUL_storm4b_08_03_NO3","VAUL"
