"","DateTime","fDOM.QSU","Q","Site","day","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"8610",2021-08-20 18:45:00,89.176,1101.54456625435,"STRT",2021-08-20,25.4957142857143,124.66,14.328,1101.54456625435
"8611",2021-08-20 19:00:00,89.2666666666667,1096.59681476727,"STRT",2021-08-20,25.4657142857143,124.566666666667,13.7133333333333,1096.59681476727
"8612",2021-08-20 19:15:00,89.212,1102.1532019195,"STRT",2021-08-20,25.4364285714286,124.46,15.01,1102.1532019195
"8613",2021-08-20 19:30:00,89.3733333333333,1106.08419492115,"STRT",2021-08-20,25.4014285714286,124.283333333333,14.5333333333333,1106.08419492115
"8614",2021-08-20 19:45:00,89.472,1098.93464957071,"STRT",2021-08-20,25.37,124.24,16.64,1098.93464957071
"8615",2021-08-20 20:00:00,89.5933333333333,1095.88437411441,"STRT",2021-08-20,25.345,124.05,18.2483333333333,1095.88437411441
"8616",2021-08-20 20:15:00,89.816,1097.03717353994,"STRT",2021-08-20,25.31,123.96,14.324,1097.03717353994
"8617",2021-08-20 20:30:00,90.0433333333333,1100.83212560149,"STRT",2021-08-20,25.2885714285714,123.866666666667,14.8083333333333,1100.83212560149
"8618",2021-08-20 20:45:00,90.198,1103.30600134503,"STRT",2021-08-20,25.2385714285714,123.74,14.216,1103.30600134503
"8619",2021-08-20 21:00:00,90.2116666666667,1102.86564257236,"STRT",2021-08-20,25.2485714285714,123.65,17.46,1102.86564257236
"8620",2021-08-20 21:15:00,90.312,1100.25572588872,"STRT",2021-08-20,25.2157142857143,123.56,15.208,1100.25572588872
"8621",2021-08-20 21:30:00,90.425,1107.54131217925,"STRT",2021-08-20,25.2007142857143,123.533333333333,16.1483333333333,1107.54131217925
"8622",2021-08-20 21:45:00,90.534,1107.54131217925,"STRT",2021-08-20,25.1892857142857,123.46,17.206,1107.54131217925
"8623",2021-08-20 22:00:00,90.5383333333333,1113.40201716412,"STRT",2021-08-20,25.1764285714286,123.433333333333,15.1416666666667,1113.40201716412
"8624",2021-08-20 22:15:00,90.682,1102.1532019195,"STRT",2021-08-20,25.1542857142857,123.34,15.546,1102.1532019195
"8625",2021-08-20 22:30:00,90.8433333333333,1112.2169817862,"STRT",2021-08-20,25.125,123.266666666667,14.8883333333333,1112.2169817862
"8626",2021-08-20 22:45:00,90.906,1107.70958907172,"STRT",2021-08-20,25.1014285714286,123.22,15.684,1107.70958907172
"8627",2021-08-20 23:00:00,90.8616666666667,1115.26725724251,"STRT",2021-08-20,25.0942857142857,123.15,15.5766666666667,1115.26725724251
"8628",2021-08-20 23:15:00,91.262,1112.52129961876,"STRT",2021-08-20,25.0614285714286,123.08,14.386,1112.52129961876
"8629",2021-08-20 23:30:00,91.3733333333333,1110.7598645281,"STRT",2021-08-20,25.0357142857143,122.95,15.6766666666667,1110.7598645281
"8630",2021-08-20 23:45:00,91.404,1113.97841687687,"STRT",2021-08-20,25.0121428571429,122.94,16.35,1113.97841687687
"8631",2021-08-21 00:00:00,91.325,1118.92616836396,"STRT",2021-08-21,24.9707142857143,122.866666666667,14.7816666666667,1118.92616836396
"8632",2021-08-21 00:15:00,92.002,1115.87589290766,"STRT",2021-08-21,24.9514285714286,122.88,16.378,1115.87589290766
"8633",2021-08-21 00:30:00,91.795,1126.51607248707,"STRT",2021-08-21,24.9042857142857,122.766666666667,17.2116666666667,1126.51607248707
"8634",2021-08-21 00:45:00,92.12,1122.7211204255,"STRT",2021-08-21,24.8971428571429,122.76,16.42,1122.7211204255
"8635",2021-08-21 01:00:00,92.2066666666667,1131.63210086661,"STRT",2021-08-21,24.8921428571429,122.65,16.3816666666667,1131.63210086661
"8636",2021-08-21 01:15:00,91.396,1132.78490029216,"STRT",2021-08-21,24.8364285714286,122.66,18.934,1132.78490029216
"8637",2021-08-21 01:30:00,91.9883333333333,1136.00345264099,"STRT",2021-08-21,24.8571428571429,122.566666666667,16.3966666666667,1136.00345264099
"8638",2021-08-21 01:45:00,92.502,1131.49605992653,"STRT",2021-08-21,24.8107142857143,122.48,15.342,1131.49605992653
"8639",2021-08-21 02:00:00,92.5533333333333,1139.66236376239,"STRT",2021-08-21,24.835,122.45,14.7933333333333,1139.66236376239
"8640",2021-08-21 02:15:00,92.646,1142.00019856583,"STRT",2021-08-21,24.7857142857143,122.38,16.804,1142.00019856583
"8641",2021-08-21 02:30:00,92.7316666666667,1147.82866759831,"STRT",2021-08-21,24.7628571428571,122.366666666667,15.9766666666667,1147.82866759831
"8642",2021-08-21 02:45:00,92.648,1145.35479185477,"STRT",2021-08-21,24.7271428571429,122.38,14.534,1145.35479185477
