"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-17 02:35:00,1274.38316194764,"STRT",2021-08-17,NA,NA,NA,NA,1274.38316194764
"2",2021-08-17 02:40:00,1283.12586549627,"STRT",2021-08-17,NA,NA,NA,NA,1283.12586549627
"3",2021-08-17 02:45:00,1281.36443040561,"STRT",2021-08-17,105.954,22.9628571428571,108.74,42.516,1281.36443040561
"4",2021-08-17 02:50:00,1280.07559003997,"STRT",2021-08-17,NA,NA,NA,NA,1280.07559003997
"5",2021-08-17 02:55:00,1280.07559003997,"STRT",2021-08-17,NA,NA,NA,NA,1280.07559003997
"6",2021-08-17 03:00:00,1281.53270729813,"STRT",2021-08-17,106.191666666667,22.9778571428571,108.633333333333,43.735,1281.53270729813
"7",2021-08-17 03:05:00,1273.94280317498,"STRT",2021-08-17,NA,NA,NA,NA,1273.94280317498
"8",2021-08-17 03:10:00,1276.8570376912,"STRT",2021-08-17,NA,NA,NA,NA,1276.8570376912
"9",2021-08-17 03:15:00,1280.65198975279,"STRT",2021-08-17,105.916,23.0621428571429,108.68,44.626,1280.65198975279
"10",2021-08-17 03:20:00,1276.28063797842,"STRT",2021-08-17,NA,NA,NA,NA,1276.28063797842
"11",2021-08-17 03:25:00,1280.65198975279,"STRT",2021-08-17,NA,NA,NA,NA,1280.65198975279
"12",2021-08-17 03:30:00,1284.61521870682,"STRT",2021-08-17,106.885,23.1185714285714,108.85,45.8233333333333,1284.61521870682
"13",2021-08-17 03:35:00,1280.07559003997,"STRT",2021-08-17,NA,NA,NA,NA,1280.07559003997
"14",2021-08-17 03:40:00,1278.75451372196,"STRT",2021-08-17,NA,NA,NA,NA,1278.75451372196
"15",2021-08-17 03:45:00,1273.06208562964,"STRT",2021-08-17,107.328,23.1835714285714,108.88,39.072,1273.06208562964
"16",2021-08-17 03:50:00,1275.70423826565,"STRT",2021-08-17,NA,NA,NA,NA,1275.70423826565
"17",2021-08-17 03:55:00,1273.94280317498,"STRT",2021-08-17,NA,NA,NA,NA,1273.94280317498
"18",2021-08-17 04:00:00,1276.8570376912,"STRT",2021-08-17,107.516666666667,23.25,108.95,38.39,1276.8570376912
"19",2021-08-17 04:05:00,1282.54946578357,"STRT",2021-08-17,NA,NA,NA,NA,1282.54946578357
"20",2021-08-17 04:10:00,1282.54946578357,"STRT",2021-08-17,NA,NA,NA,NA,1282.54946578357
"21",2021-08-17 04:15:00,1278.17811400919,"STRT",2021-08-17,107.868,23.3414285714286,109.06,44.566,1278.17811400919
"22",2021-08-17 04:20:00,1286.92081755788,"STRT",2021-08-17,NA,NA,NA,NA,1286.92081755788
"23",2021-08-17 04:25:00,1276.41667891853,"STRT",2021-08-17,NA,NA,NA,NA,1276.41667891853
"24",2021-08-17 04:30:00,1282.54946578357,"STRT",2021-08-17,107.775,23.3878571428571,109.15,39.5633333333333,1282.54946578357
"25",2021-08-17 04:35:00,1283.87054210159,"STRT",2021-08-17,NA,NA,NA,NA,1283.87054210159
"26",2021-08-17 04:40:00,1282.1091070109,"STRT",2021-08-17,NA,NA,NA,NA,1282.1091070109
"27",2021-08-17 04:45:00,1283.29414238881,"STRT",2021-08-17,107.916,23.4142857142857,109.26,41.284,1283.29414238881
"28",2021-08-17 04:50:00,1280.21163098012,"STRT",2021-08-17,NA,NA,NA,NA,1280.21163098012
