"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.141079933977835,0.153610386009804,0.247818910634285,-0.50424428200896,14.71,57.12,526.28,0.7611,0,-6.429,0,-0.1852,-0.097,182,0,"CARI_storm1_06_10_fDOM","CARI"
"2","2",0.429674556213019,0.23249660928875,-0.973372781065088,0.819526627218937,70.39,73.77,526.28,0.9523,0.0426,12.9366,0,0.3629,0.4964,1265,0,"CARI_storm1_06_10_SPC","CARI"
"3","3",-0.0584350393700787,0.0710331863518885,0.27755905511811,-0.347933070866142,-0.86,9.3,526.28,0.8978,4e-04,-5.7585,0,-0.0788,-0.038,122,0,"CARI_storm1_06_10_turb","CARI"
"4","4",0.0249999999999998,0.169096865730858,NA,0.343749999999999,26.7,28.3,435.48,0.95,0.0342,1.0349,0.3058,-0.0235,0.0735,763,0.2269,"CARI_storm2_06_21_NO3","CARI"
"5","5",-0.513535353535354,0.280778760686792,0.587121212121212,-0.922979797979798,31.31,39.23,435.48,0.8985,4e-04,-12.8028,0,-0.5941,-0.4329,33,0,"CARI_storm2_06_21_fDOM","CARI"
"6","6",0.397298850574714,0.104007206524914,-0.114942528735634,0.678160919540232,75.84,79.32,435.48,0.9613,0.1008,26.7394,0,0.3674,0.4272,1275,0,"CARI_storm2_06_21_SPC","CARI"
"7","7",0.225253241986787,0.15390796138345,-0.162221678492782,0.550893075605579,0.15,41.02,435.48,0.8429,0,10.2449,0,0.1811,0.2694,1275,0,"CARI_storm2_06_21_turb","CARI"
"8","8",-0.646647217235189,0.198089683283697,0.77623179732695,-0.804882306004389,48.49,249.01,635.13,0.7191,0,-22.8509,0,-0.7035,-0.5898,2,0,"CARI_storm3_06_29_fDOM","CARI"
"9","9",0.590095923261391,0.156967673888931,-0.971223021582734,0.821342925659472,65.46,73.8,635.13,0.9001,5e-04,26.3154,0,0.545,0.6352,1275,0,"CARI_storm3_06_29_SPC","CARI"
"10","10",-0.0794584569732938,0.0722470158029392,0.51186943620178,-0.25853115727003,0.67,14.15,635.13,0.9905,0.9563,-7.6987,0,-0.1002,-0.0587,75,0,"CARI_storm3_06_29_turb","CARI"
