"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"23",2021-05-04 14:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"24",2021-05-04 14:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"25",2021-05-04 15:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"26",2021-05-04 15:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"27",2021-05-04 15:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"28",2021-05-04 15:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"29",2021-05-04 16:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"30",2021-05-04 16:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"31",2021-05-04 16:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"32",2021-05-04 16:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"33",2021-05-04 17:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"34",2021-05-04 17:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"35",2021-05-04 17:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"36",2021-05-04 17:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"37",2021-05-04 18:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"38",2021-05-04 18:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"39",2021-05-04 18:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"40",2021-05-04 18:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"41",2021-05-04 19:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"42",2021-05-04 19:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"43",2021-05-04 19:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"44",2021-05-04 19:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"45",2021-05-04 20:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"46",2021-05-04 20:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"47",2021-05-04 20:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"48",2021-05-04 20:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"49",2021-05-04 21:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"50",2021-05-04 21:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"51",2021-05-04 21:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"52",2021-05-04 21:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"53",2021-05-04 22:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"54",2021-05-04 22:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"55",2021-05-04 22:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"56",2021-05-04 22:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"57",2021-05-04 23:00:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"58",2021-05-04 23:15:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"59",2021-05-04 23:30:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"60",2021-05-04 23:45:00,NA,"STRT","2021-05-04",NA,NA,NA,NA
"61",2021-05-05 00:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"62",2021-05-05 00:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"63",2021-05-05 00:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"64",2021-05-05 00:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"65",2021-05-05 01:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"66",2021-05-05 01:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"67",2021-05-05 01:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"68",2021-05-05 01:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"69",2021-05-05 02:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"70",2021-05-05 02:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"71",2021-05-05 02:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"72",2021-05-05 02:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"73",2021-05-05 03:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"74",2021-05-05 03:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"75",2021-05-05 03:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"76",2021-05-05 03:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"77",2021-05-05 04:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"78",2021-05-05 04:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"79",2021-05-05 04:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"80",2021-05-05 04:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"81",2021-05-05 05:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"82",2021-05-05 05:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"83",2021-05-05 05:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"84",2021-05-05 05:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"85",2021-05-05 06:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"86",2021-05-05 06:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"87",2021-05-05 06:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"88",2021-05-05 06:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"89",2021-05-05 07:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"90",2021-05-05 07:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"91",2021-05-05 07:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"92",2021-05-05 07:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"93",2021-05-05 08:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"94",2021-05-05 08:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"95",2021-05-05 08:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"96",2021-05-05 08:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"97",2021-05-05 09:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"98",2021-05-05 09:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"99",2021-05-05 09:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"100",2021-05-05 09:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"101",2021-05-05 10:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"102",2021-05-05 10:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"103",2021-05-05 10:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"104",2021-05-05 10:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"105",2021-05-05 11:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"106",2021-05-05 11:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"107",2021-05-05 11:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"108",2021-05-05 11:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"109",2021-05-05 12:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"110",2021-05-05 12:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"111",2021-05-05 12:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"112",2021-05-05 12:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"113",2021-05-05 13:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"114",2021-05-05 13:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"115",2021-05-05 13:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"116",2021-05-05 13:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"117",2021-05-05 14:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"118",2021-05-05 14:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"119",2021-05-05 14:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"120",2021-05-05 14:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"121",2021-05-05 15:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"122",2021-05-05 15:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"123",2021-05-05 15:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"124",2021-05-05 15:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"125",2021-05-05 16:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"126",2021-05-05 16:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"127",2021-05-05 16:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"128",2021-05-05 16:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"129",2021-05-05 17:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"130",2021-05-05 17:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"131",2021-05-05 17:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"132",2021-05-05 17:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"133",2021-05-05 18:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"134",2021-05-05 18:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"135",2021-05-05 18:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"136",2021-05-05 18:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"137",2021-05-05 19:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"138",2021-05-05 19:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"139",2021-05-05 19:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"140",2021-05-05 19:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"141",2021-05-05 20:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"142",2021-05-05 20:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"143",2021-05-05 20:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"144",2021-05-05 20:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"145",2021-05-05 21:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"146",2021-05-05 21:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"147",2021-05-05 21:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"148",2021-05-05 21:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"149",2021-05-05 22:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"150",2021-05-05 22:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"151",2021-05-05 22:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"152",2021-05-05 22:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"153",2021-05-05 23:00:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"154",2021-05-05 23:15:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"155",2021-05-05 23:30:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"156",2021-05-05 23:45:00,NA,"STRT","2021-05-05",NA,NA,NA,NA
"157",2021-05-06 00:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"158",2021-05-06 00:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"159",2021-05-06 00:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"160",2021-05-06 00:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"161",2021-05-06 01:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"162",2021-05-06 01:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"163",2021-05-06 01:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"164",2021-05-06 01:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"165",2021-05-06 02:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"166",2021-05-06 02:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"167",2021-05-06 02:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"168",2021-05-06 02:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"169",2021-05-06 03:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"170",2021-05-06 03:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"171",2021-05-06 03:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"172",2021-05-06 03:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"173",2021-05-06 04:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"174",2021-05-06 04:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"175",2021-05-06 04:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"176",2021-05-06 04:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"177",2021-05-06 05:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"178",2021-05-06 05:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"179",2021-05-06 05:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"180",2021-05-06 05:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"181",2021-05-06 06:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"182",2021-05-06 06:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"183",2021-05-06 06:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"184",2021-05-06 06:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"185",2021-05-06 07:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"186",2021-05-06 07:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"187",2021-05-06 07:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"188",2021-05-06 07:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"189",2021-05-06 08:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"190",2021-05-06 08:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"191",2021-05-06 08:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"192",2021-05-06 08:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"193",2021-05-06 09:00:00,NA,"STRT","2021-05-06",NA,-0.497307692307692,NA,NA
"194",2021-05-06 09:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"195",2021-05-06 09:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"196",2021-05-06 09:45:00,NA,"STRT","2021-05-06",NA,-0.648333333333333,NA,NA
"197",2021-05-06 10:00:00,NA,"STRT","2021-05-06",NA,0.497049180327869,NA,NA
"198",2021-05-06 10:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"199",2021-05-06 10:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"200",2021-05-06 10:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"201",2021-05-06 11:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"202",2021-05-06 11:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"203",2021-05-06 11:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"204",2021-05-06 11:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"205",2021-05-06 12:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"206",2021-05-06 12:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"207",2021-05-06 12:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"208",2021-05-06 12:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"209",2021-05-06 13:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"210",2021-05-06 13:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"211",2021-05-06 13:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"212",2021-05-06 13:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"213",2021-05-06 14:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"214",2021-05-06 14:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"215",2021-05-06 14:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"216",2021-05-06 14:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"217",2021-05-06 15:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"218",2021-05-06 15:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"219",2021-05-06 15:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"220",2021-05-06 15:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"221",2021-05-06 16:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"222",2021-05-06 16:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"223",2021-05-06 16:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"224",2021-05-06 16:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"225",2021-05-06 17:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"226",2021-05-06 17:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"227",2021-05-06 17:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"228",2021-05-06 17:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"229",2021-05-06 18:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"230",2021-05-06 18:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"231",2021-05-06 18:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"232",2021-05-06 18:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"233",2021-05-06 19:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"234",2021-05-06 19:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"235",2021-05-06 19:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"236",2021-05-06 19:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"237",2021-05-06 20:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"238",2021-05-06 20:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"239",2021-05-06 20:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"240",2021-05-06 20:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"241",2021-05-06 21:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"242",2021-05-06 21:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"243",2021-05-06 21:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"244",2021-05-06 21:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"245",2021-05-06 22:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"246",2021-05-06 22:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"247",2021-05-06 22:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"248",2021-05-06 22:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"249",2021-05-06 23:00:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"250",2021-05-06 23:15:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"251",2021-05-06 23:30:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"252",2021-05-06 23:45:00,NA,"STRT","2021-05-06",NA,NA,NA,NA
"253",2021-05-07 00:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"254",2021-05-07 00:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"255",2021-05-07 00:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"256",2021-05-07 00:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"257",2021-05-07 01:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"258",2021-05-07 01:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"259",2021-05-07 01:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"260",2021-05-07 01:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"261",2021-05-07 02:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"262",2021-05-07 02:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"263",2021-05-07 02:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"264",2021-05-07 02:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"265",2021-05-07 03:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"266",2021-05-07 03:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"267",2021-05-07 03:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"268",2021-05-07 03:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"269",2021-05-07 04:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"270",2021-05-07 04:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"271",2021-05-07 04:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"272",2021-05-07 04:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"273",2021-05-07 05:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"274",2021-05-07 05:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"275",2021-05-07 05:30:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"276",2021-05-07 05:45:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"277",2021-05-07 06:00:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"278",2021-05-07 06:15:00,NA,"STRT","2021-05-07",NA,NA,NA,NA
"279",2021-05-07 06:30:00,NA,"STRT","2021-05-07",NA,-0.367142857142857,NA,NA
"280",2021-05-07 06:45:00,NA,"STRT","2021-05-07",NA,-0.327142857142857,NA,NA
"281",2021-05-07 07:00:00,NA,"STRT","2021-05-07",NA,-0.324285714285714,NA,NA
"282",2021-05-07 07:15:00,NA,"STRT","2021-05-07",NA,20.1871428571429,NA,NA
"283",2021-05-07 07:30:00,NA,"STRT","2021-05-07",NA,20.2342857142857,NA,NA
"284",2021-05-07 07:45:00,NA,"STRT","2021-05-07",NA,20.3557142857143,NA,NA
"285",2021-05-07 08:00:00,NA,"STRT","2021-05-07",NA,20.43,NA,NA
"286",2021-05-07 08:15:00,NA,"STRT","2021-05-07",NA,20.3507142857143,NA,NA
"287",2021-05-07 08:30:00,NA,"STRT","2021-05-07",NA,20.4642857142857,NA,NA
"288",2021-05-07 08:45:00,NA,"STRT","2021-05-07",NA,20.5328571428571,NA,NA
"289",2021-05-07 09:00:00,1088.16120278003,"STRT","2021-05-07",NA,20.5564285714286,NA,NA
"290",2021-05-07 09:15:00,1087.59381192937,"STRT","2021-05-07",NA,20.6428571428571,NA,NA
"291",2021-05-07 09:30:00,1087.0264210787,"STRT","2021-05-07",NA,20.6964285714286,NA,NA
"292",2021-05-07 09:45:00,1089.01228905605,"STRT","2021-05-07",NA,20.72,NA,NA
"293",2021-05-07 10:00:00,1087.0264210787,"STRT","2021-05-07",NA,20.7664285714286,NA,NA
"294",2021-05-07 10:15:00,1089.57967990672,"STRT","2021-05-07",NA,20.7428571428571,NA,NA
"295",2021-05-07 10:30:00,1089.57967990672,"STRT","2021-05-07",NA,20.8628571428571,NA,NA
"296",2021-05-07 10:45:00,1089.57967990672,"STRT","2021-05-07",NA,20.8285714285714,NA,NA
"297",2021-05-07 11:00:00,1089.86337533203,"STRT","2021-05-07",NA,20.955,NA,NA
"298",2021-05-07 11:15:00,1089.86337533203,"STRT","2021-05-07",NA,20.9642857142857,NA,NA
"299",2021-05-07 11:30:00,1090.71446160805,"STRT","2021-05-07",NA,20.9871428571429,NA,NA
"300",2021-05-07 11:45:00,1090.4307661827,"STRT","2021-05-07",NA,21.0092857142857,NA,NA
"301",2021-05-07 12:00:00,1089.29598448137,"STRT","2021-05-07",NA,21.0807142857143,NA,NA
"302",2021-05-07 12:15:00,1089.57967990672,"STRT","2021-05-07",NA,21.1264285714286,NA,NA
"303",2021-05-07 12:30:00,1089.57967990672,"STRT","2021-05-07",NA,21.1485714285714,NA,NA
"304",2021-05-07 12:45:00,1088.44489820537,"STRT","2021-05-07",NA,21.1514285714286,NA,NA
"305",2021-05-07 13:00:00,1089.29598448137,"STRT","2021-05-07",NA,21.1885714285714,NA,NA
"306",2021-05-07 13:15:00,1088.44489820537,"STRT","2021-05-07",NA,21.2428571428571,NA,NA
"307",2021-05-07 13:30:00,1088.44489820537,"STRT","2021-05-07",NA,21.2564285714286,NA,NA
"308",2021-05-07 13:45:00,1088.7285936307,"STRT","2021-05-07",NA,21.2592857142857,NA,NA
"309",2021-05-07 14:00:00,1087.8775073547,"STRT","2021-05-07",NA,21.3464285714286,NA,NA
"310",2021-05-07 14:15:00,1088.44489820537,"STRT","2021-05-07",NA,21.365,NA,NA
"311",2021-05-07 14:30:00,1087.59381192937,"STRT","2021-05-07",NA,21.4171428571429,NA,NA
"312",2021-05-07 14:45:00,1087.8775073547,"STRT","2021-05-07",NA,21.3957142857143,NA,NA
"313",2021-05-07 15:00:00,1088.16120278003,"STRT","2021-05-07",NA,21.4128571428571,NA,NA
"314",2021-05-07 15:15:00,1087.59381192937,"STRT","2021-05-07",NA,21.4814285714286,NA,NA
"315",2021-05-07 15:30:00,1087.8775073547,"STRT","2021-05-07",NA,21.5264285714286,NA,NA
