"Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"STRT",2019-05-21 10:30:00,608.248952813406,2019-05-21,57.9845454545455,23.2671428571429,123.954545454545,7.10909090909091
"STRT",2019-05-21 10:45:00,604.49574238119,2019-05-21,57.9809090909091,23.2471428571429,123.954545454545,7.25727272727273
"STRT",2019-05-21 11:00:00,600.742531948973,2019-05-21,57.9981818181818,23.2721428571429,123.963636363636,7.09454545454545
"STRT",2019-05-21 11:15:00,623.26179454227,2019-05-21,57.9318181818182,23.245,123.972727272727,7.15181818181818
"STRT",2019-05-21 11:30:00,615.755373677838,2019-05-21,57.9363636363636,23.2407142857143,123.963636363636,7.2
"STRT",2019-05-21 11:45:00,593.236111084541,2019-05-21,57.9209090909091,23.2492857142857,124.045454545455,7.20818181818182
"STRT",2019-05-21 12:00:00,604.49574238119,2019-05-21,57.8536363636364,23.2342857142857,124.027272727273,7.17363636363636
"STRT",2019-05-21 12:15:00,608.248952813406,2019-05-21,57.7663636363636,23.2542857142857,124.063636363636,7.32545454545455
"STRT",2019-05-21 12:30:00,604.49574238119,2019-05-21,57.7245454545455,23.2435714285714,124.072727272727,7.33090909090909
"STRT",2019-05-21 12:45:00,604.49574238119,2019-05-21,57.6409090909091,23.2214285714286,124.072727272727,7.61818181818182
"STRT",2019-05-21 13:00:00,612.002163245622,2019-05-21,57.5163636363636,23.2378571428571,124.045454545455,7.56272727272727
"STRT",2019-05-21 13:15:00,608.248952813406,2019-05-21,57.4363636363636,23.2085714285714,123.972727272727,7.68818181818182
"STRT",2019-05-21 13:30:00,596.989321516757,2019-05-21,57.4145454545455,23.2078571428571,124.054545454545,7.68363636363636
"STRT",2019-05-21 13:45:00,604.49574238119,2019-05-21,57.4609090909091,23.1928571428571,124.136363636364,7.47454545454545
"STRT",2019-05-21 14:00:00,593.236111084541,2019-05-21,57.5436363636364,23.2135714285714,124.236363636364,7.38181818181818
"STRT",2019-05-21 14:15:00,604.49574238119,2019-05-21,57.5218181818182,23.24,124.263636363636,7.59545454545455
"STRT",2019-05-21 14:30:00,596.989321516757,2019-05-21,57.4454545454545,23.2464285714286,124.372727272727,8.01454545454545
"STRT",2019-05-21 14:45:00,623.26179454227,2019-05-21,57.5609090909091,23.2478571428571,124.445454545455,7.68272727272727
"STRT",2019-05-21 15:00:00,604.49574238119,2019-05-21,57.5936363636364,23.2514285714286,124.536363636364,7.59909090909091
"STRT",2019-05-21 15:15:00,600.742531948973,2019-05-21,57.6054545454545,23.3114285714286,124.654545454545,7.81909090909091
"STRT",2019-05-21 15:30:00,604.49574238119,2019-05-21,57.7172727272727,23.2842857142857,124.754545454545,7.59181818181818
"STRT",2019-05-21 15:45:00,608.248952813406,2019-05-21,57.8236363636364,23.3228571428571,124.8,7.58
"STRT",2019-05-21 16:00:00,608.248952813406,2019-05-22,57.8209090909091,23.33,124.890909090909,7.56909090909091
"STRT",2019-05-21 16:15:00,615.755373677838,2019-05-22,57.85,23.3578571428571,124.972727272727,7.61
"STRT",2019-05-21 16:30:00,600.742531948973,2019-05-22,57.8472727272727,23.3642857142857,125.054545454545,7.97363636363636
"STRT",2019-05-21 16:45:00,600.742531948973,2019-05-22,58.0081818181818,23.3957142857143,125.154545454545,7.65909090909091
"STRT",2019-05-21 17:00:00,596.989321516757,2019-05-22,58.0927272727273,23.4292857142857,125.181818181818,7.60636363636364
"STRT",2019-05-21 17:15:00,604.49574238119,2019-05-22,58.09,23.4407142857143,125.290909090909,7.83090909090909
"STRT",2019-05-21 17:30:00,585.729690220109,2019-05-22,58.1209090909091,23.4921428571429,125.372727272727,7.85
"STRT",2019-05-21 17:45:00,585.729690220109,2019-05-22,58.01,23.5078571428571,125.645454545455,8.06
"STRT",2019-05-21 18:00:00,589.482900652325,2019-05-22,57.7545454545455,23.4821428571429,125.563636363636,8.74363636363636
"STRT",2019-05-21 18:15:00,581.976479787893,2019-05-22,57.3409090909091,23.4771428571429,125.463636363636,9.8
"STRT",2019-05-21 18:30:00,593.236111084541,2019-05-22,57.6109090909091,23.4707142857143,125.472727272727,9.15181818181818
"STRT",2019-05-21 18:45:00,581.976479787893,2019-05-22,57.8427272727273,23.5071428571429,125.590909090909,8.74636363636364
"STRT",2019-05-21 19:00:00,585.729690220109,2019-05-22,57.7527272727273,23.4742857142857,125.672727272727,8.72818181818182
"STRT",2019-05-21 19:15:00,581.976479787893,2019-05-22,58.16,23.5471428571429,125.836363636364,8.34909090909091
"STRT",2019-05-21 19:30:00,581.976479787893,2019-05-22,58.3518181818182,23.5792857142857,125.945454545455,8.03181818181818
"STRT",2019-05-21 19:45:00,578.223269355677,2019-05-22,58.4972727272727,23.57,126.045454545455,8.00272727272727
"STRT",2019-05-21 20:00:00,589.482900652325,2019-05-22,58.5790909090909,23.6221428571429,126.154545454545,7.93727272727273
"STRT",2019-05-21 20:15:00,585.729690220109,2019-05-22,58.7409090909091,23.6278571428571,126.245454545455,7.72727272727273
"STRT",2019-05-21 20:30:00,581.976479787893,2019-05-22,58.85,23.675,126.363636363636,7.71363636363636
"STRT",2019-05-21 20:45:00,566.963638059028,2019-05-22,58.8445454545455,23.7235714285714,126.463636363636,7.68363636363636
"STRT",2019-05-21 21:00:00,570.716848491245,2019-05-22,58.9081818181818,23.7264285714286,126.563636363636,7.57181818181818
"STRT",2019-05-21 21:15:00,566.963638059028,2019-05-22,58.9236363636364,23.7628571428571,126.654545454545,7.57545454545455
"STRT",2019-05-21 21:30:00,570.716848491245,2019-05-22,58.9709090909091,23.7792857142857,126.754545454545,7.54818181818182
"STRT",2019-05-21 21:45:00,563.210427626812,2019-05-22,59.0081818181818,23.7821428571429,126.809090909091,7.45818181818182
"STRT",2019-05-21 22:00:00,581.976479787893,2019-05-22,59.03,23.8242857142857,126.872727272727,7.40545454545455
"STRT",2019-05-21 22:15:00,578.223269355677,2019-05-22,59,23.8221428571429,126.963636363636,7.46818181818182
"STRT",2019-05-21 22:30:00,581.976479787893,2019-05-22,58.9945454545455,23.8321428571429,127.054545454545,7.42727272727273
"STRT",2019-05-21 22:45:00,578.223269355677,2019-05-22,59.0409090909091,23.8664285714286,127.145454545455,7.09636363636364
"STRT",2019-05-21 23:00:00,574.470058923461,2019-05-22,59.0736363636364,23.8642857142857,127.181818181818,7.03
"STRT",2019-05-21 23:15:00,570.716848491245,2019-05-22,58.9390909090909,23.9135714285714,127.254545454545,7.27454545454545
"STRT",2019-05-21 23:30:00,570.716848491245,2019-05-22,58.6281818181818,23.9271428571429,127.272727272727,7.96636363636364
"STRT",2019-05-21 23:45:00,563.210427626812,2019-05-22,58.7063636363636,23.9421428571429,127.354545454545,7.61909090909091
"STRT",2019-05-22 00:00:00,563.210427626812,2019-05-22,58.7909090909091,23.9735714285714,127.409090909091,7.22
"STRT",2019-05-22 00:15:00,555.70400676238,2019-05-22,58.7990909090909,23.9907142857143,127.472727272727,7.12181818181818
"STRT",2019-05-22 00:30:00,574.470058923461,2019-05-22,58.69,23.9721428571429,127.545454545455,7.33090909090909
"STRT",2019-05-22 00:45:00,574.470058923461,2019-05-22,58.6318181818182,24.0064285714286,127.572727272727,7.20454545454546
"STRT",2019-05-22 01:00:00,563.210427626812,2019-05-22,58.5609090909091,24.0307142857143,127.654545454545,7.42727272727273
"STRT",2019-05-22 01:15:00,589.482900652325,2019-05-22,58.5536363636364,24.0242857142857,127.681818181818,7.30363636363636
"STRT",2019-05-22 01:30:00,570.716848491245,2019-05-22,58.3290909090909,24.0207142857143,127.781818181818,7.60818181818182
"STRT",2019-05-22 01:45:00,570.716848491245,2019-05-22,58.3427272727273,24.0285714285714,127.854545454545,7.35
"STRT",2019-05-22 02:00:00,563.210427626812,2019-05-22,58.2763636363636,24.0092857142857,127.863636363636,7.16636363636364
"STRT",2019-05-22 02:15:00,563.210427626812,2019-05-22,57.4981818181818,23.9857142857143,127.872727272727,9.56636363636364
"STRT",2019-05-22 02:30:00,570.716848491245,2019-05-22,58.1645454545455,24.0014285714286,127.954545454545,7.20545454545455
"STRT",2019-05-22 02:45:00,570.716848491245,2019-05-22,58.2827272727273,24.0121428571429,127.972727272727,6.96363636363636
"STRT",2019-05-22 03:00:00,559.457217194596,2019-05-22,58.2027272727273,23.9842857142857,127.963636363636,7.02727272727273
"STRT",2019-05-22 03:15:00,563.210427626812,2019-05-22,57.7654545454545,23.9864285714286,128.036363636364,6.96727272727273
"STRT",2019-05-22 03:30:00,559.457217194596,2019-05-22,57.7090909090909,23.9921428571429,128.072727272727,7.58363636363636
"STRT",2019-05-22 03:45:00,581.976479787893,2019-05-22,57.7172727272727,23.9764285714286,128.136363636364,6.79272727272727
"STRT",2019-05-22 04:00:00,566.963638059028,2019-05-22,57.3890909090909,23.9671428571429,128.154545454545,6.79
"STRT",2019-05-22 04:15:00,566.963638059028,2019-05-22,57.1118181818182,23.9428571428571,128.172727272727,6.86818181818182
"STRT",2019-05-22 04:30:00,581.976479787893,2019-05-22,56.6,23.9478571428571,128.263636363636,6.78090909090909
"STRT",2019-05-22 04:45:00,559.457217194596,2019-05-22,56.3027272727273,23.9657142857143,128.363636363636,6.85727272727273
"STRT",2019-05-22 05:00:00,555.70400676238,2019-05-22,56.06,23.9842857142857,128.372727272727,6.76909090909091
"STRT",2019-05-22 05:15:00,578.223269355677,2019-05-22,56.0027272727273,23.9357142857143,128.427272727273,6.82090909090909
"STRT",2019-05-22 05:30:00,566.963638059028,2019-05-22,55.87,23.9292857142857,128.463636363636,6.77181818181818
"STRT",2019-05-22 05:45:00,559.457217194596,2019-05-22,55.8081818181818,23.9307142857143,128.463636363636,8.73727272727273
"STRT",2019-05-22 06:00:00,563.210427626812,2019-05-22,55.6290909090909,23.9414285714286,128.472727272727,6.78090909090909
"STRT",2019-05-22 06:15:00,578.223269355677,2019-05-22,55.2945454545455,23.9235714285714,128.563636363636,6.80454545454545
"STRT",2019-05-22 06:30:00,574.470058923461,2019-05-22,54.9809090909091,23.9164285714286,128.645454545455,6.68181818181818
"STRT",2019-05-22 06:45:00,578.223269355677,2019-05-22,54.7190909090909,23.91,128.663636363636,6.61545454545455
"STRT",2019-05-22 07:00:00,581.976479787893,2019-05-22,54.4381818181818,23.8592857142857,128.727272727273,6.77818181818182
"STRT",2019-05-22 07:15:00,581.976479787893,2019-05-22,54.23,23.8721428571429,128.763636363636,6.79545454545454
"STRT",2019-05-22 07:30:00,589.482900652325,2019-05-22,54.0227272727273,23.8821428571429,128.781818181818,6.77363636363636
"STRT",2019-05-22 07:45:00,581.976479787893,2019-05-22,53.8681818181818,23.8585714285714,128.8,6.83363636363636
"STRT",2019-05-22 08:00:00,570.716848491245,2019-05-22,53.6990909090909,23.8578571428571,128.781818181818,7.12363636363636
"STRT",2019-05-22 08:15:00,581.976479787893,2019-05-22,53.5136363636364,23.8114285714286,128.836363636364,6.97090909090909
"STRT",2019-05-22 08:30:00,589.482900652325,2019-05-22,53.3836363636364,23.8114285714286,128.845454545455,7.12727272727273
"STRT",2019-05-22 08:45:00,581.976479787893,2019-05-22,53.4090909090909,23.7835714285714,128.781818181818,6.97363636363636
"STRT",2019-05-22 09:00:00,596.989321516757,2019-05-22,53.3372727272727,23.7842857142857,128.781818181818,6.93727272727273
"STRT",2019-05-22 09:15:00,585.729690220109,2019-05-22,53.2409090909091,23.7628571428571,128.772727272727,6.98090909090909
"STRT",2019-05-22 09:30:00,589.482900652325,2019-05-22,53.17,23.7507142857143,128.754545454545,7.02272727272727
"STRT",2019-05-22 09:45:00,608.248952813406,2019-05-22,53.0681818181818,23.7264285714286,128.681818181818,7.04818181818182
"STRT",2019-05-22 10:00:00,604.49574238119,2019-05-22,53.05,23.7314285714286,128.672727272727,6.93
"STRT",2019-05-22 10:15:00,600.742531948973,2019-05-22,52.99,23.7185714285714,128.645454545455,6.97
"STRT",2019-05-22 10:30:00,608.248952813406,2019-05-22,52.9390909090909,23.73,128.563636363636,7.13
"STRT",2019-05-22 10:45:00,596.989321516757,2019-05-22,52.9572727272727,23.6692857142857,128.472727272727,7.09
"STRT",2019-05-22 11:00:00,612.002163245622,2019-05-22,52.9509090909091,23.685,128.454545454545,7.18909090909091
"STRT",2019-05-22 11:15:00,615.755373677838,2019-05-22,52.9727272727273,23.6628571428571,128.381818181818,7.17181818181818
"STRT",2019-05-22 11:30:00,627.015004974486,2019-05-22,52.9490909090909,23.68,128.363636363636,7.06636363636364
"STRT",2019-05-22 11:45:00,615.755373677838,2019-05-22,52.9436363636364,23.66,128.354545454545,7.12
"STRT",2019-05-22 12:00:00,623.26179454227,2019-05-22,52.9754545454545,23.6585714285714,128.336363636364,7.06363636363636
"STRT",2019-05-22 12:15:00,619.508584110054,2019-05-22,52.9772727272727,23.6478571428571,128.309090909091,7.18454545454545
"STRT",2019-05-22 12:30:00,612.002163245622,2019-05-22,53.0363636363636,23.66,128.281818181818,7.10363636363636
"STRT",2019-05-22 12:45:00,608.248952813406,2019-05-22,52.9872727272727,23.635,128.263636363636,7.39727272727273
"STRT",2019-05-22 13:00:00,627.015004974486,2019-05-22,52.9709090909091,23.6285714285714,128.254545454545,7.42
"STRT",2019-05-22 13:15:00,600.742531948973,2019-05-22,52.9818181818182,23.6264285714286,128.245454545455,7.42272727272727
"STRT",2019-05-22 13:30:00,604.49574238119,2019-05-22,52.9454545454545,23.6221428571429,128.181818181818,7.45636363636364
"STRT",2019-05-22 13:45:00,600.742531948973,2019-05-22,52.9554545454545,23.6328571428571,128.172727272727,7.40818181818182
"STRT",2019-05-22 14:00:00,619.508584110054,2019-05-22,52.99,23.6671428571429,128.172727272727,7.54454545454545
"STRT",2019-05-22 14:15:00,604.49574238119,2019-05-22,53.0390909090909,23.6714285714286,128.190909090909,7.59181818181818
"STRT",2019-05-22 14:30:00,615.755373677838,2019-05-22,53.1227272727273,23.7014285714286,128.254545454545,7.47545454545455
"STRT",2019-05-22 14:45:00,604.49574238119,2019-05-22,53.1518181818182,23.72,128.254545454545,7.63363636363636
"STRT",2019-05-22 15:00:00,627.015004974486,2019-05-22,53.1845454545455,23.7221428571429,128.272727272727,7.61181818181818
"STRT",2019-05-22 15:15:00,634.521425838919,2019-05-22,53.2518181818182,23.7442857142857,128.281818181818,7.75454545454545
"STRT",2019-05-22 15:30:00,623.26179454227,2019-05-22,53.34,23.7592857142857,128.281818181818,7.46181818181818
"STRT",2019-05-22 15:45:00,627.015004974486,2019-05-22,53.3336363636364,23.7335714285714,128.263636363636,7.87909090909091
"STRT",2019-05-22 16:00:00,623.26179454227,2019-05-23,50.6690909090909,24.0878571428571,128.072727272727,15.9927272727273
"STRT",2019-05-22 16:15:00,619.508584110054,2019-05-23,51.4509090909091,23.9671428571429,128,12.8763636363636
"STRT",2019-05-22 16:30:00,619.508584110054,2019-05-23,52.7590909090909,23.8135714285714,128.063636363636,9.68272727272727
"STRT",2019-05-22 16:45:00,623.26179454227,2019-05-23,53.1490909090909,23.795,128.163636363636,8.81181818181818
"STRT",2019-05-22 17:00:00,615.755373677838,2019-05-23,53.4227272727273,23.8364285714286,128.272727272727,8.45545454545455
"STRT",2019-05-22 17:15:00,608.248952813406,2019-05-23,53.6263636363636,23.9071428571429,128.445454545455,8.37363636363636
"STRT",2019-05-22 17:30:00,627.015004974486,2019-05-23,53.6409090909091,23.8721428571429,128.545454545455,8.50090909090909
"STRT",2019-05-22 17:45:00,623.26179454227,2019-05-23,53.6463636363636,23.9257142857143,128.454545454545,8.76545454545455
"STRT",2019-05-22 18:00:00,615.755373677838,2019-05-23,53.8663636363636,23.9678571428571,128.563636363636,8.28272727272727
"STRT",2019-05-22 18:15:00,615.755373677838,2019-05-23,53.9990909090909,23.9807142857143,128.890909090909,9.04181818181818
"STRT",2019-05-22 18:30:00,615.755373677838,2019-05-23,54.1054545454545,24.0021428571429,128.981818181818,7.74090909090909
"STRT",2019-05-22 18:45:00,608.248952813406,2019-05-23,54.1945454545455,24.0214285714286,128.981818181818,7.86090909090909
"STRT",2019-05-22 19:00:00,608.248952813406,2019-05-23,54.2018181818182,24.0442857142857,129.045454545455,7.84181818181818
"STRT",2019-05-22 19:15:00,619.508584110054,2019-05-23,54.2745454545455,24.0464285714286,129.072727272727,8.25727272727273
"STRT",2019-05-22 19:30:00,600.742531948973,2019-05-23,54.3718181818182,24.0792857142857,128.845454545455,8.09636363636364
"STRT",2019-05-22 19:45:00,604.49574238119,2019-05-23,54.4363636363636,24.1007142857143,128.890909090909,8.13090909090909
"STRT",2019-05-22 20:00:00,608.248952813406,2019-05-23,54.4963636363636,24.0957142857143,128.981818181818,8.00727272727273
"STRT",2019-05-22 20:15:00,585.729690220109,2019-05-23,54.5781818181818,24.1207142857143,129.272727272727,7.96181818181818
"STRT",2019-05-22 20:30:00,596.989321516757,2019-05-23,54.76,24.1514285714286,129.354545454545,7.93363636363636
"STRT",2019-05-22 20:45:00,596.989321516757,2019-05-23,54.8327272727273,24.15,129.372727272727,7.76181818181818
"STRT",2019-05-22 21:00:00,578.223269355677,2019-05-23,55.0218181818182,24.155,129.436363636364,7.69545454545455
"STRT",2019-05-22 21:15:00,578.223269355677,2019-05-23,55.08,24.17,129.272727272727,7.50636363636364
"STRT",2019-05-22 21:30:00,578.223269355677,2019-05-23,55.1354545454545,24.1985714285714,129.554545454545,7.55727272727273
"STRT",2019-05-22 21:45:00,578.223269355677,2019-05-23,55.1536363636364,24.2071428571429,129.590909090909,7.49363636363636
"STRT",2019-05-22 22:00:00,570.716848491245,2019-05-23,55.0181818181818,24.2407142857143,129.581818181818,8.01545454545455
"STRT",2019-05-22 22:15:00,570.716848491245,2019-05-23,55.0309090909091,24.2428571428571,129.663636363636,7.89272727272727
"STRT",2019-05-22 22:30:00,559.457217194596,2019-05-23,55.0381818181818,24.2742857142857,129.672727272727,7.84363636363636
"STRT",2019-05-22 22:45:00,563.210427626812,2019-05-23,55.0318181818182,24.2514285714286,129.681818181818,7.92363636363636
"STRT",2019-05-22 23:00:00,593.236111084541,2019-05-23,55.1645454545455,24.3042857142857,129.754545454545,7.48272727272727
"STRT",2019-05-22 23:15:00,548.197585897948,2019-05-23,55.2381818181818,24.2992857142857,129.763636363636,7.48909090909091
"STRT",2019-05-22 23:30:00,555.70400676238,2019-05-23,55.3418181818182,24.3314285714286,129.772727272727,7.34272727272727
"STRT",2019-05-22 23:45:00,551.950796330164,2019-05-23,55.4109090909091,24.3657142857143,129.845454545455,7.33454545454545
"STRT",2019-05-23 00:00:00,540.691165033516,2019-05-23,55.3090909090909,24.3714285714286,129.854545454545,7.16818181818182
"STRT",2019-05-23 00:15:00,529.431533736867,2019-05-23,55.3990909090909,24.3907142857143,129.863636363636,7.20909090909091
"STRT",2019-05-23 00:30:00,540.691165033516,2019-05-23,55.3990909090909,24.4135714285714,129.909090909091,7.23818181818182
"STRT",2019-05-23 00:45:00,555.70400676238,2019-05-23,55.2518181818182,24.4307142857143,129.972727272727,7.16545454545455
"STRT",2019-05-23 01:00:00,563.210427626812,2019-05-23,55.2409090909091,24.4364285714286,129.963636363636,7.14727272727273
"STRT",2019-05-23 01:15:00,566.963638059028,2019-05-23,55.2118181818182,24.465,129.981818181818,7.19818181818182
"STRT",2019-05-23 01:30:00,566.963638059028,2019-05-23,55.0181818181818,24.4821428571429,129.990909090909,7.29272727272727
"STRT",2019-05-23 01:45:00,533.184744169083,2019-05-23,54.87,24.4907142857143,130.063636363636,7.31090909090909
"STRT",2019-05-23 02:00:00,536.9379546013,2019-05-23,54.5636363636364,24.5157142857143,130.063636363636,7.51545454545455
"STRT",2019-05-23 02:15:00,525.678323304651,2019-05-23,54.3281818181818,24.5121428571429,130.109090909091,7.40818181818182
"STRT",2019-05-23 02:30:00,525.678323304651,2019-05-23,54.1190909090909,24.5278571428571,130.163636363636,7.51909090909091
"STRT",2019-05-23 02:45:00,529.431533736867,2019-05-23,53.83,24.485,130.163636363636,7.76636363636364
"STRT",2019-05-23 03:00:00,521.925112872435,2019-05-23,53.5990909090909,24.5114285714286,130.172727272727,7.79090909090909
"STRT",2019-05-23 03:15:00,521.925112872435,2019-05-23,53.3436363636364,24.4935714285714,130.263636363636,7.72090909090909
"STRT",2019-05-23 03:30:00,551.950796330164,2019-05-23,53.2590909090909,24.4564285714286,130.272727272727,7.36454545454545
"STRT",2019-05-23 03:45:00,536.9379546013,2019-05-23,53.2254545454545,24.4621428571429,130.063636363636,7.35363636363636
"STRT",2019-05-23 04:00:00,540.691165033516,2019-05-23,53.1554545454545,24.4342857142857,130.054545454545,7.26454545454545
"STRT",2019-05-23 04:15:00,533.184744169083,2019-05-23,53.1663636363636,24.3992857142857,130.054545454545,7.22909090909091
"STRT",2019-05-23 04:30:00,544.444375465732,2019-05-23,53.2318181818182,24.3907142857143,130.054545454545,7.24818181818182
"STRT",2019-05-23 04:45:00,533.184744169083,2019-05-23,53.2818181818182,24.3485714285714,130.018181818182,7.28545454545455
"STRT",2019-05-23 05:00:00,540.691165033516,2019-05-23,53.3709090909091,24.3571428571429,129.963636363636,7.29454545454545
"STRT",2019-05-23 05:15:00,544.444375465732,2019-05-23,53.3590909090909,24.3185714285714,129.972727272727,7.22909090909091
"STRT",2019-05-23 05:30:00,540.691165033516,2019-05-23,53.1027272727273,24.2492857142857,129.972727272727,7.39090909090909
"STRT",2019-05-23 05:45:00,540.691165033516,2019-05-23,52.8363636363636,24.285,129.981818181818,7.38454545454545
"STRT",2019-05-23 06:00:00,540.691165033516,2019-05-23,52.5681818181818,24.2678571428571,130.054545454545,7.3
"STRT",2019-05-23 06:15:00,578.223269355677,2019-05-23,52.3090909090909,24.2378571428571,130.072727272727,7.42727272727273
"STRT",2019-05-23 06:30:00,566.963638059028,2019-05-23,52.1172727272727,24.2171428571429,130.145454545455,7.33909090909091
"STRT",2019-05-23 06:45:00,559.457217194596,2019-05-23,51.95,24.1857142857143,130.145454545455,7.24545454545455
"STRT",2019-05-23 07:00:00,563.210427626812,2019-05-23,51.7927272727273,24.1764285714286,130.081818181818,7.33272727272727
"STRT",2019-05-23 07:15:00,555.70400676238,2019-05-23,51.69,24.1778571428571,130.1,7.18181818181818
"STRT",2019-05-23 07:30:00,555.70400676238,2019-05-23,51.5436363636364,24.1085714285714,130.354545454545,7.24272727272727
"STRT",2019-05-23 07:45:00,551.950796330164,2019-05-23,51.4709090909091,24.0885714285714,130.363636363636,7.3
"STRT",2019-05-23 08:00:00,548.197585897948,2019-05-23,51.2872727272727,24.0792857142857,130.345454545455,7.50090909090909
"STRT",2019-05-23 08:15:00,555.70400676238,2019-05-23,51.2581818181818,24.0635714285714,130.263636363636,7.23545454545455
"STRT",2019-05-23 08:30:00,555.70400676238,2019-05-23,51.1554545454545,24.0435714285714,130.236363636364,7.23818181818182
"STRT",2019-05-23 08:45:00,574.470058923461,2019-05-23,51.11,24.025,130.090909090909,7.66181818181818
"STRT",2019-05-23 09:00:00,555.70400676238,2019-05-23,50.9236363636364,23.93,129.9,7.76545454545455
"STRT",2019-05-23 09:15:00,570.716848491245,2019-05-23,50.8481818181818,23.9028571428571,129.763636363636,7.83272727272727
"STRT",2019-05-23 09:30:00,566.963638059028,2019-05-23,50.8472727272727,23.8664285714286,129.327272727273,7.85545454545455
"STRT",2019-05-23 09:45:00,566.963638059028,2019-05-23,50.9381818181818,23.8921428571429,129.754545454545,7.90636363636364
"STRT",2019-05-23 10:00:00,570.716848491245,2019-05-23,50.9781818181818,23.8971428571429,129.836363636364,7.73727272727273
"STRT",2019-05-23 10:15:00,563.210427626812,2019-05-23,51.0081818181818,23.9164285714286,129.854545454545,7.51818181818182
"STRT",2019-05-23 10:30:00,563.210427626812,2019-05-23,50.9936363636364,23.9057142857143,129.863636363636,7.48545454545455
"STRT",2019-05-23 10:45:00,574.470058923461,2019-05-23,51.0136363636364,23.8921428571429,129.863636363636,7.52818181818182
"STRT",2019-05-23 11:00:00,566.963638059028,2019-05-23,51.0245454545455,23.8864285714286,129.845454545455,7.35636363636364
"STRT",2019-05-23 11:15:00,574.470058923461,2019-05-23,51.0154545454545,23.8678571428571,129.8,7.32909090909091
"STRT",2019-05-23 11:30:00,581.976479787893,2019-05-23,51.0363636363636,23.8707142857143,129.836363636364,7.42909090909091
"STRT",2019-05-23 11:45:00,570.716848491245,2019-05-23,51.0809090909091,23.8814285714286,129.781818181818,7.49090909090909
"STRT",2019-05-23 12:00:00,581.976479787893,2019-05-23,51.1218181818182,23.8557142857143,129.772727272727,7.33181818181818
"STRT",2019-05-23 12:15:00,563.210427626812,2019-05-23,51.1581818181818,23.8642857142857,129.781818181818,7.35181818181818
"STRT",2019-05-23 12:30:00,551.950796330164,2019-05-23,51.23,23.8578571428571,129.772727272727,7.38090909090909
"STRT",2019-05-23 12:45:00,555.70400676238,2019-05-23,51.2545454545455,23.8714285714286,129.854545454545,7.43454545454545
"STRT",2019-05-23 13:00:00,563.210427626812,2019-05-23,51.2954545454545,23.8242857142857,129.845454545455,7.57
"STRT",2019-05-23 13:15:00,544.444375465732,2019-05-23,51.2545454545455,23.8328571428571,129.781818181818,7.61090909090909
"STRT",2019-05-23 13:30:00,570.716848491245,2019-05-23,51.3454545454545,23.8421428571429,129.781818181818,7.50272727272727
"STRT",2019-05-23 13:45:00,551.950796330164,2019-05-23,51.3745454545455,23.8564285714286,129.845454545455,7.57
"STRT",2019-05-23 14:00:00,555.70400676238,2019-05-23,51.4618181818182,23.8678571428571,129.981818181818,7.31090909090909
"STRT",2019-05-23 14:15:00,544.444375465732,2019-05-23,51.5545454545455,23.8607142857143,129.681818181818,7.23181818181818
"STRT",2019-05-23 14:30:00,574.470058923461,2019-05-23,51.6109090909091,23.8692857142857,129.709090909091,7.31727272727273
"STRT",2019-05-23 14:45:00,574.470058923461,2019-05-23,51.6854545454545,23.89,129.763636363636,7.24363636363636
