"","Site","DateTime","MeanDischarge","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"1",NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA
"5","STRT",2019-10-04 10:30:00,3629.05406317145,2019-10-04,77.52625,30.3088888888889,120.3,10.4925
"6","STRT",2019-10-04 10:45:00,3643.76960082723,2019-10-04,77.5225,30.3588888888889,120.3375,10.49875
"7","STRT",2019-10-04 11:00:00,3653.57995926441,2019-10-04,77.44,30.3633333333333,120.375,10.815
"8","STRT",2019-10-04 11:15:00,3643.76960082723,2019-10-04,77.34,30.3444444444444,120.4,11.7675
"9","STRT",2019-10-04 11:30:00,3658.48513848301,2019-10-04,77.535,30.3622222222222,120.4375,10.5275
"10","STRT",2019-10-04 11:45:00,3648.67478004582,2019-10-04,77.32375,30.4177777777778,120.5,10.40375
"11","STRT",2019-10-04 12:00:00,3643.76960082723,2019-10-04,77.30625,30.3866666666667,120.5,10.30375
"12","STRT",2019-10-04 12:15:00,3668.29549692019,2019-10-04,77.23,30.3688888888889,120.5375,9.945
"13","STRT",2019-10-04 12:30:00,3663.3903177016,2019-10-04,77.10875,30.4277777777778,120.6,10.53625
"14","STRT",2019-10-04 12:45:00,3673.20067613879,2019-10-04,77.0925,30.4766666666667,120.6,10.06
"15","STRT",2019-10-04 13:00:00,3668.29549692019,2019-10-04,77.015,30.3688888888889,120.6,10.2275
"16","STRT",2019-10-04 13:15:00,3673.20067613879,2019-10-04,76.99875,30.4777777777778,120.6,10.05875
"17","STRT",2019-10-04 13:30:00,3702.63175145035,2019-10-04,76.93625,30.4244444444444,120.6625,10.36
"18","STRT",2019-10-04 13:45:00,3663.3903177016,2019-10-04,76.91625,30.4977777777778,120.7,9.90125
"19","STRT",2019-10-04 14:00:00,3673.20067613879,2019-10-04,76.8,30.4155555555556,120.7,9.84625
"20","STRT",2019-10-04 14:15:00,3717.34728910613,2019-10-04,76.60875,30.5077777777778,120.7625,9.91375
"21","STRT",2019-10-04 14:30:00,3697.72657223175,2019-10-04,76.56625,30.4855555555556,120.7625,9.57625
"22","STRT",2019-10-04 14:45:00,3707.53693066894,2019-10-04,76.39,30.4933333333333,120.8,9.8575
"23","STRT",2019-10-04 15:00:00,3663.3903177016,2019-10-04,76.39375,30.5544444444444,120.8,9.65875
"24","STRT",2019-10-04 15:15:00,3683.01103457597,2019-10-04,76.255,30.57,120.8,10.0625
"25","STRT",2019-10-04 15:30:00,3692.82139301316,2019-10-04,76.16,30.5255555555556,120.8,9.70625
"26","STRT",2019-10-04 15:45:00,3717.34728910613,2019-10-04,75.96625,30.5388888888889,120.7,9.9325
"27","STRT",2019-10-04 16:00:00,3702.63175145035,2019-10-05,75.7825,30.5833333333333,120.75,9.81625
"28","STRT",2019-10-04 16:15:00,3712.44210988753,2019-10-05,75.61375,30.5677777777778,120.75,10.02125
"29","STRT",2019-10-04 16:30:00,3732.06282676191,2019-10-05,75.66125,30.5444444444444,120.75,9.38375
"30","STRT",2019-10-04 16:45:00,3712.44210988753,2019-10-05,75.495,30.5455555555556,120.7,10.34
"31","STRT",2019-10-04 17:00:00,3707.53693066894,2019-10-05,75.51375,30.4811111111111,120.75,9.495
"32","STRT",2019-10-04 17:15:00,3707.53693066894,2019-10-05,75.33625,30.5522222222222,120.8,9.7875
"33","STRT",2019-10-04 17:30:00,3717.34728910613,2019-10-05,75.37875,30.4266666666667,120.8125,10.02125
"34","STRT",2019-10-04 17:45:00,3712.44210988753,2019-10-05,75.385,30.4177777777778,120.8,9.95375
"35","STRT",2019-10-04 18:00:00,3727.15764754331,2019-10-05,75.4225,30.4077777777778,120.8,9.28625
"36","STRT",2019-10-04 18:15:00,3692.82139301316,2019-10-05,75.425,30.4533333333333,120.8625,9.715
"37","STRT",2019-10-04 18:30:00,3722.25246832472,2019-10-05,75.33,30.4922222222222,120.9,10.0125
"38","STRT",2019-10-04 18:45:00,3717.34728910613,2019-10-05,75.26,30.4755555555556,120.9,9.8425
"39","STRT",2019-10-04 19:00:00,3727.15764754331,2019-10-05,75.09,30.4788888888889,120.9,9.9525
"40","STRT",2019-10-04 19:15:00,3741.87318519909,2019-10-05,75.22125,30.4422222222222,120.9,9.36625
"41","STRT",2019-10-04 19:30:00,3727.15764754331,2019-10-05,75.165,30.5411111111111,120.9,10.99875
"42","STRT",2019-10-04 19:45:00,3746.77836441769,2019-10-05,75.1825,30.4655555555556,120.9,9.66375
"43","STRT",2019-10-04 20:00:00,3776.20943972925,2019-10-05,75.1175,30.4677777777778,120.9,10.35125
"44","STRT",2019-10-04 20:15:00,3781.11461894784,2019-10-05,74.985,30.3988888888889,120.9,10.44375
"45","STRT",2019-10-04 20:30:00,3761.49390207347,2019-10-05,74.9675,30.4555555555556,120.9,10.38875
"46","STRT",2019-10-04 20:45:00,3751.68354363628,2019-10-05,74.845,30.3677777777778,120.9,10.41875
"47","STRT",2019-10-04 21:00:00,3756.58872285487,2019-10-05,74.85375,30.3411111111111,120.9,10.51
"48","STRT",2019-10-04 21:15:00,3776.20943972925,2019-10-05,74.86625,30.27,120.9,11.91375
"49","STRT",2019-10-04 21:30:00,3751.68354363628,2019-10-05,74.9825,30.31,120.9,10.4525
"50","STRT",2019-10-04 21:45:00,3771.30426051065,2019-10-05,74.985,30.3088888888889,120.8625,11.5825
"51","STRT",2019-10-04 22:00:00,3756.58872285487,2019-10-05,74.948,30.2566666666667,120.8,10.711
"52","STRT",2019-10-04 22:15:00,3786.01979816643,2019-10-05,74.69444,30.2833333333333,120.8,11.54222
"53","STRT",2019-10-04 22:30:00,3761.49390207347,2019-10-05,74.842,30.2166666666667,120.7,10.922
"54","STRT",2019-10-04 22:45:00,3781.11461894784,2019-10-05,74.76111,30.2044444444444,120.7,11.58
"55","STRT",2019-10-04 23:00:00,3746.77836441769,2019-10-05,74.84778,30.1633333333333,120.7,11.37333
"56","STRT",2019-10-04 23:15:00,3751.68354363628,2019-10-05,74.83,NA,120.6,10.68125
"57","STRT",2019-10-04 23:30:00,3756.58872285487,2019-10-05,74.92875,30.0922222222222,120.6,12.375
"58","STRT",2019-10-04 23:45:00,3746.77836441769,2019-10-05,74.66889,30.1544444444444,120.6,12.16778
"59","STRT",2019-10-05 00:00:00,3756.58872285487,2019-10-05,73.95143,30.1433333333333,120.5,11.85571
"60","STRT",2019-10-05 00:15:00,3746.77836441769,2019-10-05,NA,30.1155555555556,120.5,11.38182
"61","STRT",2019-10-05 00:30:00,3771.30426051065,2019-10-05,NA,29.9755555555556,120.4556,11.46111
"62","STRT",2019-10-05 00:45:00,3732.06282676191,2019-10-05,NA,30.1066666666667,120.4,11.23
"63","STRT",2019-10-05 01:00:00,3746.77836441769,2019-10-05,75.23222,30.0511111111111,120.4,11.07444
"64","STRT",2019-10-05 01:15:00,3756.58872285487,2019-10-05,75.16778,30.1144444444444,120.3,11.78111
"65","STRT",2019-10-05 01:30:00,3751.68354363628,2019-10-05,75.31778,30.1533333333333,120.3,11.50111
"66","STRT",2019-10-05 01:45:00,3751.68354363628,2019-10-05,75.40111,NA,120.3,11.24778
"67","STRT",2019-10-05 02:00:00,3746.77836441769,2019-10-05,75.67444,29.9988888888889,120.2556,11.44111
"68","STRT",2019-10-05 02:15:00,3756.58872285487,2019-10-05,75.67556,29.9188888888889,120.2,11.84111
"69","STRT",2019-10-05 02:30:00,3781.11461894784,2019-10-05,75.61,NA,120.2,12.11556
"70","STRT",2019-10-05 02:45:00,3776.20943972925,2019-10-05,75.41556,29.9866666666667,120.2,12.52444
"71","STRT",2019-10-05 03:00:00,3756.58872285487,2019-10-05,75.71889,29.8677777777778,120.2,11.86222
"72","STRT",2019-10-05 03:15:00,3771.30426051065,2019-10-05,75.77444,29.88,120.2,10.97889
"73","STRT",2019-10-05 03:30:00,3761.49390207347,2019-10-05,75.85333,29.88,120.1778,13.57556
