"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","STRT",2019-07-25 21:00:00,1167.47730721361,2019-07-26,50.6827272727273,16.4857142857143,148.545454545455,6.20818181818182,1167.47730721361
"2","STRT",2019-07-25 21:15:00,1171.23051764582,2019-07-26,50.8118181818182,16.4907142857143,148.554545454545,5.80090909090909,1171.23051764582
"3","STRT",2019-07-25 21:30:00,1167.47730721361,2019-07-26,50.8872727272727,16.5135714285714,148.545454545455,5.85454545454545,1167.47730721361
"4","STRT",2019-07-25 21:45:00,1174.98372807804,2019-07-26,50.9872727272727,16.5271428571429,148.472727272727,5.83272727272727,1174.98372807804
"5","STRT",2019-07-25 22:00:00,1156.21767591696,2019-07-26,50.9981818181818,16.5178571428571,148.463636363636,5.89454545454545,1156.21767591696
"6","STRT",2019-07-25 22:15:00,1159.97088634917,2019-07-26,51.0481818181818,16.5421428571429,148.454545454545,5.86909090909091,1159.97088634917
"7","STRT",2019-07-25 22:30:00,1156.21767591696,2019-07-26,50.9918181818182,16.5235714285714,148.463636363636,6.15727272727273,1156.21767591696
"8","STRT",2019-07-25 22:45:00,1159.97088634917,2019-07-26,51.1690909090909,16.5328571428571,148.463636363636,5.85363636363636,1159.97088634917
"9","STRT",2019-07-25 23:00:00,1148.71125505253,2019-07-26,51.1863636363636,16.5492857142857,148.463636363636,5.74636363636364,1148.71125505253
"10","STRT",2019-07-25 23:15:00,1171.23051764582,2019-07-26,51.16,16.5492857142857,148.454545454545,5.84,1171.23051764582
"11","STRT",2019-07-25 23:30:00,1171.23051764582,2019-07-26,51.2209090909091,16.5407142857143,148.454545454545,5.81727272727273,1171.23051764582
"12","STRT",2019-07-25 23:45:00,1156.21767591696,2019-07-26,51.1590909090909,16.5664285714286,148.454545454545,5.85272727272727,1156.21767591696
"13","STRT",2019-07-26 00:00:00,1159.97088634917,2019-07-26,51.1872727272727,16.5542857142857,148.454545454545,5.85545454545455,1159.97088634917
"14","STRT",2019-07-26 00:15:00,1163.72409678139,2019-07-26,51.1918181818182,16.5328571428571,148.463636363636,5.88727272727273,1163.72409678139
"15","STRT",2019-07-26 00:30:00,1152.46446548474,2019-07-26,51.1663636363636,16.5371428571429,148.463636363636,5.85818181818182,1152.46446548474
"16","STRT",2019-07-26 00:45:00,1152.46446548474,2019-07-26,51.1245454545455,16.5478571428571,148.472727272727,5.83363636363636,1152.46446548474
"17","STRT",2019-07-26 01:00:00,1152.46446548474,2019-07-26,51.1827272727273,16.5514285714286,148.472727272727,5.78363636363636,1152.46446548474
"18","STRT",2019-07-26 01:15:00,1148.71125505253,2019-07-26,51.2245454545455,16.5871428571429,148.509090909091,5.86909090909091,1148.71125505253
"19","STRT",2019-07-26 01:30:00,1156.21767591696,2019-07-26,51.2663636363636,16.6021428571429,148.554545454545,5.84272727272727,1156.21767591696
"20","STRT",2019-07-26 01:45:00,1137.45162375588,2019-07-26,51.32,16.62,148.554545454545,5.80363636363636,1137.45162375588
"21","STRT",2019-07-26 02:00:00,1148.71125505253,2019-07-26,51.3681818181818,16.6642857142857,148.563636363636,5.80818181818182,1148.71125505253
"22","STRT",2019-07-26 02:15:00,1137.45162375588,2019-07-26,51.3727272727273,16.6514285714286,148.572727272727,5.81727272727273,1137.45162375588
"23","STRT",2019-07-26 02:30:00,1141.20483418809,2019-07-26,51.4381818181818,16.6564285714286,148.563636363636,5.78636363636364,1141.20483418809
"24","STRT",2019-07-26 02:45:00,1148.71125505253,2019-07-26,51.5454545454545,16.6778571428571,148.563636363636,5.82545454545455,1148.71125505253
"25","STRT",2019-07-26 03:00:00,1148.71125505253,2019-07-26,51.6045454545455,16.6842857142857,148.554545454545,5.83454545454545,1148.71125505253
"26","STRT",2019-07-26 03:15:00,1156.21767591696,2019-07-26,51.6281818181818,16.6828571428571,148.463636363636,5.82363636363636,1156.21767591696
"27","STRT",2019-07-26 03:30:00,1159.97088634917,2019-07-26,51.6436363636364,16.69,148.363636363636,5.84545454545455,1159.97088634917
"28","STRT",2019-07-26 03:45:00,1156.21767591696,2019-07-26,51.6290909090909,16.6964285714286,148.272727272727,5.91454545454545,1156.21767591696
"29","STRT",2019-07-26 04:00:00,1167.47730721361,2019-07-26,51.5381818181818,16.665,148.354545454545,5.86818181818182,1167.47730721361
"30","STRT",2019-07-26 04:15:00,1152.46446548474,2019-07-26,51.5345454545455,16.6778571428571,148.427272727273,5.82727272727273,1152.46446548474
"31","STRT",2019-07-26 04:30:00,1163.72409678139,2019-07-26,51.5318181818182,16.6907142857143,148.454545454545,5.93363636363636,1163.72409678139
"32","STRT",2019-07-26 04:45:00,1163.72409678139,2019-07-26,51.5272727272727,16.6821428571429,148.463636363636,5.75181818181818,1163.72409678139
"33","STRT",2019-07-26 05:00:00,1159.97088634917,2019-07-26,51.5554545454545,16.6828571428571,148.472727272727,5.82363636363636,1159.97088634917
"34","STRT",2019-07-26 05:15:00,1167.47730721361,2019-07-26,51.5554545454545,16.7,148.554545454545,5.78454545454545,1167.47730721361
"35","STRT",2019-07-26 05:30:00,1171.23051764582,2019-07-26,51.5190909090909,16.72,148.581818181818,5.95727272727273,1171.23051764582
"36","STRT",2019-07-26 05:45:00,1167.47730721361,2019-07-26,51.5109090909091,16.7257142857143,148.672727272727,5.82909090909091,1167.47730721361
"37","STRT",2019-07-26 06:00:00,1178.73693851025,2019-07-26,51.4790909090909,16.755,148.772727272727,5.92454545454545,1178.73693851025
"38","STRT",2019-07-26 06:15:00,1171.23051764582,2019-07-26,51.4936363636364,16.7757142857143,148.863636363636,5.77545454545455,1171.23051764582
"39","STRT",2019-07-26 06:30:00,1174.98372807804,2019-07-26,51.4645454545455,16.8007142857143,148.954545454545,5.75181818181818,1174.98372807804
"40","STRT",2019-07-26 06:45:00,1186.24335937469,2019-07-26,51.3363636363636,16.8107142857143,149.045454545455,5.79363636363636,1186.24335937469
"41","STRT",2019-07-26 07:00:00,1178.73693851025,2019-07-26,51.2554545454545,16.8128571428571,149.072727272727,5.76090909090909,1178.73693851025
"42","STRT",2019-07-26 07:15:00,1178.73693851025,2019-07-26,51.1454545454545,16.8271428571429,149.163636363636,5.80909090909091,1178.73693851025
"43","STRT",2019-07-26 07:30:00,1186.24335937469,2019-07-26,51.0690909090909,16.8428571428571,149.181818181818,5.67090909090909,1186.24335937469
"44","STRT",2019-07-26 07:45:00,1189.9965698069,2019-07-26,51.0663636363636,16.8507142857143,149.263636363636,5.68181818181818,1189.9965698069
"45","STRT",2019-07-26 08:00:00,1186.24335937469,2019-07-26,51.0481818181818,16.8585714285714,149.272727272727,5.62727272727273,1186.24335937469
"46","STRT",2019-07-26 08:15:00,1182.49014894247,2019-07-26,51.0363636363636,16.8685714285714,149.263636363636,5.64363636363636,1182.49014894247
"47","STRT",2019-07-26 08:30:00,1178.73693851025,2019-07-26,51.0754545454545,16.8864285714286,149.290909090909,5.63727272727273,1178.73693851025
"48","STRT",2019-07-26 08:45:00,1186.24335937469,2019-07-26,51.0572727272727,16.87,149.272727272727,5.57636363636364,1186.24335937469
"49","STRT",2019-07-26 09:00:00,1201.25620110355,2019-07-26,51.0081818181818,16.8821428571429,149.254545454545,5.61636363636364,1201.25620110355
"50","STRT",2019-07-26 09:15:00,1212.5158324002,2019-07-26,51.0018181818182,16.9021428571429,149.181818181818,5.60454545454545,1212.5158324002
"51","STRT",2019-07-26 09:30:00,1212.5158324002,2019-07-26,50.9318181818182,16.8835714285714,149.163636363636,5.58727272727273,1212.5158324002
"52","STRT",2019-07-26 09:45:00,1250.04793672236,2019-07-26,50.9036363636364,16.8728571428571,149.172727272727,5.57818181818182,1250.04793672236
"53","STRT",2019-07-26 10:00:00,1253.80114715458,2019-07-26,50.8536363636364,16.8885714285714,149.163636363636,5.60636363636364,1253.80114715458
"54","STRT",2019-07-26 10:15:00,1265.06077845122,2019-07-26,50.7772727272727,16.8707142857143,149.172727272727,5.61909090909091,1265.06077845122
"55","STRT",2019-07-26 10:30:00,1283.82683061231,2019-07-26,50.6245454545455,16.8728571428571,149.181818181818,6.44181818181818,1283.82683061231
"56","STRT",2019-07-26 10:45:00,1261.30756801901,2019-07-26,50.7445454545455,16.8664285714286,149.145454545455,5.57,1261.30756801901
"57","STRT",2019-07-26 11:00:00,1257.55435758679,2019-07-26,50.7754545454545,16.8828571428571,149.063636363636,5.60636363636364,1257.55435758679
"58","STRT",2019-07-26 11:15:00,1283.82683061231,2019-07-26,50.7945454545455,16.8792857142857,149.045454545455,5.47818181818182,1283.82683061231
"59","STRT",2019-07-26 11:30:00,1298.83967234117,2019-07-26,50.8309090909091,16.9014285714286,149,5.53363636363636,1298.83967234117
"60","STRT",2019-07-26 11:45:00,1287.58004104452,2019-07-26,NA,16.9271428571429,148.963636363636,5.59818181818182,1287.58004104452
"61","STRT",2019-07-26 12:00:00,1298.83967234117,2019-07-26,50.8909090909091,16.9285714285714,148.936363636364,5.55818181818182,1298.83967234117
"62","STRT",2019-07-26 12:15:00,1306.3460932056,2019-07-26,50.8818181818182,16.9207142857143,148.854545454545,5.59090909090909,1306.3460932056
"63","STRT",2019-07-26 12:30:00,1313.85251407003,2019-07-26,50.9172727272727,16.8992857142857,148.763636363636,5.49454545454546,1313.85251407003
"64","STRT",2019-07-26 12:45:00,1325.11214536668,2019-07-26,50.9736363636364,16.9085714285714,148.772727272727,5.50363636363636,1325.11214536668
"65","STRT",2019-07-26 13:00:00,1328.8653557989,2019-07-26,50.99,16.905,148.763636363636,5.52909090909091,1328.8653557989
"66","STRT",2019-07-26 13:15:00,1343.87819752776,2019-07-26,51.0354545454545,16.9107142857143,148.681818181818,5.53909090909091,1343.87819752776
"67","STRT",2019-07-26 13:30:00,1321.35893493447,2019-07-26,51.0463636363636,16.9207142857143,148.645454545455,5.53272727272727,1321.35893493447
"68","STRT",2019-07-26 13:45:00,1317.60572450225,2019-07-26,51.1027272727273,16.9271428571429,148.636363636364,5.54363636363636,1317.60572450225
"69","STRT",2019-07-26 14:00:00,1313.85251407003,2019-07-26,51.1218181818182,16.965,148.645454545455,5.52545454545455,1313.85251407003
"70","STRT",2019-07-26 14:15:00,1347.63140795998,2019-07-26,51.1463636363636,16.9914285714286,148.581818181818,5.55363636363636,1347.63140795998
"71","STRT",2019-07-26 14:30:00,1366.39746012106,2019-07-26,51.1472727272727,17.0221428571429,148.563636363636,5.49090909090909,1366.39746012106
"72","STRT",2019-07-26 14:45:00,1366.39746012106,2019-07-26,51.1481818181818,17.0507142857143,148.572727272727,5.55545454545455,1366.39746012106
"73","STRT",2019-07-26 15:00:00,1358.89103925663,2019-07-26,51.1436363636364,17.0821428571429,148.563636363636,5.62545454545455,1358.89103925663
"74","STRT",2019-07-26 15:15:00,1306.3460932056,2019-07-26,51.1890909090909,17.105,148.554545454545,5.55,1306.3460932056
"75","STRT",2019-07-26 15:30:00,1306.3460932056,2019-07-26,51.2118181818182,17.1235714285714,148.472727272727,5.54636363636364,1306.3460932056
"76","STRT",2019-07-26 15:45:00,1325.11214536668,2019-07-26,51.2018181818182,17.1464285714286,148.454545454545,5.51636363636364,1325.11214536668
"77","STRT",2019-07-26 16:00:00,1328.8653557989,2019-07-27,51.1718181818182,17.1707142857143,148.381818181818,5.65727272727273,1328.8653557989
"78","STRT",2019-07-26 16:15:00,1347.63140795998,2019-07-27,51.2054545454545,17.2064285714286,148.345454545455,5.66636363636364,1347.63140795998
"79","STRT",2019-07-26 16:30:00,1358.89103925663,2019-07-27,51.1781818181818,17.2221428571429,148.263636363636,5.98272727272727,1358.89103925663
"80","STRT",2019-07-26 16:45:00,1362.64424968884,2019-07-27,51.2072727272727,17.2357142857143,148.354545454545,5.72,1362.64424968884
"81","STRT",2019-07-26 17:00:00,1392.66993314657,2019-07-27,51.2345454545455,17.2514285714286,148.290909090909,5.74818181818182,1392.66993314657
"82","STRT",2019-07-26 17:15:00,1400.17635401101,2019-07-27,51.2727272727273,17.2721428571429,148.109090909091,5.71545454545455,1400.17635401101
"83","STRT",2019-07-26 17:30:00,1400.17635401101,2019-07-27,51.2972727272727,17.2657142857143,148.190909090909,5.80181818181818,1400.17635401101
"84","STRT",2019-07-26 17:45:00,1422.6956166043,2019-07-27,51.3045454545455,17.2628571428571,148.227272727273,5.79727272727273,1422.6956166043
"85","STRT",2019-07-26 18:00:00,1415.18919573987,2019-07-27,51.3627272727273,17.26,148.154545454545,5.83818181818182,1415.18919573987
"86","STRT",2019-07-26 18:15:00,1118.6855715948,2019-07-27,51.4690909090909,17.2707142857143,148.054545454545,5.94727272727273,1118.6855715948
"87","STRT",2019-07-26 18:30:00,1122.43878202701,2019-07-27,51.5118181818182,17.2742857142857,147.763636363636,5.96454545454545,1122.43878202701
"88","STRT",2019-07-26 18:45:00,1148.71125505253,2019-07-27,51.6027272727273,17.2885714285714,147.872727272727,5.97909090909091,1148.71125505253
"89","STRT",2019-07-26 19:00:00,1197.50299067133,2019-07-27,51.6272727272727,17.3128571428571,147.954545454545,5.99454545454546,1197.50299067133
"90","STRT",2019-07-26 19:15:00,1220.02225326463,2019-07-27,51.7136363636364,17.3085714285714,147.863636363636,5.84363636363636,1220.02225326463
"91","STRT",2019-07-26 19:30:00,1253.80114715458,2019-07-27,51.7272727272727,17.3192857142857,147.845454545455,5.97090909090909,1253.80114715458
"92","STRT",2019-07-26 19:45:00,1272.56719931566,2019-07-27,51.8109090909091,17.3542857142857,147.854545454545,5.90454545454545,1272.56719931566
"93","STRT",2019-07-26 20:00:00,1280.07362018009,2019-07-27,51.74,17.3321428571429,147.863636363636,6.51545454545455,1280.07362018009
"94","STRT",2019-07-26 20:15:00,1302.59288277339,2019-07-27,51.9772727272727,17.3521428571429,147.854545454545,5.95,1302.59288277339
"95","STRT",2019-07-26 20:30:00,1313.85251407003,2019-07-27,52.0090909090909,17.3285714285714,147.845454545455,5.94,1313.85251407003
"96","STRT",2019-07-26 20:45:00,1317.60572450225,2019-07-27,52.11,17.3285714285714,147.854545454545,5.95363636363636,1317.60572450225
"97","STRT",2019-07-26 21:00:00,1310.09930363782,2019-07-27,52.1881818181818,17.3228571428571,147.854545454545,5.92454545454545,1310.09930363782
"98","STRT",2019-07-26 21:15:00,1310.09930363782,2019-07-27,52.2772727272727,17.3085714285714,147.809090909091,5.89181818181818,1310.09930363782
"99","STRT",2019-07-26 21:30:00,1328.8653557989,2019-07-27,52.3136363636364,17.3214285714286,147.781818181818,5.90272727272727,1328.8653557989
"100","STRT",2019-07-26 21:45:00,1347.63140795998,2019-07-27,52.3181818181818,17.3078571428571,147.763636363636,5.94909090909091,1347.63140795998
"101","STRT",2019-07-26 22:00:00,1347.63140795998,2019-07-27,52.3318181818182,17.3242857142857,147.754545454545,5.86636363636364,1347.63140795998
"102","STRT",2019-07-26 22:15:00,1343.87819752776,2019-07-27,52.3654545454545,17.3135714285714,147.7,5.93727272727273,1343.87819752776
"103","STRT",2019-07-26 22:30:00,1340.12498709555,2019-07-27,52.3863636363636,17.3357142857143,147.654545454545,5.93636363636364,1340.12498709555
"104","STRT",2019-07-26 22:45:00,1336.37177666333,2019-07-27,52.3727272727273,17.3185714285714,147.645454545455,5.93818181818182,1336.37177666333
"105","STRT",2019-07-26 23:00:00,1336.37177666333,2019-07-27,52.3381818181818,17.3442857142857,147.572727272727,6.01727272727273,1336.37177666333
"106","STRT",2019-07-26 23:15:00,1328.8653557989,2019-07-27,52.2554545454545,17.3235714285714,147.554545454545,5.99727272727273,1328.8653557989
"107","STRT",2019-07-26 23:30:00,1332.61856623111,2019-07-27,52.1672727272727,17.3378571428571,147.472727272727,6.03090909090909,1332.61856623111
"108","STRT",2019-07-26 23:45:00,1325.11214536668,2019-07-27,52.1263636363636,17.3185714285714,147.454545454545,6.04090909090909,1325.11214536668
"109","STRT",2019-07-27 00:00:00,1336.37177666333,2019-07-27,52.0554545454545,17.3214285714286,147.372727272727,6.03090909090909,1336.37177666333
"110","STRT",2019-07-27 00:15:00,1325.11214536668,2019-07-27,52.0054545454545,17.3142857142857,147.254545454545,6.07909090909091,1325.11214536668
"111","STRT",2019-07-27 00:30:00,1325.11214536668,2019-07-27,51.9709090909091,17.3064285714286,147.172727272727,6.10636363636364,1325.11214536668
"112","STRT",2019-07-27 00:45:00,1325.11214536668,2019-07-27,51.8527272727273,17.3192857142857,147.072727272727,6.02363636363636,1325.11214536668
"113","STRT",2019-07-27 01:00:00,1306.3460932056,2019-07-27,51.7609090909091,17.2928571428571,147.145454545455,6.00818181818182,1306.3460932056
"114","STRT",2019-07-27 01:15:00,1313.85251407003,2019-07-27,51.5681818181818,17.2721428571429,147.072727272727,6.05181818181818,1313.85251407003
"115","STRT",2019-07-27 01:30:00,1328.8653557989,2019-07-27,51.4327272727273,17.2735714285714,147.054545454545,6.08,1328.8653557989
"116","STRT",2019-07-27 01:45:00,1317.60572450225,2019-07-27,51.33,17.2478571428571,146.963636363636,5.95909090909091,1317.60572450225
"117","STRT",2019-07-27 02:00:00,1317.60572450225,2019-07-27,51.1963636363636,17.23,146.936363636364,6.00454545454545,1317.60572450225
"118","STRT",2019-07-27 02:15:00,1328.8653557989,2019-07-27,51.0536363636364,17.2428571428571,146.872727272727,6.02818181818182,1328.8653557989
"119","STRT",2019-07-27 02:30:00,1325.11214536668,2019-07-27,50.9281818181818,17.2335714285714,146.854545454545,6.00090909090909,1325.11214536668
"120","STRT",2019-07-27 02:45:00,1332.61856623111,2019-07-27,50.7718181818182,17.2378571428571,146.772727272727,6.02545454545455,1332.61856623111
"121","STRT",2019-07-27 03:00:00,1332.61856623111,2019-07-27,50.6627272727273,17.2335714285714,146.745454545455,5.98818181818182,1332.61856623111
"122","STRT",2019-07-27 03:15:00,1328.8653557989,2019-07-27,50.5572727272727,17.2107142857143,146.654545454545,5.95272727272727,1328.8653557989
