Site,DateTime,Q,day,MeanDischarge,inst_rainfall_mm,twentyfour,fourtyeight
VAUL,2020-06-05T15:00:00Z,-9.681680769659579,2020-06-05T08:00:00Z,-9.681680769659579,NA,0,0
VAUL,2020-06-05T15:15:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
VAUL,2020-06-05T15:30:00Z,0.8212835391168483,2020-06-05T08:00:00Z,0.8212835391168483,NA,0,0
VAUL,2020-06-05T15:45:00Z,2.57177759060869,2020-06-05T08:00:00Z,2.57177759060869,NA,0,0
VAUL,2020-06-05T16:00:00Z,4.322271642100532,2020-06-05T08:00:00Z,4.322271642100532,NA,0,0
VAUL,2020-06-05T16:15:00Z,-13.182668872585054,2020-06-05T08:00:00Z,-13.182668872585054,NA,0,0
VAUL,2020-06-05T16:30:00Z,-20.184645078494214,2020-06-05T08:00:00Z,-20.184645078494214,NA,0,0
VAUL,2020-06-05T16:45:00Z,-23.68563318136148,2020-06-05T08:00:00Z,-23.68563318136148,NA,0,0
VAUL,2020-06-05T17:00:00Z,-16.68365697551053,2020-06-05T08:00:00Z,-16.68365697551053,NA,0,0
VAUL,2020-06-05T17:15:00Z,-11.43217482115142,2020-06-05T08:00:00Z,-11.43217482115142,NA,0,0
VAUL,2020-06-05T17:30:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
VAUL,2020-06-05T17:45:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T18:00:00Z,0.8212835391168483,2020-06-05T08:00:00Z,0.8212835391168483,NA,0,0
VAUL,2020-06-05T18:15:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
VAUL,2020-06-05T18:30:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T18:45:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T19:00:00Z,2.57177759060869,2020-06-05T08:00:00Z,2.57177759060869,NA,0,0
VAUL,2020-06-05T19:15:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T19:30:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T19:45:00Z,-14.933162924018688,2020-06-05T08:00:00Z,-14.933162924018688,NA,0,0
VAUL,2020-06-05T20:00:00Z,-13.182668872585054,2020-06-05T08:00:00Z,-13.182668872585054,NA,0,0
VAUL,2020-06-05T20:15:00Z,-4.430198615242261,2020-06-05T08:00:00Z,-4.430198615242261,NA,0,0
VAUL,2020-06-05T20:30:00Z,2.57177759060869,2020-06-05T08:00:00Z,2.57177759060869,NA,0,0
VAUL,2020-06-05T20:45:00Z,2.57177759060869,2020-06-05T08:00:00Z,2.57177759060869,NA,0,0
VAUL,2020-06-05T21:00:00Z,2.57177759060869,2020-06-05T08:00:00Z,2.57177759060869,NA,0,0
VAUL,2020-06-05T21:15:00Z,-6.180692666734103,2020-06-05T08:00:00Z,-6.180692666734103,NA,0,0
VAUL,2020-06-05T21:30:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
VAUL,2020-06-05T21:45:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
VAUL,2020-06-05T22:00:00Z,-7.931186718167737,2020-06-05T08:00:00Z,-7.931186718167737,NA,0,0
VAUL,2020-06-05T22:15:00Z,-6.180692666734103,2020-06-05T08:00:00Z,-6.180692666734103,NA,0,0
VAUL,2020-06-05T22:30:00Z,0.8212835391168483,2020-06-05T08:00:00Z,0.8212835391168483,NA,0,0
VAUL,2020-06-05T22:45:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,-0.9292105123167858,NA,0,0
VAUL,2020-06-05T23:00:00Z,-7.931186718167737,2020-06-05T08:00:00Z,-7.931186718167737,NA,0,0
VAUL,2020-06-05T23:15:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,-2.6797045637504198,NA,0,0
