Site,DateTime,Q,day,MeanDischarge,inst_rainfall_mm,twentyfour,fourtyeight
POKE,2020-06-05T01:00:00Z,648.5045725224772,2020-06-04T08:00:00Z,648.5045725224772,0,0,0
POKE,2020-06-05T01:15:00Z,657.0046366378665,2020-06-04T08:00:00Z,657.0046366378665,NA,0,0
POKE,2020-06-05T01:30:00Z,659.8379913429962,2020-06-04T08:00:00Z,659.8379913429962,NA,0,0
POKE,2020-06-05T01:45:00Z,665.5047007532557,2020-06-04T08:00:00Z,665.5047007532557,NA,0,0
POKE,2020-06-05T02:00:00Z,657.0046366378665,2020-06-04T08:00:00Z,657.0046366378665,0,0,0
POKE,2020-06-05T02:15:00Z,657.0046366378665,2020-06-04T08:00:00Z,657.0046366378665,NA,0,0
POKE,2020-06-05T02:30:00Z,662.671346048126,2020-06-04T08:00:00Z,662.671346048126,NA,0,0
POKE,2020-06-05T02:45:00Z,659.8379913429962,2020-06-04T08:00:00Z,659.8379913429962,NA,0,0
POKE,2020-06-05T03:00:00Z,671.1714101635152,2020-06-04T08:00:00Z,671.1714101635152,0,0,0
POKE,2020-06-05T03:15:00Z,671.1714101635152,2020-06-04T08:00:00Z,671.1714101635152,NA,0,0
POKE,2020-06-05T03:30:00Z,679.6714742789045,2020-06-04T08:00:00Z,679.6714742789045,NA,0,0
POKE,2020-06-05T03:45:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T04:00:00Z,671.1714101635152,2020-06-04T08:00:00Z,671.1714101635152,0,0,0
POKE,2020-06-05T04:15:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T04:30:00Z,685.3381836890476,2020-06-04T08:00:00Z,685.3381836890476,NA,0,0
POKE,2020-06-05T04:45:00Z,676.8381195737747,2020-06-04T08:00:00Z,676.8381195737747,NA,0,0
POKE,2020-06-05T05:00:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,0,0,0
POKE,2020-06-05T05:15:00Z,685.3381836890476,2020-06-04T08:00:00Z,685.3381836890476,NA,0,0
POKE,2020-06-05T05:30:00Z,682.5048289839178,2020-06-04T08:00:00Z,682.5048289839178,NA,0,0
POKE,2020-06-05T05:45:00Z,691.0048930993071,2020-06-04T08:00:00Z,691.0048930993071,NA,0,0
POKE,2020-06-05T06:00:00Z,691.0048930993071,2020-06-04T08:00:00Z,691.0048930993071,0,0,0
POKE,2020-06-05T06:15:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T06:30:00Z,682.5048289839178,2020-06-04T08:00:00Z,682.5048289839178,NA,0,0
POKE,2020-06-05T06:45:00Z,676.8381195737747,2020-06-04T08:00:00Z,676.8381195737747,NA,0,0
POKE,2020-06-05T07:00:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,0,0,0
POKE,2020-06-05T07:15:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T07:30:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T07:45:00Z,674.004764868645,2020-06-04T08:00:00Z,674.004764868645,NA,0,0
POKE,2020-06-05T08:00:00Z,659.8379913429962,2020-06-05T08:00:00Z,659.8379913429962,0,0,0
POKE,2020-06-05T08:15:00Z,665.5047007532557,2020-06-05T08:00:00Z,665.5047007532557,NA,0,0
POKE,2020-06-05T08:30:00Z,651.337927227607,2020-06-05T08:00:00Z,651.337927227607,NA,0,0
POKE,2020-06-05T08:45:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,0,0
POKE,2020-06-05T09:00:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,0,0,0
POKE,2020-06-05T09:15:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,NA,0,0
POKE,2020-06-05T09:30:00Z,617.3376707661664,2020-06-05T08:00:00Z,617.3376707661664,NA,0,0
POKE,2020-06-05T09:45:00Z,611.6709613560233,2020-06-05T08:00:00Z,611.6709613560233,NA,0,0
POKE,2020-06-05T10:00:00Z,608.8376066508936,2020-06-05T08:00:00Z,608.8376066508936,0,0,0
POKE,2020-06-05T10:15:00Z,597.5041878303746,2020-06-05T08:00:00Z,597.5041878303746,NA,0,0
POKE,2020-06-05T10:30:00Z,594.6708331252448,2020-06-05T08:00:00Z,594.6708331252448,NA,0,0
POKE,2020-06-05T10:45:00Z,591.8374784201151,2020-06-05T08:00:00Z,591.8374784201151,NA,0,0
POKE,2020-06-05T11:00:00Z,586.1707690098556,2020-06-05T08:00:00Z,586.1707690098556,0,0,0
POKE,2020-06-05T11:15:00Z,574.837350189453,2020-06-05T08:00:00Z,574.837350189453,NA,0,0
POKE,2020-06-05T11:30:00Z,569.1706407791935,2020-06-05T08:00:00Z,569.1706407791935,NA,0,0
POKE,2020-06-05T11:45:00Z,555.0038672535447,2020-06-05T08:00:00Z,555.0038672535447,NA,0,0
POKE,2020-06-05T12:00:00Z,552.170512548415,2020-06-05T08:00:00Z,552.170512548415,0,0,0
POKE,2020-06-05T12:15:00Z,543.6704484331422,2020-06-05T08:00:00Z,543.6704484331422,NA,0,0
POKE,2020-06-05T12:30:00Z,543.6704484331422,2020-06-05T08:00:00Z,543.6704484331422,NA,0,0
POKE,2020-06-05T12:45:00Z,546.5038031382719,2020-06-05T08:00:00Z,546.5038031382719,NA,0,0
POKE,2020-06-05T13:00:00Z,543.6704484331422,2020-06-05T08:00:00Z,543.6704484331422,0,0,0
POKE,2020-06-05T13:15:00Z,540.8370937280124,2020-06-05T08:00:00Z,540.8370937280124,NA,0,0
POKE,2020-06-05T13:30:00Z,526.6703202023637,2020-06-05T08:00:00Z,526.6703202023637,NA,0,0
POKE,2020-06-05T13:45:00Z,529.5036749074934,2020-06-05T08:00:00Z,529.5036749074934,NA,0,0
POKE,2020-06-05T14:00:00Z,529.5036749074934,2020-06-05T08:00:00Z,529.5036749074934,0,0,0
POKE,2020-06-05T14:15:00Z,526.6703202023637,2020-06-05T08:00:00Z,526.6703202023637,NA,0,0
POKE,2020-06-05T14:30:00Z,532.3370296126232,2020-06-05T08:00:00Z,532.3370296126232,NA,0,0
POKE,2020-06-05T14:45:00Z,532.3370296126232,2020-06-05T08:00:00Z,532.3370296126232,NA,0,0
POKE,2020-06-05T15:00:00Z,560.6705766638042,2020-06-05T08:00:00Z,560.6705766638042,0,0,0
POKE,2020-06-05T15:15:00Z,591.8374784201151,2020-06-05T08:00:00Z,591.8374784201151,NA,0,0
POKE,2020-06-05T15:30:00Z,603.1708972406341,2020-06-05T08:00:00Z,603.1708972406341,NA,0,0
POKE,2020-06-05T15:45:00Z,586.1707690098556,2020-06-05T08:00:00Z,586.1707690098556,NA,0,0
POKE,2020-06-05T16:00:00Z,572.0039954843232,2020-06-05T08:00:00Z,572.0039954843232,0,0,0
POKE,2020-06-05T16:15:00Z,577.6707048945827,2020-06-05T08:00:00Z,577.6707048945827,NA,0,0
POKE,2020-06-05T16:30:00Z,566.3372860740637,2020-06-05T08:00:00Z,566.3372860740637,NA,0,0
POKE,2020-06-05T16:45:00Z,574.837350189453,2020-06-05T08:00:00Z,574.837350189453,NA,0,0
POKE,2020-06-05T17:00:00Z,555.0038672535447,2020-06-05T08:00:00Z,555.0038672535447,0,0,0
POKE,2020-06-05T17:15:00Z,557.8372219586745,2020-06-05T08:00:00Z,557.8372219586745,NA,0,0
POKE,2020-06-05T17:30:00Z,552.170512548415,2020-06-05T08:00:00Z,552.170512548415,NA,0,0
POKE,2020-06-05T17:45:00Z,557.8372219586745,2020-06-05T08:00:00Z,557.8372219586745,NA,0,0
POKE,2020-06-05T18:00:00Z,552.170512548415,2020-06-05T08:00:00Z,552.170512548415,0,0,0
POKE,2020-06-05T18:15:00Z,560.6705766638042,2020-06-05T08:00:00Z,560.6705766638042,NA,0,0
POKE,2020-06-05T18:30:00Z,569.1706407791935,2020-06-05T08:00:00Z,569.1706407791935,NA,0,0
POKE,2020-06-05T18:45:00Z,557.8372219586745,2020-06-05T08:00:00Z,557.8372219586745,NA,0,0
POKE,2020-06-05T19:00:00Z,549.3371578432852,2020-06-05T08:00:00Z,549.3371578432852,0,0,0
POKE,2020-06-05T19:15:00Z,557.8372219586745,2020-06-05T08:00:00Z,557.8372219586745,NA,0,0
POKE,2020-06-05T19:30:00Z,549.3371578432852,2020-06-05T08:00:00Z,549.3371578432852,NA,0,0
POKE,2020-06-05T19:45:00Z,557.8372219586745,2020-06-05T08:00:00Z,557.8372219586745,NA,0,0
POKE,2020-06-05T20:00:00Z,555.0038672535447,2020-06-05T08:00:00Z,555.0038672535447,0,0,0
POKE,2020-06-05T20:15:00Z,560.6705766638042,2020-06-05T08:00:00Z,560.6705766638042,NA,0,0
POKE,2020-06-05T20:30:00Z,569.1706407791935,2020-06-05T08:00:00Z,569.1706407791935,NA,0,0
POKE,2020-06-05T20:45:00Z,566.3372860740637,2020-06-05T08:00:00Z,566.3372860740637,NA,0,0
POKE,2020-06-05T21:00:00Z,572.0039954843232,2020-06-05T08:00:00Z,572.0039954843232,0,0,0
POKE,2020-06-05T21:15:00Z,574.837350189453,2020-06-05T08:00:00Z,574.837350189453,NA,0,0
POKE,2020-06-05T21:30:00Z,583.3374143047258,2020-06-05T08:00:00Z,583.3374143047258,NA,0,0
POKE,2020-06-05T21:45:00Z,577.6707048945827,2020-06-05T08:00:00Z,577.6707048945827,NA,0,0
POKE,2020-06-05T22:00:00Z,572.0039954843232,2020-06-05T08:00:00Z,572.0039954843232,1.397,1.397,1.397
POKE,2020-06-05T22:15:00Z,577.6707048945827,2020-06-05T08:00:00Z,577.6707048945827,NA,1.397,1.397
POKE,2020-06-05T22:30:00Z,574.837350189453,2020-06-05T08:00:00Z,574.837350189453,NA,1.397,1.397
POKE,2020-06-05T22:45:00Z,594.6708331252448,2020-06-05T08:00:00Z,594.6708331252448,NA,1.397,1.397
POKE,2020-06-05T23:00:00Z,580.5040595997125,2020-06-05T08:00:00Z,580.5040595997125,0.889,2.286,2.286
POKE,2020-06-05T23:15:00Z,591.8374784201151,2020-06-05T08:00:00Z,591.8374784201151,NA,2.286,2.286
POKE,2020-06-05T23:30:00Z,594.6708331252448,2020-06-05T08:00:00Z,594.6708331252448,NA,2.286,2.286
POKE,2020-06-05T23:45:00Z,594.6708331252448,2020-06-05T08:00:00Z,594.6708331252448,NA,2.286,2.286
POKE,2020-06-06T00:00:00Z,603.1708972406341,2020-06-05T08:00:00Z,603.1708972406341,0,2.286,2.286
POKE,2020-06-06T00:15:00Z,600.3375425355043,2020-06-05T08:00:00Z,600.3375425355043,NA,2.286,2.286
POKE,2020-06-06T00:30:00Z,600.3375425355043,2020-06-05T08:00:00Z,600.3375425355043,NA,2.286,2.286
POKE,2020-06-06T00:45:00Z,603.1708972406341,2020-06-05T08:00:00Z,603.1708972406341,NA,2.286,2.286
POKE,2020-06-06T01:00:00Z,608.8376066508936,2020-06-05T08:00:00Z,608.8376066508936,0.127,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T01:15:00Z,608.8376066508936,2020-06-05T08:00:00Z,608.8376066508936,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T01:30:00Z,614.5043160611531,2020-06-05T08:00:00Z,614.5043160611531,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T01:45:00Z,611.6709613560233,2020-06-05T08:00:00Z,611.6709613560233,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T02:00:00Z,617.3376707661664,2020-06-05T08:00:00Z,617.3376707661664,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T02:15:00Z,620.1710254712962,2020-06-05T08:00:00Z,620.1710254712962,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T02:30:00Z,620.1710254712962,2020-06-05T08:00:00Z,620.1710254712962,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T02:45:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T03:00:00Z,625.8377348815557,2020-06-05T08:00:00Z,625.8377348815557,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T03:15:00Z,628.6710895866854,2020-06-05T08:00:00Z,628.6710895866854,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T03:30:00Z,634.3377989969449,2020-06-05T08:00:00Z,634.3377989969449,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T03:45:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T04:00:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T04:15:00Z,640.0045084072044,2020-06-05T08:00:00Z,640.0045084072044,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T04:30:00Z,642.8378631123342,2020-06-05T08:00:00Z,642.8378631123342,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T04:45:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T05:00:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T05:15:00Z,637.1711537020747,2020-06-05T08:00:00Z,637.1711537020747,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T05:30:00Z,654.1712819327367,2020-06-05T08:00:00Z,654.1712819327367,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T05:45:00Z,651.337927227607,2020-06-05T08:00:00Z,651.337927227607,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T06:00:00Z,654.1712819327367,2020-06-05T08:00:00Z,654.1712819327367,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T06:15:00Z,654.1712819327367,2020-06-05T08:00:00Z,654.1712819327367,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T06:30:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T06:45:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T07:00:00Z,657.0046366378665,2020-06-05T08:00:00Z,657.0046366378665,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T07:15:00Z,654.1712819327367,2020-06-05T08:00:00Z,654.1712819327367,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T07:30:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T07:45:00Z,648.5045725224772,2020-06-05T08:00:00Z,648.5045725224772,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T08:00:00Z,634.3377989969449,2020-06-06T08:00:00Z,634.3377989969449,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T08:15:00Z,634.3377989969449,2020-06-06T08:00:00Z,634.3377989969449,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T08:30:00Z,637.1711537020747,2020-06-06T08:00:00Z,637.1711537020747,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T08:45:00Z,628.6710895866854,2020-06-06T08:00:00Z,628.6710895866854,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T09:00:00Z,623.0043801764259,2020-06-06T08:00:00Z,623.0043801764259,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T09:15:00Z,614.5043160611531,2020-06-06T08:00:00Z,614.5043160611531,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T09:30:00Z,600.3375425355043,2020-06-06T08:00:00Z,600.3375425355043,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T09:45:00Z,603.1708972406341,2020-06-06T08:00:00Z,603.1708972406341,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T10:00:00Z,594.6708331252448,2020-06-06T08:00:00Z,594.6708331252448,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T10:15:00Z,589.0041237149853,2020-06-06T08:00:00Z,589.0041237149853,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T10:30:00Z,583.3374143047258,2020-06-06T08:00:00Z,583.3374143047258,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T10:45:00Z,574.837350189453,2020-06-06T08:00:00Z,574.837350189453,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T11:00:00Z,572.0039954843232,2020-06-06T08:00:00Z,572.0039954843232,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T11:15:00Z,566.3372860740637,2020-06-06T08:00:00Z,566.3372860740637,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T11:30:00Z,546.5038031382719,2020-06-06T08:00:00Z,546.5038031382719,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T11:45:00Z,552.170512548415,2020-06-06T08:00:00Z,552.170512548415,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T12:00:00Z,546.5038031382719,2020-06-06T08:00:00Z,546.5038031382719,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T12:15:00Z,549.3371578432852,2020-06-06T08:00:00Z,549.3371578432852,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T12:30:00Z,549.3371578432852,2020-06-06T08:00:00Z,549.3371578432852,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T12:45:00Z,555.0038672535447,2020-06-06T08:00:00Z,555.0038672535447,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T13:00:00Z,538.0037390228827,2020-06-06T08:00:00Z,538.0037390228827,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T13:15:00Z,538.0037390228827,2020-06-06T08:00:00Z,538.0037390228827,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T13:30:00Z,538.0037390228827,2020-06-06T08:00:00Z,538.0037390228827,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T13:45:00Z,529.5036749074934,2020-06-06T08:00:00Z,529.5036749074934,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T14:00:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T14:15:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T14:30:00Z,509.67019197170157,2020-06-06T08:00:00Z,509.67019197170157,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T14:45:00Z,506.8368372665718,2020-06-06T08:00:00Z,506.8368372665718,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T15:00:00Z,526.6703202023637,2020-06-06T08:00:00Z,526.6703202023637,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T15:15:00Z,509.67019197170157,2020-06-06T08:00:00Z,509.67019197170157,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T15:30:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T15:45:00Z,506.8368372665718,2020-06-06T08:00:00Z,506.8368372665718,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T16:00:00Z,518.1702560869744,2020-06-06T08:00:00Z,518.1702560869744,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T16:15:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T16:30:00Z,515.3369013818447,2020-06-06T08:00:00Z,515.3369013818447,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T16:45:00Z,512.5035466768313,2020-06-06T08:00:00Z,512.5035466768313,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T17:00:00Z,506.8368372665718,2020-06-06T08:00:00Z,506.8368372665718,0,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T17:15:00Z,492.67006374092307,2020-06-06T08:00:00Z,492.67006374092307,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T17:30:00Z,492.67006374092307,2020-06-06T08:00:00Z,492.67006374092307,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T17:45:00Z,495.5034184460528,2020-06-06T08:00:00Z,495.5034184460528,NA,2.4130000000000003,2.4130000000000003
POKE,2020-06-06T18:00:00Z,489.8367090357933,2020-06-06T08:00:00Z,489.8367090357933,0.127,2.54,2.54
POKE,2020-06-06T18:15:00Z,492.67006374092307,2020-06-06T08:00:00Z,492.67006374092307,NA,2.54,2.54
POKE,2020-06-06T18:30:00Z,492.67006374092307,2020-06-06T08:00:00Z,492.67006374092307,NA,2.54,2.54
POKE,2020-06-06T18:45:00Z,501.1701278563123,2020-06-06T08:00:00Z,501.1701278563123,NA,2.54,2.54
POKE,2020-06-06T19:00:00Z,504.00348256144207,2020-06-06T08:00:00Z,504.00348256144207,0.127,2.667,2.667
POKE,2020-06-06T19:15:00Z,506.8368372665718,2020-06-06T08:00:00Z,506.8368372665718,NA,2.667,2.667
POKE,2020-06-06T19:30:00Z,498.33677315118257,2020-06-06T08:00:00Z,498.33677315118257,NA,2.667,2.667
POKE,2020-06-06T19:45:00Z,512.5035466768313,2020-06-06T08:00:00Z,512.5035466768313,NA,2.667,2.667
POKE,2020-06-06T20:00:00Z,509.67019197170157,2020-06-06T08:00:00Z,509.67019197170157,0.508,3.175,3.175
POKE,2020-06-06T20:15:00Z,512.5035466768313,2020-06-06T08:00:00Z,512.5035466768313,NA,3.175,3.175
POKE,2020-06-06T20:30:00Z,509.67019197170157,2020-06-06T08:00:00Z,509.67019197170157,NA,3.175,3.175
POKE,2020-06-06T20:45:00Z,512.5035466768313,2020-06-06T08:00:00Z,512.5035466768313,NA,3.175,3.175
POKE,2020-06-06T21:00:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,0,3.175,3.175
POKE,2020-06-06T21:15:00Z,521.0036107921042,2020-06-06T08:00:00Z,521.0036107921042,NA,3.175,3.175
