"0","cor(SPC_data_CARI[,c(1,3:10)])
"
"1","              "
"1","  Hyst_index"
"1"," StormPrecip"
"1","   StormTemp"
"1","  PrecipWeek"
"1"," PrecipMonth"
"1","  ThreeMonth"
"1","
Hyst_index    "
"1","  1.00000000"
"1","  0.07559417"
"1","  0.23329202"
"1"," -0.59923783"
"1"," -0.07564145"
"1"," 0.010161599"
"1","
StormPrecip   "
"1","  0.07559417"
"1","  1.00000000"
"1","  0.25639937"
"1","  0.03857652"
"1","  0.04044485"
"1"," 0.133091336"
"1","
StormTemp     "
"1","  0.23329202"
"1","  0.25639937"
"1","  1.00000000"
"1","  0.02860202"
"1","  0.22522758"
"1"," 0.153074388"
"1","
PrecipWeek    "
"1"," -0.59923783"
"1","  0.03857652"
"1","  0.02860202"
"1","  1.00000000"
"1","  0.23789507"
"1"," 0.099649274"
"1","
PrecipMonth   "
"1"," -0.07564145"
"1","  0.04044485"
"1","  0.22522758"
"1","  0.23789507"
"1","  1.00000000"
"1"," 0.900829928"
"1","
ThreeMonth    "
"1","  0.01016160"
"1","  0.13309134"
"1","  0.15307439"
"1","  0.09964927"
"1","  0.90082993"
"1"," 1.000000000"
"1","
TempWeek      "
"1"," -0.12299794"
"1","  0.30349228"
"1","  0.44593111"
"1","  0.30128394"
"1","  0.52169394"
"1"," 0.454101022"
"1","
Intensity     "
"1","  0.21550593"
"1","  0.51352254"
"1","  0.38935813"
"1"," -0.03831917"
"1"," -0.08448005"
"1"," 0.003175081"
"1","
TimeSinceChena"
"1"," -0.05767164"
"1"," -0.12236365"
"1"," -0.62305039"
"1"," -0.13696099"
"1","  0.10408264"
"1"," 0.216667076"
"1","
"
"1","              "
"1","   TempWeek"
"1","    Intensity"
"1"," TimeSinceChena"
"1","
Hyst_index    "
"1"," -0.1229979"
"1","  0.215505932"
"1","    -0.05767164"
"1","
StormPrecip   "
"1","  0.3034923"
"1","  0.513522540"
"1","    -0.12236365"
"1","
StormTemp     "
"1","  0.4459311"
"1","  0.389358131"
"1","    -0.62305039"
"1","
PrecipWeek    "
"1","  0.3012839"
"1"," -0.038319167"
"1","    -0.13696099"
"1","
PrecipMonth   "
"1","  0.5216939"
"1"," -0.084480051"
"1","     0.10408264"
"1","
ThreeMonth    "
"1","  0.4541010"
"1","  0.003175081"
"1","     0.21666708"
"1","
TempWeek      "
"1","  1.0000000"
"1","  0.462380649"
"1","    -0.21969800"
"1","
Intensity     "
"1","  0.4623806"
"1","  1.000000000"
"1","    -0.23243032"
"1","
TimeSinceChena"
"1"," -0.2196980"
"1"," -0.232430320"
"1","     1.00000000"
"1","
"
