"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.819270623742453,0.226086711778176,-0.21076458752514,0.983777665995968,26.9107142857143,29.7507142857143,1447.38138241105,0.7175,0,25.3659,0,0.7544,0.8842,1275,0,"STRT_storm1a_06_18_NO3","STRT"
"2","2",-0.44933244092655,0.18284737337784,0.217669654289373,-0.920032592247699,52.1390909090909,67.7590909090909,1447.38138241105,0.8715,1e-04,-17.2019,0,-0.5018,-0.3968,1,0,"STRT_storm1a_06_18_fDOM","STRT"
"3","3",0.41267558528429,0.229800518778551,0.518394648829433,0.635451505016731,73.4818181818182,76.2,1447.38138241105,0.7387,0,12.5706,0,0.3467,0.4786,1249,0,"STRT_storm1a_06_18_SPC","STRT"
"4","4",-0.392640211141483,0.179526909885818,0.122631727778301,-0.822603449901026,7.90181818181818,17.5463636363636,1447.38138241105,0.8913,3e-04,-15.3096,0,-0.4442,-0.3411,2,0,"STRT_storm1a_06_18_turb","STRT"
"5","5",0.76785961912903,0.113678538282161,-0.692287600322935,0.937158664577098,21.078,27.0942857142857,2392.23788949609,0.9128,0.0013,47.2826,0,0.7352,0.8005,1275,0,"STRT_storm1b_06_19_NO3","STRT"
"6","6",0.0824725561944586,0.142423591546959,-0.431259801359122,-0.544171458442236,62,79.3909090909091,2392.23788949609,0.6184,0,4.0535,2e-04,0.0416,0.1234,1122,0,"STRT_storm1b_06_19_SPC","STRT"
"7","7",-0.374733894707083,0.0758950128555474,0.12805341031131,-0.516386321816281,11.9545454545455,144.853636363636,2392.23788949609,0.6881,0,-34.5627,0,-0.3965,-0.3529,1,0,"STRT_storm1b_06_19_turb","STRT"
"8","8",-0.346171997902463,0.117844372519166,0.627058206607245,-0.640429994756163,21.3966666666667,25.9371428571429,2613.28230170399,0.9755,0.3805,-20.5627,0,-0.38,-0.3123,1,0,"STRT_storm1c_06_21_NO3","STRT"
"9","9",-0.217273904737244,0.153974250243329,0.958715150730206,-0.506573195609254,101.127272727273,129.202727272727,2613.28230170399,0.9397,0.0131,-9.8777,0,-0.2615,-0.1731,11,0,"STRT_storm1c_06_21_fDOM","STRT"
"10","10",0.616752293577979,0.112082732138059,-0.467889908256871,0.776146788990821,66.0363636363636,70.9909090909091,2613.28230170399,0.8161,0,38.5186,0,0.5846,0.6489,1275,0,"STRT_storm1c_06_21_SPC","STRT"
