"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 88% discharge...94","2",-0.812632386239137,88,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 90% discharge...95","2",-0.78935066832226,90,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 92% discharge...96","2",-0.724636622598791,92,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 94% discharge...97","2",-0.564129720254184,94,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 96% discharge...98","2",-0.328062230662479,96,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 98% discharge...99","2",-0.34727193046527,98,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 100% discharge...100","2",-0.0346030238843042,100,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM"
"Interpolated HI for 2% discharge...101","3",0.396757679180886,2,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 4% discharge...102","3",0.776450511945389,4,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 6% discharge...103","3",0.812286689419794,6,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 8% discharge...104","3",0.812286689419794,8,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 10% discharge...105","3",0.81399317406143,10,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 12% discharge...106","3",0.833617747440268,12,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 14% discharge...107","3",0.823378839590439,14,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 16% discharge...108","3",0.840443686006825,16,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 18% discharge...109","3",0.860068259385663,18,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 20% discharge...110","3",0.860068259385663,20,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 22% discharge...111","3",0.860068259385663,22,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 24% discharge...112","3",0.860068259385663,24,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 26% discharge...113","3",0.860068259385663,26,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 28% discharge...114","3",0.872013651877128,28,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 30% discharge...115","3",0.872013651877128,30,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 32% discharge...116","3",0.878839590443683,32,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 34% discharge...117","3",0.876279863481219,34,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 36% discharge...118","3",0.877986348122867,36,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 38% discharge...119","3",0.877986348122867,38,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 40% discharge...120","3",0.877986348122866,40,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 42% discharge...121","3",0.881399317406139,42,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 44% discharge...122","3",0.881399317406139,44,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 46% discharge...123","3",0.879692832764502,46,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 48% discharge...124","3",0.881399317406139,48,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 50% discharge...125","3",0.881399317406139,50,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 52% discharge...126","3",0.872013651877128,52,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 54% discharge...127","3",0.868600682593855,54,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 56% discharge...128","3",0.868600682593855,56,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 58% discharge...129","3",0.868600682593855,58,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 60% discharge...130","3",0.868600682593855,60,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 62% discharge...131","3",0.834470989761087,62,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 64% discharge...132","3",0.862627986348118,64,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 66% discharge...133","3",0.831058020477815,66,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 68% discharge...134","3",0.831058020477815,68,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 70% discharge...135","3",0.825938566552896,70,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 72% discharge...136","3",0.824232081911258,72,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 74% discharge...137","3",0.824232081911258,74,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 76% discharge...138","3",0.822525597269621,76,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 78% discharge...139","3",0.822525597269621,78,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 80% discharge...140","3",0.794368600682592,80,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 82% discharge...141","3",0.784982935153582,82,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 84% discharge...142","3",0.748293515358359,84,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 86% discharge...143","3",0.705631399317406,86,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 88% discharge...144","3",0.624573378839587,88,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 90% discharge...145","3",0.573378839590445,90,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 92% discharge...146","3",0.487201365187708,92,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 94% discharge...147","3",0.316552901023895,94,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 96% discharge...148","3",0.182593856655277,96,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 98% discharge...149","3",0.183447098976105,98,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 100% discharge...150","3",0.413822525597261,100,"STRT_storm1a_06_18_SPC","STRT","storm1a","06","18","SPC"
"Interpolated HI for 2% discharge...151","4",-0.384949969369,2,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 4% discharge...152","4",-0.373841127220746,4,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 6% discharge...153","4",-0.370267510720848,6,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 8% discharge...154","4",-0.370267510720848,8,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 10% discharge...155","4",-0.351480498264242,10,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 12% discharge...156","4",-0.360261384521134,12,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 14% discharge...157","4",-0.34059628343884,14,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 16% discharge...158","4",-0.369348580763732,16,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 18% discharge...159","4",-0.369920359403716,18,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 20% discharge...160","4",-0.369920359403716,20,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 22% discharge...161","4",-0.368368388809474,22,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 24% discharge...162","4",-0.368368388809474,24,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 26% discharge...163","4",-0.368368388809474,26,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 28% discharge...164","4",-0.375433939146415,28,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 30% discharge...165","4",-0.375433939146415,30,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 32% discharge...166","4",-0.372391259955074,32,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 34% discharge...167","4",-0.370573820706554,34,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 36% discharge...168","4",-0.378680824994894,36,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 38% discharge...169","4",-0.378680824994894,38,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 40% discharge...170","4",-0.367551562180926,40,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 42% discharge...171","4",-0.369083112109454,42,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 44% discharge...172","4",-0.371554012660812,44,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 46% discharge...173","4",-0.362466816418214,46,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 48% discharge...174","4",-0.36834796814376,48,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 50% discharge...175","4",-0.36834796814376,50,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 52% discharge...176","4",-0.363018174392484,52,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 54% discharge...177","4",-0.37292219726363,54,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 56% discharge...178","4",-0.37292219726363,56,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 58% discharge...179","4",-0.37292219726363,58,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 60% discharge...180","4",-0.37292219726363,60,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 62% discharge...181","4",-0.362691443741065,62,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 64% discharge...182","4",-0.354564018787012,64,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 66% discharge...183","4",-0.352807841535632,66,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 68% discharge...184","4",-0.352807841535632,68,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 70% discharge...185","4",-0.346824586481518,70,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 72% discharge...186","4",-0.345946497855829,72,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 74% discharge...187","4",-0.345946497855829,74,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 76% discharge...188","4",-0.356258934041249,76,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 78% discharge...189","4",-0.356258934041249,78,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 80% discharge...190","4",-0.337962017561772,80,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 82% discharge...191","4",-0.727588319379211,82,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 84% discharge...192","4",-0.69399632428017,84,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 86% discharge...193","4",-0.682234020829076,86,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 88% discharge...194","4",-0.739187257504595,88,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 90% discharge...195","4",-0.655952624055542,90,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 92% discharge...196","4",-0.545619767204411,92,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 94% discharge...197","4",-0.36503982029814,94,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 96% discharge...198","4",-0.157075760669799,96,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 98% discharge...199","4",-0.197937512762914,98,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 100% discharge...200","4",0.0160302225852555,100,"STRT_storm1a_06_18_turb","STRT","storm1a","06","18","turb"
"Interpolated HI for 2% discharge...201","5",0.36864225673173,2,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 4% discharge...202","5",0.861518734862526,4,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 6% discharge...203","5",0.86840480600276,6,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 8% discharge...204","5",0.862527900460659,8,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 10% discharge...205","5",0.825604312105244,10,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 12% discharge...206","5",0.798356840955511,12,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 14% discharge...207","5",0.772474711497372,14,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 16% discharge...208","5",0.732939165123242,16,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
"Interpolated HI for 18% discharge...209","5",0.719048297478283,18,"STRT_storm1b_06_20_NO3","STRT","storm1b","06","20","NO3"
