Site,DateTime,Q,day,fDOM.QSU,nitrateuM,SpCond.µS.cm,Turbidity.FNU
FRCH,2020-06-17T22:00:00Z,449.1948407993332,2020-06-17T08:00:00Z,70.94636363636364,31.555,68.87272727272727,17.976363636363637
FRCH,2020-06-17T22:15:00Z,451.2597898508975,2020-06-17T08:00:00Z,78.48272727272727,31.54714285714286,68.88181818181819,17.784545454545455
FRCH,2020-06-17T22:30:00Z,450.138521932211,2020-06-17T08:00:00Z,78.27,31.570714285714285,68.92727272727274,18.817272727272726
FRCH,2020-06-17T22:45:00Z,452.2313445856853,2020-06-17T08:00:00Z,78.06,31.575714285714287,68.94545454545455,19.578181818181818
FRCH,2020-06-17T23:00:00Z,450.5215691057383,2020-06-17T08:00:00Z,78.00454545454545,31.585714285714285,68.96363636363637,17.3
FRCH,2020-06-17T23:15:00Z,449.1948407993332,2020-06-17T08:00:00Z,77.92454545454545,31.576428571428572,68.95454545454545,19.03181818181818
FRCH,2020-06-17T23:30:00Z,449.75547475866915,2020-06-17T08:00:00Z,77.81454545454545,31.57857142857143,68.97272727272727,18.17
FRCH,2020-06-17T23:45:00Z,451.08220306508883,2020-06-17T08:00:00Z,77.47818181818182,31.582142857142856,69.01818181818182,17.583636363636362
FRCH,2020-06-18T00:00:00Z,449.40030118706636,2020-06-17T08:00:00Z,77.27909090909091,31.59357142857143,69.03636363636363,19.388181818181817
FRCH,2020-06-18T00:15:00Z,452.2313445856853,2020-06-17T08:00:00Z,77.08454545454545,31.61357142857143,69.06363636363636,19.07181818181818
FRCH,2020-06-18T00:30:00Z,453.91324646370776,2020-06-17T08:00:00Z,77.00454545454545,31.60857142857143,69.08181818181818,19.491818181818182
FRCH,2020-06-18T00:45:00Z,452.0258841979521,2020-06-17T08:00:00Z,76.6809090909091,31.63285714285714,69.13636363636364,19.157272727272726
FRCH,2020-06-18T01:00:00Z,452.0258841979521,2020-06-17T08:00:00Z,76.11,31.669999999999998,69.12727272727273,20.656363636363636
FRCH,2020-06-18T01:15:00Z,452.0258841979521,2020-06-17T08:00:00Z,76.08272727272727,31.65142857142857,69.14545454545454,18.263636363636362
FRCH,2020-06-18T01:30:00Z,454.09083324948733,2020-06-17T08:00:00Z,76.14727272727272,31.664285714285715,69.2,21.512727272727272
FRCH,2020-06-18T01:45:00Z,454.26842003531056,2020-06-17T08:00:00Z,76.07909090909091,31.685,69.21818181818182,18.23909090909091
FRCH,2020-06-18T02:00:00Z,454.26842003531056,2020-06-17T08:00:00Z,75.84181818181818,31.666428571428572,69.23636363636363,20.791818181818183
FRCH,2020-06-18T02:15:00Z,454.4738804230292,2020-06-17T08:00:00Z,75.64636363636363,31.681428571428572,69.24545454545455,19.814545454545456
FRCH,2020-06-18T02:30:00Z,455.0345143823797,2020-06-17T08:00:00Z,75.54818181818182,31.67642857142857,69.27272727272727,20.14818181818182
FRCH,2020-06-18T02:45:00Z,455.417561555907,2020-06-17T08:00:00Z,75.44545454545454,31.699285714285715,69.32727272727273,19.830909090909092
FRCH,2020-06-18T03:00:00Z,452.96956533082994,2020-06-17T08:00:00Z,75.10454545454546,31.680714285714284,69.38181818181819,16.497272727272726
FRCH,2020-06-18T03:15:00Z,452.4089313714794,2020-06-17T08:00:00Z,75.08818181818181,31.72714285714286,69.40909090909092,19.86090909090909
FRCH,2020-06-18T03:30:00Z,455.0345143823797,2020-06-17T08:00:00Z,74.97181818181818,31.745,69.46363636363637,21.408181818181816
FRCH,2020-06-18T03:45:00Z,453.5301992901659,2020-06-17T08:00:00Z,74.81,31.724285714285713,69.51818181818182,18.894545454545455
FRCH,2020-06-18T04:00:00Z,453.17502571854857,2020-06-17T08:00:00Z,74.77454545454546,31.765,69.53636363636363,20.384545454545457
FRCH,2020-06-18T04:15:00Z,454.5017540249537,2020-06-17T08:00:00Z,74.54636363636364,31.74142857142857,69.58181818181818,18.992727272727272
FRCH,2020-06-18T04:30:00Z,456.36124268878484,2020-06-17T08:00:00Z,74.5390909090909,31.739285714285714,69.63636363636364,17.662727272727274
FRCH,2020-06-18T04:45:00Z,452.96956533082994,2020-06-17T08:00:00Z,74.29272727272728,31.75857142857143,69.67272727272727,18.420909090909092
FRCH,2020-06-18T05:00:00Z,453.3247389024327,2020-06-17T08:00:00Z,74.47181818181818,31.767142857142858,69.7,17.831818181818182
FRCH,2020-06-18T05:15:00Z,452.0258841979521,2020-06-17T08:00:00Z,74.16272727272727,31.78,69.73636363636363,19.61
FRCH,2020-06-18T05:30:00Z,450.9046162792656,2020-06-17T08:00:00Z,74.12636363636364,31.736428571428572,69.77272727272727,18.92909090909091
FRCH,2020-06-18T05:45:00Z,450.9046162792656,2020-06-17T08:00:00Z,73.95545454545454,31.752142857142857,69.78181818181818,18.950909090909093
FRCH,2020-06-18T06:00:00Z,453.88537286178325,2020-06-17T08:00:00Z,73.97818181818182,31.759285714285713,69.81818181818181,17.95090909090909
FRCH,2020-06-18T06:15:00Z,449.37242758514185,2020-06-17T08:00:00Z,73.7909090909091,31.754285714285714,69.85454545454546,20.670909090909092
FRCH,2020-06-18T06:30:00Z,449.75547475866915,2020-06-17T08:00:00Z,73.89090909090909,31.772142857142857,69.9,21.336363636363636
FRCH,2020-06-18T06:45:00Z,449.1948407993332,2020-06-17T08:00:00Z,73.60545454545455,31.77285714285714,69.92727272727274,16.4
FRCH,2020-06-18T07:00:00Z,451.6428370244248,2020-06-17T08:00:00Z,73.42818181818181,31.803571428571427,69.97272727272727,17.44181818181818
FRCH,2020-06-18T07:15:00Z,451.0543294631789,2020-06-17T08:00:00Z,73.25636363636364,31.80142857142857,70.03636363636363,24.30818181818182
FRCH,2020-06-18T07:30:00Z,448.6342068399972,2020-06-17T08:00:00Z,73.09363636363636,31.798571428571428,70.08181818181818,18.206363636363637
FRCH,2020-06-18T07:45:00Z,447.3074785336066,2020-06-17T08:00:00Z,73.09454545454545,31.799285714285713,70.12727272727273,18.98818181818182
FRCH,2020-06-18T08:00:00Z,447.3074785336066,2020-06-18T08:00:00Z,72.80090909090909,31.80142857142857,70.16363636363636,18.683636363636364
FRCH,2020-06-18T08:15:00Z,445.8031634413783,2020-06-18T08:00:00Z,72.7909090909091,31.79642857142857,70.2090909090909,16.736363636363638
FRCH,2020-06-18T08:30:00Z,445.8031634413783,2020-06-18T08:00:00Z,72.64727272727272,31.78142857142857,70.27272727272727,19.45090909090909
FRCH,2020-06-18T08:45:00Z,444.85948230850045,2020-06-18T08:00:00Z,72.52545454545455,31.795714285714286,70.31818181818181,17.686363636363637
FRCH,2020-06-18T09:00:00Z,444.09338796144584,2020-06-18T08:00:00Z,72.48,31.834285714285713,70.36363636363636,16.15090909090909
FRCH,2020-06-18T09:15:00Z,442.20602569570474,2020-06-18T08:00:00Z,72.4309090909091,31.834285714285713,70.4,18.791818181818183
FRCH,2020-06-18T09:30:00Z,438.43130116422253,2020-06-18T08:00:00Z,72.19727272727273,31.838571428571427,70.43636363636364,17.80727272727273
FRCH,2020-06-18T09:45:00Z,442.00056530797156,2020-06-18T08:00:00Z,71.98545454545454,31.854285714285712,70.47272727272727,18.014545454545456
FRCH,2020-06-18T10:00:00Z,438.43130116422253,2020-06-18T08:00:00Z,71.69,31.86642857142857,70.50909090909092,23.246363636363636
FRCH,2020-06-18T10:15:00Z,439.9356162564218,2020-06-18T08:00:00Z,71.67,31.890714285714285,70.54545454545455,18.065454545454546
FRCH,2020-06-18T10:30:00Z,438.43130116422253,2020-06-18T08:00:00Z,71.44727272727273,31.892857142857142,70.58181818181818,20.330909090909092
FRCH,2020-06-18T10:45:00Z,436.74939928620006,2020-06-18T08:00:00Z,71.44,31.93857142857143,70.62727272727273,17.796363636363637
FRCH,2020-06-18T11:00:00Z,439.34710869517585,2020-06-18T08:00:00Z,71.01,31.91785714285714,70.64545454545454,17.916363636363634
FRCH,2020-06-18T11:15:00Z,433.3577219282306,2020-06-18T08:00:00Z,71.15181818181819,31.911428571428573,70.67272727272727,16.885454545454547
FRCH,2020-06-18T11:30:00Z,433.1522615405265,2020-06-18T08:00:00Z,70.85272727272728,31.962857142857143,70.72727272727273,19.003636363636364
FRCH,2020-06-18T11:45:00Z,432.94680115279334,2020-06-18T08:00:00Z,70.86,31.954285714285714,70.75454545454545,17.567272727272726
FRCH,2020-06-18T12:00:00Z,432.00312001993007,2020-06-18T08:00:00Z,70.9,31.999285714285715,70.8,20.12727272727273
FRCH,2020-06-18T12:15:00Z,427.8732219168305,2020-06-18T08:00:00Z,70.5390909090909,31.995,70.82727272727273,19.095454545454544
FRCH,2020-06-18T12:30:00Z,426.92954078393814,2020-06-18T08:00:00Z,70.70272727272727,32.02642857142857,70.87272727272727,18.665454545454544
FRCH,2020-06-18T12:45:00Z,427.845348314906,2020-06-18T08:00:00Z,70.70454545454545,31.99142857142857,70.89090909090909,18.21727272727273
FRCH,2020-06-18T13:00:00Z,423.5378634259978,2020-06-18T08:00:00Z,70.38181818181819,32.00857142857143,70.93636363636364,20.014545454545456
FRCH,2020-06-18T13:15:00Z,421.8280879460508,2020-06-18T08:00:00Z,70.50454545454545,32.02142857142857,70.97272727272727,21.054545454545455
FRCH,2020-06-18T13:30:00Z,421.4450407725235,2020-06-18T08:00:00Z,70.47818181818182,32.02928571428571,71.02727272727273,18.875454545454545
FRCH,2020-06-18T13:45:00Z,415.98841436303337,2020-06-18T08:00:00Z,70.2390909090909,32.080714285714286,71.05454545454545,18.653636363636362
FRCH,2020-06-18T14:00:00Z,416.726635108178,2020-06-18T08:00:00Z,70.38090909090909,32.07142857142857,71.06363636363636,17.004545454545454
FRCH,2020-06-18T14:15:00Z,412.3912766173453,2020-06-18T08:00:00Z,70.36545454545455,32.10285714285714,71.1,17.755454545454548
FRCH,2020-06-18T14:30:00Z,412.008229443818,2020-06-18T08:00:00Z,70.45272727272727,32.12714285714286,71.12727272727273,17.004545454545454
FRCH,2020-06-18T14:45:00Z,406.7291898201074,2020-06-18T08:00:00Z,70.18545454545455,32.13142857142857,71.13636363636364,19.686363636363637
FRCH,2020-06-18T15:00:00Z,406.90677660593065,2020-06-18T08:00:00Z,70.17909090909092,32.14714285714286,71.18181818181819,17.753636363636364
FRCH,2020-06-18T15:15:00Z,406.90677660593065,2020-06-18T08:00:00Z,70.43181818181819,32.175714285714285,71.2,17.88909090909091
FRCH,2020-06-18T15:30:00Z,405.5800482995255,2020-06-18T08:00:00Z,70.32,32.17928571428571,71.24545454545455,18.259090909090908
FRCH,2020-06-18T15:45:00Z,402.3659577273793,2020-06-18T08:00:00Z,70.47272727272727,32.22,71.28181818181818,17.12909090909091
FRCH,2020-06-18T16:00:00Z,400.50646906354814,2020-06-18T08:00:00Z,70.53272727272727,32.22642857142857,71.31818181818181,18.583636363636362
FRCH,2020-06-18T16:15:00Z,395.0498426540289,2020-06-18T08:00:00Z,70.60363636363637,32.277857142857144,71.33636363636364,20.025454545454544
FRCH,2020-06-18T16:30:00Z,397.4699652772106,2020-06-18T08:00:00Z,70.47181818181818,32.27928571428571,71.35454545454546,17.724545454545456
FRCH,2020-06-18T16:45:00Z,393.90070113343245,2020-06-18T08:00:00Z,70.24272727272728,32.29714285714286,71.38181818181819,17.221818181818183
FRCH,2020-06-18T17:00:00Z,391.06965773482807,2020-06-18T08:00:00Z,70.25545454545454,32.29785714285714,71.42727272727274,16.975454545454546
FRCH,2020-06-18T17:15:00Z,390.3035633877589,2020-06-18T08:00:00Z,70.42636363636363,32.29714285714286,71.45454545454545,23.19272727272727
FRCH,2020-06-18T17:30:00Z,386.52883885629126,2020-06-18T08:00:00Z,70.52545454545454,32.33,71.48181818181818,18.43090909090909
FRCH,2020-06-18T17:45:00Z,385.0245237640629,2020-06-18T08:00:00Z,70.30272727272727,32.33357142857143,71.52727272727273,17.022727272727273
FRCH,2020-06-18T18:00:00Z,384.6414765905356,2020-06-18T08:00:00Z,69.76545454545455,32.34,71.52727272727273,16.006363636363638
FRCH,2020-06-18T18:15:00Z,385.0245237640629,2020-06-18T08:00:00Z,69.86727272727273,32.387142857142855,71.54545454545455,16.026363636363637
FRCH,2020-06-18T18:30:00Z,381.63284640612255,2020-06-18T08:00:00Z,69.94090909090909,32.347857142857144,71.58181818181818,17.396363636363635
FRCH,2020-06-18T18:45:00Z,377.85812187461124,2020-06-18T08:00:00Z,70.03363636363636,32.380714285714284,71.63636363636364,15.144545454545455
FRCH,2020-06-18T19:00:00Z,375.793172823076,2020-06-18T08:00:00Z,70.049090909090907,32.41285714285714,71.65454545454546,14.106363636363636
FRCH,2020-06-18T19:15:00Z,375.4101256495487,2020-06-18T08:00:00Z,69.94181818181818,32.42285714285714,71.7,18.080909090909092
FRCH,2020-06-18T19:30:00Z,373.34517659799894,2020-06-18T08:00:00Z,69.68181818181819,32.385,71.74545454545455,16.63090909090909
FRCH,2020-06-18T19:45:00Z,369.57045206651674,2020-06-18T08:00:00Z,69.61090909090909,32.42357142857143,71.77272727272727,15.139090909090909
FRCH,2020-06-18T20:00:00Z,369.74803885231086,2020-06-18T08:00:00Z,69.51272727272728,32.44285714285714,71.8,15.16909090909091
FRCH,2020-06-18T20:15:00Z,368.9819445052417,2020-06-18T08:00:00Z,69.11636363636363,32.480714285714285,71.84545454545454,17.577272727272728
FRCH,2020-06-18T20:30:00Z,370.1310860258527,2020-06-18T08:00:00Z,69.03,32.45928571428571,71.87272727272727,17.914545454545454
FRCH,2020-06-18T20:45:00Z,371.4299407303333,2020-06-18T08:00:00Z,69.02818181818182,32.488571428571426,71.88181818181819,16.94818181818182
FRCH,2020-06-18T21:00:00Z,372.7566690367239,2020-06-18T08:00:00Z,68.71272727272728,32.497142857142855,71.92727272727274,14.584545454545454
FRCH,2020-06-18T21:15:00Z,376.14834639469336,2020-06-18T08:00:00Z,68.69363636363637,32.495714285714286,71.95454545454545,13.286363636363635
FRCH,2020-06-18T21:30:00Z,375.7652992211515,2020-06-18T08:00:00Z,68.46181818181817,32.51785714285714,71.96363636363637,14.214545454545455
FRCH,2020-06-18T21:45:00Z,374.2888577308622,2020-06-18T08:00:00Z,68.2909090909091,32.497142857142855,71.99090909090908,13.936363636363637
FRCH,2020-06-18T22:00:00Z,375.0270784760214,2020-06-18T08:00:00Z,68.10909090909091,32.502857142857145,71.98181818181818,15.24909090909091
FRCH,2020-06-18T22:15:00Z,375.23253886374005,2020-06-18T08:00:00Z,67.83636363636364,32.53071428571428,72.00909090909092,13.878181818181819
FRCH,2020-06-18T22:30:00Z,376.35380678242655,2020-06-18T08:00:00Z,67.75818181818181,32.51,72.02727272727273,13.398181818181818
FRCH,2020-06-18T22:45:00Z,376.14834639469336,2020-06-18T08:00:00Z,67.65454545454546,32.47714285714286,72.01818181818182,13.05
FRCH,2020-06-18T23:00:00Z,375.793172823076,2020-06-18T08:00:00Z,67.32818181818182,32.51285714285714,72.02727272727273,16.106363636363636
FRCH,2020-06-18T23:15:00Z,379.36243696682504,2020-06-18T08:00:00Z,67.22363636363636,32.496428571428574,72.02727272727273,13.612727272727273
FRCH,2020-06-18T23:30:00Z,376.14834639469336,2020-06-18T08:00:00Z,67.14272727272727,32.49785714285714,72.03636363636363,13.401818181818182
FRCH,2020-06-18T23:45:00Z,377.65266148690716,2020-06-18T08:00:00Z,66.87181818181818,32.51857142857143,72.01818181818182,13.789090909090909
FRCH,2020-06-19T00:00:00Z,376.14834639469336,2020-06-18T08:00:00Z,66.73545454545454,32.49857142857143,72.02727272727273,13.252727272727272
FRCH,2020-06-19T00:15:00Z,375.58771243537194,2020-06-18T08:00:00Z,66.5190909090909,32.550714285714285,72.03636363636363,14.113636363636363
FRCH,2020-06-19T00:30:00Z,373.7003501696163,2020-06-18T08:00:00Z,66.24000000000001,32.505714285714284,72.01818181818182,16.654545454545456
FRCH,2020-06-19T00:45:00Z,373.7003501696163,2020-06-18T08:00:00Z,65.85818181818182,32.51,72.00909090909092,15.695454545454545
FRCH,2020-06-19T01:00:00Z,373.7003501696163,2020-06-18T08:00:00Z,65.66272727272727,32.505,72.01818181818182,13.795454545454545
FRCH,2020-06-19T01:15:00Z,371.9905746896693,2020-06-18T08:00:00Z,65.73,32.51428571428571,72.03636363636363,15.247272727272728
FRCH,2020-06-19T01:30:00Z,369.1874048929749,2020-06-18T08:00:00Z,65.30909090909091,32.535000000000004,72.04545454545455,15.968181818181819
FRCH,2020-06-19T01:45:00Z,368.4213105459057,2020-06-18T08:00:00Z,65.44181818181818,32.53214285714286,72.06363636363636,13.93909090909091
FRCH,2020-06-19T02:00:00Z,369.9256256381341,2020-06-18T08:00:00Z,65.27454545454546,32.51571428571429,72.02727272727273,15.048181818181819
FRCH,2020-06-19T02:15:00Z,370.6638463832642,2020-06-18T08:00:00Z,65.3490909090909,32.52285714285714,72.03636363636363,13.156363636363636
FRCH,2020-06-19T02:30:00Z,369.5425784645922,2020-06-18T08:00:00Z,65.20545454545454,32.535714285714285,72.04545454545455,13.289090909090909
FRCH,2020-06-19T02:45:00Z,367.0945822395006,2020-06-18T08:00:00Z,65.17454545454545,32.51714285714286,72.04545454545455,14.290909090909091
FRCH,2020-06-19T03:00:00Z,367.3000426272192,2020-06-18T08:00:00Z,64.95545454545454,32.47428571428571,72.05454545454545,18.07090909090909
FRCH,2020-06-19T03:15:00Z,367.6552161988511,2020-06-18T08:00:00Z,65.16454545454545,32.50714285714286,72.04545454545455,13.38090909090909
FRCH,2020-06-19T03:30:00Z,367.0945822395006,2020-06-18T08:00:00Z,64.92,32.51461538461538,72.05454545454545,13.471818181818183
FRCH,2020-06-19T03:45:00Z,366.7115350659733,2020-06-18T08:00:00Z,64.92181818181818,32.49714285714286,72.07272727272726,14.202727272727273
FRCH,2020-06-19T04:00:00Z,367.2721690253238,2020-06-18T08:00:00Z,64.80454545454545,32.51428571428571,72.07272727272726,13.711818181818181
FRCH,2020-06-19T04:15:00Z,362.9646841364156,2020-06-18T08:00:00Z,64.84727272727272,32.49214285714286,72.11818181818181,13.951818181818181
FRCH,2020-06-19T04:30:00Z,363.5253180957516,2020-06-18T08:00:00Z,64.67090909090909,32.485,72.13636363636364,15.12
FRCH,2020-06-19T04:45:00Z,365.00175958604086,2020-06-18T08:00:00Z,64.51545454545455,32.475,72.13636363636364,16.439090909090908
FRCH,2020-06-19T05:00:00Z,367.8328029846598,2020-06-18T08:00:00Z,64.47636363636364,32.475,72.14545454545454,15.513636363636364
FRCH,2020-06-19T05:15:00Z,365.00175958604086,2020-06-18T08:00:00Z,64.35181818181819,32.49,72.17272727272727,14.975454545454545
FRCH,2020-06-19T05:30:00Z,366.1509011066373,2020-06-18T08:00:00Z,64.15363636363637,32.45142857142857,72.21818181818182,15.455454545454545
FRCH,2020-06-19T05:45:00Z,367.4776294130279,2020-06-18T08:00:00Z,64.14090909090909,32.441428571428574,72.22727272727273,15.07909090909091
FRCH,2020-06-19T06:00:00Z,365.9733143208141,2020-06-18T08:00:00Z,64.15818181818182,32.42928571428571,72.27272727272727,13.576363636363636
FRCH,2020-06-19T06:15:00Z,366.7115350659733,2020-06-18T08:00:00Z,63.83181818181818,32.409285714285716,72.30909090909091,14.52
FRCH,2020-06-19T06:30:00Z,363.1422709222097,2020-06-18T08:00:00Z,63.86363636363636,32.432857142857145,72.32727272727273,15.996363636363636
FRCH,2020-06-19T06:45:00Z,368.010389770483,2020-06-18T08:00:00Z,63.626363636363635,32.38928571428571,72.31818181818181,13.593636363636364
FRCH,2020-06-19T07:00:00Z,366.9169954536919,2020-06-18T08:00:00Z,63.56818181818182,32.39928571428572,72.33636363636364,15.621818181818181
FRCH,2020-06-19T07:15:00Z,364.2914124428062,2020-06-18T08:00:00Z,63.39090909090909,32.38285714285714,72.33636363636364,14.633636363636365
FRCH,2020-06-19T07:30:00Z,365.0296331879654,2020-06-18T08:00:00Z,63.24,32.39714285714286,72.37272727272727,15.498181818181818
FRCH,2020-06-19T07:45:00Z,365.5902671472868,2020-06-18T08:00:00Z,63.33,32.34928571428571,72.38181818181819,14.58
FRCH,2020-06-19T08:00:00Z,365.2072199737595,2020-06-19T08:00:00Z,63.11545454545455,32.365,72.44545454545455,14.746363636363636
FRCH,2020-06-19T08:15:00Z,364.82417280021764,2020-06-19T08:00:00Z,63.24090909090909,32.364285714285714,72.47272727272727,13.145454545454545
FRCH,2020-06-19T08:30:00Z,368.5988973317144,2020-06-19T08:00:00Z,63.197272727272725,32.39928571428571,72.5,14.57090909090909
FRCH,2020-06-19T08:45:00Z,367.0945822395006,2020-06-19T08:00:00Z,63.00090909090909,32.369285714285716,72.56363636363636,15.17
FRCH,2020-06-19T09:00:00Z,365.94544071890414,2020-06-19T08:00:00Z,63.06090909090909,32.39,72.6,13.557272727272727
FRCH,2020-06-19T09:15:00Z,366.1509011066373,2020-06-19T08:00:00Z,62.915454545454544,32.37714285714286,72.66363636363636,14.724545454545455
FRCH,2020-06-19T09:30:00Z,369.74803885231086,2020-06-19T08:00:00Z,62.722727272727276,32.377857142857145,72.68181818181819,14.64090909090909
FRCH,2020-06-19T09:45:00Z,366.328487892446,2020-06-19T08:00:00Z,62.80090909090909,32.38928571428571,72.72727272727273,14.317272727272726
FRCH,2020-06-19T10:00:00Z,368.3934369440103,2020-06-19T08:00:00Z,62.61454545454546,32.371428571428574,72.78181818181818,16.87818181818182
FRCH,2020-06-19T10:15:00Z,369.72016525038634,2020-06-19T08:00:00Z,62.68090909090909,32.39357142857143,72.82727272727273,14.628181818181819
FRCH,2020-06-19T10:30:00Z,371.046893556806,2020-06-19T08:00:00Z,62.802727272727275,32.34285714285714,72.87272727272727,14.41
FRCH,2020-06-19T10:45:00Z,369.72016525038634,2020-06-19T08:00:00Z,62.39,32.347857142857144,72.91818181818182,14.290909090909091
FRCH,2020-06-19T11:00:00Z,369.72016525038634,2020-06-19T08:00:00Z,62.582727272727276,32.36071428571429,72.95454545454545,13.616363636363637
FRCH,2020-06-19T11:15:00Z,371.8129879038752,2020-06-19T08:00:00Z,62.417272727272724,32.32142857142857,73.01818181818182,24.38
FRCH,2020-06-19T11:30:00Z,374.99920487408235,2020-06-19T08:00:00Z,62.46363636363636,32.305,73.05454545454545,14.948181818181817
FRCH,2020-06-19T11:45:00Z,372.9621294244571,2020-06-19T08:00:00Z,62.43909090909091,32.27857142857143,73.1,15.608181818181817
FRCH,2020-06-19T12:00:00Z,374.99920487408235,2020-06-19T08:00:00Z,62.46,32.24785714285714,73.14545454545454,15.129999999999999
FRCH,2020-06-19T12:15:00Z,376.14834639469336,2020-06-19T08:00:00Z,62.442727272727275,32.237857142857145,73.17272727272727,13.997272727272728
FRCH,2020-06-19T12:30:00Z,379.36243696682504,2020-06-19T08:00:00Z,62.375454545454545,32.222857142857144,73.21818181818182,16.89727272727273
FRCH,2020-06-19T12:45:00Z,379.0072633952077,2020-06-19T08:00:00Z,62.376363636363635,32.20214285714286,73.24545454545455,15.643636363636364
FRCH,2020-06-19T13:00:00Z,382.93170111060317,2020-06-19T08:00:00Z,62.40272727272727,32.192142857142855,73.2909090909091,14.231818181818182
FRCH,2020-06-19T13:15:00Z,382.7541143247945,2020-06-19T08:00:00Z,62.46454545454545,32.14857142857143,73.35454545454546,15.5
FRCH,2020-06-19T13:30:00Z,386.91188602981856,2020-06-19T08:00:00Z,62.35090909090909,32.16142857142857,73.38181818181819,14.01
FRCH,2020-06-19T13:45:00Z,389.154421867177,2020-06-19T08:00:00Z,62.24636363636364,32.11642857142857,73.42727272727274,15.569090909090908
FRCH,2020-06-19T14:00:00Z,391.06965773482807,2020-06-19T08:00:00Z,62.015454545454546,32.107142857142854,73.47272727272727,15.940909090909091
FRCH,2020-06-19T14:15:00Z,393.13460678637784,2020-06-19T08:00:00Z,62.234545454545454,32.03,73.51818181818182,14.88090909090909
FRCH,2020-06-19T14:30:00Z,396.703870930156,2020-06-19T08:00:00Z,62.20181818181818,31.89,73.56363636363636,14.578181818181818
FRCH,2020-06-19T14:45:00Z,396.1711105727154,2020-06-19T08:00:00Z,62.25363636363636,31.925,73.6,13.848181818181818
FRCH,2020-06-19T15:00:00Z,399.91796150228765,2020-06-19T08:00:00Z,62.18,31.95357142857143,73.66363636363636,14.921818181818182
FRCH,2020-06-19T15:15:00Z,399.179740757143,2020-06-19T08:00:00Z,62.337272727272726,31.924285714285713,73.68181818181819,14.651818181818182
FRCH,2020-06-19T15:30:00Z,404.0757332073117,2020-06-19T08:00:00Z,62.336363636363636,31.910714285714285,73.71818181818182,13.18909090909091
FRCH,2020-06-19T15:45:00Z,405.78550868724415,2020-06-19T08:00:00Z,62.38363636363636,31.84642857142857,73.73636363636363,13.804545454545455
FRCH,2020-06-19T16:00:00Z,405.7576350853342,2020-06-19T08:00:00Z,62.46363636363636,31.852857142857143,73.76363636363637,13.463636363636363
FRCH,2020-06-19T16:15:00Z,408.6165520858631,2020-06-19T08:00:00Z,62.447272727272725,31.794999999999998,73.74545454545455,14.64
FRCH,2020-06-19T16:30:00Z,405.6079219014209,2020-06-19T08:00:00Z,62.56272727272727,31.75642857142857,73.77272727272727,15.47090909090909
FRCH,2020-06-19T16:45:00Z,410.5039143516042,2020-06-19T08:00:00Z,62.628181818181815,31.732142857142858,73.77272727272727,13.937272727272727
FRCH,2020-06-19T17:00:00Z,413.3349577502231,2020-06-19T08:00:00Z,62.72,31.679285714285715,73.77272727272727,13.73
FRCH,2020-06-19T17:15:00Z,413.3349577502231,2020-06-19T08:00:00Z,62.67363636363636,31.69,73.76363636363637,12.257272727272728
FRCH,2020-06-19T17:30:00Z,416.13812754691753,2020-06-19T08:00:00Z,62.75454545454545,31.627142857142857,73.76363636363637,14.084545454545454
FRCH,2020-06-19T17:45:00Z,418.2309502003918,2020-06-19T08:00:00Z,62.66,31.612857142857145,73.74545454545455,14.649090909090908
FRCH,2020-06-19T18:00:00Z,416.3714615365607,2020-06-19T08:00:00Z,62.664545454545454,31.56357142857143,73.72727272727273,16.354545454545455
FRCH,2020-06-19T18:15:00Z,419.7631388945156,2020-06-19T08:00:00Z,62.50363636363637,31.52,73.70909090909092,14.255454545454546
FRCH,2020-06-19T18:30:00Z,422.005674731874,2020-06-19T08:00:00Z,62.473636363636366,31.490714285714287,73.70909090909092,14.567272727272726
FRCH,2020-06-19T18:45:00Z,424.6591313446843,2020-06-19T08:00:00Z,62.32909090909091,31.47,73.7,14.277272727272727
FRCH,2020-06-19T19:00:00Z,425.3973520897998,2020-06-19T08:00:00Z,62.47,31.435,73.68181818181819,13.766363636363636
FRCH,2020-06-19T19:15:00Z,425.21976530402026,2020-06-19T08:00:00Z,62.592727272727274,31.415714285714284,73.66363636363636,15.044545454545455
FRCH,2020-06-19T19:30:00Z,430.1157577542035,2020-06-19T08:00:00Z,62.68,31.404285714285713,73.65454545454546,14.953636363636363
FRCH,2020-06-19T19:45:00Z,431.6200728463882,2020-06-19T08:00:00Z,62.76818181818182,31.392142857142858,73.66363636363636,14.933636363636364
FRCH,2020-06-19T20:00:00Z,433.12438793861656,2020-06-19T08:00:00Z,62.77272727272727,31.352857142857143,73.66363636363636,13.864545454545455
FRCH,2020-06-19T20:15:00Z,434.6565766327258,2020-06-19T08:00:00Z,62.76090909090909,31.367857142857144,73.64545454545454,14.64090909090909
FRCH,2020-06-19T20:30:00Z,435.0396238062676,2020-06-19T08:00:00Z,62.89090909090909,31.354285714285716,73.67272727272727,20.521818181818183
FRCH,2020-06-19T20:45:00Z,438.04825399069523,2020-06-19T08:00:00Z,62.95454545454545,31.33142857142857,73.66363636363636,14.167272727272726
FRCH,2020-06-19T21:00:00Z,441.23447096091695,2020-06-19T08:00:00Z,62.92818181818182,31.357857142857142,73.64545454545454,13.115454545454545
FRCH,2020-06-19T21:15:00Z,441.08475777701824,2020-06-19T08:00:00Z,62.93909090909091,31.349285714285713,73.63636363636364,13.02
