"Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"FRCH",2019-04-30 21:30:00,165.106454801384,2019-05-01,33.7245454545455,NA,107.372727272727,9.84363636363636
"FRCH",2019-04-30 21:45:00,164.732681843278,2019-05-01,33.7781818181818,NA,107.5,10.2454545454545
"FRCH",2019-04-30 22:00:00,166.122272228291,2019-05-01,33.9854545454545,NA,107.563636363636,11.4818181818182
"FRCH",2019-04-30 22:15:00,167.003953899851,2019-05-01,33.7636363636364,NA,107.563636363636,11.3945454545455
"FRCH",2019-04-30 22:30:00,164.612863241899,2019-05-01,33.8418181818182,NA,107.563636363636,10.7454545454545
"FRCH",2019-04-30 22:45:00,166.002453626912,2019-05-01,34.1827272727273,NA,107.627272727273,11.7354545454545
"FRCH",2019-04-30 23:00:00,165.240590556732,2019-05-01,34.2818181818182,NA,107.681818181818,10.4372727272727
"FRCH",2019-04-30 23:15:00,165.868317871564,2019-05-01,34.4781818181818,NA,107.736363636364,10.6363636363636
"FRCH",2019-04-30 23:30:00,165.120771955352,2019-05-01,34.3436363636364,NA,107.663636363636,11.1272727272727
"FRCH",2019-04-30 23:45:00,164.358908885172,2019-05-01,34.3845454545455,NA,107.590909090909,10.9072727272727
"FRCH",2019-05-01 00:00:00,166.630180941745,2019-05-01,34.4563636363636,NA,107.536363636364,11.3309090909091
"FRCH",2019-05-01 00:15:00,166.376226585018,2019-05-01,34.4663636363636,NA,107.445454545455,10.2736363636364
"FRCH",2019-05-01 00:30:00,165.240590556732,2019-05-01,34.5054545454545,NA,107.390909090909,10.9945454545455
"FRCH",2019-05-01 00:45:00,166.884135298472,2019-05-01,34.5572727272727,NA,107.345454545455,11.1990909090909
"FRCH",2019-05-01 01:00:00,169.529180313151,2019-05-01,34.6518181818182,NA,107.263636363636,9.81818181818182
"FRCH",2019-05-01 01:15:00,169.783134669877,2019-05-01,34.6072727272727,NA,107.218181818182,9.67545454545455
"FRCH",2019-05-01 01:30:00,165.748499270185,2019-05-01,34.6972727272727,NA,107.109090909091,9.43727272727273
"FRCH",2019-05-01 01:45:00,169.409361711771,2019-05-01,34.7272727272727,NA,106.954545454545,9.95545454545455
"FRCH",2019-05-01 02:00:00,168.019771326758,2019-05-01,34.54,NA,106.763636363636,11.1418181818182
"FRCH",2019-05-01 02:15:00,162.475726940673,2019-05-01,34.4945454545455,NA,106.554545454545,9.97636363636364
"FRCH",2019-05-01 02:30:00,163.477227213612,2019-05-01,34.5590909090909,NA,106.363636363636,9.92363636363636
"FRCH",2019-05-01 02:45:00,163.477227213612,2019-05-01,34.5190909090909,NA,106.127272727273,9.88
"FRCH",2019-05-01 03:00:00,161.205955157039,2019-05-01,34.6990909090909,NA,105.918181818182,9.33
"FRCH",2019-05-01 03:15:00,160.32427348548,2019-05-01,34.8136363636364,NA,105.654545454545,8.81454545454545
"FRCH",2019-05-01 03:30:00,160.578227842206,2019-05-01,34.8418181818182,NA,105.418181818182,9.32363636363636
"FRCH",2019-05-01 03:45:00,157.171319757347,2019-05-01,34.8827272727273,NA,105.163636363636,8.69818181818182
"FRCH",2019-05-01 04:00:00,156.91736540062,2019-05-01,34.9518181818182,NA,104.845454545455,8.47
"FRCH",2019-05-01 04:15:00,154.780229099395,2019-05-01,34.8981818181818,NA,104.545454545455,8.69909090909091
"FRCH",2019-05-01 04:30:00,147.846594328297,2019-05-01,34.9290909090909,NA,104.181818181818,10.6663636363636
"FRCH",2019-05-01 04:45:00,156.15550233044,2019-05-01,33.5890909090909,NA,103.663636363636,14.2736363636364
"FRCH",2019-05-01 05:00:00,153.002548602307,2019-05-01,34.0872727272727,NA,103.154545454545,12.4054545454545
"FRCH",2019-05-01 05:15:00,156.021366575092,2019-05-01,33.8945454545455,NA,102.836363636364,13.48
"FRCH",2019-05-01 05:30:00,158.546592988392,2019-05-01,34.2690909090909,NA,102.563636363636,10.5790909090909
"FRCH",2019-05-01 05:45:00,149.729776272795,2019-05-01,34.21,NA,102.281818181818,10.0254545454545
"FRCH",2019-05-01 06:00:00,162.207455429978,2019-05-01,33.8754545454545,NA,101.890909090909,10.2836363636364
"FRCH",2019-05-01 06:15:00,164.224773129824,2019-05-01,34.0454545454545,NA,101.572727272727,9.07363636363636
"FRCH",2019-05-01 06:30:00,162.715364143432,2019-05-01,33.6372727272727,NA,101.181818181818,9.49
"FRCH",2019-05-01 06:45:00,166.749999543124,2019-05-01,32.6390909090909,NA,100.872727272727,13.9236363636364
"FRCH",2019-05-01 07:00:00,166.376226585018,2019-05-01,33.24,NA,100.554545454545,9.61090909090909
"FRCH",2019-05-01 07:15:00,163.731181570339,2019-05-01,32.7318181818182,NA,100.318181818182,11.1381818181818
"FRCH",2019-05-01 07:30:00,163.357408612233,2019-05-01,30.5472727272727,NA,100.054545454545,22.2572727272727
"FRCH",2019-05-01 07:45:00,164.612863241899,2019-05-01,32.0836363636364,NA,99.7545454545455,12.12
"FRCH",2019-05-01 08:00:00,163.477227213612,2019-05-01,32.1218181818182,NA,99.5636363636364,11.2009090909091
"FRCH",2019-05-01 08:15:00,164.612863241899,2019-05-01,32.0736363636364,NA,99.4636363636364,11.4045454545455
"FRCH",2019-05-01 08:30:00,166.749999543124,2019-05-01,31.9709090909091,NA,99.2727272727273,13.81
"FRCH",2019-05-01 08:45:00,167.003953899851,2019-05-01,30.8181818181818,NA,98.7545454545455,14.5609090909091
"FRCH",2019-05-01 09:00:00,167.003953899851,2019-05-01,31.2563636363636,NA,98.7272727272727,11.6963636363636
"FRCH",2019-05-01 09:15:00,171.29254365627,2019-05-01,31.8390909090909,NA,98.8181818181818,11.0954545454545
"FRCH",2019-05-01 09:30:00,171.800452369724,2019-05-01,32.2109090909091,NA,98.7454545454545,11.6536363636364
"FRCH",2019-05-01 09:45:00,171.546498012997,2019-05-01,32.89,NA,98.5909090909091,11.7554545454545
"FRCH",2019-05-01 10:00:00,174.953406097856,2019-05-01,34.2827272727273,NA,98.5181818181818,11.4590909090909
"FRCH",2019-05-01 10:15:00,173.697951468191,2019-05-01,35.4054545454545,NA,98.6727272727273,12.9745454545455
"FRCH",2019-05-01 10:30:00,170.425179138679,2019-05-01,35.5154545454545,NA,99.0545454545454,11.9072727272727
"FRCH",2019-05-01 10:45:00,170.171224781952,2019-05-01,34.6109090909091,NA,99.3727272727273,11.1072727272727
"FRCH",2019-05-01 11:00:00,172.682134041283,2019-05-01,33.2118181818182,NA,99.6545454545455,12.2209090909091
"FRCH",2019-05-01 11:15:00,174.699451741129,2019-05-01,32.2890909090909,NA,99.7,13.2490909090909
"FRCH",2019-05-01 11:30:00,172.93608839801,2019-05-01,31.4536363636364,NA,99.5636363636364,12.7090909090909
"FRCH",2019-05-01 11:45:00,172.562315439904,2019-05-01,30.9972727272727,NA,99.3636363636364,15.9663636363636
"FRCH",2019-05-01 12:00:00,171.934588125071,2019-05-01,30.6854545454545,NA,99.2,16.7645454545455
"FRCH",2019-05-01 12:15:00,174.325678783023,2019-05-01,29.9318181818182,NA,98.9454545454546,16.4645454545455
"FRCH",2019-05-01 12:30:00,169.663316068498,2019-05-01,29.8981818181818,NA,98.9727272727273,18.7009090909091
"FRCH",2019-05-01 12:45:00,168.66181579556,2019-05-01,29.8581818181818,NA,99.0545454545454,16.0827272727273
"FRCH",2019-05-01 13:00:00,165.508862067427,2019-05-01,29.9054545454545,NA,99.2727272727273,17.0490909090909
"FRCH",2019-05-01 13:15:00,166.510362340366,2019-05-01,29.9290909090909,NA,99.5363636363636,17.0590909090909
"FRCH",2019-05-01 13:30:00,169.021271599697,2019-05-01,30.0681818181818,NA,99.8363636363636,16.5981818181818
"FRCH",2019-05-01 13:45:00,170.276726229363,2019-05-01,30.2,NA,100.081818181818,14.62
"FRCH",2019-05-01 14:00:00,167.257908256578,2019-05-01,30.5790909090909,NA,100.463636363636,12.8927272727273
"FRCH",2019-05-01 14:15:00,168.273725683485,2019-05-01,30.5027272727273,NA,100.763636363636,13.1909090909091
"FRCH",2019-05-01 14:30:00,170.037089026604,2019-05-01,29.9809090909091,NA,100.663636363636,19.1390909090909
"FRCH",2019-05-01 14:45:00,173.055906999389,2019-05-01,30.1790909090909,NA,100.7,16.7518181818182
"FRCH",2019-05-01 15:00:00,171.800452369724,2019-05-01,30.5809090909091,NA,101.063636363636,14.8427272727273
"FRCH",2019-05-01 15:15:00,173.190042754737,2019-05-01,30.7909090909091,NA,101.409090909091,15.05
"FRCH",2019-05-01 15:30:00,171.052906453512,2019-05-01,30.9054545454545,NA,101.590909090909,14.5672727272727
"FRCH",2019-05-01 15:45:00,169.035588753666,2019-05-01,31.01,NA,101.772727272727,12.5854545454545
"FRCH",2019-05-01 16:00:00,163.745498724308,2019-05-02,31.5481818181818,NA,102.227272727273,13.4209090909091
"FRCH",2019-05-01 16:15:00,160.712363597554,2019-05-02,32.0736363636364,NA,102.609090909091,13.2481818181818
"FRCH",2019-05-01 16:30:00,161.96781822722,2019-05-02,32.2818181818182,NA,102.963636363636,12.3036363636364
"FRCH",2019-05-01 16:45:00,160.444092086859,2019-05-02,32.1627272727273,NA,103.1,12.7990909090909
"FRCH",2019-05-01 17:00:00,162.207455429978,2019-05-02,32.4418181818182,NA,103.263636363636,14.0545454545455
"FRCH",2019-05-01 17:15:00,163.089137101538,2019-05-02,32.6090909090909,NA,103.536363636364,13.3390909090909
"FRCH",2019-05-01 17:30:00,163.851000171718,2019-05-02,32.5645454545455,NA,103.681818181818,13.5518181818182
"FRCH",2019-05-01 17:45:00,165.494544913458,2019-05-02,32.6336363636364,NA,103.863636363636,11.4327272727273
"FRCH",2019-05-01 18:00:00,163.731181570339,2019-05-02,32.9690909090909,NA,104.127272727273,12.0363636363636
"FRCH",2019-05-01 18:15:00,164.358908885172,2019-05-02,32.96,NA,104.272727272727,12.6718181818182
