"","Site","DateTime","MeanDischarge","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"46","FRCH",2020-06-11 17:45:00,430.881852101258,2020-06-11,NA,34.3485714285714,NA,NA
"47","FRCH",2020-06-11 18:00:00,429.938170968366,2020-06-11,NA,34.3592857142857,NA,NA
"48","FRCH",2020-06-11 18:15:00,431.44248606058,2020-06-11,NA,34.38,NA,NA
"49","FRCH",2020-06-11 18:30:00,430.526678529626,2020-06-11,NA,34.3964285714286,NA,NA
"50","FRCH",2020-06-11 18:45:00,433.712895499862,2020-06-11,NA,34.4092857142857,NA,NA
"51","FRCH",2020-06-11 19:00:00,434.273529459213,2020-06-11,NA,34.4214285714286,NA,NA
"52","FRCH",2020-06-11 19:15:00,434.095942673375,2020-06-11,NA,34.4178571428571,NA,NA
"53","FRCH",2020-06-11 19:30:00,434.862037020444,2020-06-11,NA,34.4428571428571,NA,NA
"54","FRCH",2020-06-11 19:45:00,438.048253990695,2020-06-11,NA,34.4542857142857,NA,NA
"55","FRCH",2020-06-11 20:00:00,438.048253990695,2020-06-11,NA,34.4842857142857,NA,NA
"56","FRCH",2020-06-11 20:15:00,439.374982297086,2020-06-11,NA,34.4842857142857,NA,NA
"57","FRCH",2020-06-11 20:30:00,440.701710603491,2020-06-11,-3.344,34.5057142857143,-0.16,3.325
"58","FRCH",2020-06-11 20:45:00,440.346537031874,2020-06-11,-3.49545454545455,34.5071428571429,-0.154545454545455,3.13181818181818
"59","FRCH",2020-06-11 21:00:00,441.262344562841,2020-06-11,-3.32545454545455,34.4935714285714,-0.154545454545455,3.12545454545455
"60","FRCH",2020-06-11 21:15:00,440.524123817682,2020-06-11,-3.41272727272727,34.5264285714286,-0.154545454545455,3.09545454545455
"61","FRCH",2020-06-11 21:30:00,440.90717099121,2020-06-11,-3.38727272727273,34.5364285714286,-0.136363636363636,3.05
"62","FRCH",2020-06-11 21:45:00,441.645391736369,2020-06-11,46.9381818181818,34.5621428571429,43.2545454545455,14.5036363636364
"63","FRCH",2020-06-11 22:00:00,443.355167216301,2020-06-11,46.8336363636364,34.555,43.4181818181818,12.8427272727273
"64","FRCH",2020-06-11 22:15:00,442.411486083438,2020-06-11,46.7118181818182,34.5457142857143,43.5545454545455,13.5709090909091
"65","FRCH",2020-06-11 22:30:00,443.915801175637,2020-06-11,46.5490909090909,34.5121428571429,43.6454545454545,13.6572727272727
"66","FRCH",2020-06-11 22:45:00,446.746844574256,2020-06-11,46.4736363636364,34.5178571428571,43.6636363636364,13.8872727272727
"67","FRCH",2020-06-11 23:00:00,445.803163441378,2020-06-11,46.3209090909091,34.5192857142857,43.6636363636364,13.8881818181818
"68","FRCH",2020-06-11 23:15:00,448.045699278737,2020-06-11,46.2136363636364,34.5185714285714,43.7272727272727,13.24
"69","FRCH",2020-06-11 23:30:00,445.62557665557,2020-06-11,46.07,34.53,43.7363636363636,13.1227272727273
"70","FRCH",2020-06-11 23:45:00,445.62557665557,2020-06-11,46.1272727272727,34.535,43.7454545454545,14.8381818181818
"71","FRCH",2020-06-12 00:00:00,449.017254013539,2020-06-12,46.0009090909091,34.52,43.7636363636364,13.1481818181818
"72","FRCH",2020-06-12 00:15:00,446.774718176166,2020-06-12,46.0018181818182,34.4935714285714,43.7727272727273,12.94
"73","FRCH",2020-06-12 00:30:00,446.746844574256,2020-06-12,45.9954545454545,34.5178571428571,43.7909090909091,13.6627272727273
"74","FRCH",2020-06-12 00:45:00,445.831037043288,2020-06-12,45.9063636363636,34.49,43.7818181818182,13.4190909090909
"75","FRCH",2020-06-12 01:00:00,444.887355910425,2020-06-12,45.9945454545455,34.4828571428571,43.7818181818182,13.4945454545455
"76","FRCH",2020-06-12 01:15:00,444.504308736898,2020-06-12,45.9027272727273,34.4571428571429,43.7727272727273,13.7809090909091
"77","FRCH",2020-06-12 01:30:00,443.56062760402,2020-06-12,45.7809090909091,34.4557142857143,43.7727272727273,12.8863636363636
"78","FRCH",2020-06-12 01:45:00,442.233899297615,2020-06-12,45.8590909090909,34.4285714285714,43.7727272727273,13.3645454545455
"79","FRCH",2020-06-12 02:00:00,441.673265338279,2020-06-12,45.8327272727273,34.4235714285714,43.7636363636364,14.9863636363636
"80","FRCH",2020-06-12 02:15:00,440.346537031874,2020-06-12,45.7372727272727,34.3971428571429,43.7545454545455,13.5218181818182
"81","FRCH",2020-06-12 02:30:00,439.785903072523,2020-06-12,45.7527272727273,34.4114285714286,43.7454545454545,14.23
"82","FRCH",2020-06-12 02:45:00,439.963489858346,2020-06-12,45.7609090909091,34.3771428571429,43.7545454545455,13.6581818181818
"83","FRCH",2020-06-12 03:00:00,439.963489858346,2020-06-12,45.7509090909091,34.3835714285714,43.7363636363636,13.89
"84","FRCH",2020-06-12 03:15:00,439.580442684819,2020-06-12,45.7781818181818,34.3914285714286,43.7454545454545,14.3481818181818
"85","FRCH",2020-06-12 03:30:00,438.253714378399,2020-06-12,45.8045454545455,34.3642857142857,43.7454545454545,13.4972727272727
"86","FRCH",2020-06-12 03:45:00,439.197395511277,2020-06-12,45.8472727272727,34.3492857142857,43.7454545454545,14.0263636363636
"87","FRCH",2020-06-12 04:00:00,440.346537031874,2020-06-12,45.7345454545455,34.36,43.7454545454545,14.1536363636364
"88","FRCH",2020-06-12 04:15:00,441.084757777018,2020-06-12,45.8372727272727,34.3485714285714,43.7272727272727,14.9881818181818
"89","FRCH",2020-06-12 04:30:00,439.580442684819,2020-06-12,45.8909090909091,34.4057142857143,43.7,13.7345454545455
"90","FRCH",2020-06-12 04:45:00,439.758029470613,2020-06-12,45.8727272727273,34.4092857142857,43.6909090909091,13.9172727272727
"91","FRCH",2020-06-12 05:00:00,438.842221939674,2020-06-12,45.7954545454545,34.3642857142857,43.6727272727273,14.6390909090909
"92","FRCH",2020-06-12 05:15:00,437.720954020988,2020-06-12,45.8218181818182,34.3257142857143,43.6727272727273,14.6236363636364
"93","FRCH",2020-06-12 05:30:00,438.842221939674,2020-06-12,45.8836363636364,34.3092857142857,43.7,14.8245454545455
"94","FRCH",2020-06-12 05:45:00,436.7493992862,2020-06-12,46.0027272727273,34.2921428571429,43.7,13.3572727272727
"95","FRCH",2020-06-12 06:00:00,435.272957795882,2020-06-12,45.9563636363636,34.2414285714286,43.6909090909091,14.8981818181818
"96","FRCH",2020-06-12 06:15:00,434.301403061108,2020-06-12,45.98,34.2871428571429,43.6818181818182,14.8163636363636
"97","FRCH",2020-06-12 06:30:00,432.414040795367,2020-06-12,45.9036363636364,34.2757142857143,43.6909090909091,14.55
"98","FRCH",2020-06-12 06:45:00,431.881280437941,2020-06-12,45.9272727272727,34.2607142857143,43.6727272727273,17.2445454545455
"99","FRCH",2020-06-12 07:00:00,431.853406836017,2020-06-12,45.8154545454545,34.245,43.6818181818182,15.0363636363636
"100","FRCH",2020-06-12 07:15:00,430.526678529626,2020-06-12,45.9709090909091,34.2557142857143,43.6818181818182,15.0254545454545
"101","FRCH",2020-06-12 07:30:00,429.788457784482,2020-06-12,45.8563636363636,34.2557142857143,43.6909090909091,14.9081818181818
"102","FRCH",2020-06-12 07:45:00,430.349091743818,2020-06-12,45.8936363636364,34.2578571428571,43.7090909090909,15.2336363636364
"103","FRCH",2020-06-12 08:00:00,427.90109551874,2020-06-12,45.9954545454545,34.2385714285714,43.7363636363636,15.6118181818182
"104","FRCH",2020-06-12 08:15:00,427.162874773581,2020-06-12,45.9,34.2314285714286,43.7181818181818,15.2181818181818
"105","FRCH",2020-06-12 08:30:00,428.078682304535,2020-06-12,45.8490909090909,34.2235714285714,43.7181818181818,14.8227272727273
"106","FRCH",2020-06-12 08:45:00,426.396780426527,2020-06-12,45.9336363636364,34.2285714285714,43.7181818181818,14.5790909090909
"107","FRCH",2020-06-12 09:00:00,425.630686079472,2020-06-12,45.9427272727273,34.185,43.7,16.1881818181818
"108","FRCH",2020-06-12 09:15:00,424.864591732403,2020-06-12,45.9236363636364,34.2092857142857,43.7363636363636,15.2709090909091
"109","FRCH",2020-06-12 09:30:00,425.425225691753,2020-06-12,45.9727272727273,34.1892857142857,43.7181818181818,15.7554545454545
"110","FRCH",2020-06-12 09:45:00,422.416595507311,2020-06-12,45.9890909090909,34.2157142857143,43.7272727272727,14.9490909090909
"111","FRCH",2020-06-12 10:00:00,421.678374762167,2020-06-12,46.0063636363636,34.1892857142857,43.7272727272727,15.0036363636364
"112","FRCH",2020-06-12 10:15:00,422.239008721503,2020-06-12,45.9581818181818,34.1764285714286,43.7090909090909,16.8736363636364
"113","FRCH",2020-06-12 10:30:00,421.678374762167,2020-06-12,45.97,34.2007142857143,43.7181818181818,16.3745454545455
"114","FRCH",2020-06-12 10:45:00,420.734693629289,2020-06-12,46.0109090909091,34.2235714285714,43.7,16.3763636363636
"115","FRCH",2020-06-12 11:00:00,419.791012496411,2020-06-12,46.0754545454545,34.255,43.6727272727273,15.4318181818182
"116","FRCH",2020-06-12 11:15:00,416.959969097821,2020-06-12,46.0436363636364,34.2585714285714,43.6818181818182,16.0827272727273
"117","FRCH",2020-06-12 11:30:00,420.529233241585,2020-06-12,46.1,34.2421428571429,43.6727272727273,15.3963636363636
"118","FRCH",2020-06-12 11:45:00,416.193874750752,2020-06-12,46.1345454545455,34.2307142857143,43.6727272727273,36.6690909090909
"119","FRCH",2020-06-12 12:00:00,415.278067219784,2020-06-12,46.1554545454545,34.2192857142857,43.6636363636364,15.5190909090909
"120","FRCH",2020-06-12 12:15:00,415.633240791401,2020-06-12,46.1972727272727,34.2221428571429,43.6636363636364,16.0736363636364
"121","FRCH",2020-06-12 12:30:00,414.511972872715,2020-06-12,46.2509090909091,34.2128571428571,43.6636363636364,18.4281818181818
"122","FRCH",2020-06-12 12:45:00,414.689559658538,2020-06-12,46.3063636363636,34.215,43.6636363636364,15.5536363636364
"123","FRCH",2020-06-12 13:00:00,414.306512485011,2020-06-12,46.3427272727273,34.2407142857143,43.6727272727273,15.1927272727273
"124","FRCH",2020-06-12 13:15:00,412.419150219255,2020-06-12,46.3236363636364,34.2378571428571,43.6545454545455,13.7463636363636
"125","FRCH",2020-06-12 13:30:00,412.391276617345,2020-06-12,46.4054545454545,34.2135714285714,43.6454545454545,17.5618181818182
"126","FRCH",2020-06-12 13:45:00,412.979784178591,2020-06-12,46.4054545454545,34.2221428571429,43.6454545454545,14.7045454545455
"127","FRCH",2020-06-12 14:00:00,412.391276617345,2020-06-12,46.48,34.215,43.6454545454545,15.2254545454545
"128","FRCH",2020-06-12 14:15:00,417.642442639131,2020-06-12,46.5709090909091,34.2157142857143,43.6363636363636,15.2436363636364
"129","FRCH",2020-06-12 14:30:00,416.726635108178,2020-06-12,46.4818181818182,34.2414285714286,43.6363636363636,14.1627272727273
"130","FRCH",2020-06-12 14:45:00,416.371461536561,2020-06-12,46.5081818181818,34.2514285714286,43.5727272727273,14.9963636363636
"131","FRCH",2020-06-12 15:00:00,417.492729455233,2020-06-12,46.5054545454545,34.2871428571429,43.5727272727273,14.9
"132","FRCH",2020-06-12 15:15:00,415.455654005607,2020-06-12,46.5890909090909,34.2685714285714,43.5636363636364,15.5227272727273
"133","FRCH",2020-06-12 15:30:00,416.371461536561,2020-06-12,46.6727272727273,34.2678571428571,43.5454545454545,14.6381818181818
"134","FRCH",2020-06-12 15:45:00,416.754508710088,2020-06-12,46.6863636363636,34.2478571428571,43.5454545454545,14.8027272727273
"135","FRCH",2020-06-12 16:00:00,412.419150219255,2020-06-12,46.6763636363636,34.2664285714286,43.5545454545455,14.6227272727273
"136","FRCH",2020-06-12 16:15:00,412.44702382118,2020-06-12,46.71,34.3057142857143,43.5545454545455,14.4054545454545
"137","FRCH",2020-06-12 16:30:00,412.774323790887,2020-06-12,46.8236363636364,34.2885714285714,43.5636363636364,15.4272727272727
"138","FRCH",2020-06-12 16:45:00,412.596737005064,2020-06-12,46.6627272727273,34.3142857142857,43.5454545454545,15.5972727272727
"139","FRCH",2020-06-12 17:00:00,412.802197392797,2020-06-12,46.6609090909091,34.3257142857143,43.5454545454545,16.0654545454545
"140","FRCH",2020-06-12 17:15:00,409.793567208369,2020-06-12,46.4990909090909,34.3235714285714,43.5545454545455,14.2154545454545
"141","FRCH",2020-06-12 17:30:00,410.914835127056,2020-06-12,46.5472727272727,34.3364285714286,43.5545454545455,13.5863636363636
"142","FRCH",2020-06-12 17:45:00,409.76569360646,2020-06-12,46.6036363636364,34.3457142857143,43.5636363636364,14.1709090909091
"143","FRCH",2020-06-12 18:00:00,409.382646432932,2020-06-12,46.5381818181818,34.3521428571429,43.5636363636364,14.3281818181818
"144","FRCH",2020-06-12 18:15:00,408.822012473582,2020-06-12,46.5363636363636,34.3714285714286,43.5636363636364,15.9509090909091
"145","FRCH",2020-06-12 18:30:00,408.083791728423,2020-06-12,46.5136363636364,34.3707142857143,43.5727272727273,14.7045454545455
"146","FRCH",2020-06-12 18:45:00,406.934650207826,2020-06-12,46.4090909090909,34.3792857142857,43.5727272727273,13.3945454545455
"147","FRCH",2020-06-12 19:00:00,407.495284167177,2020-06-12,46.3927272727273,34.3978571428571,43.5727272727273,14.01
"148","FRCH",2020-06-12 19:15:00,408.822012473582,2020-06-12,46.3954545454545,34.4107142857143,43.5909090909091,13.0454545454545
"149","FRCH",2020-06-12 19:30:00,407.878331340718,2020-06-12,45.7390909090909,34.4007142857143,43.5727272727273,15.1981818181818
"150","FRCH",2020-06-12 19:45:00,407.878331340718,2020-06-12,44.8772727272727,34.4135714285714,43.4909090909091,20.5981818181818
"151","FRCH",2020-06-12 20:00:00,406.962523809751,2020-06-12,45.0290909090909,34.4285714285714,43.5272727272727,19.5054545454545
"152","FRCH",2020-06-12 20:15:00,408.438965300054,2020-06-12,45.1781818181818,34.4414285714286,43.5272727272727,17.29
"153","FRCH",2020-06-12 20:30:00,405.252748329818,2020-06-12,45.1681818181818,34.465,43.5545454545455,15.0590909090909
"154","FRCH",2020-06-12 20:45:00,404.692114370482,2020-06-12,45.0809090909091,34.4757142857143,43.5727272727273,14.7490909090909
"155","FRCH",2020-06-12 21:00:00,405.252748329818,2020-06-12,44.9054545454545,34.4657142857143,43.5727272727273,16.4654545454545
"156","FRCH",2020-06-12 21:15:00,403.570846451796,2020-06-12,44.9136363636364,34.2578571428571,43.6,13.5554545454545
"157","FRCH",2020-06-12 21:30:00,401.094976624794,2020-06-12,44.8490909090909,34.4421428571429,43.6090909090909,15.3772727272727
"158","FRCH",2020-06-12 21:45:00,400.179169093855,2020-06-12,44.7736363636364,34.4985714285714,43.6272727272727,26.9145454545455
"159","FRCH",2020-06-12 22:00:00,400.711929451267,2020-06-12,44.6909090909091,34.4485714285714,43.6363636363636,14.56
"160","FRCH",2020-06-12 22:15:00,401.094976624794,2020-06-12,44.6072727272727,34.4921428571429,43.6454545454545,13.7490909090909
"161","FRCH",2020-06-12 22:30:00,398.058472838471,2020-06-12,44.5636363636364,34.4628571428571,43.6545454545455,15.2036363636364
"162","FRCH",2020-06-12 22:45:00,400.506469063548,2020-06-12,44.5518181818182,34.4392857142857,43.6636363636364,14.3090909090909
"163","FRCH",2020-06-12 23:00:00,398.824567185526,2020-06-12,44.5427272727273,34.4721428571429,43.6727272727273,14.2745454545455
"164","FRCH",2020-06-12 23:15:00,398.26393322619,2020-06-12,44.4536363636364,34.4685714285714,43.6727272727273,13.9136363636364
"165","FRCH",2020-06-12 23:30:00,396.582031348153,2020-06-12,44.3709090909091,34.4778571428571,43.6636363636364,13.0863636363636
"166","FRCH",2020-06-12 23:45:00,395.638350215304,2020-06-12,44.3309090909091,34.4642857142857,43.6545454545455,12.8063636363636
"167","FRCH",2020-06-13 00:00:00,394.872255868235,2020-06-13,44.4254545454545,34.4728571428571,43.6454545454545,14.3127272727273
"168","FRCH",2020-06-13 00:15:00,394.872255868235,2020-06-13,44.2736363636364,34.4864285714286,43.6454545454545,13.2872727272727
"169","FRCH",2020-06-13 00:30:00,393.545527561815,2020-06-13,44.3018181818182,34.485,43.6363636363636,14.0527272727273
"170","FRCH",2020-06-13 00:45:00,392.80730681667,2020-06-13,44.3427272727273,34.4678571428571,43.6363636363636,13.3690909090909
"171","FRCH",2020-06-13 01:00:00,391.658165296074,2020-06-13,44.1981818181818,34.4771428571429,43.6090909090909,13.6127272727273
"172","FRCH",2020-06-13 01:15:00,391.097531336738,2020-06-13,44.2209090909091,34.4385714285714,43.6363636363636,13.2945454545455
"173","FRCH",2020-06-13 01:30:00,390.892070949019,2020-06-13,44.0718181818182,34.4228571428571,43.6272727272727,13.7309090909091
"174","FRCH",2020-06-13 01:45:00,390.331436989683,2020-06-13,44.1336363636364,34.4335714285714,43.6272727272727,13.4363636363636
"175","FRCH",2020-06-13 02:00:00,391.069657734828,2020-06-13,44.0736363636364,34.4307142857143,43.6363636363636,14.4890909090909
"176","FRCH",2020-06-13 02:15:00,389.565342642614,2020-06-13,44.0645454545455,34.4221428571429,43.6090909090909,13.7090909090909
"177","FRCH",2020-06-13 02:30:00,388.266487938134,2020-06-13,44.0590909090909,34.3957142857143,43.6181818181818,12.6027272727273
"178","FRCH",2020-06-13 02:45:00,387.705853978783,2020-06-13,44.0372727272727,34.385,43.5818181818182,13.25
"179","FRCH",2020-06-13 03:00:00,385.640904927233,2020-06-13,44.1009090909091,34.3842857142857,43.5727272727273,13.0045454545455
"180","FRCH",2020-06-13 03:15:00,384.874810580179,2020-06-13,44.1281818181818,34.3792857142857,43.5727272727273,13.7490909090909
"181","FRCH",2020-06-13 03:30:00,383.548082273774,2020-06-13,44.1818181818182,34.3578571428571,43.5636363636364,13.7372727272727
"182","FRCH",2020-06-13 03:45:00,383.903255845376,2020-06-13,44.0890909090909,34.3664285714286,43.5727272727273,13.3745454545455
"183","FRCH",2020-06-13 04:00:00,381.838306793841,2020-06-13,44.2009090909091,34.3328571428571,43.5727272727273,12.9763636363636
"184","FRCH",2020-06-13 04:15:00,380.894625660963,2020-06-13,44.11,34.3464285714286,43.5727272727273,13.5309090909091
"185","FRCH",2020-06-13 04:30:00,378.652089823619,2020-06-13,44.0609090909091,34.3192857142857,43.5818181818182,13.1990909090909
"186","FRCH",2020-06-13 04:45:00,379.773357742277,2020-06-13,44.0645454545455,34.2914285714286,43.5818181818182,13.1163636363636
"187","FRCH",2020-06-13 05:00:00,376.204093598513,2020-06-13,44.1127272727273,34.3064285714286,43.5727272727273,13.7718181818182
"188","FRCH",2020-06-13 05:15:00,375.082825679827,2020-06-13,44.1418181818182,34.3035714285714,43.5727272727273,13.1845454545455
"189","FRCH",2020-06-13 05:30:00,372.812416240558,2020-06-13,44.0927272727273,34.29,43.5636363636364,13.5036363636364
"190","FRCH",2020-06-13 05:45:00,369.803786056131,2020-06-13,44.0818181818182,34.2707142857143,43.5545454545455,13.4481818181818
"191","FRCH",2020-06-13 06:00:00,369.392865280679,2020-06-13,43.7127272727273,34.2657142857143,43.5181818181818,14.9190909090909
"192","FRCH",2020-06-13 06:15:00,366.206648310472,2020-06-13,43.7809090909091,34.2707142857143,43.5272727272727,14.9745454545455
"193","FRCH",2020-06-13 06:30:00,364.702333218243,2020-06-13,43.7972727272727,34.2214285714286,43.5363636363636,13.7354545454545
"194","FRCH",2020-06-13 06:45:00,361.871289819639,2020-06-13,43.8690909090909,34.2514285714286,43.5545454545455,14.8736363636364
"195","FRCH",2020-06-13 07:00:00,358.096565288142,2020-06-13,44.0018181818182,34.2614285714286,43.5636363636364,15.2245454545455
"196","FRCH",2020-06-13 07:15:00,356.769836981737,2020-06-13,43.98,34.2635714285714,43.5636363636364,13.8672727272727
"197","FRCH",2020-06-13 07:30:00,353.378159623797,2020-06-13,43.9490909090909,34.2678571428571,43.5636363636364,14.2518181818182
"198","FRCH",2020-06-13 07:45:00,349.6034350923,2020-06-13,43.9563636363636,34.2114285714286,43.5727272727273,14.8954545454545
"199","FRCH",2020-06-13 08:00:00,349.397974704581,2020-06-13,43.9427272727273,34.22,43.5818181818182,15.9381818181818
"200","FRCH",2020-06-13 08:15:00,347.510612438826,2020-06-13,43.9145454545455,34.1892857142857,43.6,15.4518181818182
"201","FRCH",2020-06-13 08:30:00,359.461512370777,2020-06-13,43.9254545454545,34.2007142857143,43.5818181818182,14.7172727272727
"202","FRCH",2020-06-13 08:45:00,359.433638768882,2020-06-13,43.9554545454545,34.1521428571429,43.6,14.9736363636364
"203","FRCH",2020-06-13 09:00:00,361.881634993973,2020-06-13,44.0009090909091,34.1485714285714,43.6181818181818,20.4472727272727
"204","FRCH",2020-06-13 09:15:00,368.776484117538,2020-06-13,43.9690909090909,34.1592857142857,43.6181818181818,14.27
"205","FRCH",2020-06-13 09:30:00,368.626770933624,2020-06-13,44.0945454545455,34.1371428571429,43.6454545454545,13.9645454545455
"206","FRCH",2020-06-13 09:45:00,369.009818107166,2020-06-13,44.1136363636364,34.1428571428571,43.6545454545455,15.3109090909091
"207","FRCH",2020-06-13 10:00:00,366.561821882089,2020-06-13,44.1018181818182,34.12,43.6454545454545,13.3272727272727
"208","FRCH",2020-06-13 10:15:00,365.440553963403,2020-06-13,44.0945454545455,34.12,43.6454545454545,14.5263636363636
"209","FRCH",2020-06-13 10:30:00,364.674459616333,2020-06-13,44.0845454545455,34.1142857142857,43.6363636363636,14.2372727272727
"210","FRCH",2020-06-13 10:45:00,364.674459616333,2020-06-13,44.04,34.1157142857143,43.6363636363636,14.2818181818182
"211","FRCH",2020-06-13 11:00:00,365.412680361493,2020-06-13,44.0818181818182,34.1257142857143,43.6272727272727,14.9554545454545
"212","FRCH",2020-06-13 11:15:00,363.14227092221,2020-06-13,44.0809090909091,34.1321428571429,43.5727272727273,14.2718181818182
"213","FRCH",2020-06-13 11:30:00,364.263538840896,2020-06-13,44.1336363636364,34.1428571428571,43.5727272727273,13.72
"214","FRCH",2020-06-13 11:45:00,366.711535065973,2020-06-13,44.1909090909091,34.1457142857143,43.5818181818182,15.5827272727273
"215","FRCH",2020-06-13 12:00:00,369.89775203621,2020-06-13,44.1609090909091,34.1478571428571,43.5909090909091,14.4690909090909
"216","FRCH",2020-06-13 12:15:00,370.458385995546,2020-06-13,44.15,34.1557142857143,43.5909090909091,15.0563636363636
"217","FRCH",2020-06-13 12:30:00,374.438570914761,2020-06-13,44.2281818181818,34.1871428571429,43.5818181818182,15.2281818181818
"218","FRCH",2020-06-13 12:45:00,377.241740711455,2020-06-13,44.2272727272727,34.1564285714286,43.5818181818182,16.9790909090909
"219","FRCH",2020-06-13 13:00:00,379.895197324266,2020-06-13,44.3681818181818,34.1685714285714,43.6,15.5
"220","FRCH",2020-06-13 13:15:00,387.594359571143,2020-06-13,44.3190909090909,34.1857142857143,43.5727272727273,14.8472727272727
"221","FRCH",2020-06-13 13:30:00,390.780576541365,2020-06-13,44.4254545454545,34.1864285714286,43.5727272727273,14.9163636363636
"222","FRCH",2020-06-13 13:45:00,396.82571051213,2020-06-13,44.4418181818182,34.2042857142857,43.5818181818182,16.6118181818182
"223","FRCH",2020-06-13 14:00:00,404.197572789286,2020-06-13,44.4872727272727,34.1857142857143,43.5727272727273,14.2563636363636
"224","FRCH",2020-06-13 14:15:00,411.569435066442,2020-06-13,44.5327272727273,34.2135714285714,43.5636363636364,16.9363636363636
"225","FRCH",2020-06-13 14:30:00,415.521746383747,2020-06-13,44.5536363636364,34.2114285714286,43.5636363636364,14.1218181818182
