"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1",2021-05-04 09:00:00,NA,"FRCH","2021-05-04",NA,20.9863636363636,NA,NA
"2",2021-05-04 09:15:00,NA,"FRCH","2021-05-04",NA,20.8009090909091,NA,NA
"3",2021-05-04 09:30:00,NA,"FRCH","2021-05-04",NA,20.8336363636364,NA,NA
"4",2021-05-04 09:45:00,NA,"FRCH","2021-05-04",NA,20.8309090909091,NA,NA
"5",2021-05-04 10:00:00,NA,"FRCH","2021-05-04",NA,20.8127272727273,NA,NA
"6",2021-05-04 10:15:00,NA,"FRCH","2021-05-04",NA,20.8509090909091,NA,NA
"7",2021-05-04 10:30:00,NA,"FRCH","2021-05-04",NA,20.8227272727273,NA,NA
"8",2021-05-04 10:45:00,NA,"FRCH","2021-05-04",NA,20.7518181818182,NA,NA
"9",2021-05-04 11:00:00,NA,"FRCH","2021-05-04",NA,20.7063636363636,NA,NA
"10",2021-05-04 11:15:00,NA,"FRCH","2021-05-04",NA,20.7272727272727,NA,NA
"11",2021-05-04 11:30:00,NA,"FRCH","2021-05-04",NA,20.6354545454545,NA,NA
"12",2021-05-04 11:45:00,NA,"FRCH","2021-05-04",NA,20.7272727272727,NA,NA
"13",2021-05-04 12:00:00,NA,"FRCH","2021-05-04",NA,20.7827272727273,NA,NA
"14",2021-05-04 12:15:00,NA,"FRCH","2021-05-04",NA,20.7327272727273,NA,NA
"15",2021-05-04 12:30:00,NA,"FRCH","2021-05-04",NA,20.7627272727273,NA,NA
"16",2021-05-04 12:45:00,NA,"FRCH","2021-05-04",NA,20.9581818181818,NA,NA
"17",2021-05-04 13:00:00,NA,"FRCH","2021-05-04",NA,20.7854545454545,NA,NA
"18",2021-05-04 13:15:00,NA,"FRCH","2021-05-04",NA,20.8109090909091,NA,NA
"19",2021-05-04 13:30:00,NA,"FRCH","2021-05-04",NA,20.8209090909091,NA,NA
"20",2021-05-04 13:45:00,NA,"FRCH","2021-05-04",NA,21.0254545454545,NA,NA
"21",2021-05-04 14:00:00,NA,"FRCH","2021-05-04",NA,20.9063636363636,NA,NA
"22",2021-05-04 14:15:00,NA,"FRCH","2021-05-04",NA,20.8172727272727,NA,NA
"23",2021-05-04 14:30:00,NA,"FRCH","2021-05-04",NA,21.0154545454545,NA,NA
"24",2021-05-04 14:45:00,NA,"FRCH","2021-05-04",NA,20.8436363636364,69.06,59.764
"25",2021-05-04 15:00:00,NA,"FRCH","2021-05-04",83.786,21.1236363636364,68.98,66.996
"26",2021-05-04 15:15:00,NA,"FRCH","2021-05-04",84.26,20.9927272727273,68.9166666666667,65.05
"27",2021-05-04 15:30:00,NA,"FRCH","2021-05-04",83.915,21.09,68.84,68.106
"28",2021-05-04 15:45:00,NA,"FRCH","2021-05-04",88.458,21.1618181818182,68.75,75.7533333333333
"29",2021-05-04 16:00:00,NA,"FRCH","2021-05-04",84.1183333333333,21.5754545454545,68.9,86.546
"30",2021-05-04 16:15:00,NA,"FRCH","2021-05-04",82.718,21.52,69.0833333333333,84.29
"31",2021-05-04 16:30:00,NA,"FRCH","2021-05-04",83.6316666666667,21.4518181818182,69.14,79.694
"32",2021-05-04 16:45:00,NA,"FRCH","2021-05-04",83.166,21.3872727272727,69.1,102.47
"33",2021-05-04 17:00:00,NA,"FRCH","2021-05-04",80.385,21.3763636363636,69.26,105.918
"34",2021-05-04 17:15:00,NA,"FRCH","2021-05-04",81.28,21.2909090909091,69.35,79.3733333333333
"35",2021-05-04 17:30:00,NA,"FRCH","2021-05-04",81.8516666666667,21.1363636363636,69.46,88.148
"36",2021-05-04 17:45:00,NA,"FRCH","2021-05-04",83.706,22.3390909090909,69.55,83.91
"37",2021-05-04 18:00:00,NA,"FRCH","2021-05-04",83.085,21.9690909090909,69.56,106.784
"38",2021-05-04 18:15:00,NA,"FRCH","2021-05-04",79.442,21.7918181818182,69.55,101.185
"39",2021-05-04 18:30:00,NA,"FRCH","2021-05-04",79.85,21.4836363636364,69.58,106.566
"40",2021-05-04 18:45:00,NA,"FRCH","2021-05-04",82.178,21.8763636363636,69.5666666666667,114.008333333333
"41",2021-05-04 19:00:00,NA,"FRCH","2021-05-04",82.0366666666667,22.0354545454545,69.48,110.432
"42",2021-05-04 19:15:00,NA,"FRCH","2021-05-04",78.698,22.2227272727273,69.3666666666667,114.208333333333
"43",2021-05-04 19:30:00,NA,"FRCH","2021-05-04",77.855,22.0227272727273,69.42,104.814
"44",2021-05-04 19:45:00,NA,"FRCH","2021-05-04",78.636,22.6963636363636,69.45,116.871666666667
"45",2021-05-04 20:00:00,NA,"FRCH","2021-05-04",75.3433333333333,22.7045454545455,69.42,126.564
"46",2021-05-04 20:15:00,NA,"FRCH","2021-05-04",76.306,23.5063636363636,69.4166666666667,116.14
"47",2021-05-04 20:30:00,NA,"FRCH","2021-05-04",78.06,23.0654545454545,69.36,125.868
"48",2021-05-04 20:45:00,NA,"FRCH","2021-05-04",75.942,22.3145454545455,69.2666666666667,129.546666666667
"49",2021-05-04 21:00:00,NA,"FRCH","2021-05-04",75.1683333333333,22.4427272727273,69.2,125.99
"50",2021-05-04 21:15:00,NA,"FRCH","2021-05-04",76.78,22.6063636363636,69.0666666666667,141.09
"51",2021-05-04 21:30:00,NA,"FRCH","2021-05-04",75.7283333333333,22.6281818181818,68.96,138.818
"52",2021-05-04 21:45:00,NA,"FRCH","2021-05-04",72.852,22.7936363636364,68.9,141.188333333333
"53",2021-05-04 22:00:00,NA,"FRCH","2021-05-04",73.165,23.1463636363636,68.8,133.81
"54",2021-05-04 22:15:00,NA,"FRCH","2021-05-04",74.752,23.0072727272727,68.65,130.383333333333
"55",2021-05-04 22:30:00,NA,"FRCH","2021-05-04",73.7583333333333,23.1236363636364,68.5,140.038
"56",2021-05-04 22:45:00,NA,"FRCH","2021-05-04",74.5,23.1872727272727,68.3666666666667,126.206666666667
"57",2021-05-04 23:00:00,NA,"FRCH","2021-05-04",75.1216666666667,23.0918181818182,68.26,126.976
"58",2021-05-04 23:15:00,NA,"FRCH","2021-05-04",77.996,23.3063636363636,68.1166666666667,123.751666666667
"59",2021-05-04 23:30:00,NA,"FRCH","2021-05-04",79.4866666666667,23.2818181818182,68.02,105.062
"60",2021-05-04 23:45:00,NA,"FRCH","2021-05-04",80.348,23.2045454545455,67.9166666666667,104.66
"61",2021-05-05 00:00:00,NA,"FRCH","2021-05-05",79.6716666666667,23.3372727272727,67.86,104.546
"62",2021-05-05 00:15:00,NA,"FRCH","2021-05-05",79.308,23.3454545454545,67.75,76.58
"63",2021-05-05 00:30:00,NA,"FRCH","2021-05-05",84.045,23.29,67.64,117.918
"64",2021-05-05 00:45:00,NA,"FRCH","2021-05-05",84.87,23.4281818181818,67.5666666666667,118.151666666667
"65",2021-05-05 01:00:00,NA,"FRCH","2021-05-05",87.7183333333333,23.36,67.54,106.032
"66",2021-05-05 01:15:00,NA,"FRCH","2021-05-05",87.396,23.4,67.4666666666667,91.0683333333333
"67",2021-05-05 01:30:00,NA,"FRCH","2021-05-05",85.285,23.2918181818182,67.46,111.614
"68",2021-05-05 01:45:00,NA,"FRCH","2021-05-05",86.576,23.2709090909091,67.4666666666667,140.105
"69",2021-05-05 02:00:00,NA,"FRCH","2021-05-05",87.655,23.3990909090909,67.5,105.134
"70",2021-05-05 02:15:00,NA,"FRCH","2021-05-05",88.834,23.3045454545455,67.4833333333333,90.68
"71",2021-05-05 02:30:00,NA,"FRCH","2021-05-05",84.465,23.3245454545455,67.54,89.366
"72",2021-05-05 02:45:00,NA,"FRCH","2021-05-05",86.59,23.3572727272727,67.55,84.4483333333333
"73",2021-05-05 03:00:00,NA,"FRCH","2021-05-05",86.115,23.4136363636364,67.48,100.874
"74",2021-05-05 03:15:00,NA,"FRCH","2021-05-05",86.124,23.3154545454545,67.4666666666667,87.9916666666667
