"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","MOOS",2019-07-25 23:15:00,397.024060651539,2019-07-26,106.580909090909,NA,152.036363636364,3.51727272727273,397.024060651539
"2","MOOS",2019-07-25 23:30:00,408.112222026553,2019-07-26,106.631818181818,NA,152.1,3.52090909090909,408.112222026553
"3","MOOS",2019-07-25 23:45:00,413.65630271406,2019-07-26,106.748181818182,NA,152.1,3.54272727272727,413.65630271406
"4","MOOS",2019-07-26 00:00:00,408.112222026553,2019-07-26,106.738181818182,NA,152.009090909091,3.60181818181818,408.112222026553
"5","MOOS",2019-07-26 00:15:00,409.960248922388,2019-07-26,106.778181818182,NA,151.981818181818,3.51181818181818,409.960248922388
"6","MOOS",2019-07-26 00:30:00,411.808275818224,2019-07-26,106.727272727273,NA,151.972727272727,3.43727272727273,411.808275818224
"7","MOOS",2019-07-26 00:45:00,409.960248922388,2019-07-26,106.63,NA,151.863636363636,3.50272727272727,409.960248922388
"8","MOOS",2019-07-26 01:00:00,411.808275818224,2019-07-26,106.48,NA,151.763636363636,3.53818181818182,411.808275818224
"9","MOOS",2019-07-26 01:15:00,413.65630271406,2019-07-26,106.332727272727,NA,151.572727272727,3.49909090909091,413.65630271406
"10","MOOS",2019-07-26 01:30:00,413.65630271406,2019-07-26,106.025454545455,NA,151.218181818182,3.55,413.65630271406
"11","MOOS",2019-07-26 01:45:00,415.504329609895,2019-07-26,106.072727272727,NA,150.918181818182,3.68727272727273,415.504329609895
"12","MOOS",2019-07-26 02:00:00,417.352356505731,2019-07-26,105.939090909091,NA,150.918181818182,3.76727272727273,417.352356505731
"13","MOOS",2019-07-26 02:15:00,415.504329609895,2019-07-26,106.078181818182,NA,150.718181818182,3.89636363636364,415.504329609895
"14","MOOS",2019-07-26 02:30:00,419.200383401566,2019-07-26,NA,NA,NA,NA,419.200383401566
"15","MOOS",2019-07-26 02:45:00,419.200383401566,2019-07-26,NA,NA,NA,NA,419.200383401566
"16","MOOS",2019-07-26 03:00:00,415.504329609895,2019-07-26,NA,NA,NA,NA,415.504329609895
"17","MOOS",2019-07-26 03:15:00,413.65630271406,2019-07-26,NA,NA,NA,NA,413.65630271406
"18","MOOS",2019-07-26 03:30:00,421.048410297402,2019-07-26,NA,NA,NA,NA,421.048410297402
"19","MOOS",2019-07-26 03:45:00,417.352356505731,2019-07-26,NA,NA,NA,NA,417.352356505731
"20","MOOS",2019-07-26 04:00:00,421.048410297402,2019-07-26,NA,NA,NA,NA,421.048410297402
"21","MOOS",2019-07-26 04:15:00,419.200383401566,2019-07-26,109.244545454545,NA,157.181818181818,5.06636363636364,419.200383401566
"22","MOOS",2019-07-26 04:30:00,421.048410297402,2019-07-26,110.391818181818,NA,157.090909090909,3.86818181818182,421.048410297402
"23","MOOS",2019-07-26 04:45:00,421.048410297402,2019-07-26,110.506363636364,NA,156.9,3.72454545454545,421.048410297402
"24","MOOS",2019-07-26 05:00:00,422.896437193238,2019-07-26,110.827272727273,NA,156.763636363636,3.57363636363636,422.896437193238
"25","MOOS",2019-07-26 05:15:00,421.048410297402,2019-07-26,111.107272727273,NA,156.590909090909,3.26454545454545,421.048410297402
"26","MOOS",2019-07-26 05:30:00,422.896437193238,2019-07-26,111.184545454545,NA,156.481818181818,3.34363636363636,422.896437193238
"27","MOOS",2019-07-26 05:45:00,422.896437193238,2019-07-26,111.187272727273,NA,156.463636363636,3.57090909090909,422.896437193238
"28","MOOS",2019-07-26 06:00:00,426.592490984909,2019-07-26,111.198181818182,NA,156.4,3.52090909090909,426.592490984909
"29","MOOS",2019-07-26 06:15:00,422.896437193238,2019-07-26,111.347272727273,NA,156.345454545455,3.38818181818182,422.896437193238
"30","MOOS",2019-07-26 06:30:00,422.896437193238,2019-07-26,111.23,NA,156.263636363636,3.44818181818182,422.896437193238
"31","MOOS",2019-07-26 06:45:00,426.592490984909,2019-07-26,111.403636363636,NA,156.1,3.23818181818182,426.592490984909
"32","MOOS",2019-07-26 07:00:00,424.744464089073,2019-07-26,111.29,NA,155.890909090909,3.40454545454545,424.744464089073
"33","MOOS",2019-07-26 07:15:00,428.440517880745,2019-07-26,111.286363636364,NA,155.763636363636,3.76,428.440517880745
"34","MOOS",2019-07-26 07:30:00,426.592490984909,2019-07-26,111.24,NA,155.690909090909,4.06090909090909,426.592490984909
"35","MOOS",2019-07-26 07:45:00,432.136571672416,2019-07-26,111.47,NA,155.6,3.59181818181818,432.136571672416
"36","MOOS",2019-07-26 08:00:00,435.832625464087,2019-07-26,111.648181818182,NA,155.627272727273,3.70454545454545,435.832625464087
"37","MOOS",2019-07-26 08:15:00,439.528679255759,2019-07-26,111.681818181818,NA,155.654545454545,3.69272727272727,439.528679255759
"38","MOOS",2019-07-26 08:30:00,437.680652359923,2019-07-26,111.771818181818,NA,155.681818181818,3.51363636363636,437.680652359923
"39","MOOS",2019-07-26 08:45:00,439.528679255759,2019-07-26,111.800909090909,NA,155.618181818182,3.46363636363636,439.528679255759
"40","MOOS",2019-07-26 09:00:00,443.22473304743,2019-07-26,111.693636363636,NA,155.590909090909,3.57363636363636,443.22473304743
"41","MOOS",2019-07-26 09:15:00,441.376706151594,2019-07-26,111.685454545455,NA,155.518181818182,3.39181818181818,441.376706151594
"42","MOOS",2019-07-26 09:30:00,443.22473304743,2019-07-26,111.601818181818,NA,155.4,3.39363636363636,443.22473304743
"43","MOOS",2019-07-26 09:45:00,439.528679255759,2019-07-26,111.532727272727,NA,155.3,3.44,439.528679255759
"44","MOOS",2019-07-26 10:00:00,441.376706151594,2019-07-26,111.511818181818,NA,155.2,3.44545454545455,441.376706151594
"45","MOOS",2019-07-26 10:15:00,445.072759943266,2019-07-26,111.316363636364,NA,155.172727272727,3.50545454545455,445.072759943266
"46","MOOS",2019-07-26 10:30:00,448.768813734937,2019-07-26,111.232727272727,NA,155.090909090909,3.41818181818182,448.768813734937
"47","MOOS",2019-07-26 10:45:00,448.768813734937,2019-07-26,111.094545454545,NA,155,3.34909090909091,448.768813734937
"48","MOOS",2019-07-26 11:00:00,450.616840630772,2019-07-26,110.886363636364,NA,154.963636363636,3.50454545454545,450.616840630772
"49","MOOS",2019-07-26 11:15:00,448.768813734937,2019-07-26,110.761818181818,NA,154.945454545455,3.37454545454545,448.768813734937
