"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","STRT",2019-08-20 22:30:00,3911.07413316358,2019-08-21,63.88182,NA,52.2,19.50455,3911.07413316358
"2","STRT",2019-08-20 22:45:00,3937.3466061891,2019-08-21,63.67636,NA,52.17273,18.93364,3937.3466061891
"3","STRT",2019-08-20 23:00:00,3941.09981662131,2019-08-21,63.77182,NA,52.19091,19.05727,3941.09981662131
"4","STRT",2019-08-20 23:15:00,3948.60623748574,2019-08-21,63.77364,NA,52.2,20.49091,3948.60623748574
"5","STRT",2019-08-20 23:30:00,3944.85302705353,2019-08-21,63.61182,NA,52.27273,20.55909,3944.85302705353
"6","STRT",2019-08-20 23:45:00,3937.3466061891,2019-08-21,63.53909,NA,52.27273,18.89545,3937.3466061891
"7","STRT",2019-08-21 00:00:00,3914.8273435958,2019-08-21,63.64,NA,52.27273,19.90818,3914.8273435958
"8","STRT",2019-08-21 00:15:00,3922.33376446023,2019-08-21,63.69636,NA,52.28182,18.72,3922.33376446023
"9","STRT",2019-08-21 00:30:00,3922.33376446023,2019-08-21,63.86364,NA,52.32727,19.17273,3922.33376446023
"10","STRT",2019-08-21 00:45:00,3888.55487057029,2019-08-21,63.73455,NA,52.27273,19.18364,3888.55487057029
"11","STRT",2019-08-21 01:00:00,3899.81450186693,2019-08-21,63.95636,NA,52.36364,18.23455,3899.81450186693
"12","STRT",2019-08-21 01:15:00,3926.08697489245,2019-08-21,64.08818,NA,52.39091,18.49091,3926.08697489245
"13","STRT",2019-08-21 01:30:00,3918.58055402801,2019-08-21,64.05545,NA,52.39091,18.58818,3918.58055402801
"14","STRT",2019-08-21 01:45:00,3948.60623748574,2019-08-21,64.22455,NA,52.3,19.14455,3948.60623748574
"15","STRT",2019-08-21 02:00:00,3918.58055402801,2019-08-21,64.21545,NA,52.38182,18.37182,3918.58055402801
"16","STRT",2019-08-21 02:15:00,3933.59339575688,2019-08-21,64.36273,NA,52.39091,18.63636,3933.59339575688
"17","STRT",2019-08-21 02:30:00,3933.59339575688,2019-08-21,64.35727,NA,52.4,17.11364,3933.59339575688
"18","STRT",2019-08-21 02:45:00,3922.33376446023,2019-08-21,64.46818,NA,52.38182,17.14182,3922.33376446023
"19","STRT",2019-08-21 03:00:00,3944.85302705353,2019-08-21,64.50818,NA,52.37273,17.22364,3944.85302705353
"20","STRT",2019-08-21 03:15:00,3937.3466061891,2019-08-21,64.46545,NA,52.37273,17.39455,3937.3466061891
"21","STRT",2019-08-21 03:30:00,3941.09981662131,2019-08-21,64.46455,NA,52.30909,17.53091,3941.09981662131
"22","STRT",2019-08-21 03:45:00,3929.84018532466,2019-08-21,64.47727,NA,52.28182,18.17,3929.84018532466
"23","STRT",2019-08-21 04:00:00,3914.8273435958,2019-08-21,64.26545,NA,52.28182,17.68909,3914.8273435958
"24","STRT",2019-08-21 04:15:00,3952.35944791796,2019-08-21,64.32182,NA,52.27273,18.31636,3952.35944791796
"25","STRT",2019-08-21 04:30:00,3899.81450186693,2019-08-21,64.47636,NA,52.18182,17.43455,3899.81450186693
"26","STRT",2019-08-21 04:45:00,3952.35944791796,2019-08-21,64.52727,NA,52.1,17.75455,3952.35944791796
"27","STRT",2019-08-21 05:00:00,3929.84018532466,2019-08-21,64.34909,NA,52.27273,17.80545,3929.84018532466
"28","STRT",2019-08-21 05:15:00,3899.81450186693,2019-08-21,64.40182,NA,52.50909,16.54545,3899.81450186693
"29","STRT",2019-08-21 05:30:00,3922.33376446023,2019-08-21,64.28455,NA,52.16364,16.43273,3922.33376446023
"30","STRT",2019-08-21 05:45:00,3929.84018532466,2019-08-21,64.21818,NA,52.16364,17.14636,3929.84018532466
