"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"130","CARI",2019-08-05 22:25:00,745.62,NA,NA,57.43,8.12,2019-08-05
"131","CARI",2019-08-05 22:26:00,731.77,NA,NA,57.41,6.3,2019-08-05
"132","CARI",2019-08-05 22:27:00,714.2,NA,NA,57.42,6.31,2019-08-05
"133","CARI",2019-08-05 22:28:00,752.06,NA,NA,57.43,6.34,2019-08-05
"134","CARI",2019-08-05 22:29:00,738.91,NA,NA,57.47,6.01,2019-08-05
"135","CARI",2019-08-05 22:30:00,713.32,NA,33.5,57.42,7.92,2019-08-05
"136","CARI",2019-08-05 22:31:00,711.12,NA,NA,57.45,7.02,2019-08-05
"137","CARI",2019-08-05 22:32:00,740.33,NA,NA,57.45,7.01,2019-08-05
"138","CARI",2019-08-05 22:33:00,750.64,NA,NA,57.47,6.31,2019-08-05
"139","CARI",2019-08-05 22:34:00,738.91,NA,NA,57.49,6.21,2019-08-05
"140","CARI",2019-08-05 22:35:00,722.99,NA,NA,57.47,8.23,2019-08-05
"141","CARI",2019-08-05 22:36:00,723.62,NA,NA,57.47,6.27,2019-08-05
"142","CARI",2019-08-05 22:37:00,748.69,NA,NA,57.46,6.23,2019-08-05
"143","CARI",2019-08-05 22:38:00,737.64,NA,NA,57.48,6.39,2019-08-05
"144","CARI",2019-08-05 22:39:00,747.42,NA,NA,57.48,6.3,2019-08-05
"145","CARI",2019-08-05 22:40:00,763.73,NA,NA,57.46,7.52,2019-08-05
"146","CARI",2019-08-05 22:41:00,731.55,NA,NA,57.48,6.25,2019-08-05
"147","CARI",2019-08-05 22:42:00,712.51,NA,NA,57.07,5.83,2019-08-05
"148","CARI",2019-08-05 22:43:00,724.51,NA,NA,57.49,6.21,2019-08-05
"149","CARI",2019-08-05 22:44:00,718.25,NA,NA,57.49,6.21,2019-08-05
"150","CARI",2019-08-05 22:45:00,743.67,NA,33.7,57.5,7.83,2019-08-05
"151","CARI",2019-08-05 22:46:00,721.26,NA,NA,57.55,6.11,2019-08-05
"152","CARI",2019-08-05 22:47:00,762.07,NA,NA,57.55,6.09,2019-08-05
"153","CARI",2019-08-05 22:48:00,717.8,NA,NA,57.52,6.37,2019-08-05
"154","CARI",2019-08-05 22:49:00,710.98,NA,NA,57.52,6.46,2019-08-05
"155","CARI",2019-08-05 22:50:00,726.36,NA,NA,57.52,7.99,2019-08-05
"156","CARI",2019-08-05 22:51:00,744.22,NA,NA,57.56,6.05,2019-08-05
"157","CARI",2019-08-05 22:52:00,731.7,NA,NA,57.56,6.1,2019-08-05
"158","CARI",2019-08-05 22:53:00,745.4,NA,NA,57.55,6.16,2019-08-05
"159","CARI",2019-08-05 22:54:00,748.93,NA,NA,57.58,6.03,2019-08-05
"160","CARI",2019-08-05 22:55:00,736.75,NA,NA,57.52,7.7,2019-08-05
"161","CARI",2019-08-05 22:56:00,720.6,NA,NA,57.56,6.13,2019-08-05
"162","CARI",2019-08-05 22:57:00,723.7,NA,NA,57.56,6.13,2019-08-05
"163","CARI",2019-08-05 22:58:00,732.36,NA,NA,57.57,6.56,2019-08-05
"164","CARI",2019-08-05 22:59:00,757.49,NA,NA,57.55,6.22,2019-08-05
"165","CARI",2019-08-05 23:00:00,734.15,NA,33.7,57.54,7.84,2019-08-05
"166","CARI",2019-08-05 23:01:00,727.28,NA,NA,57.58,6.16,2019-08-05
"167","CARI",2019-08-05 23:02:00,715.18,NA,NA,57.58,6.16,2019-08-05
"168","CARI",2019-08-05 23:03:00,730.23,NA,NA,57.56,6.63,2019-08-05
"169","CARI",2019-08-05 23:04:00,755.82,NA,NA,57.59,6.28,2019-08-05
"170","CARI",2019-08-05 23:05:00,745.47,NA,NA,57.58,8.21,2019-08-05
"171","CARI",2019-08-05 23:06:00,722.22,NA,NA,57.58,5.96,2019-08-05
"172","CARI",2019-08-05 23:07:00,728.14,NA,NA,57.58,5.96,2019-08-05
"173","CARI",2019-08-05 23:08:00,739.6,NA,NA,57.6,6.28,2019-08-05
"174","CARI",2019-08-05 23:09:00,745.62,NA,NA,57.63,6.13,2019-08-05
"175","CARI",2019-08-05 23:10:00,720.74,NA,NA,57.62,8.25,2019-08-05
"176","CARI",2019-08-05 23:11:00,723.55,NA,NA,57.63,6.23,2019-08-05
"177","CARI",2019-08-05 23:12:00,718.32,NA,NA,57.63,6.19,2019-08-05
"178","CARI",2019-08-05 23:13:00,745.42,NA,NA,57.62,6.2,2019-08-05
"179","CARI",2019-08-05 23:14:00,743.15,NA,NA,57.67,6.17,2019-08-05
"180","CARI",2019-08-05 23:15:00,739.2,NA,33.5,57.61,9.71,2019-08-05
"181","CARI",2019-08-05 23:16:00,753.63,NA,NA,57.62,6.14,2019-08-05
"182","CARI",2019-08-05 23:17:00,739.27,NA,NA,57.62,6.14,2019-08-05
"183","CARI",2019-08-05 23:18:00,732.81,NA,NA,57.65,5.8,2019-08-05
"184","CARI",2019-08-05 23:19:00,729.94,NA,NA,57.66,5.8,2019-08-05
"185","CARI",2019-08-05 23:20:00,728.81,NA,NA,57.6,8.37,2019-08-05
"186","CARI",2019-08-05 23:21:00,759.74,NA,NA,57.64,5.88,2019-08-05
"187","CARI",2019-08-05 23:22:00,709.36,NA,NA,57.64,5.88,2019-08-05
"188","CARI",2019-08-05 23:23:00,756.89,NA,NA,57.63,5.82,2019-08-05
"189","CARI",2019-08-05 23:24:00,724.73,NA,NA,57.67,6.07,2019-08-05
"190","CARI",2019-08-05 23:25:00,727.62,NA,NA,57.64,7.72,2019-08-05
"191","CARI",2019-08-05 23:26:00,726.17,NA,NA,57.67,6.81,2019-08-05
"192","CARI",2019-08-05 23:27:00,762.46,NA,NA,57.67,6.51,2019-08-05
"193","CARI",2019-08-05 23:28:00,726.09,NA,NA,57.64,6.22,2019-08-05
"194","CARI",2019-08-05 23:29:00,744.22,NA,NA,57.65,6.32,2019-08-05
"195","CARI",2019-08-05 23:30:00,739.22,NA,33.7,57.62,7.9,2019-08-05
"196","CARI",2019-08-05 23:31:00,731.72,NA,NA,57.65,7,2019-08-05
"197","CARI",2019-08-05 23:32:00,734.99,NA,NA,57.65,7,2019-08-05
"198","CARI",2019-08-05 23:33:00,733.5,NA,NA,57.65,6.78,2019-08-05
"199","CARI",2019-08-05 23:34:00,737.64,NA,NA,57.69,6.72,2019-08-05
"200","CARI",2019-08-05 23:35:00,756.87,NA,NA,57.64,8.46,2019-08-05
"201","CARI",2019-08-05 23:36:00,728.83,NA,NA,57.65,7.06,2019-08-05
"202","CARI",2019-08-05 23:37:00,743.69,NA,NA,57.64,7.06,2019-08-05
"203","CARI",2019-08-05 23:38:00,741.84,NA,NA,57.66,6.69,2019-08-05
"204","CARI",2019-08-05 23:39:00,742.73,NA,NA,57.68,6.98,2019-08-05
"205","CARI",2019-08-05 23:40:00,731.35,NA,NA,57.62,9,2019-08-05
"206","CARI",2019-08-05 23:41:00,729.06,NA,NA,57.66,6.75,2019-08-05
"207","CARI",2019-08-05 23:42:00,750.96,NA,NA,57.28,6.24,2019-08-05
"208","CARI",2019-08-05 23:43:00,759.21,NA,NA,57.66,6.83,2019-08-05
"209","CARI",2019-08-05 23:44:00,745.05,NA,NA,57.66,6.83,2019-08-05
"210","CARI",2019-08-05 23:45:00,761.33,NA,33.6,57.65,9.14,2019-08-05
"211","CARI",2019-08-05 23:46:00,735.56,NA,NA,57.66,6.52,2019-08-05
"212","CARI",2019-08-05 23:47:00,738.17,NA,NA,57.66,6.55,2019-08-05
"213","CARI",2019-08-05 23:48:00,741.22,NA,NA,57.65,6.61,2019-08-05
"214","CARI",2019-08-05 23:49:00,748.69,NA,NA,57.69,6.62,2019-08-05
"215","CARI",2019-08-05 23:50:00,718.2,NA,NA,57.66,8.5,2019-08-05
"216","CARI",2019-08-05 23:51:00,724.76,NA,NA,57.67,6.75,2019-08-05
"217","CARI",2019-08-05 23:52:00,722.99,NA,NA,57.67,6.72,2019-08-05
"218","CARI",2019-08-05 23:53:00,717.61,NA,NA,57.67,6.74,2019-08-05
"219","CARI",2019-08-05 23:54:00,735.36,NA,NA,57.69,6.55,2019-08-05
"220","CARI",2019-08-05 23:55:00,730.01,NA,NA,57.68,8.45,2019-08-05
"221","CARI",2019-08-05 23:56:00,748.26,NA,NA,57.65,6.59,2019-08-05
"222","CARI",2019-08-05 23:57:00,730.28,NA,NA,57.65,6.62,2019-08-05
"223","CARI",2019-08-05 23:58:00,752.07,NA,NA,57.67,6.31,2019-08-05
"224","CARI",2019-08-05 23:59:00,733.28,NA,NA,57.7,6.23,2019-08-05
"225","CARI",2019-08-06 00:00:00,759.82,NA,33.4,57.67,8.15,2019-08-06
"226","CARI",2019-08-06 00:01:00,744,NA,NA,57.68,6.64,2019-08-06
"227","CARI",2019-08-06 00:02:00,748.93,NA,NA,57.68,6.63,2019-08-06
"228","CARI",2019-08-06 00:03:00,745.42,NA,NA,57.7,6.49,2019-08-06
"229","CARI",2019-08-06 00:04:00,732.91,NA,NA,57.68,6.55,2019-08-06
"230","CARI",2019-08-06 00:05:00,752.3,NA,NA,57.64,8.32,2019-08-06
"231","CARI",2019-08-06 00:06:00,735.13,NA,NA,57.66,6.79,2019-08-06
"232","CARI",2019-08-06 00:07:00,753.88,NA,NA,57.67,6.79,2019-08-06
"233","CARI",2019-08-06 00:08:00,741.98,NA,NA,57.67,6.67,2019-08-06
"234","CARI",2019-08-06 00:09:00,757.49,NA,NA,57.69,6.7,2019-08-06
"235","CARI",2019-08-06 00:10:00,701.79,NA,NA,57.65,7.88,2019-08-06
"236","CARI",2019-08-06 00:11:00,729.86,NA,NA,57.67,6.32,2019-08-06
"237","CARI",2019-08-06 00:12:00,731.2,NA,NA,57.67,6.32,2019-08-06
"238","CARI",2019-08-06 00:13:00,749.75,NA,NA,57.65,6.41,2019-08-06
"239","CARI",2019-08-06 00:14:00,735.58,NA,NA,57.67,7.18,2019-08-06
"240","CARI",2019-08-06 00:15:00,753.66,NA,33.6,57.64,8.62,2019-08-06
"241","CARI",2019-08-06 00:16:00,753.35,NA,NA,57.64,7.84,2019-08-06
"242","CARI",2019-08-06 00:17:00,743.85,NA,NA,57.64,7.79,2019-08-06
"243","CARI",2019-08-06 00:18:00,745.56,NA,NA,57.63,7.69,2019-08-06
"244","CARI",2019-08-06 00:19:00,745.25,NA,NA,57.67,8.16,2019-08-06
"245","CARI",2019-08-06 00:20:00,733.34,NA,NA,57.64,9.51,2019-08-06
"246","CARI",2019-08-06 00:21:00,749.09,NA,NA,57.64,7.88,2019-08-06
"247","CARI",2019-08-06 00:22:00,737.66,NA,NA,57.64,7.88,2019-08-06
"248","CARI",2019-08-06 00:23:00,735.8,NA,NA,57.64,6.96,2019-08-06
"249","CARI",2019-08-06 00:24:00,745.94,NA,NA,57.66,7.05,2019-08-06
"250","CARI",2019-08-06 00:25:00,743.4,NA,NA,57.63,8.71,2019-08-06
"251","CARI",2019-08-06 00:26:00,746.83,NA,NA,57.64,7.18,2019-08-06
"252","CARI",2019-08-06 00:27:00,747.89,NA,NA,57.64,7.18,2019-08-06
"253","CARI",2019-08-06 00:28:00,766.31,NA,NA,57.63,7.4,2019-08-06
"254","CARI",2019-08-06 00:29:00,729.72,NA,NA,57.64,7.35,2019-08-06
"255","CARI",2019-08-06 00:30:00,742.88,NA,33.5,57.61,9,2019-08-06
"256","CARI",2019-08-06 00:31:00,755.76,NA,NA,57.62,7.2,2019-08-06
"257","CARI",2019-08-06 00:32:00,738.33,NA,NA,57.61,7.21,2019-08-06
"258","CARI",2019-08-06 00:33:00,747.89,NA,NA,57.62,7.24,2019-08-06
"259","CARI",2019-08-06 00:34:00,766.31,NA,NA,57.63,7.11,2019-08-06
"260","CARI",2019-08-06 00:35:00,755.76,NA,NA,57.6,9.06,2019-08-06
"261","CARI",2019-08-06 00:36:00,741.02,NA,NA,57.58,7.04,2019-08-06
"262","CARI",2019-08-06 00:37:00,746.77,NA,NA,57.58,7.01,2019-08-06
"263","CARI",2019-08-06 00:38:00,733.86,NA,NA,57.62,6.75,2019-08-06
"264","CARI",2019-08-06 00:39:00,757.86,NA,NA,57.61,7.13,2019-08-06
"265","CARI",2019-08-06 00:40:00,726.98,NA,NA,57.6,10.23,2019-08-06
"266","CARI",2019-08-06 00:41:00,729.49,NA,NA,57.62,6.67,2019-08-06
"267","CARI",2019-08-06 00:42:00,758.85,NA,NA,57.22,6.71,2019-08-06
"268","CARI",2019-08-06 00:43:00,775.63,NA,NA,57.61,6.74,2019-08-06
"269","CARI",2019-08-06 00:44:00,757.33,NA,NA,57.61,6.74,2019-08-06
"270","CARI",2019-08-06 00:45:00,737.88,NA,33.4,57.57,8.64,2019-08-06
"271","CARI",2019-08-06 00:46:00,787.58,NA,NA,57.59,7,2019-08-06
"272","CARI",2019-08-06 00:47:00,745.05,NA,NA,57.59,6.94,2019-08-06
"273","CARI",2019-08-06 00:48:00,737.88,NA,NA,57.57,7.02,2019-08-06
"274","CARI",2019-08-06 00:49:00,752.16,NA,NA,57.58,6.78,2019-08-06
"275","CARI",2019-08-06 00:50:00,755.23,NA,NA,57.57,9.12,2019-08-06
"276","CARI",2019-08-06 00:51:00,749.16,NA,NA,57.56,6.78,2019-08-06
"277","CARI",2019-08-06 00:52:00,762.99,NA,NA,57.56,6.8,2019-08-06
"278","CARI",2019-08-06 00:53:00,750.58,NA,NA,57.55,6.54,2019-08-06
"279","CARI",2019-08-06 00:54:00,759.74,NA,NA,57.54,6.52,2019-08-06
"280","CARI",2019-08-06 00:55:00,740.35,NA,NA,57.52,8.08,2019-08-06
"281","CARI",2019-08-06 00:56:00,786.29,NA,NA,57.52,6.77,2019-08-06
"282","CARI",2019-08-06 00:57:00,752.83,NA,NA,57.51,6.82,2019-08-06
"283","CARI",2019-08-06 00:58:00,756.81,NA,NA,57.5,7.08,2019-08-06
"284","CARI",2019-08-06 00:59:00,763.67,NA,NA,57.51,6.58,2019-08-06
"285","CARI",2019-08-06 01:00:00,748.41,NA,33.4,57.51,8.72,2019-08-06
"286","CARI",2019-08-06 01:01:00,747.74,NA,NA,57.49,7.5,2019-08-06
"287","CARI",2019-08-06 01:02:00,749.46,NA,NA,57.48,7.58,2019-08-06
"288","CARI",2019-08-06 01:03:00,754.1,NA,NA,57.5,7.37,2019-08-06
"289","CARI",2019-08-06 01:04:00,761.46,NA,NA,57.49,7.48,2019-08-06
"290","CARI",2019-08-06 01:05:00,755.99,NA,NA,57.47,9.39,2019-08-06
"291","CARI",2019-08-06 01:06:00,744.3,NA,NA,57.49,7.59,2019-08-06
"292","CARI",2019-08-06 01:07:00,793.79,NA,NA,57.49,7.59,2019-08-06
"293","CARI",2019-08-06 01:08:00,773.19,NA,NA,57.52,7.19,2019-08-06
"294","CARI",2019-08-06 01:09:00,760.35,NA,NA,57.49,7.44,2019-08-06
"295","CARI",2019-08-06 01:10:00,785.08,NA,NA,57.46,9.15,2019-08-06
"296","CARI",2019-08-06 01:11:00,769.34,NA,NA,57.49,7.57,2019-08-06
"297","CARI",2019-08-06 01:12:00,770.53,NA,NA,57.49,7.57,2019-08-06
"298","CARI",2019-08-06 01:13:00,749.84,NA,NA,57.45,6.98,2019-08-06
"299","CARI",2019-08-06 01:14:00,760.58,NA,NA,57.46,6.85,2019-08-06
"300","CARI",2019-08-06 01:15:00,754.41,NA,33.4,57.45,8.87,2019-08-06
"301","CARI",2019-08-06 01:16:00,748.84,NA,NA,57.45,6.88,2019-08-06
"302","CARI",2019-08-06 01:17:00,764.5,NA,NA,57.44,6.86,2019-08-06
"303","CARI",2019-08-06 01:18:00,733.79,NA,NA,57.39,7,2019-08-06
"304","CARI",2019-08-06 01:19:00,778.44,NA,NA,57.43,7.48,2019-08-06
"305","CARI",2019-08-06 01:20:00,762.76,NA,NA,57.41,8.91,2019-08-06
"306","CARI",2019-08-06 01:21:00,774.03,NA,NA,57.42,7.21,2019-08-06
"307","CARI",2019-08-06 01:22:00,769.01,NA,NA,57.42,7.21,2019-08-06
"308","CARI",2019-08-06 01:23:00,759.73,NA,NA,57.39,7.42,2019-08-06
"309","CARI",2019-08-06 01:24:00,764.33,NA,NA,57.42,7.68,2019-08-06
