"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","FRCH",2019-08-05 13:15:00,471.177322263376,2019-08-05,144.112727272727,NA,75.5545454545454,29.3881818181818,471.177322263376
"2","FRCH",2019-08-05 13:30:00,471.057503661997,2019-08-05,144.209090909091,NA,75.5727272727273,35.0290909090909,471.057503661997
"3","FRCH",2019-08-05 13:45:00,473.702548676676,2019-08-05,144.8,NA,75.5818181818182,33.0918181818182,473.702548676676
"4","FRCH",2019-08-05 14:00:00,473.956503033403,2019-08-05,143.979090909091,NA,75.6090909090909,31.9118181818182,473.956503033403
"5","FRCH",2019-08-05 14:15:00,474.838184704962,2019-08-05,144.099090909091,NA,75.6454545454545,31.4990909090909,474.838184704962
"6","FRCH",2019-08-05 14:30:00,476.481729446703,2019-08-05,143.204545454545,NA,75.6727272727273,33.6218181818182,476.481729446703
"7","FRCH",2019-08-05 14:45:00,480.770319203122,2019-08-05,143.930909090909,NA,75.7363636363636,33.0936363636364,480.770319203122
"8","FRCH",2019-08-05 15:00:00,483.415364217801,2019-08-05,143.313636363636,NA,75.7636363636364,32.3518181818182,483.415364217801
"9","FRCH",2019-08-05 15:15:00,487.449999617493,2019-08-05,143.993636363636,NA,75.7727272727273,35.0181818181818,487.449999617493
"10","FRCH",2019-08-05 15:30:00,487.943591176978,2019-08-05,143.260909090909,NA,75.8363636363636,29.5272727272727,487.943591176978
"11","FRCH",2019-08-05 15:45:00,494.50345298997,2019-08-05,143.420909090909,NA,75.8454545454545,33.3854545454545,494.50345298997
"12","FRCH",2019-08-05 16:00:00,498.67222414501,2019-08-06,142.156363636364,NA,75.8727272727273,31.4,498.67222414501
"13","FRCH",2019-08-05 16:15:00,503.214768258156,2019-08-06,141.938181818182,NA,75.9363636363636,32.2272727272727,503.214768258156
"14","FRCH",2019-08-05 16:30:00,506.995449301122,2019-08-06,141.766363636364,NA,75.9545454545455,29.0872727272727,506.995449301122
"15","FRCH",2019-08-05 16:45:00,510.028584427875,2019-08-06,142.384545454545,NA,76.0454545454545,33.2990909090909,510.028584427875
"16","FRCH",2019-08-05 17:00:00,514.436992785673,2019-08-06,141.755454545455,NA,76.0727272727273,35.97,514.436992785673
"17","FRCH",2019-08-05 17:15:00,519.233491255546,2019-08-06,NA,NA,76.1545454545455,33.43,519.233491255546
"18","FRCH",2019-08-05 17:30:00,525.419580110432,2019-08-06,141.281818181818,NA,76.1636363636364,34.2754545454545,525.419580110432
"19","FRCH",2019-08-05 17:45:00,530.081942824957,2019-08-06,140.733636363636,NA,76.2636363636364,33.4236363636364,530.081942824957
"20","FRCH",2019-08-05 18:00:00,535.76012296639,2019-08-06,140.02,NA,76.3545454545455,38.9527272727273,535.76012296639
