"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","STRT",2019-08-12 21:30:00,3201.71736147474,2019-08-13,66.17909,29.5407142857143,104.6545,11.52273,3201.71736147474
"2","STRT",2019-08-12 21:45:00,3190.45773017809,2019-08-13,66.14818,29.4821428571429,104.5818,13.46182,3190.45773017809
"3","STRT",2019-08-12 22:00:00,3209.22378233917,2019-08-13,66.04273,29.4178571428571,104.4545,12.28909,3209.22378233917
"4","STRT",2019-08-12 22:15:00,3205.47057190695,2019-08-13,66.16545,29.4042857142857,104.3727,12.97182,3205.47057190695
"5","STRT",2019-08-12 22:30:00,3212.97699277139,2019-08-13,65.74091,29.3971428571429,104.2727,12.94818,3212.97699277139
"6","STRT",2019-08-12 22:45:00,3216.7302032036,2019-08-13,66.44636,29.3635714285714,104.1818,11.94182,3216.7302032036
"7","STRT",2019-08-12 23:00:00,3216.7302032036,2019-08-13,66.35273,29.3635714285714,104.1727,12.87818,3216.7302032036
"8","STRT",2019-08-12 23:15:00,3239.2494657969,2019-08-13,66.36545,29.315,104.0727,14.62182,3239.2494657969
"9","STRT",2019-08-12 23:30:00,3254.26230752576,2019-08-13,66.57091,29.305,104.0727,11.91818,3254.26230752576
"10","STRT",2019-08-12 23:45:00,3258.01551795798,2019-08-13,66.80818,29.2971428571429,104.0636,12.71091,3258.01551795798
"11","STRT",2019-08-13 00:00:00,3273.02835968684,2019-08-13,66.85727,29.3278571428571,103.9455,11.95182,3273.02835968684
"12","STRT",2019-08-13 00:15:00,3288.04120141571,2019-08-13,66.80273,29.2707142857143,103.8636,13.50636,3288.04120141571
"13","STRT",2019-08-13 00:30:00,3306.80725357679,2019-08-13,67.15,29.2478571428571,103.7727,13.26455,3306.80725357679
"14","STRT",2019-08-13 00:45:00,3318.06688487344,2019-08-13,67.22,29.2064285714286,103.5909,19.58,3318.06688487344
"15","STRT",2019-08-13 01:00:00,3333.0797266023,2019-08-13,67.17,29.1307142857143,103.4727,16.11545,3333.0797266023
"16","STRT",2019-08-13 01:15:00,3344.33935789895,2019-08-13,67.42,29.105,103.3545,18.76091,3344.33935789895
"17","STRT",2019-08-13 01:30:00,3355.5989891956,2019-08-13,67.56727,29.0178571428571,103.1727,NA,3355.5989891956
"18","STRT",2019-08-13 01:45:00,3385.62467265333,2019-08-13,67.68545,28.9471428571429,102.9818,20.47364,3385.62467265333
