"","Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn","MeanDischarge"
"1","VAUL",2019-07-29 05:30:00,102.743442480682,2019-07-29,236.412,30.3241666666667,523.27,6.692,102.743442480682
"2","VAUL",2019-07-29 05:45:00,103.345454838967,2019-07-29,236.488,30.27,523.07,6.738,103.345454838967
"3","VAUL",2019-07-29 06:00:00,103.746796411157,2019-07-29,236.705,30.2908333333333,522.93,6.507,103.746796411157
"4","VAUL",2019-07-29 06:15:00,103.746796411157,2019-07-29,236.947,30.26,522.9,6.539,103.746796411157
"5","VAUL",2019-07-29 06:30:00,104.148137983347,2019-07-29,236.952,30.3241666666667,522.81,6.572,104.148137983347
"6","VAUL",2019-07-29 06:45:00,103.947467197252,2019-07-29,236.66,30.2175,522.63,6.492,103.947467197252
"7","VAUL",2019-07-29 07:00:00,103.746796411157,2019-07-29,236.555,30.1541666666667,522.41,6.418,103.746796411157
"8","VAUL",2019-07-29 07:15:00,103.947467197252,2019-07-29,236.78,30.265,522.07,6.297,103.947467197252
"9","VAUL",2019-07-29 07:30:00,104.148137983347,2019-07-29,236.92,30.1016666666667,521.95,6.379,104.148137983347
"10","VAUL",2019-07-29 07:45:00,103.947467197252,2019-07-29,236.829,30.0608333333333,521.77,6.399,103.947467197252
"11","VAUL",2019-07-29 08:00:00,103.746796411157,2019-07-29,237.016,30.165,521.49,6.41,103.746796411157
"12","VAUL",2019-07-29 08:15:00,103.746796411157,2019-07-29,232.36,30.215,521.31,10.471,103.746796411157
"13","VAUL",2019-07-29 08:30:00,103.947467197252,2019-07-29,230.286,30.1366666666667,521.18,11.181,103.947467197252
"14","VAUL",2019-07-29 08:45:00,104.148137983347,2019-07-29,235.965,30.07,521.02,6.802,104.148137983347
"15","VAUL",2019-07-29 09:00:00,103.546125625062,2019-07-29,236.911,30.0708333333333,520.79,6.202,103.546125625062
"16","VAUL",2019-07-29 09:15:00,104.750150341632,2019-07-29,237.198,29.9308333333333,520.75,6.279,104.750150341632
"17","VAUL",2019-07-29 09:30:00,105.552833486013,2019-07-29,235.842,29.8683333333333,516.4,6.704,105.552833486013
"18","VAUL",2019-07-29 09:45:00,107.158199774773,2019-07-29,235.652,29.8875,515.85,6.878,107.158199774773
