"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"183","CARI",2019-08-13 19:18:00,969.62,NA,NA,53.97,19.94,2019-08-13
"184","CARI",2019-08-13 19:19:00,986.37,NA,NA,53.9,19.62,2019-08-13
"185","CARI",2019-08-13 19:20:00,1008.98,NA,NA,53.88,19.87,2019-08-13
"186","CARI",2019-08-13 19:21:00,993.25,NA,NA,53.83,20.13,2019-08-13
"187","CARI",2019-08-13 19:22:00,955.37,NA,NA,53.83,20.27,2019-08-13
"188","CARI",2019-08-13 19:23:00,903.53,NA,NA,53.83,20.27,2019-08-13
"189","CARI",2019-08-13 19:24:00,971.85,NA,NA,53.74,20.48,2019-08-13
"190","CARI",2019-08-13 19:25:00,999.16,NA,NA,53.75,20.78,2019-08-13
"191","CARI",2019-08-13 19:26:00,991.24,NA,NA,53.68,20.69,2019-08-13
"192","CARI",2019-08-13 19:27:00,949.16,NA,NA,53.66,22.76,2019-08-13
"193","CARI",2019-08-13 19:28:00,956.97,NA,NA,53.66,21.92,2019-08-13
"194","CARI",2019-08-13 19:29:00,966.11,NA,NA,53.57,26.23,2019-08-13
"195","CARI",2019-08-13 19:30:00,994.62,NA,24.9,53.55,21.77,2019-08-13
"196","CARI",2019-08-13 19:31:00,981.92,NA,NA,53.51,22.67,2019-08-13
"197","CARI",2019-08-13 19:32:00,966.86,NA,NA,53.49,19.61,2019-08-13
"198","CARI",2019-08-13 19:33:00,1012.06,NA,NA,53.49,22.16,2019-08-13
"199","CARI",2019-08-13 19:34:00,991.5,NA,NA,53.42,23.15,2019-08-13
"200","CARI",2019-08-13 19:35:00,967.51,NA,NA,53.45,23.18,2019-08-13
"201","CARI",2019-08-13 19:36:00,991.5,NA,NA,53.4,22.51,2019-08-13
"202","CARI",2019-08-13 19:37:00,983.5,NA,NA,53.37,22.1,2019-08-13
"203","CARI",2019-08-13 19:38:00,960.95,NA,NA,53.37,22.99,2019-08-13
"204","CARI",2019-08-13 19:39:00,962.52,NA,NA,53.31,23.6,2019-08-13
"205","CARI",2019-08-13 19:40:00,1051.76,NA,NA,53.25,24.21,2019-08-13
"206","CARI",2019-08-13 19:41:00,973.54,NA,NA,53.21,25.78,2019-08-13
"207","CARI",2019-08-13 19:42:00,981.15,NA,NA,53.2,24.54,2019-08-13
"208","CARI",2019-08-13 19:43:00,974.04,NA,NA,53.2,24.5,2019-08-13
"209","CARI",2019-08-13 19:44:00,978.4,NA,NA,53.12,25.45,2019-08-13
"210","CARI",2019-08-13 19:45:00,974.63,NA,24.8,53.11,26.36,2019-08-13
"211","CARI",2019-08-13 19:46:00,988.39,NA,NA,53.05,26.84,2019-08-13
"212","CARI",2019-08-13 19:47:00,982.08,NA,NA,53.04,25.4,2019-08-13
"213","CARI",2019-08-13 19:48:00,1002.05,NA,NA,53.04,28.04,2019-08-13
"214","CARI",2019-08-13 19:49:00,1019.36,NA,NA,52.99,26.23,2019-08-13
"215","CARI",2019-08-13 19:50:00,1012.06,NA,NA,53.01,25.85,2019-08-13
"216","CARI",2019-08-13 19:51:00,969.28,NA,NA,52.96,26.36,2019-08-13
"217","CARI",2019-08-13 19:52:00,989.65,NA,NA,52.92,25.93,2019-08-13
"218","CARI",2019-08-13 19:53:00,982.33,NA,NA,52.92,25.93,2019-08-13
"219","CARI",2019-08-13 19:54:00,962.45,NA,NA,52.84,26.62,2019-08-13
"220","CARI",2019-08-13 19:55:00,992.42,NA,NA,52.82,27.99,2019-08-13
"221","CARI",2019-08-13 19:56:00,1007.39,NA,NA,52.75,26.22,2019-08-13
"222","CARI",2019-08-13 19:57:00,952.9,NA,NA,52.74,24.61,2019-08-13
"223","CARI",2019-08-13 19:58:00,1068.91,NA,NA,52.74,24.81,2019-08-13
"224","CARI",2019-08-13 19:59:00,963.53,NA,NA,52.71,26.53,2019-08-13
"225","CARI",2019-08-13 20:00:00,1015.18,NA,24.8,52.66,26.68,2019-08-13
"226","CARI",2019-08-13 20:01:00,1057.21,NA,NA,52.62,24.36,2019-08-13
"227","CARI",2019-08-13 20:02:00,1060.93,NA,NA,52.59,25.56,2019-08-13
"228","CARI",2019-08-13 20:03:00,930.38,NA,NA,52.59,25.56,2019-08-13
"229","CARI",2019-08-13 20:04:00,981.23,NA,NA,52.52,26.95,2019-08-13
"230","CARI",2019-08-13 20:05:00,1006.62,NA,NA,52.47,28.32,2019-08-13
"231","CARI",2019-08-13 20:06:00,1071.68,NA,NA,52.43,24.71,2019-08-13
"232","CARI",2019-08-13 20:07:00,1051.59,NA,NA,52.42,26.12,2019-08-13
"233","CARI",2019-08-13 20:08:00,1085.54,NA,NA,52.42,26.12,2019-08-13
"234","CARI",2019-08-13 20:09:00,1011.11,NA,NA,52.36,26.52,2019-08-13
"235","CARI",2019-08-13 20:10:00,945.61,NA,NA,52.33,27.84,2019-08-13
"236","CARI",2019-08-13 20:11:00,1026.95,NA,NA,52.29,24.9,2019-08-13
"237","CARI",2019-08-13 20:12:00,1054.62,NA,NA,52.27,27.23,2019-08-13
"238","CARI",2019-08-13 20:13:00,1093.24,NA,NA,52.27,28.14,2019-08-13
"239","CARI",2019-08-13 20:14:00,993.94,NA,NA,52.19,27.74,2019-08-13
"240","CARI",2019-08-13 20:15:00,1073.59,NA,24.7,52.17,28.36,2019-08-13
"241","CARI",2019-08-13 20:16:00,1032.09,NA,NA,52.11,27.69,2019-08-13
"242","CARI",2019-08-13 20:17:00,1006.2,NA,NA,52.06,28.13,2019-08-13
"243","CARI",2019-08-13 20:18:00,1062.14,NA,NA,52.06,28.18,2019-08-13
"244","CARI",2019-08-13 20:19:00,1066.3,NA,NA,52.01,29.32,2019-08-13
"245","CARI",2019-08-13 20:20:00,1039.12,NA,NA,52.01,29.29,2019-08-13
"246","CARI",2019-08-13 20:21:00,1075.94,NA,NA,51.94,28.9,2019-08-13
"247","CARI",2019-08-13 20:22:00,1067.51,NA,NA,51.95,28.46,2019-08-13
"248","CARI",2019-08-13 20:23:00,1025.84,NA,NA,51.95,28.46,2019-08-13
"249","CARI",2019-08-13 20:24:00,1034.91,NA,NA,51.88,29.1,2019-08-13
"250","CARI",2019-08-13 20:25:00,1069.77,NA,NA,51.83,29.54,2019-08-13
"251","CARI",2019-08-13 20:26:00,1057.04,NA,NA,51.8,28.7,2019-08-13
"252","CARI",2019-08-13 20:27:00,1066.91,NA,NA,51.75,29.54,2019-08-13
"253","CARI",2019-08-13 20:28:00,1022.09,NA,NA,51.75,28.4,2019-08-13
"254","CARI",2019-08-13 20:29:00,1034.66,NA,NA,51.7,28.59,2019-08-13
"255","CARI",2019-08-13 20:30:00,1035.17,NA,24.6,51.71,28.62,2019-08-13
"256","CARI",2019-08-13 20:31:00,1070.98,NA,NA,51.68,26.01,2019-08-13
"257","CARI",2019-08-13 20:32:00,1109.32,NA,NA,51.66,28.78,2019-08-13
"258","CARI",2019-08-13 20:33:00,1047.03,NA,NA,51.66,28.78,2019-08-13
"259","CARI",2019-08-13 20:34:00,1082.04,NA,NA,51.56,26.73,2019-08-13
"260","CARI",2019-08-13 20:35:00,987.21,NA,NA,51.5,27.9,2019-08-13
"261","CARI",2019-08-13 20:36:00,1051.09,NA,NA,51.43,29.11,2019-08-13
"262","CARI",2019-08-13 20:37:00,1021.41,NA,NA,51.47,28.96,2019-08-13
"263","CARI",2019-08-13 20:38:00,1075.42,NA,NA,51.47,27.68,2019-08-13
"264","CARI",2019-08-13 20:39:00,1112.41,NA,NA,51.38,29.45,2019-08-13
"265","CARI",2019-08-13 20:40:00,983.76,NA,NA,51.37,30.94,2019-08-13
"266","CARI",2019-08-13 20:41:00,1069.25,NA,NA,51.29,28.68,2019-08-13
"267","CARI",2019-08-13 20:42:00,1066.39,NA,NA,51.29,27.79,2019-08-13
"268","CARI",2019-08-13 20:43:00,1014.59,NA,NA,51.29,28.32,2019-08-13
"269","CARI",2019-08-13 20:44:00,1107.9,NA,NA,51.17,29.34,2019-08-13
"270","CARI",2019-08-13 20:45:00,1074.03,NA,24.5,51.18,29.61,2019-08-13
"271","CARI",2019-08-13 20:46:00,1099.82,NA,NA,51.09,28.8,2019-08-13
"272","CARI",2019-08-13 20:47:00,1064.05,NA,NA,51.08,29.33,2019-08-13
"273","CARI",2019-08-13 20:48:00,1039.98,NA,NA,51.08,29.33,2019-08-13
"274","CARI",2019-08-13 20:49:00,1026.79,NA,NA,51,29.25,2019-08-13
"275","CARI",2019-08-13 20:50:00,1087.91,NA,NA,51.02,25.32,2019-08-13
"276","CARI",2019-08-13 20:51:00,1114.26,NA,NA,50.93,25.01,2019-08-13
"277","CARI",2019-08-13 20:52:00,1113.29,NA,NA,50.91,62.71,2019-08-13
"278","CARI",2019-08-13 20:53:00,1004.5,NA,NA,50.91,29.01,2019-08-13
"279","CARI",2019-08-13 20:54:00,1040.07,NA,NA,50.8,31.66,2019-08-13
"280","CARI",2019-08-13 20:55:00,1088.52,NA,NA,50.8,26.66,2019-08-13
"281","CARI",2019-08-13 20:56:00,1057.56,NA,NA,50.72,28.9,2019-08-13
"282","CARI",2019-08-13 20:57:00,1098.32,NA,NA,50.73,28.73,2019-08-13
"283","CARI",2019-08-13 20:58:00,1130.11,NA,NA,50.73,28.73,2019-08-13
"284","CARI",2019-08-13 20:59:00,1093.06,NA,NA,50.62,29.42,2019-08-13
"285","CARI",2019-08-13 21:00:00,1090.53,NA,24.5,50.6,28.03,2019-08-13
"286","CARI",2019-08-13 21:01:00,1118.41,NA,NA,50.54,28.63,2019-08-13
"287","CARI",2019-08-13 21:02:00,1103.78,NA,NA,50.5,28.42,2019-08-13
"288","CARI",2019-08-13 21:03:00,1084.06,NA,NA,50.51,30.8,2019-08-13
"289","CARI",2019-08-13 21:04:00,1134.1,NA,NA,50.41,29.05,2019-08-13
"290","CARI",2019-08-13 21:05:00,1076.47,NA,NA,50.38,38.23,2019-08-13
"291","CARI",2019-08-13 21:06:00,1096.57,NA,NA,50.33,26.57,2019-08-13
"292","CARI",2019-08-13 21:07:00,1077.44,NA,NA,50.27,29.29,2019-08-13
"293","CARI",2019-08-13 21:08:00,1064.05,NA,NA,50.27,29.29,2019-08-13
"294","CARI",2019-08-13 21:09:00,1130.11,NA,NA,50.2,29.27,2019-08-13
"295","CARI",2019-08-13 21:10:00,1138.64,NA,NA,50.18,28.99,2019-08-13
"296","CARI",2019-08-13 21:11:00,1122.92,NA,NA,50.1,28.64,2019-08-13
"297","CARI",2019-08-13 21:12:00,1072.03,NA,NA,50.04,28.31,2019-08-13
"298","CARI",2019-08-13 21:13:00,1089.82,NA,NA,50.04,28.32,2019-08-13
"299","CARI",2019-08-13 21:14:00,1080.74,NA,NA,50.01,28.9,2019-08-13
"300","CARI",2019-08-13 21:15:00,1089.56,NA,24.5,49.97,28.68,2019-08-13
"301","CARI",2019-08-13 21:16:00,1083.27,NA,NA,49.88,29.08,2019-08-13
"302","CARI",2019-08-13 21:17:00,1027.91,NA,NA,49.86,44.44,2019-08-13
"303","CARI",2019-08-13 21:18:00,1069.42,NA,NA,49.86,29.88,2019-08-13
"304","CARI",2019-08-13 21:19:00,1049.27,NA,NA,49.81,30.46,2019-08-13
"305","CARI",2019-08-13 21:20:00,1208.58,NA,NA,49.8,27.52,2019-08-13
"306","CARI",2019-08-13 21:21:00,1150.69,NA,NA,49.7,27.86,2019-08-13
"307","CARI",2019-08-13 21:22:00,1069.34,NA,NA,49.7,28.71,2019-08-13
