"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"25","CARI",2019-08-13 03:40:00,447.98,NA,NA,70.43,0.67,2019-08-13
"26","CARI",2019-08-13 03:41:00,468.27,NA,NA,70.41,2.63,2019-08-13
"27","CARI",2019-08-13 03:42:00,468.08,NA,NA,70.44,0.33,2019-08-13
"28","CARI",2019-08-13 03:43:00,479.39,NA,NA,70.44,0.33,2019-08-13
"29","CARI",2019-08-13 03:44:00,447.44,NA,NA,70.4,0.77,2019-08-13
"30","CARI",2019-08-13 03:45:00,488.87,NA,32.2,70.41,0.28,2019-08-13
"31","CARI",2019-08-13 03:46:00,459.52,NA,NA,70.4,2.98,2019-08-13
"32","CARI",2019-08-13 03:47:00,452.36,NA,NA,70.4,0.88,2019-08-13
"33","CARI",2019-08-13 03:48:00,482.64,NA,NA,70.4,0.88,2019-08-13
"34","CARI",2019-08-13 03:49:00,500.57,NA,NA,70.4,0.67,2019-08-13
"35","CARI",2019-08-13 03:50:00,478.71,NA,NA,70.36,0.98,2019-08-13
"36","CARI",2019-08-13 03:51:00,475.9,NA,NA,70.36,2.8,2019-08-13
"37","CARI",2019-08-13 03:52:00,450.9,NA,NA,70.37,0.59,2019-08-13
"38","CARI",2019-08-13 03:53:00,476.08,NA,NA,70.37,0.6,2019-08-13
"39","CARI",2019-08-13 03:54:00,472.92,NA,NA,70.35,0.41,2019-08-13
"40","CARI",2019-08-13 03:55:00,461.43,NA,NA,70.37,0.3,2019-08-13
"41","CARI",2019-08-13 03:56:00,464.56,NA,NA,70.33,2.79,2019-08-13
"42","CARI",2019-08-13 03:57:00,471.13,NA,NA,70.34,0.75,2019-08-13
"43","CARI",2019-08-13 03:58:00,459.4,NA,NA,70.33,0.73,2019-08-13
"44","CARI",2019-08-13 03:59:00,489.57,NA,NA,70.32,0.72,2019-08-13
"45","CARI",2019-08-13 04:00:00,467.22,NA,32.3,70.31,0.79,2019-08-13
"46","CARI",2019-08-13 04:01:00,479.65,NA,NA,70.27,2.69,2019-08-13
"47","CARI",2019-08-13 04:02:00,485.97,NA,NA,70.26,0.66,2019-08-13
"48","CARI",2019-08-13 04:03:00,474.92,NA,NA,70.26,0.66,2019-08-13
"49","CARI",2019-08-13 04:04:00,473.28,NA,NA,70.26,0.64,2019-08-13
"50","CARI",2019-08-13 04:05:00,492.28,NA,NA,70.21,0.7,2019-08-13
"51","CARI",2019-08-13 04:06:00,481.15,NA,NA,70.19,2.84,2019-08-13
"52","CARI",2019-08-13 04:07:00,474.92,NA,NA,70.15,1.05,2019-08-13
"53","CARI",2019-08-13 04:08:00,481.85,NA,NA,70.15,1.03,2019-08-13
"54","CARI",2019-08-13 04:09:00,492.52,NA,NA,70.16,0.81,2019-08-13
"55","CARI",2019-08-13 04:10:00,476.28,NA,NA,70.11,0.87,2019-08-13
"56","CARI",2019-08-13 04:11:00,497.09,NA,NA,70.08,2.93,2019-08-13
"57","CARI",2019-08-13 04:12:00,469.57,NA,NA,70.1,1.04,2019-08-13
"58","CARI",2019-08-13 04:13:00,475.9,NA,NA,70.1,1.04,2019-08-13
"59","CARI",2019-08-13 04:14:00,478.96,NA,NA,70.1,1.01,2019-08-13
"60","CARI",2019-08-13 04:15:00,473.23,NA,32.1,70.1,1.11,2019-08-13
"61","CARI",2019-08-13 04:16:00,478.02,NA,NA,70.04,3.29,2019-08-13
"62","CARI",2019-08-13 04:17:00,461.98,NA,NA,70.06,0.9,2019-08-13
"63","CARI",2019-08-13 04:18:00,490.26,NA,NA,70.06,0.9,2019-08-13
"64","CARI",2019-08-13 04:19:00,501.21,NA,NA,70.03,1.2,2019-08-13
"65","CARI",2019-08-13 04:20:00,489.12,NA,NA,70.05,1.17,2019-08-13
"66","CARI",2019-08-13 04:21:00,510.22,NA,NA,70.02,3.17,2019-08-13
"67","CARI",2019-08-13 04:22:00,478.28,NA,NA,70.01,1.12,2019-08-13
"68","CARI",2019-08-13 04:23:00,504.78,NA,NA,70.01,1.12,2019-08-13
"69","CARI",2019-08-13 04:24:00,486.74,NA,NA,69.98,1.29,2019-08-13
"70","CARI",2019-08-13 04:25:00,515.87,NA,NA,69.98,1.46,2019-08-13
"71","CARI",2019-08-13 04:26:00,490.27,NA,NA,69.95,3.25,2019-08-13
"72","CARI",2019-08-13 04:27:00,504.23,NA,NA,69.94,1.4,2019-08-13
"73","CARI",2019-08-13 04:28:00,500.92,NA,NA,69.94,1.4,2019-08-13
"74","CARI",2019-08-13 04:29:00,505.12,NA,NA,69.91,1.53,2019-08-13
"75","CARI",2019-08-13 04:30:00,489.76,NA,31.9,69.87,1.42,2019-08-13
"76","CARI",2019-08-13 04:31:00,510.75,NA,NA,69.81,3.43,2019-08-13
"77","CARI",2019-08-13 04:32:00,481.85,NA,NA,69.79,1.63,2019-08-13
"78","CARI",2019-08-13 04:33:00,461.99,NA,NA,69.79,1.64,2019-08-13
"79","CARI",2019-08-13 04:34:00,502.68,NA,NA,69.76,1.6,2019-08-13
"80","CARI",2019-08-13 04:35:00,518.01,NA,NA,69.75,2.03,2019-08-13
"81","CARI",2019-08-13 04:36:00,499.27,NA,NA,69.71,3.93,2019-08-13
"82","CARI",2019-08-13 04:37:00,508.64,NA,NA,69.72,1.73,2019-08-13
"83","CARI",2019-08-13 04:38:00,529.49,NA,NA,69.73,1.73,2019-08-13
"84","CARI",2019-08-13 04:39:00,512.8,NA,NA,69.69,1.82,2019-08-13
"85","CARI",2019-08-13 04:40:00,512.49,NA,NA,69.68,1.99,2019-08-13
"86","CARI",2019-08-13 04:41:00,492.79,NA,NA,69.64,4.08,2019-08-13
"87","CARI",2019-08-13 04:42:00,511.33,NA,NA,69.64,1.91,2019-08-13
"88","CARI",2019-08-13 04:43:00,531.51,NA,NA,69.64,1.91,2019-08-13
"89","CARI",2019-08-13 04:44:00,509.21,NA,NA,69.62,2.09,2019-08-13
"90","CARI",2019-08-13 04:45:00,520.15,NA,31.7,69.59,1.51,2019-08-13
"91","CARI",2019-08-13 04:46:00,504.74,NA,NA,69.6,4.02,2019-08-13
"92","CARI",2019-08-13 04:47:00,496.85,NA,NA,69.6,1.7,2019-08-13
"93","CARI",2019-08-13 04:48:00,510.95,NA,NA,69.6,1.7,2019-08-13
"94","CARI",2019-08-13 04:49:00,532.75,NA,NA,69.58,2.07,2019-08-13
"95","CARI",2019-08-13 04:50:00,513.19,NA,NA,69.56,2.41,2019-08-13
"96","CARI",2019-08-13 04:51:00,550.49,NA,NA,69.55,4.4,2019-08-13
"97","CARI",2019-08-13 04:52:00,541.53,NA,NA,69.54,2.3,2019-08-13
"98","CARI",2019-08-13 04:53:00,528.13,NA,NA,69.54,2.32,2019-08-13
"99","CARI",2019-08-13 04:54:00,499.91,NA,NA,69.51,2.94,2019-08-13
"100","CARI",2019-08-13 04:55:00,534.85,NA,NA,69.48,2.75,2019-08-13
"101","CARI",2019-08-13 04:56:00,513.19,NA,NA,69.45,4.28,2019-08-13
"102","CARI",2019-08-13 04:57:00,530.69,NA,NA,69.44,2.72,2019-08-13
"103","CARI",2019-08-13 04:58:00,521.73,NA,NA,69.44,2.74,2019-08-13
"104","CARI",2019-08-13 04:59:00,520.8,NA,NA,69.39,2.54,2019-08-13
"105","CARI",2019-08-13 05:00:00,544.22,NA,31.5,69.39,2.34,2019-08-13
"106","CARI",2019-08-13 05:01:00,550.7,NA,NA,69.34,4.46,2019-08-13
"107","CARI",2019-08-13 05:02:00,517.56,NA,NA,69.34,2.63,2019-08-13
"108","CARI",2019-08-13 05:03:00,518.73,NA,NA,69.34,2.67,2019-08-13
"109","CARI",2019-08-13 05:04:00,561.88,NA,NA,69.31,2.38,2019-08-13
"110","CARI",2019-08-13 05:05:00,537.13,NA,NA,69.29,2.38,2019-08-13
"111","CARI",2019-08-13 05:06:00,546.66,NA,NA,69.28,4.84,2019-08-13
"112","CARI",2019-08-13 05:07:00,559.06,NA,NA,69.26,2.45,2019-08-13
"113","CARI",2019-08-13 05:08:00,541.02,NA,NA,69.26,2.45,2019-08-13
"114","CARI",2019-08-13 05:09:00,550.26,NA,NA,69.2,2.58,2019-08-13
"115","CARI",2019-08-13 05:10:00,563.66,NA,NA,69.19,2.49,2019-08-13
"116","CARI",2019-08-13 05:11:00,539.84,NA,NA,69.15,4.73,2019-08-13
"117","CARI",2019-08-13 05:12:00,557.82,NA,NA,69.13,2.84,2019-08-13
"118","CARI",2019-08-13 05:13:00,555.56,NA,NA,69.12,2.8,2019-08-13
"119","CARI",2019-08-13 05:14:00,546.75,NA,NA,69.12,2.54,2019-08-13
"120","CARI",2019-08-13 05:15:00,522.93,NA,31.3,69.08,3.91,2019-08-13
"121","CARI",2019-08-13 05:16:00,544.91,NA,NA,69.07,5.01,2019-08-13
"122","CARI",2019-08-13 05:17:00,525.61,NA,NA,69.09,2.74,2019-08-13
"123","CARI",2019-08-13 05:18:00,552.11,NA,NA,69.09,2.72,2019-08-13
"124","CARI",2019-08-13 05:19:00,564.89,NA,NA,69.05,2.94,2019-08-13
"125","CARI",2019-08-13 05:20:00,563.75,NA,NA,69.01,2.89,2019-08-13
"126","CARI",2019-08-13 05:21:00,528.99,NA,NA,69.03,5.08,2019-08-13
"127","CARI",2019-08-13 05:22:00,546.82,NA,NA,69.04,3.25,2019-08-13
"128","CARI",2019-08-13 05:23:00,543.99,NA,NA,69.04,3.25,2019-08-13
"129","CARI",2019-08-13 05:24:00,541.82,NA,NA,69.01,3.52,2019-08-13
"130","CARI",2019-08-13 05:25:00,567.29,NA,NA,68.95,3.76,2019-08-13
"131","CARI",2019-08-13 05:26:00,552.84,NA,NA,68.97,5.51,2019-08-13
"132","CARI",2019-08-13 05:27:00,549.07,NA,NA,68.99,3.6,2019-08-13
"133","CARI",2019-08-13 05:28:00,572.94,NA,NA,68.99,3.6,2019-08-13
"134","CARI",2019-08-13 05:29:00,569.92,NA,NA,68.93,4.02,2019-08-13
"135","CARI",2019-08-13 05:30:00,563.82,NA,31.1,68.92,3.82,2019-08-13
"136","CARI",2019-08-13 05:31:00,563.96,NA,NA,68.9,5.96,2019-08-13
"137","CARI",2019-08-13 05:32:00,551.65,NA,NA,68.84,4.05,2019-08-13
"138","CARI",2019-08-13 05:33:00,551.25,NA,NA,68.84,4.11,2019-08-13
"139","CARI",2019-08-13 05:34:00,552.51,NA,NA,68.81,3.97,2019-08-13
"140","CARI",2019-08-13 05:35:00,570.73,NA,NA,68.78,4.03,2019-08-13
"141","CARI",2019-08-13 05:36:00,550.78,NA,NA,68.78,5.83,2019-08-13
"142","CARI",2019-08-13 05:37:00,545.1,NA,NA,68.74,4.02,2019-08-13
"143","CARI",2019-08-13 05:38:00,579.28,NA,NA,68.74,4.05,2019-08-13
"144","CARI",2019-08-13 05:39:00,576.91,NA,NA,68.71,3.89,2019-08-13
"145","CARI",2019-08-13 05:40:00,590.27,NA,NA,68.69,4.36,2019-08-13
"146","CARI",2019-08-13 05:41:00,583.75,NA,NA,68.68,5.79,2019-08-13
"147","CARI",2019-08-13 05:42:00,572.43,NA,NA,68.67,3.85,2019-08-13
"148","CARI",2019-08-13 05:43:00,564.28,NA,NA,68.67,3.85,2019-08-13
"149","CARI",2019-08-13 05:44:00,561.49,NA,NA,68.63,4.38,2019-08-13
"150","CARI",2019-08-13 05:45:00,589.19,NA,30.9,68.64,4.38,2019-08-13
"151","CARI",2019-08-13 05:46:00,565.49,NA,NA,68.61,6.35,2019-08-13
"152","CARI",2019-08-13 05:47:00,577.45,NA,NA,68.58,4.47,2019-08-13
"153","CARI",2019-08-13 05:48:00,576.51,NA,NA,68.58,4.49,2019-08-13
"154","CARI",2019-08-13 05:49:00,576.38,NA,NA,68.54,4.75,2019-08-13
"155","CARI",2019-08-13 05:50:00,574.01,NA,NA,68.54,4.6,2019-08-13
"156","CARI",2019-08-13 05:51:00,574.29,NA,NA,68.51,6.22,2019-08-13
"157","CARI",2019-08-13 05:52:00,567.9,NA,NA,68.49,4.8,2019-08-13
"158","CARI",2019-08-13 05:53:00,605.4,NA,NA,68.49,4.78,2019-08-13
"159","CARI",2019-08-13 05:54:00,577.65,NA,NA,68.41,4.62,2019-08-13
"160","CARI",2019-08-13 05:55:00,583.95,NA,NA,68.39,4.98,2019-08-13
"161","CARI",2019-08-13 05:56:00,558.31,NA,NA,68.42,6.25,2019-08-13
"162","CARI",2019-08-13 05:57:00,593.72,NA,NA,68.29,4.74,2019-08-13
"163","CARI",2019-08-13 05:58:00,564.49,NA,NA,68.28,4.7,2019-08-13
"164","CARI",2019-08-13 05:59:00,580.06,NA,NA,68.36,4.9,2019-08-13
"165","CARI",2019-08-13 06:00:00,590.2,NA,30.7,68.33,4.83,2019-08-13
"166","CARI",2019-08-13 06:01:00,580.39,NA,NA,68.3,6.91,2019-08-13
"167","CARI",2019-08-13 06:02:00,571.66,NA,NA,68.22,5.03,2019-08-13
"168","CARI",2019-08-13 06:03:00,588.91,NA,NA,68.22,5.03,2019-08-13
"169","CARI",2019-08-13 06:04:00,629.18,NA,NA,68.23,5.32,2019-08-13
"170","CARI",2019-08-13 06:05:00,619.36,NA,NA,68.18,5.32,2019-08-13
"171","CARI",2019-08-13 06:06:00,580.19,NA,NA,68.18,6.95,2019-08-13
"172","CARI",2019-08-13 06:07:00,576.68,NA,NA,68.15,5.03,2019-08-13
"173","CARI",2019-08-13 06:08:00,590.03,NA,NA,68.15,5.04,2019-08-13
"174","CARI",2019-08-13 06:09:00,552.47,NA,NA,68.1,5.11,2019-08-13
"175","CARI",2019-08-13 06:10:00,609.71,NA,NA,68.09,5.03,2019-08-13
"176","CARI",2019-08-13 06:11:00,618.18,NA,NA,68.06,7.16,2019-08-13
"177","CARI",2019-08-13 06:12:00,577.65,NA,NA,67.95,5.27,2019-08-13
"178","CARI",2019-08-13 06:13:00,622.75,NA,NA,67.95,5.27,2019-08-13
"179","CARI",2019-08-13 06:14:00,614.76,NA,NA,67.92,5.56,2019-08-13
"180","CARI",2019-08-13 06:15:00,602.2,NA,30.5,67.96,5.62,2019-08-13
"181","CARI",2019-08-13 06:16:00,600.93,NA,NA,67.91,6.9,2019-08-13
"182","CARI",2019-08-13 06:17:00,604.99,NA,NA,67.91,5.67,2019-08-13
"183","CARI",2019-08-13 06:18:00,600.42,NA,NA,67.91,5.68,2019-08-13
"184","CARI",2019-08-13 06:19:00,609.64,NA,NA,67.82,5.99,2019-08-13
"185","CARI",2019-08-13 06:20:00,566.93,NA,NA,67.77,5.85,2019-08-13
"186","CARI",2019-08-13 06:21:00,558.91,NA,NA,67.82,7.11,2019-08-13
"187","CARI",2019-08-13 06:22:00,591.46,NA,NA,67.76,5.95,2019-08-13
"188","CARI",2019-08-13 06:23:00,586.15,NA,NA,67.76,5.95,2019-08-13
"189","CARI",2019-08-13 06:24:00,620.79,NA,NA,67.71,6.01,2019-08-13
"190","CARI",2019-08-13 06:25:00,588.15,NA,NA,67.65,6.09,2019-08-13
"191","CARI",2019-08-13 06:26:00,597.62,NA,NA,67.61,7.73,2019-08-13
"192","CARI",2019-08-13 06:27:00,600.77,NA,NA,67.57,5.97,2019-08-13
"193","CARI",2019-08-13 06:28:00,592.42,NA,NA,67.58,6.02,2019-08-13
"194","CARI",2019-08-13 06:29:00,612.13,NA,NA,67.54,5.96,2019-08-13
"195","CARI",2019-08-13 06:30:00,609.85,NA,30.4,67.54,6.26,2019-08-13
"196","CARI",2019-08-13 06:31:00,599.53,NA,NA,67.52,8.04,2019-08-13
"197","CARI",2019-08-13 06:32:00,619.26,NA,NA,67.47,6.48,2019-08-13
"198","CARI",2019-08-13 06:33:00,627.62,NA,NA,67.47,6.47,2019-08-13
"199","CARI",2019-08-13 06:34:00,614.48,NA,NA,67.43,6.73,2019-08-13
"200","CARI",2019-08-13 06:35:00,670.33,NA,NA,67.38,7.05,2019-08-13
"201","CARI",2019-08-13 06:36:00,597.55,NA,NA,67.33,9.12,2019-08-13
"202","CARI",2019-08-13 06:37:00,622.88,NA,NA,67.27,7.4,2019-08-13
"203","CARI",2019-08-13 06:38:00,618.71,NA,NA,67.27,7.48,2019-08-13
"204","CARI",2019-08-13 06:39:00,608.54,NA,NA,67.17,7.16,2019-08-13
"205","CARI",2019-08-13 06:40:00,657.96,NA,NA,67.17,7.33,2019-08-13
"206","CARI",2019-08-13 06:41:00,639.97,NA,NA,67.09,7.24,2019-08-13
"207","CARI",2019-08-13 06:42:00,617.04,NA,NA,67.09,7.56,2019-08-13
"208","CARI",2019-08-13 06:43:00,615.94,NA,NA,67.09,7.56,2019-08-13
"209","CARI",2019-08-13 06:44:00,628.81,NA,NA,67,8.35,2019-08-13
"210","CARI",2019-08-13 06:45:00,608.05,NA,30.2,66.99,8.33,2019-08-13
"211","CARI",2019-08-13 06:46:00,605.72,NA,NA,66.92,9.51,2019-08-13
"212","CARI",2019-08-13 06:47:00,607.99,NA,NA,66.89,8.22,2019-08-13
"213","CARI",2019-08-13 06:48:00,632.38,NA,NA,66.89,8.16,2019-08-13
"214","CARI",2019-08-13 06:49:00,647.66,NA,NA,66.85,8.26,2019-08-13
"215","CARI",2019-08-13 06:50:00,652.34,NA,NA,66.88,8.07,2019-08-13
"216","CARI",2019-08-13 06:51:00,643.99,NA,NA,66.81,9.86,2019-08-13
"217","CARI",2019-08-13 06:52:00,656.6,NA,NA,66.82,8.11,2019-08-13
"218","CARI",2019-08-13 06:53:00,660.24,NA,NA,66.82,8.13,2019-08-13
"219","CARI",2019-08-13 06:54:00,639.4,NA,NA,66.73,8.2,2019-08-13
"220","CARI",2019-08-13 06:55:00,634.76,NA,NA,66.66,8.74,2019-08-13
"221","CARI",2019-08-13 06:56:00,607.09,NA,NA,66.67,9.6,2019-08-13
"222","CARI",2019-08-13 06:57:00,645.19,NA,NA,66.66,8.04,2019-08-13
"223","CARI",2019-08-13 06:58:00,646.38,NA,NA,66.66,8.04,2019-08-13
"224","CARI",2019-08-13 06:59:00,642.64,NA,NA,66.59,8.78,2019-08-13
"225","CARI",2019-08-13 07:00:00,647.16,NA,30,66.6,8.26,2019-08-13
"226","CARI",2019-08-13 07:01:00,676.06,NA,NA,66.51,9.48,2019-08-13
"227","CARI",2019-08-13 07:02:00,614.68,NA,NA,66.47,7.9,2019-08-13
"228","CARI",2019-08-13 07:03:00,651.35,NA,NA,66.47,7.97,2019-08-13
"229","CARI",2019-08-13 07:04:00,619.26,NA,NA,66.43,8.45,2019-08-13
"230","CARI",2019-08-13 07:05:00,690.16,NA,NA,66.41,8.13,2019-08-13
"231","CARI",2019-08-13 07:06:00,642.36,NA,NA,66.36,10.26,2019-08-13
"232","CARI",2019-08-13 07:07:00,633.86,NA,NA,66.34,8.44,2019-08-13
"233","CARI",2019-08-13 07:08:00,659.44,NA,NA,66.34,8.51,2019-08-13
"234","CARI",2019-08-13 07:09:00,640.74,NA,NA,66.28,9.47,2019-08-13
"235","CARI",2019-08-13 07:10:00,665.59,NA,NA,66.27,9.64,2019-08-13
"236","CARI",2019-08-13 07:11:00,617.25,NA,NA,66.21,10.97,2019-08-13
"237","CARI",2019-08-13 07:12:00,627.7,NA,NA,66.15,9.5,2019-08-13
"238","CARI",2019-08-13 07:13:00,692.05,NA,NA,66.15,9.5,2019-08-13
"239","CARI",2019-08-13 07:14:00,674.84,NA,NA,66.08,10.96,2019-08-13
"240","CARI",2019-08-13 07:15:00,651.35,NA,29.8,66.05,11.56,2019-08-13
"241","CARI",2019-08-13 07:16:00,649.71,NA,NA,66.03,13.23,2019-08-13
"242","CARI",2019-08-13 07:17:00,618.36,NA,NA,66,12.42,2019-08-13
"243","CARI",2019-08-13 07:18:00,648.57,NA,NA,66,12.42,2019-08-13
"244","CARI",2019-08-13 07:19:00,641.38,NA,NA,65.94,13.41,2019-08-13
"245","CARI",2019-08-13 07:20:00,653.27,NA,NA,65.93,13.8,2019-08-13
"246","CARI",2019-08-13 07:21:00,629.07,NA,NA,65.86,15.2,2019-08-13
"247","CARI",2019-08-13 07:22:00,645.33,NA,NA,65.83,14.79,2019-08-13
"248","CARI",2019-08-13 07:23:00,647.94,NA,NA,65.83,14.79,2019-08-13
"249","CARI",2019-08-13 07:24:00,658.31,NA,NA,65.77,16.7,2019-08-13
"250","CARI",2019-08-13 07:25:00,642.79,NA,NA,65.75,16.19,2019-08-13
"251","CARI",2019-08-13 07:26:00,641.72,NA,NA,65.69,16.92,2019-08-13
"252","CARI",2019-08-13 07:27:00,670.97,NA,NA,65.69,16.06,2019-08-13
"253","CARI",2019-08-13 07:28:00,665.44,NA,NA,65.69,16.18,2019-08-13
"254","CARI",2019-08-13 07:29:00,676.36,NA,NA,65.6,16.05,2019-08-13
"255","CARI",2019-08-13 07:30:00,628.04,NA,29.5,65.6,15.85,2019-08-13
"256","CARI",2019-08-13 07:31:00,654.12,NA,NA,65.55,17.17,2019-08-13
"257","CARI",2019-08-13 07:32:00,644.04,NA,NA,65.52,15.71,2019-08-13
"258","CARI",2019-08-13 07:33:00,645.19,NA,NA,65.52,15.71,2019-08-13
"259","CARI",2019-08-13 07:34:00,657.29,NA,NA,65.47,16.06,2019-08-13
"260","CARI",2019-08-13 07:35:00,716.29,NA,NA,65.4,16.21,2019-08-13
"261","CARI",2019-08-13 07:36:00,613.07,NA,NA,65.38,17.2,2019-08-13
"262","CARI",2019-08-13 07:37:00,694.75,NA,NA,65.35,17.24,2019-08-13
"263","CARI",2019-08-13 07:38:00,668.38,NA,NA,65.35,17.23,2019-08-13
"264","CARI",2019-08-13 07:39:00,659.08,NA,NA,65.29,17.26,2019-08-13
"265","CARI",2019-08-13 07:40:00,660.43,NA,NA,65.27,17,2019-08-13
"266","CARI",2019-08-13 07:41:00,643.12,NA,NA,65.23,18.2,2019-08-13
"267","CARI",2019-08-13 07:42:00,663.78,NA,NA,65.17,17.51,2019-08-13
"268","CARI",2019-08-13 07:43:00,691.54,NA,NA,65.17,17.51,2019-08-13
"269","CARI",2019-08-13 07:44:00,679.58,NA,NA,65.1,17.45,2019-08-13
"270","CARI",2019-08-13 07:45:00,678.72,NA,29.4,65.08,17.71,2019-08-13
"271","CARI",2019-08-13 07:46:00,662.64,NA,NA,65.01,16.74,2019-08-13
"272","CARI",2019-08-13 07:47:00,674.47,NA,NA,65.01,17.06,2019-08-13
"273","CARI",2019-08-13 07:48:00,668,NA,NA,65.01,17.05,2019-08-13
"274","CARI",2019-08-13 07:49:00,684.87,NA,NA,64.94,17.49,2019-08-13
"275","CARI",2019-08-13 07:50:00,656.93,NA,NA,64.92,17.45,2019-08-13
"276","CARI",2019-08-13 07:51:00,682.62,NA,NA,64.88,17.32,2019-08-13
"277","CARI",2019-08-13 07:52:00,660.57,NA,NA,64.86,17.63,2019-08-13
"278","CARI",2019-08-13 07:53:00,683.57,NA,NA,64.86,17.57,2019-08-13
"279","CARI",2019-08-13 07:54:00,683.85,NA,NA,64.85,17.25,2019-08-13
"280","CARI",2019-08-13 07:55:00,655.02,NA,NA,64.87,17.17,2019-08-13
"281","CARI",2019-08-13 07:56:00,673.18,NA,NA,64.81,17.77,2019-08-13
"282","CARI",2019-08-13 07:57:00,673.61,NA,NA,64.82,16.54,2019-08-13
"283","CARI",2019-08-13 07:58:00,665.79,NA,NA,64.82,16.7,2019-08-13
"284","CARI",2019-08-13 07:59:00,644.74,NA,NA,64.73,16.14,2019-08-13
"285","CARI",2019-08-13 08:00:00,673.24,NA,29.1,64.7,16.24,2019-08-13
"286","CARI",2019-08-13 08:01:00,668.52,NA,NA,64.66,16.86,2019-08-13
"287","CARI",2019-08-13 08:02:00,704.38,NA,NA,64.61,16.41,2019-08-13
"288","CARI",2019-08-13 08:03:00,684.87,NA,NA,64.62,16.38,2019-08-13
"289","CARI",2019-08-13 08:04:00,673.82,NA,NA,64.54,16.3,2019-08-13
"290","CARI",2019-08-13 08:05:00,725.46,NA,NA,64.54,16.6,2019-08-13
"291","CARI",2019-08-13 08:06:00,680.09,NA,NA,64.46,17.36,2019-08-13
"292","CARI",2019-08-13 08:07:00,697.94,NA,NA,64.48,16.31,2019-08-13
"293","CARI",2019-08-13 08:08:00,678.21,NA,NA,64.47,16.25,2019-08-13
"294","CARI",2019-08-13 08:09:00,657.92,NA,NA,64.38,17.1,2019-08-13
"295","CARI",2019-08-13 08:10:00,671.38,NA,NA,64.34,16.68,2019-08-13
"296","CARI",2019-08-13 08:11:00,719.97,NA,NA,64.33,16.95,2019-08-13
"297","CARI",2019-08-13 08:12:00,695.75,NA,NA,64.31,16.84,2019-08-13
"298","CARI",2019-08-13 08:13:00,706.88,NA,NA,64.31,16.84,2019-08-13
"299","CARI",2019-08-13 08:14:00,676.47,NA,NA,64.23,16.37,2019-08-13
"300","CARI",2019-08-13 08:15:00,682.47,NA,29,64.22,16.69,2019-08-13
"301","CARI",2019-08-13 08:16:00,709.07,NA,NA,64.18,17.12,2019-08-13
"302","CARI",2019-08-13 08:17:00,700.64,NA,NA,64.19,16.54,2019-08-13
"303","CARI",2019-08-13 08:18:00,685.36,NA,NA,64.19,16.54,2019-08-13
"304","CARI",2019-08-13 08:19:00,699.25,NA,NA,64.1,16.25,2019-08-13
"305","CARI",2019-08-13 08:20:00,708.78,NA,NA,64.05,16.31,2019-08-13
"306","CARI",2019-08-13 08:21:00,699.69,NA,NA,64.03,16.94,2019-08-13
"307","CARI",2019-08-13 08:22:00,664.06,NA,NA,64.03,15.75,2019-08-13
"308","CARI",2019-08-13 08:23:00,670.29,NA,NA,64.03,15.78,2019-08-13
"309","CARI",2019-08-13 08:24:00,693.42,NA,NA,63.98,15.39,2019-08-13
