"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"44","CARI",2019-08-02 12:59:00,269.44,NA,NA,86,1.54,2019-08-02
"45","CARI",2019-08-02 13:00:00,281.22,NA,28,85.96,3.18,2019-08-02
"46","CARI",2019-08-02 13:01:00,289.59,NA,NA,86.01,1.45,2019-08-02
"47","CARI",2019-08-02 13:02:00,289.09,NA,NA,86.01,1.45,2019-08-02
"48","CARI",2019-08-02 13:03:00,289.49,NA,NA,85.95,1.51,2019-08-02
"49","CARI",2019-08-02 13:04:00,289.44,NA,NA,85.96,1.55,2019-08-02
"50","CARI",2019-08-02 13:05:00,289.39,NA,NA,85.93,3.12,2019-08-02
"51","CARI",2019-08-02 13:06:00,273.7,NA,NA,85.94,1.57,2019-08-02
"52","CARI",2019-08-02 13:07:00,278.49,NA,NA,85.94,1.59,2019-08-02
"53","CARI",2019-08-02 13:08:00,297.1,NA,NA,85.92,1.69,2019-08-02
"54","CARI",2019-08-02 13:09:00,289.29,NA,NA,85.91,1.72,2019-08-02
"55","CARI",2019-08-02 13:10:00,289.64,NA,NA,85.86,3.26,2019-08-02
"56","CARI",2019-08-02 13:11:00,297.81,NA,NA,85.87,1.94,2019-08-02
"57","CARI",2019-08-02 13:12:00,292.63,NA,NA,85.87,1.94,2019-08-02
"58","CARI",2019-08-02 13:13:00,289.03,NA,NA,85.82,1.87,2019-08-02
"59","CARI",2019-08-02 13:14:00,288.48,NA,NA,85.83,1.91,2019-08-02
"60","CARI",2019-08-02 13:15:00,303.19,NA,28,85.8,3.41,2019-08-02
"61","CARI",2019-08-02 13:16:00,279.88,NA,NA,85.83,1.83,2019-08-02
"62","CARI",2019-08-02 13:17:00,275.97,NA,NA,85.83,1.83,2019-08-02
"63","CARI",2019-08-02 13:18:00,290.01,NA,NA,85.79,1.83,2019-08-02
"64","CARI",2019-08-02 13:19:00,286.37,NA,NA,85.82,1.86,2019-08-02
"65","CARI",2019-08-02 13:20:00,286.88,NA,NA,85.81,3.48,2019-08-02
"66","CARI",2019-08-02 13:21:00,276.16,NA,NA,85.79,1.86,2019-08-02
"67","CARI",2019-08-02 13:22:00,297.35,NA,NA,85.79,1.88,2019-08-02
"68","CARI",2019-08-02 13:23:00,295.36,NA,NA,85.76,2.32,2019-08-02
"69","CARI",2019-08-02 13:24:00,294.19,NA,NA,85.77,2.84,2019-08-02
"70","CARI",2019-08-02 13:25:00,296.34,NA,NA,85.7,4.56,2019-08-02
"71","CARI",2019-08-02 13:26:00,266.36,NA,NA,85.74,2.8,2019-08-02
"72","CARI",2019-08-02 13:27:00,289.49,NA,NA,85.74,2.78,2019-08-02
"73","CARI",2019-08-02 13:28:00,313.28,NA,NA,85.72,2.28,2019-08-02
"74","CARI",2019-08-02 13:29:00,298.47,NA,NA,85.71,2.18,2019-08-02
"75","CARI",2019-08-02 13:30:00,306.76,NA,27.9,85.69,3.69,2019-08-02
"76","CARI",2019-08-02 13:31:00,281.87,NA,NA,85.69,2.08,2019-08-02
"77","CARI",2019-08-02 13:32:00,302.8,NA,NA,85.68,2.07,2019-08-02
"78","CARI",2019-08-02 13:33:00,306.29,NA,NA,85.66,1.92,2019-08-02
"79","CARI",2019-08-02 13:34:00,289,NA,NA,85.66,1.97,2019-08-02
"80","CARI",2019-08-02 13:35:00,300.74,NA,NA,85.65,3.51,2019-08-02
"81","CARI",2019-08-02 13:36:00,278.45,NA,NA,85.62,1.86,2019-08-02
"82","CARI",2019-08-02 13:37:00,275.58,NA,NA,85.62,1.86,2019-08-02
"83","CARI",2019-08-02 13:38:00,286.38,NA,NA,85.62,2.03,2019-08-02
"84","CARI",2019-08-02 13:39:00,290.72,NA,NA,85.62,1.96,2019-08-02
"85","CARI",2019-08-02 13:40:00,306.04,NA,NA,85.6,3.7,2019-08-02
"86","CARI",2019-08-02 13:41:00,271.89,NA,NA,85.6,1.93,2019-08-02
"87","CARI",2019-08-02 13:42:00,310.54,NA,NA,85.6,1.93,2019-08-02
"88","CARI",2019-08-02 13:43:00,298.02,NA,NA,85.55,2.07,2019-08-02
"89","CARI",2019-08-02 13:44:00,289.4,NA,NA,85.55,2.08,2019-08-02
"90","CARI",2019-08-02 13:45:00,281.74,NA,27.8,85.55,3.59,2019-08-02
"91","CARI",2019-08-02 13:46:00,291.17,NA,NA,85.55,2.06,2019-08-02
"92","CARI",2019-08-02 13:47:00,258.59,NA,NA,85.55,2.07,2019-08-02
"93","CARI",2019-08-02 13:48:00,303.98,NA,NA,85.52,2.11,2019-08-02
"94","CARI",2019-08-02 13:49:00,288.35,NA,NA,85.52,2.14,2019-08-02
"95","CARI",2019-08-02 13:50:00,303.25,NA,NA,85.49,3.8,2019-08-02
"96","CARI",2019-08-02 13:51:00,284.08,NA,NA,85.48,2.2,2019-08-02
"97","CARI",2019-08-02 13:52:00,309.87,NA,NA,85.47,2.22,2019-08-02
"98","CARI",2019-08-02 13:53:00,303.67,NA,NA,85.47,2.37,2019-08-02
"99","CARI",2019-08-02 13:54:00,297.82,NA,NA,85.49,2.34,2019-08-02
"100","CARI",2019-08-02 13:55:00,308.57,NA,NA,85.45,4.08,2019-08-02
"101","CARI",2019-08-02 13:56:00,309.92,NA,NA,85.46,2.61,2019-08-02
"102","CARI",2019-08-02 13:57:00,311.43,NA,NA,85.46,2.65,2019-08-02
"103","CARI",2019-08-02 13:58:00,299.62,NA,NA,85.45,2.77,2019-08-02
"104","CARI",2019-08-02 13:59:00,296.14,NA,NA,85.47,2.69,2019-08-02
"105","CARI",2019-08-02 14:00:00,300.44,NA,27.8,85.42,4.15,2019-08-02
"106","CARI",2019-08-02 14:01:00,280.58,NA,NA,85.4,2.82,2019-08-02
"107","CARI",2019-08-02 14:02:00,310.23,NA,NA,85.4,2.79,2019-08-02
"108","CARI",2019-08-02 14:03:00,314.82,NA,NA,85.36,2.63,2019-08-02
"109","CARI",2019-08-02 14:04:00,308.47,NA,NA,85.36,2.75,2019-08-02
"110","CARI",2019-08-02 14:05:00,301.1,NA,NA,85.35,4.29,2019-08-02
"111","CARI",2019-08-02 14:06:00,304.24,NA,NA,85.33,2.72,2019-08-02
"112","CARI",2019-08-02 14:07:00,304.49,NA,NA,85.33,2.74,2019-08-02
"113","CARI",2019-08-02 14:08:00,306.35,NA,NA,85.25,3.05,2019-08-02
"114","CARI",2019-08-02 14:09:00,291.47,NA,NA,85.29,2.97,2019-08-02
"115","CARI",2019-08-02 14:10:00,299.31,NA,NA,85.29,4.45,2019-08-02
"116","CARI",2019-08-02 14:11:00,313.51,NA,NA,85.24,2.97,2019-08-02
"117","CARI",2019-08-02 14:12:00,318.54,NA,NA,85.24,2.98,2019-08-02
"118","CARI",2019-08-02 14:13:00,316.7,NA,NA,85.18,3.36,2019-08-02
"119","CARI",2019-08-02 14:14:00,319.33,NA,NA,85.18,3.12,2019-08-02
"120","CARI",2019-08-02 14:15:00,305.89,NA,27.5,85.15,4.68,2019-08-02
"121","CARI",2019-08-02 14:16:00,327,NA,NA,85.15,3.09,2019-08-02
"122","CARI",2019-08-02 14:17:00,313.41,NA,NA,85.15,3.09,2019-08-02
"123","CARI",2019-08-02 14:18:00,314.35,NA,NA,85.12,3.15,2019-08-02
"124","CARI",2019-08-02 14:19:00,329.49,NA,NA,85.13,3.18,2019-08-02
"125","CARI",2019-08-02 14:20:00,321.92,NA,NA,85.11,4.75,2019-08-02
"126","CARI",2019-08-02 14:21:00,286.54,NA,NA,85.1,3.39,2019-08-02
"127","CARI",2019-08-02 14:22:00,324.29,NA,NA,85.1,3.39,2019-08-02
"128","CARI",2019-08-02 14:23:00,309.47,NA,NA,85.03,3.39,2019-08-02
"129","CARI",2019-08-02 14:24:00,301.4,NA,NA,85.04,3.34,2019-08-02
"130","CARI",2019-08-02 14:25:00,322.18,NA,NA,84.99,4.68,2019-08-02
"131","CARI",2019-08-02 14:26:00,316.23,NA,NA,84.99,3.3,2019-08-02
"132","CARI",2019-08-02 14:27:00,311.32,NA,NA,84.99,3.3,2019-08-02
"133","CARI",2019-08-02 14:28:00,321.38,NA,NA,84.94,3.09,2019-08-02
"134","CARI",2019-08-02 14:29:00,305.32,NA,NA,84.94,3.22,2019-08-02
"135","CARI",2019-08-02 14:30:00,328.54,NA,27.6,84.92,4.61,2019-08-02
"136","CARI",2019-08-02 14:31:00,328.49,NA,NA,84.95,3.1,2019-08-02
"137","CARI",2019-08-02 14:32:00,334.44,NA,NA,84.95,3.1,2019-08-02
"138","CARI",2019-08-02 14:33:00,317.2,NA,NA,84.92,3.22,2019-08-02
"139","CARI",2019-08-02 14:34:00,303.79,NA,NA,84.93,3.36,2019-08-02
"140","CARI",2019-08-02 14:35:00,305.6,NA,NA,84.89,4.81,2019-08-02
"141","CARI",2019-08-02 14:36:00,321.09,NA,NA,84.9,3.24,2019-08-02
"142","CARI",2019-08-02 14:37:00,317.04,NA,NA,84.9,3.24,2019-08-02
"143","CARI",2019-08-02 14:38:00,318.04,NA,NA,84.85,3.3,2019-08-02
"144","CARI",2019-08-02 14:39:00,313.67,NA,NA,84.86,3.46,2019-08-02
"145","CARI",2019-08-02 14:40:00,337.99,NA,NA,84.83,4.82,2019-08-02
"146","CARI",2019-08-02 14:41:00,304.77,NA,NA,84.83,3.48,2019-08-02
"147","CARI",2019-08-02 14:42:00,324.27,NA,NA,84.83,3.48,2019-08-02
"148","CARI",2019-08-02 14:43:00,310.46,NA,NA,84.74,3.52,2019-08-02
"149","CARI",2019-08-02 14:44:00,325.69,NA,NA,84.74,3.53,2019-08-02
"150","CARI",2019-08-02 14:45:00,328.24,NA,27.3,84.65,5.33,2019-08-02
"151","CARI",2019-08-02 14:46:00,319.98,NA,NA,84.65,3.74,2019-08-02
"152","CARI",2019-08-02 14:47:00,348.52,NA,NA,84.65,3.75,2019-08-02
"153","CARI",2019-08-02 14:48:00,312.07,NA,NA,84.53,3.78,2019-08-02
"154","CARI",2019-08-02 14:49:00,311.66,NA,NA,84.52,3.92,2019-08-02
"155","CARI",2019-08-02 14:50:00,328.4,NA,NA,84.5,5.41,2019-08-02
"156","CARI",2019-08-02 14:51:00,355.64,NA,NA,84.46,3.93,2019-08-02
"157","CARI",2019-08-02 14:52:00,332.57,NA,NA,84.46,3.93,2019-08-02
"158","CARI",2019-08-02 14:53:00,337.3,NA,NA,84.35,3.96,2019-08-02
"159","CARI",2019-08-02 14:54:00,339.29,NA,NA,84.33,3.96,2019-08-02
"160","CARI",2019-08-02 14:55:00,346.77,NA,NA,84.3,5.46,2019-08-02
"161","CARI",2019-08-02 14:56:00,332.79,NA,NA,84.26,3.97,2019-08-02
"162","CARI",2019-08-02 14:57:00,319.1,NA,NA,84.26,3.97,2019-08-02
"163","CARI",2019-08-02 14:58:00,307.98,NA,NA,84.19,4.23,2019-08-02
"164","CARI",2019-08-02 14:59:00,334.18,NA,NA,84.12,4.12,2019-08-02
"165","CARI",2019-08-02 15:00:00,328.67,NA,27.3,84.1,5.83,2019-08-02
"166","CARI",2019-08-02 15:01:00,313.48,NA,NA,84.05,4.52,2019-08-02
"167","CARI",2019-08-02 15:02:00,320.04,NA,NA,84.05,4.48,2019-08-02
"168","CARI",2019-08-02 15:03:00,342.59,NA,NA,83.94,5.2,2019-08-02
"169","CARI",2019-08-02 15:04:00,325.64,NA,NA,83.94,5.09,2019-08-02
"170","CARI",2019-08-02 15:05:00,303.43,NA,NA,83.93,6.55,2019-08-02
"171","CARI",2019-08-02 15:06:00,324.58,NA,NA,83.9,5,2019-08-02
"172","CARI",2019-08-02 15:07:00,313.48,NA,NA,83.9,5.04,2019-08-02
"173","CARI",2019-08-02 15:08:00,328.3,NA,NA,83.81,4.84,2019-08-02
"174","CARI",2019-08-02 15:09:00,295.4,NA,NA,83.8,5.09,2019-08-02
"175","CARI",2019-08-02 15:10:00,328.78,NA,NA,83.74,6.77,2019-08-02
"176","CARI",2019-08-02 15:11:00,333.74,NA,NA,83.74,5.37,2019-08-02
"177","CARI",2019-08-02 15:12:00,354.38,NA,NA,83.74,5.39,2019-08-02
"178","CARI",2019-08-02 15:13:00,293.93,NA,NA,83.64,5.33,2019-08-02
"179","CARI",2019-08-02 15:14:00,348.57,NA,NA,83.62,5.45,2019-08-02
"180","CARI",2019-08-02 15:15:00,333.53,NA,27.1,83.58,6.79,2019-08-02
"181","CARI",2019-08-02 15:16:00,324.1,NA,NA,83.54,5.31,2019-08-02
"182","CARI",2019-08-02 15:17:00,337.51,NA,NA,83.54,5.31,2019-08-02
"183","CARI",2019-08-02 15:18:00,354.66,NA,NA,83.41,5.73,2019-08-02
"184","CARI",2019-08-02 15:19:00,327.45,NA,NA,83.4,5.91,2019-08-02
"185","CARI",2019-08-02 15:20:00,335.95,NA,NA,83.34,7.5,2019-08-02
"186","CARI",2019-08-02 15:21:00,344.97,NA,NA,83.31,6.06,2019-08-02
"187","CARI",2019-08-02 15:22:00,334.12,NA,NA,83.32,6.06,2019-08-02
"188","CARI",2019-08-02 15:23:00,343.84,NA,NA,83.23,6.24,2019-08-02
"189","CARI",2019-08-02 15:24:00,305.65,NA,NA,83.18,6.3,2019-08-02
"190","CARI",2019-08-02 15:25:00,351.85,NA,NA,83.08,8.38,2019-08-02
"191","CARI",2019-08-02 15:26:00,328.56,NA,NA,83.05,10.3,2019-08-02
"192","CARI",2019-08-02 15:27:00,363.56,NA,NA,83.06,10.29,2019-08-02
"193","CARI",2019-08-02 15:28:00,358.62,NA,NA,82.98,8.65,2019-08-02
"194","CARI",2019-08-02 15:29:00,344.65,NA,NA,82.98,8.21,2019-08-02
"195","CARI",2019-08-02 15:30:00,374.18,NA,27.2,82.94,8.97,2019-08-02
"196","CARI",2019-08-02 15:31:00,369.24,NA,NA,82.94,7.66,2019-08-02
"197","CARI",2019-08-02 15:32:00,379.37,NA,NA,82.94,7.66,2019-08-02
"198","CARI",2019-08-02 15:33:00,353.61,NA,NA,82.89,7.35,2019-08-02
"199","CARI",2019-08-02 15:34:00,356.09,NA,NA,82.83,7.24,2019-08-02
"200","CARI",2019-08-02 15:35:00,358.85,NA,NA,82.79,8.65,2019-08-02
"201","CARI",2019-08-02 15:36:00,359.35,NA,NA,82.72,7.4,2019-08-02
"202","CARI",2019-08-02 15:37:00,361.56,NA,NA,82.72,7.39,2019-08-02
"203","CARI",2019-08-02 15:38:00,387.16,NA,NA,82.67,7.4,2019-08-02
"204","CARI",2019-08-02 15:39:00,369.64,NA,NA,82.63,7.41,2019-08-02
"205","CARI",2019-08-02 15:40:00,358.07,NA,NA,82.59,8.75,2019-08-02
"206","CARI",2019-08-02 15:41:00,360.29,NA,NA,82.51,7.29,2019-08-02
"207","CARI",2019-08-02 15:42:00,349.39,NA,NA,82.51,7.29,2019-08-02
"208","CARI",2019-08-02 15:43:00,365.65,NA,NA,82.47,7.4,2019-08-02
"209","CARI",2019-08-02 15:44:00,349.88,NA,NA,82.47,7.4,2019-08-02
"210","CARI",2019-08-02 15:45:00,372.54,NA,27,82.36,9.2,2019-08-02
"211","CARI",2019-08-02 15:46:00,375.52,NA,NA,82.3,8.14,2019-08-02
"212","CARI",2019-08-02 15:47:00,377.1,NA,NA,82.3,8.14,2019-08-02
"213","CARI",2019-08-02 15:48:00,360.54,NA,NA,82.21,8.52,2019-08-02
"214","CARI",2019-08-02 15:49:00,378.85,NA,NA,82.17,8.59,2019-08-02
"215","CARI",2019-08-02 15:50:00,382.64,NA,NA,82.14,10.05,2019-08-02
"216","CARI",2019-08-02 15:51:00,392.93,NA,NA,82.08,8.59,2019-08-02
"217","CARI",2019-08-02 15:52:00,370.51,NA,NA,82.08,8.59,2019-08-02
"218","CARI",2019-08-02 15:53:00,356.39,NA,NA,81.99,8.87,2019-08-02
"219","CARI",2019-08-02 15:54:00,343.65,NA,NA,81.98,9.1,2019-08-02
"220","CARI",2019-08-02 15:55:00,384.3,NA,NA,81.91,10.59,2019-08-02
"221","CARI",2019-08-02 15:56:00,345.63,NA,NA,81.87,9.66,2019-08-02
"222","CARI",2019-08-02 15:57:00,386.63,NA,NA,81.87,9.65,2019-08-02
"223","CARI",2019-08-02 15:58:00,397.19,NA,NA,81.79,9.71,2019-08-02
"224","CARI",2019-08-02 15:59:00,348.13,NA,NA,81.76,9.86,2019-08-02
"225","CARI",2019-08-02 16:00:00,393.75,NA,26.8,81.7,11.18,2019-08-02
"226","CARI",2019-08-02 16:01:00,363.61,NA,NA,81.66,10.34,2019-08-02
"227","CARI",2019-08-02 16:02:00,389.55,NA,NA,81.66,10.37,2019-08-02
"228","CARI",2019-08-02 16:03:00,378.45,NA,NA,81.56,10.86,2019-08-02
"229","CARI",2019-08-02 16:04:00,348.9,NA,NA,81.52,10.8,2019-08-02
"230","CARI",2019-08-02 16:05:00,382.3,NA,NA,81.46,11.96,2019-08-02
"231","CARI",2019-08-02 16:06:00,391.2,NA,NA,81.39,11.24,2019-08-02
"232","CARI",2019-08-02 16:07:00,381.51,NA,NA,81.39,11.24,2019-08-02
"233","CARI",2019-08-02 16:08:00,372.71,NA,NA,81.31,11.24,2019-08-02
"234","CARI",2019-08-02 16:09:00,382.64,NA,NA,81.27,10.77,2019-08-02
"235","CARI",2019-08-02 16:10:00,382.54,NA,NA,81.14,12.13,2019-08-02
"236","CARI",2019-08-02 16:11:00,415.67,NA,NA,81.07,11.11,2019-08-02
"237","CARI",2019-08-02 16:12:00,369.84,NA,NA,81.07,11.11,2019-08-02
"238","CARI",2019-08-02 16:13:00,377.61,NA,NA,80.95,11.59,2019-08-02
"239","CARI",2019-08-02 16:14:00,414.13,NA,NA,80.92,11.6,2019-08-02
"240","CARI",2019-08-02 16:15:00,361.81,NA,26.7,80.81,12.84,2019-08-02
"241","CARI",2019-08-02 16:16:00,398,NA,NA,80.78,11.74,2019-08-02
"242","CARI",2019-08-02 16:17:00,362.26,NA,NA,80.78,11.74,2019-08-02
"243","CARI",2019-08-02 16:18:00,382.13,NA,NA,80.61,11.85,2019-08-02
"244","CARI",2019-08-02 16:19:00,398.11,NA,NA,80.61,12.02,2019-08-02
"245","CARI",2019-08-02 16:20:00,405.65,NA,NA,80.54,13.38,2019-08-02
"246","CARI",2019-08-02 16:21:00,385.32,NA,NA,80.46,12.77,2019-08-02
"247","CARI",2019-08-02 16:22:00,417.07,NA,NA,80.46,12.8,2019-08-02
"248","CARI",2019-08-02 16:23:00,371.75,NA,NA,80.38,12.68,2019-08-02
"249","CARI",2019-08-02 16:24:00,400.95,NA,NA,80.33,13.15,2019-08-02
"250","CARI",2019-08-02 16:25:00,408.1,NA,NA,80.26,14.43,2019-08-02
"251","CARI",2019-08-02 16:26:00,412.9,NA,NA,80.21,13.9,2019-08-02
"252","CARI",2019-08-02 16:27:00,392.59,NA,NA,80.21,13.91,2019-08-02
"253","CARI",2019-08-02 16:28:00,378.11,NA,NA,80.08,13.85,2019-08-02
"254","CARI",2019-08-02 16:29:00,411.02,NA,NA,80.04,13.4,2019-08-02
"255","CARI",2019-08-02 16:30:00,397.19,NA,26.6,79.92,14.49,2019-08-02
"256","CARI",2019-08-02 16:31:00,402.51,NA,NA,79.78,14.15,2019-08-02
"257","CARI",2019-08-02 16:32:00,433.11,NA,NA,79.78,14.15,2019-08-02
"258","CARI",2019-08-02 16:33:00,398.86,NA,NA,79.67,14.5,2019-08-02
"259","CARI",2019-08-02 16:34:00,425.82,NA,NA,79.55,14.78,2019-08-02
"260","CARI",2019-08-02 16:35:00,392.01,NA,NA,79.47,15.5,2019-08-02
"261","CARI",2019-08-02 16:36:00,415.19,NA,NA,79.39,15.22,2019-08-02
"262","CARI",2019-08-02 16:37:00,406.99,NA,NA,79.4,15.28,2019-08-02
"263","CARI",2019-08-02 16:38:00,422.62,NA,NA,79.26,15.63,2019-08-02
"264","CARI",2019-08-02 16:39:00,432.98,NA,NA,79.15,15.69,2019-08-02
"265","CARI",2019-08-02 16:40:00,432.2,NA,NA,79.05,16.27,2019-08-02
"266","CARI",2019-08-02 16:41:00,443.2,NA,NA,78.99,16.37,2019-08-02
"267","CARI",2019-08-02 16:42:00,413.02,NA,NA,78.99,16.31,2019-08-02
"268","CARI",2019-08-02 16:43:00,409.85,NA,NA,78.86,16.38,2019-08-02
"269","CARI",2019-08-02 16:44:00,434,NA,NA,78.86,16.38,2019-08-02
"270","CARI",2019-08-02 16:45:00,416.54,NA,26.4,78.73,17.29,2019-08-02
"271","CARI",2019-08-02 16:46:00,418.83,NA,NA,78.7,17.75,2019-08-02
"272","CARI",2019-08-02 16:47:00,441.09,NA,NA,78.7,17.76,2019-08-02
"273","CARI",2019-08-02 16:48:00,441.39,NA,NA,78.44,19.04,2019-08-02
"274","CARI",2019-08-02 16:49:00,426.83,NA,NA,78.36,18.6,2019-08-02
"275","CARI",2019-08-02 16:50:00,448.46,NA,NA,78.23,21.3,2019-08-02
"276","CARI",2019-08-02 16:51:00,439.52,NA,NA,78.11,20.75,2019-08-02
"277","CARI",2019-08-02 16:52:00,436.21,NA,NA,78.11,21,2019-08-02
"278","CARI",2019-08-02 16:53:00,461.97,NA,NA,77.88,20.02,2019-08-02
"279","CARI",2019-08-02 16:54:00,430.4,NA,NA,77.81,19.82,2019-08-02
"280","CARI",2019-08-02 16:55:00,459.02,NA,NA,77.71,24.11,2019-08-02
"281","CARI",2019-08-02 16:56:00,436.39,NA,NA,77.63,20.3,2019-08-02
"282","CARI",2019-08-02 16:57:00,434.11,NA,NA,77.62,20.29,2019-08-02
"283","CARI",2019-08-02 16:58:00,487.34,NA,NA,77.45,21.47,2019-08-02
"284","CARI",2019-08-02 16:59:00,485.95,NA,NA,77.36,23.56,2019-08-02
"285","CARI",2019-08-02 17:00:00,452.48,NA,26,77.28,22.27,2019-08-02
"286","CARI",2019-08-02 17:01:00,458.1,NA,NA,77.23,20.37,2019-08-02
"287","CARI",2019-08-02 17:02:00,438.25,NA,NA,77.23,21.89,2019-08-02
"288","CARI",2019-08-02 17:03:00,443.38,NA,NA,77.02,22.03,2019-08-02
"289","CARI",2019-08-02 17:04:00,448.72,NA,NA,76.93,24.16,2019-08-02
"290","CARI",2019-08-02 17:05:00,449.69,NA,NA,76.88,22.75,2019-08-02
"291","CARI",2019-08-02 17:06:00,472.35,NA,NA,76.83,25.16,2019-08-02
"292","CARI",2019-08-02 17:07:00,475.46,NA,NA,76.83,25.16,2019-08-02
"293","CARI",2019-08-02 17:08:00,459.81,NA,NA,76.53,25.72,2019-08-02
"294","CARI",2019-08-02 17:09:00,408.38,NA,NA,76.44,27.28,2019-08-02
"295","CARI",2019-08-02 17:10:00,478.63,NA,NA,76.3,28.85,2019-08-02
"296","CARI",2019-08-02 17:11:00,481.57,NA,NA,76.22,29.13,2019-08-02
"297","CARI",2019-08-02 17:12:00,458.78,NA,NA,76.23,26.89,2019-08-02
"298","CARI",2019-08-02 17:13:00,464.25,NA,NA,75.89,29.46,2019-08-02
"299","CARI",2019-08-02 17:14:00,442.66,NA,NA,75.76,26.4,2019-08-02
"300","CARI",2019-08-02 17:15:00,467.83,NA,26.3,75.64,28.78,2019-08-02
"301","CARI",2019-08-02 17:16:00,478.69,NA,NA,75.55,30.74,2019-08-02
"302","CARI",2019-08-02 17:17:00,460.13,NA,NA,75.55,30.74,2019-08-02
"303","CARI",2019-08-02 17:18:00,479.31,NA,NA,75.36,31.74,2019-08-02
"304","CARI",2019-08-02 17:19:00,484.39,NA,NA,75.3,31.66,2019-08-02
"305","CARI",2019-08-02 17:20:00,485.64,NA,NA,75.21,33.27,2019-08-02
"306","CARI",2019-08-02 17:21:00,535.81,NA,NA,75.1,28.18,2019-08-02
"307","CARI",2019-08-02 17:22:00,493.26,NA,NA,75.11,26.23,2019-08-02
"308","CARI",2019-08-02 17:23:00,497.38,NA,NA,74.91,31.04,2019-08-02
"309","CARI",2019-08-02 17:24:00,538.3,NA,NA,74.82,33.32,2019-08-02
